14-05-20,00:00:01,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
14-05-20,00:00:15,XBTUSD, 9299.5, 9315, 9299.5, 9314.5, 530, 4049886, 9305.7882, 10, 43524112459, 435.24112459, 4049886
14-05-20,00:01:15,XBTUSD, 9314.5, 9331, 9314.5, 9331, 2390, 4608609, 9326.6182, 40000, 49414634099, 494.14634099000006, 4608609
14-05-20,00:02:15,XBTUSD, 9331, 9341, 9330.5, 9340.5, 812, 4297596, 9337.9401, 5600, 46024408005, 460.24408004999975, 4297596
14-05-20,00:03:15,XBTUSD, 9340.5, 9345, 9340, 9345, 569, 2284178, 9344.0478, 5000, 24445999214, 244.45999214000003, 2284178
14-05-20,00:04:15,XBTUSD, 9345, 9347.5, 9344.5, 9347.5, 343, 2165287, 9345.7944, 4000, 23169086165, 231.69086165000002, 2165287
14-05-20,00:05:15,XBTUSD, 9347.5, 9347.5, 9341, 9341.5, 496, 2697936, 9344.0478, 1000, 28873451393, 288.73451393000005, 2697936
14-05-20,00:06:15,XBTUSD, 9341.5, 9345, 9329.5, 9329.5, 978, 7050877, 9341.4292, 2800, 75482185663, 754.8218566299998, 7050877
14-05-20,00:07:15,XBTUSD, 9329.5, 9333.5, 9328, 9333, 379, 1270303, 9330.0989, 836, 13615728953, 136.15728952999999, 1270303
14-05-20,00:08:15,XBTUSD, 9333, 9336, 9333, 9336, 201, 1085433, 9334.4535, 9154, 11628430677, 116.28430677, 1085433
14-05-20,00:09:15,XBTUSD, 9336, 9336, 9335.5, 9336, 60, 147808, 9336.1964, 10, 1583294103, 15.832941029999999, 147808
14-05-20,00:10:15,XBTUSD, 9336, 9340, 9335.5, 9339.5, 215, 901131, 9337.9401, 1500, 9650695888, 96.50695887999998, 901131
14-05-20,00:11:15,XBTUSD, 9339.5, 9340, 9335.5, 9339.5, 264, 655140, 9337.9401, 1, 7015930265, 70.15930265000001, 655140
14-05-20,00:12:15,XBTUSD, 9339.5, 9345, 9339, 9345, 268, 1024452, 9340.5567, 1000, 10968377774, 109.68377774, 1024452
14-05-20,00:13:15,XBTUSD, 9345, 9346.5, 9344.5, 9346, 189, 704611, 9345.7944, 3, 7539723112, 75.39723112000001, 704611
14-05-20,00:14:15,XBTUSD, 9346, 9346.5, 9346, 9346, 97, 231892, 9346.6679, 1, 2481203805, 24.81203805, 231892
14-05-20,00:15:15,XBTUSD, 9346, 9367, 9346, 9363.5, 1119, 4484646, 9359.7903, 47, 47916550095, 479.1655009500001, 4484646
