28-04-20,00:00:01,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
28-04-20,00:00:15,XBTUSD, 7786.5, 7788, 7786.5, 7788, 250, 702747, 7787.5555, 10, 9024437854, 90.24437854, 702747
28-04-20,00:01:15,XBTUSD, 7788, 7795.5, 7770, 7770, 6192, 7015123, 7785.7365, 6000, 90106765762, 901.0676576199997, 7015123
28-04-20,00:02:15,XBTUSD, 7770, 7775, 7770, 7771, 675, 1987461, 7773.0276, 9812, 25568756614, 255.68756614, 1987461
28-04-20,00:03:15,XBTUSD, 7771, 7771.5, 7736, 7755, 6678, 12093075, 7751.938, 284, 156011137779, 1560.1113777900002, 12093075
28-04-20,00:04:15,XBTUSD, 7755, 7755.5, 7752, 7752.5, 472, 1431704, 7754.3424, 1, 18464674059, 184.64674059, 1431704
28-04-20,00:05:15,XBTUSD, 7752.5, 7757, 7752, 7756.5, 579, 1142509, 7754.9438, 20, 14733515135, 147.33515135000007, 1142509
28-04-20,00:06:15,XBTUSD, 7756.5, 7757, 7750.5, 7750.5, 643, 1171441, 7754.9438, 1160, 15106658875, 151.06658875, 1171441
28-04-20,00:07:15,XBTUSD, 7750.5, 7751, 7749, 7749.5, 468, 1509022, 7750.1356, 7695, 19472276911, 194.72276910999997, 1509022
28-04-20,00:08:15,XBTUSD, 7749.5, 7755, 7749, 7754.5, 649, 1451458, 7752.539, 505, 18723156469, 187.23156469, 1451458
28-04-20,00:09:15,XBTUSD, 7754.5, 7755, 7750, 7750.5, 349, 1288106, 7753.7412, 343, 16612995543, 166.12995543, 1288106
28-04-20,00:10:15,XBTUSD, 7750.5, 7753.5, 7750, 7753.5, 213, 247525, 7751.938, 999, 3193307523, 31.933075230000004, 247525
28-04-20,00:11:15,XBTUSD, 7753.5, 7754, 7753, 7754, 185, 704955, 7753.7412, 2500, 9091805797, 90.91805796999999, 704955
28-04-20,00:12:15,XBTUSD, 7754, 7754, 7753.5, 7753.5, 114, 223930, 7754, 1000, 2888025210, 28.880252099999996, 223930
28-04-20,00:13:15,XBTUSD, 7753.5, 7754, 7745, 7751, 1680, 1941798, 7748.3341, 10, 25061163346, 250.61163346000006, 1941798
28-04-20,00:14:15,XBTUSD, 7751, 7751.5, 7745.5, 7750, 454, 1072165, 7748.3341, 20, 13837695729, 138.37695728999998, 1072165
28-04-20,00:15:15,XBTUSD, 7750, 7753.5, 7749.5, 7753.5, 292, 499924, 7751.3371, 20, 6449753706, 64.49753706, 499924
28-04-20,00:16:15,XBTUSD, 7753.5, 7757.5, 7753, 7757, 343, 685181, 7756.1467, 1, 8834546239, 88.34546239000002, 685181
28-04-20,00:17:15,XBTUSD, 7757, 7758, 7757, 7758, 166, 542188, 7757.3501, 50, 6989368687, 69.89368686999998, 542188
28-04-20,00:18:15,XBTUSD, 7758, 7758, 7757.5, 7757.5, 55, 244786, 7757.9519, 11, 3155307841, 31.553078409999994, 244786
28-04-20,00:19:15,XBTUSD, 7757.5, 7758, 7757.5, 7758, 122, 476885, 7757.9519, 2198, 6147246135, 61.472461349999996, 476885
28-04-20,00:20:15,XBTUSD, 7758, 7758, 7748.5, 7748.5, 682, 1039549, 7754.9438, 500, 13405468076, 134.05468075999997, 1039549
28-04-20,00:21:15,XBTUSD, 7748.5, 7751, 7748.5, 7750.5, 107, 236939, 7750.1356, 4183, 3057401615, 30.574016150000006, 236939
28-04-20,00:22:15,XBTUSD, 7750.5, 7751, 7750.5, 7750.5, 105, 649086, 7751, 250, 8374507572, 83.74507572, 649086
28-04-20,00:23:15,XBTUSD, 7750.5, 7751, 7750.5, 7750.5, 46, 182912, 7751, 1, 2359930624, 23.59930624, 182912
28-04-20,00:24:15,XBTUSD, 7750.5, 7751, 7742, 7745, 1305, 2724313, 7745.3334, 4000, 35174887747, 351.74887746999997, 2724313
28-04-20,00:25:15,XBTUSD, 7745, 7745, 7744.5, 7744.5, 94, 236919, 7745, 500, 3059098128, 30.590981279999998, 236919
28-04-20,00:26:15,XBTUSD, 7744.5, 7745, 7744.5, 7744.5, 176, 274934, 7745, 2, 3549947808, 35.49947808, 274934
28-04-20,00:27:15,XBTUSD, 7744.5, 7745, 7735, 7735, 2175, 2443985, 7739.9381, 510, 31576310564, 315.76310564, 2443985
