03-05-20,00:00:01,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
03-05-20,00:00:15,XBTUSD, 8973.5, 8981.5, 8973, 8980.5, 312, 396766, 8976.6607, 1, 4420366311, 44.20366310999999, 396766
03-05-20,00:01:15,XBTUSD, 8980.5, 8985.5, 8980, 8985.5, 2011, 823616, 8982.3049, 16044, 9169560713, 91.69560713000004, 823616
03-05-20,00:02:15,XBTUSD, 8985.5, 8985.5, 8982, 8982.5, 938, 624557, 8984.726, 217, 6951854205, 69.51854205000002, 624557
03-05-20,00:03:15,XBTUSD, 8982.5, 8985.5, 8982, 8985, 223, 1231162, 8984.726, 500, 13702879171, 137.02879170999998, 1231162
03-05-20,00:04:15,XBTUSD, 8985, 8988.5, 8985, 8988, 329, 1101007, 8986.3408, 250, 12252026436, 122.52026435999998, 1101007
03-05-20,00:05:15,XBTUSD, 8988, 8989, 8988, 8988.5, 101, 314818, 8988.764, 2100, 3502355254, 35.02355254000001, 314818
03-05-20,00:06:15,XBTUSD, 8988.5, 8994.5, 8988.5, 8994.5, 595, 1552634, 8992.8058, 50, 17266541735, 172.66541735, 1552634
03-05-20,00:07:15,XBTUSD, 8994.5, 8994.5, 8983.5, 8983.5, 3957, 1101034, 8988.764, 5600, 12249591379, 122.49591378999997, 1101034
03-05-20,00:08:15,XBTUSD, 8983.5, 8984, 8981, 8981, 275, 574234, 8982.3049, 1010, 6393020662, 63.930206619999986, 574234
03-05-20,00:09:15,XBTUSD, 8981, 8981.5, 8975, 8975.5, 448, 816398, 8977.4666, 31, 9094542356, 90.94542356, 816398
03-05-20,00:10:15,XBTUSD, 8975.5, 8976.5, 8975, 8976.5, 285, 541058, 8975.855, 4000, 6028136002, 60.28136002, 541058
03-05-20,00:11:15,XBTUSD, 8976.5, 8978.5, 8962.5, 8962.5, 1002, 1488811, 8970.2189, 10000, 16598477525, 165.98477525, 1488811
03-05-20,00:12:15,XBTUSD, 8962.5, 8963.5, 8954, 8959, 3028, 3110597, 8958.9679, 22, 34722985376, 347.2298537599995, 3110597
03-05-20,00:13:15,XBTUSD, 8959, 8959, 8949.5, 8958.5, 946, 2359469, 8954.1547, 10, 26350901268, 263.50901267999996, 2359469
03-05-20,00:14:15,XBTUSD, 8958.5, 8958.5, 8958, 8958.5, 156, 449051, 8958, 3000, 5012756313, 50.127563130000006, 449051
03-05-20,00:15:15,XBTUSD, 8958.5, 8959.5, 8958, 8959.5, 166, 573180, 8958.9679, 800, 6397891963, 63.97891963, 573180
03-05-20,00:16:15,XBTUSD, 8959.5, 8973, 8960, 8973, 2434, 1365003, 8967.8056, 10, 15222195541, 152.22195540999994, 1365003
03-05-20,00:17:15,XBTUSD, 8973, 8984, 8972.5, 8981, 3660, 1294400, 8979.8851, 50, 14414592151, 144.14592151000005, 1294400
03-05-20,00:18:15,XBTUSD, 8981, 8982, 8976, 8981.5, 446, 540382, 8979.0787, 200, 6018288886, 60.182888859999984, 540382
03-05-20,00:19:15,XBTUSD, 8981.5, 8982, 8981.5, 8982, 100, 150286, 8982.3049, 4, 1673149394, 16.73149394, 150286
03-05-20,00:20:15,XBTUSD, 8982, 8984, 8982, 8984, 166, 221174, 8983.9188, 2000, 2462039944, 24.620399439999996, 221174
03-05-20,00:21:15,XBTUSD, 8984, 8990, 8983.5, 8990, 476, 790378, 8986.3408, 75, 8795550235, 87.95550235000002, 790378
03-05-20,01:07:15,XBTUSD, 9185, 9185.5, 9174, 9174, 6583, 3973390, 9178.5223, 131, 43291938280, 432.9193827999998, 3973390
03-05-20,01:08:15,XBTUSD, 9174, 9196, 9174, 9196, 1379, 3976610, 9183.5798, 100, 43304143319, 433.0414331900001, 3976610
03-05-20,01:08:15,XBTUSD, 9174, 9196, 9174, 9196, 1379, 3976610, 9183.5798, 100, 43304143319, 433.0414331900001, 3976610
03-05-20,01:09:15,XBTUSD, 9196, 9200, 9185.5, 9191, 6844, 12465420, 9196.2479, 26880, 135558011192, 1355.580111919999, 12465420
03-05-20,01:09:15,XBTUSD, 9196, 9200, 9185.5, 9191, 6844, 12465420, 9196.2479, 26880, 135558011192, 1355.580111919999, 12465420
03-05-20,01:10:15,XBTUSD, 9191, 9195, 9184.5, 9194.5, 3661, 3271152, 9189.4872, 4, 35598922389, 355.9892238900001, 3271152
03-05-20,01:10:15,XBTUSD, 9191, 9195, 9184.5, 9194.5, 3661, 3271152, 9189.4872, 4, 35598922389, 355.9892238900001, 3271152
03-05-20,01:11:15,XBTUSD, 9194.5, 9195, 9177, 9177, 900, 2940987, 9185.2668, 100, 32018845327, 320.18845327000014, 2940987
03-05-20,01:11:15,XBTUSD, 9194.5, 9195, 9177, 9177, 900, 2940987, 9185.2668, 100, 32018845327, 320.18845327000014, 2940987
03-05-20,01:12:15,XBTUSD, 9177, 9177.5, 9169, 9171.5, 2309, 3167452, 9171.7876, 10000, 34537314627, 345.37314627000006, 3167452
03-05-20,01:12:15,XBTUSD, 9177, 9177.5, 9169, 9171.5, 2309, 3167452, 9171.7876, 10000, 34537314627, 345.37314627000006, 3167452
03-05-20,01:13:15,XBTUSD, 9171.5, 9187.5, 9171.5, 9186.5, 620, 2075995, 9183.5798, 31, 22606763229, 226.06763228999995, 2075995
03-05-20,01:13:15,XBTUSD, 9171.5, 9187.5, 9171.5, 9186.5, 620, 2075995, 9183.5798, 31, 22606763229, 226.06763228999995, 2075995
03-05-20,01:14:15,XBTUSD, 9186.5, 9187, 9172.5, 9172.5, 1769, 2356279, 9178.5223, 700, 25672220505, 256.7222050500001, 2356279
03-05-20,01:14:15,XBTUSD, 9186.5, 9187, 9172.5, 9172.5, 1769, 2356279, 9178.5223, 700, 25672220505, 256.7222050500001, 2356279
03-05-20,01:15:15,XBTUSD, 9172.5, 9182.5, 9172.5, 9182.5, 1179, 2309410, 9178.5223, 4000, 25163031330, 251.6303133, 2309410
03-05-20,01:15:15,XBTUSD, 9172.5, 9182.5, 9172.5, 9182.5, 1179, 2309410, 9178.5223, 4000, 25163031330, 251.6303133, 2309410
03-05-20,01:16:15,XBTUSD, 9182.5, 9198, 9182, 9189.5, 4358, 4778693, 9193.7115, 8415, 51978367387, 519.7836738700001, 4778693
03-05-20,01:16:15,XBTUSD, 9182.5, 9198, 9182, 9189.5, 4358, 4778693, 9193.7115, 8415, 51978367387, 519.7836738700001, 4778693
03-05-20,01:17:15,XBTUSD, 9189.5, 9189.5, 9173, 9173.5, 2711, 983207, 9181.0503, 100, 10709417295, 107.09417295000007, 983207
03-05-20,01:17:15,XBTUSD, 9189.5, 9189.5, 9173, 9173.5, 2711, 983207, 9181.0503, 100, 10709417295, 107.09417295000007, 983207
03-05-20,01:18:15,XBTUSD, 9173.5, 9182.5, 9173, 9178, 406, 1195056, 9179.3648, 750, 13020048652, 130.20048652, 1195056
03-05-20,01:18:15,XBTUSD, 9173.5, 9182.5, 9173, 9178, 406, 1195056, 9179.3648, 750, 13020048652, 130.20048652, 1195056
03-05-20,01:19:15,XBTUSD, 9178, 9178, 9165, 9165, 6339, 3305253, 9171.7876, 3208, 36038893057, 360.3889305700004, 3305253
03-05-20,01:19:15,XBTUSD, 9178, 9178, 9165, 9165, 6339, 3305253, 9171.7876, 3208, 36038893057, 360.3889305700004, 3305253
03-05-20,01:20:15,XBTUSD, 9165, 9173.5, 9163.5, 9168, 1835, 2426074, 9169.2646, 23, 26459737122, 264.59737122000007, 2426074
03-05-20,01:20:15,XBTUSD, 9165, 9173.5, 9163.5, 9168, 1835, 2426074, 9169.2646, 23, 26459737122, 264.59737122000007, 2426074
03-05-20,01:21:15,XBTUSD, 9168, 9173.5, 9165.5, 9170.5, 1612, 2745019, 9170.1055, 35, 29937027611, 299.3702761100002, 2745019
03-05-20,01:21:15,XBTUSD, 9168, 9173.5, 9165.5, 9170.5, 1612, 2745019, 9170.1055, 35, 29937027611, 299.3702761100002, 2745019
03-05-20,01:22:15,XBTUSD, 9170.5, 9176, 9168, 9176, 484, 1017213, 9172.6289, 140, 11089889210, 110.8988921, 1017213
03-05-20,01:22:15,XBTUSD, 9170.5, 9176, 9168, 9176, 484, 1017213, 9172.6289, 140, 11089889210, 110.8988921, 1017213
03-05-20,01:23:15,XBTUSD, 9176, 9190, 9175.5, 9180.5, 1505, 4713926, 9186.1106, 949, 51317902343, 513.1790234300001, 4713926
03-05-20,01:23:15,XBTUSD, 9176, 9190, 9175.5, 9180.5, 1505, 4713926, 9186.1106, 949, 51317902343, 513.1790234300001, 4713926
03-05-20,01:24:15,XBTUSD, 9180.5, 9183, 9176, 9182, 507, 984898, 9181.0503, 3327, 10727908408, 107.27908408, 984898
03-05-20,01:24:15,XBTUSD, 9180.5, 9183, 9176, 9182, 507, 984898, 9181.0503, 3327, 10727908408, 107.27908408, 984898
03-05-20,01:25:15,XBTUSD, 9182, 9187.5, 9182, 9186.5, 416, 922868, 9185.2668, 108, 10047581896, 100.47581896000001, 922868
03-05-20,01:25:15,XBTUSD, 9182, 9187.5, 9182, 9186.5, 416, 922868, 9185.2668, 108, 10047581896, 100.47581896000001, 922868
03-05-20,01:26:15,XBTUSD, 9186.5, 9186.5, 9178, 9184, 2257, 1036919, 9182.7365, 19714, 11292707232, 112.92707232000001, 1036919
03-05-20,01:26:15,XBTUSD, 9186.5, 9186.5, 9178, 9184, 2257, 1036919, 9182.7365, 19714, 11292707232, 112.92707232000001, 1036919
03-05-20,01:27:15,XBTUSD, 9184, 9184, 9183.5, 9183.5, 91, 286016, 9183.5, 1000, 3114428224, 31.144282239999995, 286016
03-05-20,01:27:15,XBTUSD, 9184, 9184, 9183.5, 9183.5, 91, 286016, 9183.5, 1000, 3114428224, 31.144282239999995, 286016
03-05-20,01:28:15,XBTUSD, 9183.5, 9183.5, 9175, 9175.5, 1130, 1110873, 9178.5223, 26, 12103932126, 121.03932125999997, 1110873
03-05-20,01:28:15,XBTUSD, 9183.5, 9183.5, 9175, 9175.5, 1130, 1110873, 9178.5223, 26, 12103932126, 121.03932125999997, 1110873
03-05-20,01:29:15,XBTUSD, 9175.5, 9175.5, 9167.5, 9167.5, 3029, 2138294, 9170.9464, 1839, 23316912530, 233.16912530000005, 2138294
03-05-20,01:29:15,XBTUSD, 9175.5, 9175.5, 9167.5, 9167.5, 3029, 2138294, 9170.9464, 1839, 23316912530, 233.16912530000005, 2138294
03-05-20,01:30:15,XBTUSD, 9167.5, 9175, 9167.5, 9175, 669, 1294805, 9170.1055, 25, 14120385348, 141.20385347999996, 1294805
03-05-20,01:30:15,XBTUSD, 9167.5, 9175, 9167.5, 9175, 669, 1294805, 9170.1055, 25, 14120385348, 141.20385347999996, 1294805
03-05-20,01:31:15,XBTUSD, 9175, 9175, 9172, 9172.5, 315, 861483, 9174.3119, 100, 9390910515, 93.90910515000003, 861483
03-05-20,01:31:15,XBTUSD, 9175, 9175, 9172, 9172.5, 315, 861483, 9174.3119, 100, 9390910515, 93.90910515000003, 861483
03-05-20,01:32:15,XBTUSD, 9172.5, 9172.5, 9160, 9160, 4650, 1892803, 9166.7431, 90, 20649769337, 206.49769337000026, 1892803
03-05-20,01:32:15,XBTUSD, 9172.5, 9172.5, 9160, 9160, 4650, 1892803, 9166.7431, 90, 20649769337, 206.49769337000026, 1892803
03-05-20,01:33:15,XBTUSD, 9160, 9160, 9113.5, 9129, 21795, 15004412, 9130.7524, 5125, 164338962021, 1643.389620210001, 15004412
03-05-20,01:33:15,XBTUSD, 9160, 9160, 9113.5, 9129, 21795, 15004412, 9130.7524, 5125, 164338962021, 1643.389620210001, 15004412
03-05-20,01:34:15,XBTUSD, 9129, 9134.5, 9123.5, 9125.5, 1451, 3140771, 9129.9187, 5, 34402791939, 344.0279193900001, 3140771
03-05-20,01:34:15,XBTUSD, 9129, 9134.5, 9123.5, 9125.5, 1451, 3140771, 9129.9187, 5, 34402791939, 344.0279193900001, 3140771
03-05-20,01:35:15,XBTUSD, 9125.5, 9126, 9061, 9092.5, 4506, 23580473, 9090.0827, 5000, 259409152665, 2594.0915266500015, 23580473
03-05-20,01:35:15,XBTUSD, 9125.5, 9126, 9061, 9092.5, 4506, 23580473, 9090.0827, 5000, 259409152665, 2594.0915266500015, 23580473
03-05-20,01:36:15,XBTUSD, 9092.5, 9108.5, 9077, 9108.5, 5879, 7119123, 9092.5623, 10000, 78303054439, 783.0305443899996, 7119123
03-05-20,01:36:15,XBTUSD, 9092.5, 9108.5, 9077, 9108.5, 5879, 7119123, 9092.5623, 10000, 78303054439, 783.0305443899996, 7119123
