16-05-20,00:00:04,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
16-05-20,00:00:15,XBTUSD, 9309.5, 9315.5, 9309.5, 9315.5, 501, 2735305, 9314.456, 1, 29368964488, 293.68964487999995, 2735305
16-05-20,00:01:15,XBTUSD, 9315.5, 9332, 9315, 9332, 1276, 4513691, 9323.14, 2000, 48418217392, 484.1821739199998, 4513691
16-05-20,00:02:15,XBTUSD, 9332, 9332, 9318.5, 9323, 675, 1812441, 9323.14, 4, 19440380071, 194.40380071000004, 1812441
16-05-20,00:03:15,XBTUSD, 9323, 9323.5, 9297.5, 9297.5, 831, 2474731, 9304.9223, 1, 26598402854, 265.98402853999994, 2474731
16-05-20,00:04:15,XBTUSD, 9297.5, 9298, 9272.5, 9273, 1175, 3548624, 9285.9133, 200, 38217740317, 382.1774031700001, 3548624
16-05-20,00:05:15,XBTUSD, 9273, 9273, 9263.5, 9273, 966, 3814612, 9267.8406, 50, 41161014951, 411.61014950999976, 3814612
16-05-20,00:06:15,XBTUSD, 9273, 9280, 9272.5, 9280, 427, 1735178, 9276.4378, 2227, 18706361408, 187.06361408, 1735178
16-05-20,00:07:15,XBTUSD, 9280, 9289, 9279.5, 9289, 790, 4653689, 9280.7425, 5, 50143703931, 501.43703931000005, 4653689
16-05-20,00:08:15,XBTUSD, 9289, 9295, 9223.5, 9239, 2800, 14663495, 9256.688, 100, 158415056050, 1584.1505604999998, 14663495
16-05-20,00:09:15,XBTUSD, 9239, 9255.5, 9238.5, 9246.5, 937, 2081631, 9247.2721, 10000, 22510820221, 225.1082022100001, 2081631
16-05-20,00:10:15,XBTUSD, 9246.5, 9260.5, 9247, 9260, 499, 1370388, 9253.2618, 2026, 14810208008, 148.10208008, 1370388
16-05-20,00:11:15,XBTUSD, 9260, 9260, 9239, 9247.5, 613, 1507227, 9248.1273, 250, 16298330926, 162.98330926, 1507227
16-05-20,00:12:15,XBTUSD, 9247.5, 9248, 9219.5, 9228.5, 1399, 4829888, 9228.4976, 40, 52341304538, 523.41304538, 4829888
16-05-20,00:13:15,XBTUSD, 9228.5, 9241, 9222, 9237.5, 744, 2640573, 9231.9055, 1, 28604645153, 286.04645153000007, 2640573
16-05-20,00:14:15,XBTUSD, 9237.5, 9238, 9223, 9223.5, 553, 1781573, 9226.7946, 1, 19309114869, 193.09114869, 1781573
16-05-20,00:15:15,XBTUSD, 9223.5, 9236.5, 9223, 9236.5, 511, 1818901, 9230.2012, 1000, 19706155734, 197.06155734, 1818901
16-05-20,00:16:15,XBTUSD, 9236.5, 9264, 9231, 9264, 1326, 5749229, 9240.4361, 3000, 62221453888, 622.2145388799998, 5749229
16-05-20,00:17:15,XBTUSD, 9264, 9267.5, 9253, 9257.5, 600, 2015750, 9261.832, 500, 21765849750, 217.65849749999998, 2015750
16-05-20,00:18:15,XBTUSD, 9257.5, 9258, 9254, 9254.5, 238, 386764, 9257.5449, 2000, 4177932396, 41.77932396, 386764
16-05-20,00:19:15,XBTUSD, 9254.5, 9266, 9254, 9266, 283, 533589, 9260.9743, 1000, 5761959402, 57.61959402, 533589
16-05-20,00:20:15,XBTUSD, 9266, 9266.5, 9265.5, 9266.5, 169, 307745, 9266.1231, 1000, 3321246396, 33.21246396, 307745
16-05-20,00:21:15,XBTUSD, 9266.5, 9277.5, 9250.5, 9250.5, 1078, 2644300, 9267.8406, 2954, 28533216211, 285.33216211, 2644300
16-05-20,00:22:15,XBTUSD, 9250.5, 9261.5, 9250.5, 9251, 473, 1369258, 9258.402, 31, 14789916664, 147.89916663999998, 1369258
16-05-20,00:23:15,XBTUSD, 9251, 9254.5, 9251, 9251.5, 145, 392999, 9253.2618, 50, 4247302147, 42.473021470000006, 392999
16-05-20,00:24:15,XBTUSD, 9251.5, 9252, 9247, 9247.5, 332, 1081984, 9250.6938, 620, 11696597531, 116.96597530999999, 1081984
16-05-20,00:25:15,XBTUSD, 9247.5, 9257.5, 9247.5, 9257.5, 294, 795042, 9250.6938, 903, 8594816961, 85.94816961, 795042
16-05-20,00:26:15,XBTUSD, 9257.5, 9272.5, 9257, 9272, 469, 1040884, 9266.1231, 1500, 11234218802, 112.34218802000001, 1040884
16-05-20,00:27:15,XBTUSD, 9272, 9279.5, 9272, 9279, 452, 1336056, 9275.5774, 150, 14404166619, 144.04166619, 1336056
16-05-20,00:28:15,XBTUSD, 9279, 9281, 9279, 9281, 251, 564997, 9280.7425, 2000, 6088337423, 60.88337423, 564997
16-05-20,00:29:15,XBTUSD, 9281, 9287.5, 9280.5, 9287, 382, 978015, 9285.9133, 1000, 10532980181, 105.32980180999998, 978015
16-05-20,00:30:15,XBTUSD, 9287, 9287.5, 9276, 9276.5, 450, 1212534, 9279.8812, 2458, 13067260140, 130.6726014, 1212534
16-05-20,00:31:15,XBTUSD, 9276.5, 9286, 9276, 9285.5, 276, 662392, 9282.4654, 1, 7136194428, 71.36194427999997, 662392
16-05-20,00:32:15,XBTUSD, 9285.5, 9300, 9276, 9300, 1252, 15105141, 9286.7756, 1252615, 162656868767, 1626.56868767, 15105141
16-05-20,00:33:15,XBTUSD, 9300, 9365, 9287, 9356, 3797, 22972082, 9334.4535, 3, 246113124591, 2461.131245910001, 22972082
16-05-20,00:34:15,XBTUSD, 9356, 9381.5, 9336.5, 9367, 2240, 10393924, 9364.1727, 25, 111002394854, 1110.02394854, 10393924
16-05-20,00:35:15,XBTUSD, 9367, 9367.5, 9352, 9352.5, 602, 2315682, 9358.9144, 30, 24744917847, 247.44917846999996, 2315682
16-05-20,00:36:15,XBTUSD, 9352.5, 9372.5, 9352, 9366.5, 814, 3418687, 9365.0496, 27, 36504970607, 365.0497060699999, 3418687
16-05-20,00:37:15,XBTUSD, 9366.5, 9372.5, 9361, 9361.5, 488, 1450089, 9367.6815, 31, 15480534565, 154.80534565, 1450089
16-05-20,00:38:15,XBTUSD, 9361.5, 9372.5, 9354, 9354, 495, 1020395, 9365.0496, 20000, 10896416658, 108.96416658000001, 1020395
16-05-20,00:39:15,XBTUSD, 9354, 9356, 9354, 9356, 242, 717704, 9355.4121, 2916, 7671963515, 76.71963515, 717704
16-05-20,00:40:15,XBTUSD, 9356, 9394.5, 9355.5, 9394, 1207, 3490145, 9379.1034, 1, 37214020619, 372.1402061899999, 3490145
16-05-20,00:41:15,XBTUSD, 9394, 9394.5, 9374.5, 9374.5, 623, 1952125, 9383.5038, 135, 20805192602, 208.05192602000002, 1952125
16-05-20,00:42:15,XBTUSD, 9374.5, 9381.5, 9374.5, 9376, 422, 927150, 9379.1034, 8, 9885594523, 98.85594523000002, 927150
16-05-20,00:43:15,XBTUSD, 9376, 9377.5, 9373.5, 9377, 254, 547808, 9376.4651, 4000, 5842474285, 58.424742849999994, 547808
16-05-20,00:44:15,XBTUSD, 9377, 9380, 9377, 9379.5, 164, 400941, 9378.2238, 2, 4275352518, 42.75352517999999, 400941
16-05-20,00:45:15,XBTUSD, 9379.5, 9380, 9360, 9360, 788, 2350483, 9371.193, 20000, 25084350566, 250.84350566000003, 2350483
16-05-20,00:46:15,XBTUSD, 9360, 9376, 9359.5, 9376, 416, 1056928, 9372.9497, 25, 11277352846, 112.77352846000001, 1056928
16-05-20,00:47:15,XBTUSD, 9376, 9376, 9366.5, 9367, 288, 1171389, 9370.3148, 4800, 12501903515, 125.01903515000001, 1171389
16-05-20,00:48:15,XBTUSD, 9367, 9377, 9367.5, 9376.5, 280, 954578, 9372.0712, 4, 10185838566, 101.85838566, 954578
16-05-20,00:49:15,XBTUSD, 9376.5, 9377, 9373.5, 9374, 274, 987722, 9374.707, 202, 10536182146, 105.36182145999999, 987722
16-05-20,00:50:15,XBTUSD, 9374, 9374.5, 9369.5, 9370, 137, 399320, 9372.9497, 50, 4260578631, 42.60578631, 399320
16-05-20,00:51:15,XBTUSD, 9370, 9389, 9369.5, 9388.5, 532, 1416803, 9379.1034, 90, 15106514792, 151.06514792000002, 1416803
16-05-20,00:52:15,XBTUSD, 9388.5, 9389, 9382.5, 9386.5, 346, 744645, 9387.0271, 16, 7932879172, 79.32879172000001, 744645
16-05-20,00:53:15,XBTUSD, 9386.5, 9387, 9384, 9387, 684, 1461032, 9386.146, 19425, 15566357899, 155.66357899000013, 1461032
16-05-20,00:54:15,XBTUSD, 9387, 9391.5, 9380, 9381, 967, 2508752, 9387.9084, 2000, 26724230304, 267.24230304, 2508752
16-05-20,00:55:15,XBTUSD, 9381, 9401.5, 9380.5, 9395, 1069, 5326046, 9391.435, 149, 56712926790, 567.1292679000002, 5326046
16-05-20,00:56:15,XBTUSD, 9395, 9395.5, 9392.5, 9394.5, 322, 1183452, 9394.0817, 1, 12598182637, 125.98182637, 1183452
16-05-20,00:57:15,XBTUSD, 9394.5, 9395.5, 9390, 9390, 326, 1320029, 9394.9643, 5500, 14051054725, 140.51054724999995, 1320029
16-05-20,00:58:15,XBTUSD, 9390, 9390.5, 9369.5, 9370, 740, 3543571, 9379.9831, 4, 37779873634, 377.79873634, 3543571
16-05-20,00:59:15,XBTUSD, 9370, 9375.5, 9369.5, 9375.5, 417, 765043, 9372.9497, 5000, 8162940834, 81.62940834000001, 765043
16-05-20,01:00:15,XBTUSD, 9375.5, 9391, 9375, 9391, 399, 622889, 9385.2651, 31, 6637467525, 66.37467525, 622889
16-05-20,01:01:15,XBTUSD, 9391, 9411, 9390.5, 9404, 1162, 3296156, 9402.0308, 73, 35058899937, 350.58899936999995, 3296156
16-05-20,01:02:15,XBTUSD, 9404, 9410, 9403.5, 9410, 272, 446956, 9409.108, 2000, 4750410953, 47.50410953000001, 446956
16-05-20,01:03:15,XBTUSD, 9410, 9410, 9403, 9403, 389, 1466692, 9406.4528, 450, 15593755599, 155.93755598999996, 1466692
16-05-20,01:04:15,XBTUSD, 9403, 9403.5, 9403, 9403, 86, 727028, 9403.7991, 100000, 7731918842, 77.31918842, 727028
16-05-20,01:05:15,XBTUSD, 9403, 9403, 9390.5, 9390.5, 394, 1284345, 9394.9643, 59033, 13671032593, 136.71032593, 1284345
16-05-20,01:06:15,XBTUSD, 9390.5, 9391, 9384, 9384, 349, 869357, 9389.6714, 5000, 9259409368, 92.59409368000001, 869357
16-05-20,01:07:15,XBTUSD, 9384, 9388, 9384, 9388, 149, 436957, 9385.2651, 5, 4655885503, 46.55885503000001, 436957
16-05-20,01:08:15,XBTUSD, 9388, 9392, 9384, 9391.5, 361, 1231000, 9388.7898, 20, 13111889263, 131.11889263, 1231000
16-05-20,01:09:15,XBTUSD, 9391.5, 9396.5, 9392, 9396.5, 193, 279183, 9395.847, 4151, 2971495846, 29.714958460000002, 279183
16-05-20,01:10:15,XBTUSD, 9396.5, 9402.5, 9396.5, 9397.5, 353, 1432048, 9401.1469, 28, 15234100986, 152.34100986000004, 1432048
16-05-20,01:11:15,XBTUSD, 9397.5, 9398, 9391.5, 9391.5, 194, 710130, 9397.613, 104, 7556625354, 75.56625353999999, 710130
16-05-20,01:12:15,XBTUSD, 9391.5, 9392, 9374.5, 9375, 590, 1477391, 9379.9831, 50, 15750886994, 157.50886993999993, 1477391
16-05-20,01:13:15,XBTUSD, 9375, 9375, 9374, 9374.5, 143, 385000, 9374.707, 1, 4106797508, 41.067975080000004, 385000
16-05-20,01:14:15,XBTUSD, 9374.5, 9375, 9374, 9375, 425, 1856249, 9374.707, 9077, 19800609083, 198.00609083000003, 1856249
16-05-20,01:15:15,XBTUSD, 9375, 9384, 9374.5, 9384, 338, 1145695, 9380.863, 1, 12213815900, 122.13815900000002, 1145695
16-05-20,01:16:15,XBTUSD, 9384, 9384.5, 9383.5, 9384.5, 114, 120961, 9384.3844, 1, 1289016481, 12.89016481, 120961
16-05-20,01:17:15,XBTUSD, 9384.5, 9384.5, 9381, 9381, 162, 168305, 9384.3844, 1, 1793498702, 17.93498702, 168305
16-05-20,01:18:15,XBTUSD, 9381, 9381.5, 9379.5, 9380, 165, 186633, 9380.863, 10, 1989561119, 19.895611189999997, 186633
16-05-20,01:19:15,XBTUSD, 9380, 9384, 9377.5, 9384, 262, 931350, 9380.863, 87, 9928653519, 99.28653518999998, 931350
16-05-20,01:20:15,XBTUSD, 9384, 9384, 9383.5, 9384, 54, 72210, 9384.3844, 20, 769478699, 7.694786990000001, 72210
16-05-20,01:21:15,XBTUSD, 9384, 9393, 9383.5, 9393, 294, 432103, 9389.6714, 1, 4602250889, 46.02250888999999, 432103
16-05-20,01:22:15,XBTUSD, 9393, 9399.5, 9392.5, 9396, 621, 1675398, 9397.613, 4, 17828934808, 178.28934808000002, 1675398
16-05-20,01:23:15,XBTUSD, 9396, 9399.5, 9395.5, 9399, 165, 357550, 9399.3796, 4, 3804113077, 38.041130769999995, 357550
16-05-20,01:24:15,XBTUSD, 9399, 9417, 9399, 9417, 833, 7146383, 9411.7647, 16039, 75932550629, 759.3255062899999, 7146383
16-05-20,01:25:15,XBTUSD, 9417, 9419, 9405, 9419, 531, 1312171, 9413.5367, 1, 13939232115, 139.39232115000001, 1312171
16-05-20,01:26:15,XBTUSD, 9419, 9419, 9417.5, 9418, 243, 937345, 9418.8566, 110, 9952707103, 99.52707103, 937345
16-05-20,01:27:15,XBTUSD, 9418, 9419, 9410, 9410.5, 382, 843926, 9417.0826, 1, 8962232038, 89.62232037999998, 843926
16-05-20,01:28:15,XBTUSD, 9410.5, 9410.5, 9405.5, 9405.5, 214, 456564, 9408.2228, 31, 4853018424, 48.530184240000004, 456564
16-05-20,01:29:15,XBTUSD, 9405.5, 9406, 9396, 9396.5, 399, 1129318, 9398.4962, 31, 12015991088, 120.15991088, 1129318
16-05-20,01:30:15,XBTUSD, 9396.5, 9399, 9383.5, 9384, 746, 1828814, 9393.1993, 1, 19471162163, 194.71162163, 1828814
16-05-20,01:31:15,XBTUSD, 9384, 9384, 9380, 9380, 567, 1658177, 9383.5038, 4, 17672018262, 176.72018262000003, 1658177
16-05-20,01:32:15,XBTUSD, 9380, 9380.5, 9378, 9378, 186, 555368, 9379.9831, 700, 5921039272, 59.21039272000001, 555368
16-05-20,01:33:15,XBTUSD, 9378, 9383, 9374, 9382.5, 516, 3192701, 9378.2238, 1256, 34045690801, 340.45690801, 3192701
16-05-20,01:34:15,XBTUSD, 9382.5, 9383, 9378.5, 9378.5, 186, 341342, 9382.6234, 1, 3638277210, 36.3827721, 341342
16-05-20,01:35:15,XBTUSD, 9378.5, 9379, 9375, 9375, 207, 650102, 9378.2238, 2, 6932548526, 69.32548526000001, 650102
16-05-20,01:36:15,XBTUSD, 9375, 9375.5, 9366.5, 9366.5, 453, 774234, 9371.193, 5000, 8262079084, 82.62079083999997, 774234
16-05-20,01:37:15,XBTUSD, 9366.5, 9368.5, 9366.5, 9368, 267, 206128, 9367.6815, 4, 2200506517, 22.005065169999998, 206128
16-05-20,01:38:15,XBTUSD, 9368, 9372, 9368, 9372, 166, 160086, 9371.193, 100, 1708342743, 17.08342743, 160086
16-05-20,01:39:15,XBTUSD, 9372, 9372, 9367, 9367, 189, 584477, 9369.4369, 8000, 6238336281, 62.38336281000001, 584477
16-05-20,01:40:15,XBTUSD, 9367, 9367.5, 9367, 9367.5, 97, 126733, 9367.6815, 85, 1352902009, 13.529020090000001, 126733
16-05-20,01:41:15,XBTUSD, 9367.5, 9367.5, 9367, 9367.5, 64, 144062, 9367.6815, 221, 1537893553, 15.378935530000001, 144062
16-05-20,01:42:15,XBTUSD, 9367.5, 9432, 9367.5, 9425.5, 2797, 17627444, 9399.3796, 200, 187539602869, 1875.39602869, 17627444
16-05-20,01:43:15,XBTUSD, 9425.5, 9438, 9421.5, 9434.5, 1513, 5801798, 9432.1826, 207, 61512519597, 615.1251959699999, 5801798
16-05-20,01:44:15,XBTUSD, 9434.5, 9434.5, 9404.5, 9420.5, 1040, 4706560, 9417.9695, 4476, 49978321146, 499.78321145999985, 4706560
16-05-20,01:45:15,XBTUSD, 9420.5, 9438.5, 9420, 9435.5, 968, 7084031, 9428.6253, 1000, 75136106905, 751.3610690500002, 7084031
16-05-20,01:46:15,XBTUSD, 9435.5, 9445, 9435, 9442, 777, 3703143, 9441.0876, 2499, 39225328282, 392.25328282, 3703143
16-05-20,01:47:15,XBTUSD, 9442, 9442, 9436, 9436, 389, 856263, 9439.3053, 55, 9071446439, 90.71446439000003, 856263
16-05-20,01:48:15,XBTUSD, 9436, 9436.5, 9420, 9420, 586, 1220294, 9424.1825, 50, 12949424982, 129.49424982, 1220294
16-05-20,01:49:15,XBTUSD, 9420, 9420, 9418, 9418.5, 242, 479521, 9418.8566, 9820, 5091323434, 50.91323434000001, 479521
16-05-20,01:50:15,XBTUSD, 9418.5, 9418.5, 9409, 9409, 475, 1488855, 9416.1959, 1, 15812174171, 158.12174171, 1488855
16-05-20,01:51:15,XBTUSD, 9409, 9409.5, 9409, 9409, 162, 345361, 9409, 22768, 3670496708, 36.704967079999996, 345361
16-05-20,01:52:15,XBTUSD, 9409, 9414, 9409, 9414, 228, 1119582, 9409.9934, 500, 11897872442, 118.97872442, 1119582
16-05-20,01:53:15,XBTUSD, 9414, 9414, 9405.5, 9405.5, 370, 2326332, 9412.6506, 50, 24716959490, 247.16959490000002, 2326332
16-05-20,01:54:15,XBTUSD, 9405.5, 9406, 9405, 9405, 99, 286135, 9405.5681, 5000, 3042265416, 30.42265416, 286135
16-05-20,01:55:15,XBTUSD, 9405, 9406.5, 9405, 9406.5, 137, 576629, 9405.5681, 32, 6130858858, 61.308588580000006, 576629
16-05-20,01:56:15,XBTUSD, 9406.5, 9425.5, 9406.5, 9425.5, 611, 1551007, 9419.7438, 50, 16465745532, 164.65745532000003, 1551007
16-05-20,01:57:15,XBTUSD, 9425.5, 9425.5, 9421.5, 9421.5, 90, 184982, 9424.1825, 500, 1962933053, 19.62933053, 184982
16-05-20,01:58:15,XBTUSD, 9421.5, 9422, 9418.5, 9418.5, 133, 73920, 9421.5187, 1500, 784643339, 7.84643339, 73920
16-05-20,01:59:15,XBTUSD, 9418.5, 9419, 9418, 9418, 73, 199257, 9418.8566, 252, 2115556157, 21.155561570000003, 199257
16-05-20,02:00:15,XBTUSD, 9418, 9418.5, 9411, 9411.5, 180, 294313, 9414.4229, 14473, 3126233634, 31.26233634, 294313
16-05-20,02:01:15,XBTUSD, 9411.5, 9421.5, 9411, 9421.5, 335, 741648, 9416.1959, 16107, 7876711575, 78.76711574999997, 741648
16-05-20,02:02:15,XBTUSD, 9421.5, 9427, 9421, 9426.5, 290, 970304, 9426.8477, 20135, 10293746578, 102.93746577999998, 970304
16-05-20,02:03:15,XBTUSD, 9426.5, 9428, 9426.5, 9428, 355, 1784831, 9427.7364, 1, 18932727568, 189.32727567999996, 1784831
16-05-20,02:04:15,XBTUSD, 9428, 9428, 9427.5, 9427.5, 49, 85813, 9428, 5000, 910218491, 9.10218491, 85813
16-05-20,02:05:15,XBTUSD, 9427.5, 9428, 9427.5, 9428, 65, 98442, 9428, 2540, 1044174294, 10.44174294, 98442
16-05-20,02:06:15,XBTUSD, 9428, 9431.5, 9427.5, 9431, 344, 1821323, 9430.4036, 4, 19313465830, 193.13465829999998, 1821323
16-05-20,02:07:15,XBTUSD, 9431, 9431.5, 9431, 9431, 60, 136866, 9431.5, 23552, 1451190198, 14.51190198, 136866
