25-04-20,10:57:33,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
25-04-20,10:58:15,XBTUSD, 7569.5, 7573, 7569, 7572.5, 456, 2182312, 7571.7423, 599, 28823126621, 288.23126620999994, 2182312
25-04-20,10:58:15,XBTUSD, 7569.5, 7573, 7569, 7572.5, 456, 2182312, 7571.7423, 599, 28823126621, 288.23126620999994, 2182312
25-04-20,10:59:15,XBTUSD, 7572.5, 7573, 7571, 7571, 294, 1578749, 7572.8891, 1250, 20848065043, 208.48065042999997, 1578749
25-04-20,10:59:15,XBTUSD, 7572.5, 7573, 7571, 7571, 294, 1578749, 7572.8891, 1250, 20848065043, 208.48065042999997, 1578749
25-04-20,10:59:15,XBTUSD, 7572.5, 7573, 7571, 7571, 294, 1578749, 7572.8891, 1250, 20848065043, 208.48065042999997, 1578749
25-04-20,10:59:15,XBTUSD, 7572.5, 7573, 7571, 7571, 294, 1578749, 7572.8891, 1250, 20848065043, 208.48065042999997, 1578749
25-04-20,11:00:15,XBTUSD, 7571, 7571.5, 7571, 7571, 59, 307745, 7571.7423, 25, 4064679648, 40.64679648, 307745
25-04-20,11:00:15,XBTUSD, 7571, 7571.5, 7571, 7571, 59, 307745, 7571.7423, 25, 4064679648, 40.64679648, 307745
25-04-20,11:00:15,XBTUSD, 7571, 7571.5, 7571, 7571, 59, 307745, 7571.7423, 25, 4064679648, 40.64679648, 307745
25-04-20,11:00:15,XBTUSD, 7571, 7571.5, 7571, 7571, 59, 307745, 7571.7423, 25, 4064679648, 40.64679648, 307745
25-04-20,11:00:15,XBTUSD, 7571, 7571.5, 7571, 7571, 59, 307745, 7571.7423, 25, 4064679648, 40.64679648, 307745
25-04-20,11:00:15,XBTUSD, 7571, 7571.5, 7571, 7571, 59, 307745, 7571.7423, 25, 4064679648, 40.64679648, 307745
25-04-20,11:04:15,XBTUSD, 7567, 7567, 7564.5, 7564.5, 633, 446588, 7564.8687, 6600, 5903555444, 59.035554440000006, 446588
25-04-20,11:05:15,XBTUSD, 7564.5, 7565, 7564, 7564.5, 133, 298112, 7564.8687, 186, 3940973001, 39.40973001, 298112
25-04-20,11:06:15,XBTUSD, 7564.5, 7564.5, 7564, 7564.5, 55, 78730, 7564.2965, 1000, 1040846631, 10.408466310000001, 78730
25-04-20,11:07:15,XBTUSD, 7564.5, 7564.5, 7564, 7564.5, 87, 130979, 7564.2965, 3, 1731657030, 17.3165703, 130979
25-04-20,11:08:15,XBTUSD, 7564.5, 7564.5, 7564, 7564.5, 52, 205726, 7564.2965, 1, 2719707792, 27.19707792, 205726
25-04-20,11:09:15,XBTUSD, 7564.5, 7564.5, 7564, 7564.5, 40, 109225, 7564.2965, 500, 1444056552, 14.44056552, 109225
25-04-20,11:10:15,XBTUSD, 7564.5, 7564.5, 7564, 7564.5, 128, 297080, 7564.2965, 500, 3927474368, 39.27474368, 297080
25-04-20,11:11:15,XBTUSD, 7564.5, 7564.5, 7564, 7564.5, 122, 214112, 7564.2965, 893, 2830568397, 28.30568397, 214112
25-04-20,11:12:15,XBTUSD, 7564.5, 7570, 7564.5, 7570, 751, 1235117, 7568.3039, 100, 16320759958, 163.20759957999996, 1235117
25-04-20,11:13:15,XBTUSD, 7570, 7570, 7569.5, 7569.5, 117, 236670, 7570.0227, 1, 3126525954, 31.265259540000002, 236670
25-04-20,11:14:15,XBTUSD, 7569.5, 7570, 7569.5, 7570, 33, 19763, 7570.0227, 500, 261069849, 2.61069849, 19763
25-04-20,11:15:15,XBTUSD, 7570, 7577, 7569.5, 7576.5, 1476, 2189784, 7572.8891, 200, 28918005313, 289.18005312999986, 2189784
25-04-20,11:16:15,XBTUSD, 7576.5, 7576.5, 7565, 7565, 1169, 1010072, 7571.7423, 3000, 13340223795, 133.40223795, 1010072
25-04-20,11:17:15,XBTUSD, 7565, 7569, 7565, 7569, 309, 947397, 7567.1585, 1, 12520620221, 125.20620220999999, 947397
25-04-20,11:18:15,XBTUSD, 7569, 7569.5, 7568.5, 7569, 99, 322176, 7568.8768, 700, 4256603740, 42.5660374, 322176
25-04-20,11:19:15,XBTUSD, 7569, 7569.5, 7569, 7569.5, 49, 43297, 7569.4497, 500, 571998982, 5.7199898199999994, 43297
25-04-20,11:20:15,XBTUSD, 7569.5, 7569.5, 7569, 7569, 107, 388330, 7569.4497, 100, 5130593747, 51.30593747, 388330
25-04-20,11:21:15,XBTUSD, 7569, 7574.5, 7569, 7574.5, 345, 900293, 7571.7423, 4349, 11890820596, 118.90820596, 900293
25-04-20,11:22:15,XBTUSD, 7574.5, 7589.5, 7574, 7589.5, 3300, 6400281, 7583.2259, 1650, 84401848425, 844.0184842499996, 6400281
25-04-20,11:23:15,XBTUSD, 7589.5, 7591.5, 7585, 7585, 1521, 3791870, 7589.5568, 164, 49964680945, 499.64680945, 3791870
25-04-20,11:24:15,XBTUSD, 7585, 7590, 7585, 7588.5, 524, 1574924, 7587.8291, 200, 20757173572, 207.57173572, 1574924
25-04-20,11:25:15,XBTUSD, 7588.5, 7619.5, 7588, 7610.5, 6998, 20952345, 7606.8766, 14, 275456688647, 2754.566886469999, 20952345
25-04-20,11:26:15,XBTUSD, 7610.5, 7610.5, 7561, 7581.5, 7336, 14744117, 7584.9515, 36, 194393367679, 1943.9336767899986, 14744117
25-04-20,11:27:15,XBTUSD, 7581.5, 7582, 7529, 7551.5, 8412, 17040715, 7554.0112, 1300, 225592939691, 2255.9293969099995, 17040715
25-04-20,11:28:15,XBTUSD, 7551.5, 7558, 7547.5, 7548, 1452, 4528261, 7554.0112, 1000, 59948442226, 599.48442226, 4528261
25-04-20,11:29:15,XBTUSD, 7548, 7555, 7539, 7539, 3004, 6953011, 7548.879, 1500, 92111346645, 921.1134664500001, 6953011
25-04-20,11:30:15,XBTUSD, 7539, 7542, 7531.5, 7541, 2734, 8906697, 7537.4991, 1, 118166689209, 1181.66689209, 8906697
25-04-20,11:31:15,XBTUSD, 7541, 7546, 7535.5, 7544, 2131, 6586380, 7540.9094, 23537, 87347042905, 873.4704290499999, 6586380
25-04-20,11:32:15,XBTUSD, 7544, 7544, 7534, 7544, 1463, 4725876, 7539.7723, 4379, 62681072165, 626.8107216500002, 4725876
25-04-20,11:33:15,XBTUSD, 7544, 7544, 7538.5, 7538.5, 441, 1514139, 7540.9094, 110, 20079414229, 200.79414228999994, 1514139
25-04-20,11:34:15,XBTUSD, 7538.5, 7543.5, 7538.5, 7543, 496, 1365768, 7542.6158, 10440, 18108034744, 181.08034744000003, 1365768
25-04-20,11:35:15,XBTUSD, 7543, 7543.5, 7540.5, 7543, 354, 2497592, 7542.0469, 7, 33116748121, 331.1674812099999, 2497592
25-04-20,11:36:15,XBTUSD, 7543, 7544, 7535.5, 7535.5, 1165, 5801981, 7540.3408, 1157, 76946586566, 769.4658656600004, 5801981
25-04-20,11:37:15,XBTUSD, 7535.5, 7536, 7530, 7535.5, 1688, 3686355, 7532.3893, 10, 48942365650, 489.4236565, 3686355
25-04-20,11:38:15,XBTUSD, 7535.5, 7536, 7530, 7530.5, 458, 1606826, 7532.9567, 38, 21330763638, 213.30763638000005, 1606826
25-04-20,11:39:15,XBTUSD, 7530.5, 7530.5, 7517, 7530, 4091, 8542491, 7524.4545, 300, 113536851425, 1135.3685142500003, 8542491
25-04-20,11:40:15,XBTUSD, 7530, 7530, 7525, 7525, 479, 1912082, 7526.1534, 42, 25406020642, 254.06020641999996, 1912082
25-04-20,11:41:15,XBTUSD, 7525, 7535.5, 7525, 7535.5, 1182, 2909705, 7528.4198, 2500, 38649691275, 386.49691275, 2909705
25-04-20,11:42:15,XBTUSD, 7535.5, 7537, 7532, 7534, 685, 1887194, 7535.795, 1, 25044754710, 250.44754709999992, 1887194
25-04-20,11:43:15,XBTUSD, 7534, 7534, 7532.5, 7532.5, 250, 653076, 7533.5242, 31, 8669408831, 86.69408830999998, 653076
25-04-20,11:44:15,XBTUSD, 7532.5, 7534, 7532.5, 7534, 215, 962517, 7533.5242, 20, 12776977470, 127.76977470000001, 962517
25-04-20,11:45:15,XBTUSD, 7534, 7540, 7534.5, 7539.5, 444, 1841300, 7536.931, 1000, 24430413494, 244.30413494000007, 1841300
25-04-20,11:46:15,XBTUSD, 7539.5, 7540, 7539.5, 7540, 228, 266775, 7540, 4, 3538236825, 35.38236824999999, 266775
25-04-20,11:47:15,XBTUSD, 7540, 7541, 7539.5, 7540, 600, 1384373, 7540.3408, 1, 18360026614, 183.60026613999997, 1384373
25-04-20,11:48:15,XBTUSD, 7540, 7540, 7535, 7535, 717, 1434640, 7538.6355, 1, 19030615792, 190.30615792000006, 1434640
25-04-20,11:49:15,XBTUSD, 7535, 7536.5, 7531, 7536.5, 1078, 3294616, 7534.0918, 1379, 43730468903, 437.30468902999985, 3294616
25-04-20,11:50:15,XBTUSD, 7536.5, 7539, 7536.5, 7539, 193, 199062, 7539.2039, 500, 2640468100, 26.404681000000004, 199062
25-04-20,11:51:15,XBTUSD, 7539, 7541.5, 7538.5, 7541.5, 284, 435655, 7540.3408, 300, 5778077639, 57.78077639000001, 435655
25-04-20,11:52:15,XBTUSD, 7541.5, 7543.5, 7541, 7543.5, 326, 337650, 7542.6158, 1000, 4476811614, 44.76811614000001, 337650
25-04-20,11:53:15,XBTUSD, 7543.5, 7555, 7543.5, 7553.5, 2315, 3979159, 7550.0189, 31, 52707591560, 527.0759155999999, 3979159
25-04-20,11:54:15,XBTUSD, 7553.5, 7553.5, 7544, 7544.5, 870, 2007404, 7549.4489, 1154, 26591520881, 265.91520880999997, 2007404
25-04-20,11:55:15,XBTUSD, 7544.5, 7551.5, 7544, 7550.5, 755, 2284662, 7549.4489, 10, 30263730081, 302.63730081, 2284662
25-04-20,11:56:15,XBTUSD, 7550.5, 7551, 7549.5, 7549.5, 177, 492957, 7550.5889, 10000, 6528953454, 65.28953453999999, 492957
25-04-20,11:57:15,XBTUSD, 7549.5, 7550, 7537, 7537.5, 1814, 1669862, 7542.0469, 1736, 22141152087, 221.41152086999998, 1669862
