18-05-20,00:00:02,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
18-05-20,00:00:15,XBTUSD, 9673, 9677, 9673, 9677, 211, 581481, 9674.9226, 687, 6010202128, 60.10202128000001, 581481
18-05-20,00:01:15,XBTUSD, 9677, 9699.5, 9676.5, 9699.5, 2343, 4189684, 9691.8007, 20, 43233061259, 432.33061258999993, 4189684
18-05-20,00:02:15,XBTUSD, 9699.5, 9712, 9699, 9703, 736, 1782873, 9705.9109, 10000, 18369879493, 183.69879493000002, 1782873
18-05-20,00:03:15,XBTUSD, 9703, 9718.5, 9702.5, 9715, 615, 2833048, 9710.6234, 100, 29175571803, 291.7557180299999, 2833048
18-05-20,00:04:15,XBTUSD, 9715, 9725, 9703.5, 9724.5, 886, 3017256, 9714.3967, 50, 31061318184, 310.61318184, 3017256
18-05-20,00:05:15,XBTUSD, 9724.5, 9725, 9718, 9718.5, 460, 2301755, 9723.8429, 122, 23672570361, 236.72570360999998, 2301755
18-05-20,00:06:15,XBTUSD, 9718.5, 9718.5, 9715, 9716, 276, 876893, 9716.2845, 200, 9025111880, 90.25111879999997, 876893
18-05-20,00:07:15,XBTUSD, 9716, 9716.5, 9716, 9716, 119, 816574, 9716.5, 5120, 8404179608, 84.04179608, 816574
18-05-20,00:08:15,XBTUSD, 9716, 9716.5, 9705.5, 9707, 255, 922765, 9713.4531, 35894, 9500670985, 95.00670985, 922765
18-05-20,00:09:15,XBTUSD, 9707, 9723.5, 9705.5, 9723.5, 539, 1901894, 9716.2845, 3007, 19575853770, 195.7585377, 1901894
18-05-20,00:10:15,XBTUSD, 9723.5, 9734, 9723, 9730.5, 719, 2418460, 9729.5194, 2600, 24858059264, 248.58059264000005, 2418460
18-05-20,00:11:15,XBTUSD, 9730.5, 9734, 9730, 9734, 228, 435320, 9734.2548, 10, 4472401026, 44.72401026, 435320
18-05-20,00:12:15,XBTUSD, 9734, 9734, 9731, 9733, 463, 1723518, 9732.3601, 854, 17709822589, 177.09822588999998, 1723518
18-05-20,00:13:15,XBTUSD, 9733, 9758.5, 9733, 9752, 1719, 7170770, 9746.5887, 164, 73574561744, 735.7456174399999, 7170770
18-05-20,00:14:15,XBTUSD, 9752, 9764, 9751.5, 9754.5, 1084, 6544519, 9758.0016, 888, 67073975868, 670.7397586799999, 6544519
18-05-20,00:15:15,XBTUSD, 9754.5, 9756, 9752, 9752, 466, 2979158, 9754.1943, 1000, 30543029230, 305.4302923, 2979158
18-05-20,00:16:15,XBTUSD, 9752, 9752.5, 9743, 9743, 584, 2968244, 9750.39, 500, 30444548119, 304.44548119000007, 2968244
18-05-20,00:17:15,XBTUSD, 9743, 9746.5, 9743, 9746.5, 159, 633678, 9745.6388, 2000, 6502758471, 65.02758471, 633678
18-05-20,00:18:15,XBTUSD, 9746.5, 9753.5, 9746, 9753.5, 364, 1706994, 9753.243, 4, 17502354440, 175.02354439999996, 1706994
18-05-20,00:19:15,XBTUSD, 9753.5, 9761, 9753, 9761, 343, 1193836, 9756.0976, 50, 12237146924, 122.37146924, 1193836
18-05-20,00:20:15,XBTUSD, 9761, 9777.5, 9760.5, 9770.5, 1109, 3756196, 9771.3504, 50000, 38442725472, 384.42725472, 3756196
18-05-20,00:21:15,XBTUSD, 9770.5, 9788, 9770.5, 9783.5, 902, 3675121, 9780.9077, 8982, 37576807595, 375.7680759500001, 3675121
18-05-20,00:22:15,XBTUSD, 9783.5, 9783.5, 9777.5, 9780, 385, 1733433, 9781.8644, 30000, 17722410856, 177.22410856000002, 1733433
18-05-20,00:23:15,XBTUSD, 9780, 9785, 9777.5, 9777.5, 461, 2223291, 9779.9511, 1000, 22733648040, 227.33648039999997, 2223291
18-05-20,00:24:15,XBTUSD, 9777.5, 9781.5, 9774.5, 9774.5, 336, 866905, 9779.9511, 500, 8864655230, 88.6465523, 866905
18-05-20,00:25:15,XBTUSD, 9774.5, 9778, 9774, 9777.5, 304, 1782396, 9776.1267, 3000, 18233273930, 182.33273930000001, 1782396
18-05-20,00:26:15,XBTUSD, 9777.5, 9778, 9770.5, 9770.5, 356, 1457376, 9774.2156, 3000, 14910545459, 149.10545458999997, 1457376
18-05-20,00:27:15,XBTUSD, 9770.5, 9771, 9765, 9765, 479, 4852557, 9768.4869, 10000, 49680015773, 496.80015773, 4852557
18-05-20,00:28:15,XBTUSD, 9765, 9782, 9764.5, 9775.5, 779, 5330481, 9773.2604, 3757, 54544627967, 545.44627967, 5330481
18-05-20,00:29:15,XBTUSD, 9775.5, 9775, 9766.5, 9769, 356, 1786625, 9768.4869, 10, 18290281712, 182.90281711999998, 1786625
18-05-20,00:30:15,XBTUSD, 9769, 9769, 9767, 9767.5, 146, 829392, 9767.5327, 1, 8491536552, 84.91536552000001, 829392
18-05-20,00:31:15,XBTUSD, 9767.5, 9767.5, 9759, 9759, 423, 1527515, 9764.6714, 1451, 15644678430, 156.44678430000002, 1527515
18-05-20,00:32:15,XBTUSD, 9759, 9759.5, 9753.5, 9753.5, 348, 1632266, 9756.0976, 11, 16730999956, 167.30999956, 1632266
18-05-20,00:33:15,XBTUSD, 9753.5, 9758, 9753.5, 9758, 150, 482520, 9757.0495, 154, 4945668563, 49.45668563000001, 482520
18-05-20,00:34:15,XBTUSD, 9758, 9758, 9757.5, 9757.5, 50, 65062, 9758.0016, 2515, 666815579, 6.668155790000001, 65062
18-05-20,00:35:15,XBTUSD, 9757.5, 9758, 9757, 9757, 166, 364259, 9758.0016, 2222, 3733290341, 37.332903409999986, 364259
18-05-20,00:36:15,XBTUSD, 9757, 9757.5, 9756.5, 9756.5, 74, 120989, 9757.0495, 50, 1240064820, 12.4006482, 120989
18-05-20,00:37:15,XBTUSD, 9756.5, 9758, 9756.5, 9758, 160, 306682, 9758.0016, 3000, 3143120851, 31.431208509999994, 306682
18-05-20,00:38:15,XBTUSD, 9758, 9758, 9756, 9756.5, 134, 543101, 9757.0495, 4, 5566689947, 55.66689946999999, 543101
18-05-20,00:39:15,XBTUSD, 9756.5, 9760, 9756, 9759.5, 185, 377412, 9758.0016, 59, 3867776389, 38.677763889999994, 377412
18-05-20,00:40:15,XBTUSD, 9759.5, 9760, 9757, 9757.5, 93, 283480, 9759.9063, 1, 2904673236, 29.04673236, 283480
18-05-20,00:41:15,XBTUSD, 9757.5, 9757, 9752.5, 9753, 200, 426223, 9755.1458, 15000, 4369225285, 43.692252849999996, 426223
18-05-20,00:42:15,XBTUSD, 9753, 9753, 9752.5, 9752.5, 78, 164567, 9753.243, 44562, 1687429110, 16.8742911, 164567
18-05-20,00:43:15,XBTUSD, 9752.5, 9752.5, 9738, 9740.5, 878, 2620210, 9745.6388, 1000, 26888030236, 268.88030236, 2620210
18-05-20,00:44:15,XBTUSD, 9740.5, 9740.5, 9740, 9740, 129, 365372, 9740.8923, 100, 3751206515, 37.51206515, 365372
18-05-20,00:45:15,XBTUSD, 9740, 9740.5, 9740, 9740, 217, 1025392, 9740.8923, 100, 10527302777, 105.27302777000001, 1025392
18-05-20,00:46:15,XBTUSD, 9740, 9749, 9740, 9749, 315, 819332, 9742.7903, 5000, 8409741184, 84.09741184, 819332
18-05-20,00:47:15,XBTUSD, 9749, 9753, 9749, 9752.5, 189, 844091, 9753.243, 10000, 8655117147, 86.55117147000001, 844091
18-05-20,00:48:15,XBTUSD, 9752.5, 9754, 9752.5, 9754, 105, 457928, 9754.1943, 1500, 4695131822, 46.951318220000005, 457928
