30-04-20,00:00:01,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
30-04-20,00:00:15,XBTUSD, 8781.5, 8794, 8781.5, 8794, 2334, 1967105, 8788.8908, 1000, 22383552683, 223.83552682999994, 1967105
30-04-20,06:15:15,XBTUSD, 9400, 9420, 9399.5, 9404.5, 3251, 4720089, 9412.6506, 2700, 50147002663, 501.4700266299998, 4720089
30-04-20,06:16:15,XBTUSD, 9404.5, 9439.5, 9400, 9439.5, 2122, 4993744, 9417.0826, 29, 53030544774, 530.3054477399999, 4993744
30-04-20,06:17:15,XBTUSD, 9439.5, 9440.5, 9420, 9422, 1162, 4579161, 9433.9623, 7713, 48543243218, 485.43243218, 4579161
30-04-20,06:18:15,XBTUSD, 9422, 9455, 9422, 9450, 7035, 6376906, 9440.1964, 1931, 67553578961, 675.5357896100004, 6376906
30-04-20,06:19:15,XBTUSD, 9450, 9460, 9450, 9454, 1904, 6252054, 9456.2648, 565, 66119130543, 661.1913054300002, 6252054
30-04-20,06:20:15,XBTUSD, 9454, 9464.5, 9453.5, 9464, 1215, 4461178, 9461.6331, 85, 47152833931, 471.5283393100003, 4461178
30-04-20,06:21:15,XBTUSD, 9464, 9464, 9443, 9443, 4683, 8444310, 9453.5829, 4000, 89329902707, 893.29902707, 8444310
30-04-20,06:22:15,XBTUSD, 9443, 9458, 9443, 9455.5, 2226, 3094560, 9450.9026, 4, 32745754274, 327.4575427400001, 3094560
30-04-20,06:23:15,XBTUSD, 9455.5, 9459, 9437.5, 9438, 4006, 3248045, 9448.2237, 50, 34378897610, 343.7889760999999, 3248045
30-04-20,06:24:15,XBTUSD, 9438, 9438, 9380.5, 9402.5, 4687, 16786749, 9409.108, 1290, 178421270412, 1784.212704120001, 16786749
30-04-20,06:25:15,XBTUSD, 9402.5, 9420, 9393, 9417, 1653, 4557826, 9404.6835, 3257, 48465302666, 484.65302665999997, 4557826
30-04-20,06:26:15,XBTUSD, 9417, 9417, 9401, 9409.5, 2423, 4373597, 9408.2228, 2, 46487261427, 464.8726142700001, 4373597
30-04-20,06:27:15,XBTUSD, 9409.5, 9420, 9407, 9411, 2595, 2500433, 9414.4229, 6814, 26561268919, 265.61268919, 2500433
30-04-20,06:28:15,XBTUSD, 9411, 9415, 9382, 9388, 3806, 7279854, 9395.847, 97, 77482257367, 774.82257367, 7279854
30-04-20,06:29:15,XBTUSD, 9388, 9392, 9363.5, 9380, 4487, 10585940, 9379.9831, 500, 112865295408, 1128.6529540799995, 10585940
30-04-20,06:30:15,XBTUSD, 9380, 9380, 9360, 9370, 3059, 7797995, 9368.5591, 1500, 83241961095, 832.4196109499999, 7797995
30-04-20,06:31:15,XBTUSD, 9370, 9370, 9219.5, 9294, 9032, 42508548, 9293.6803, 500, 457418381460, 4574.183814599998, 42508548
30-04-20,06:32:15,XBTUSD, 9294, 9331.5, 9294, 9331, 5323, 13237728, 9317.0595, 341, 142088221815, 1420.8822181499995, 13237728
