06-05-20,00:00:01,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
06-05-20,00:00:15,XBTUSD, 9039, 9043, 9025, 9025.5, 1206, 4715661, 9035.8724, 14803, 52190174838, 521.9017483800001, 4715661
06-05-20,00:01:15,XBTUSD, 9025.5, 9043, 9025, 9039.5, 2236, 3761106, 9034.2398, 1000, 41633262561, 416.3326256099999, 3761106
06-05-20,00:02:15,XBTUSD, 9039.5, 9039.5, 9027.5, 9028, 693, 3809638, 9036.689, 2650, 42160883735, 421.60883735, 3809638
06-05-20,00:03:15,XBTUSD, 9028, 9028, 9000.5, 9000.5, 1462, 6128207, 9013.0689, 838, 67994497836, 679.9449783599999, 6128207
06-05-20,00:04:15,XBTUSD, 9000.5, 9013, 8998.5, 9009.5, 749, 2236155, 9004.9527, 500, 24833434879, 248.33434879000006, 2236155
06-05-20,00:05:15,XBTUSD, 9009.5, 9017.5, 9007, 9010, 587, 1277545, 9013.0689, 500, 14174750582, 141.74750582000001, 1277545
06-05-20,00:06:15,XBTUSD, 9010, 9010.5, 9002, 9002.5, 1294, 1072145, 9005.7637, 1900, 11906111079, 119.06111078999997, 1072145
06-05-20,00:07:15,XBTUSD, 9002.5, 9007.5, 8998.5, 9007, 480, 2107680, 9004.1419, 3, 23409659601, 234.09659601, 2107680
06-05-20,00:08:15,XBTUSD, 9007, 9007.5, 9000.5, 9003.5, 360, 470917, 9004.1419, 15000, 5230264903, 52.30264902999999, 470917
06-05-20,00:09:15,XBTUSD, 9003.5, 9004, 9000.5, 9001, 626, 1070353, 9001.7103, 346, 11891186367, 118.91186367000002, 1070353
06-05-20,00:10:15,XBTUSD, 9001, 9004.5, 9000.5, 9004, 541, 800702, 9001.7103, 2160, 8895115612, 88.95115612000001, 800702
06-05-20,00:11:15,XBTUSD, 9004, 9004.5, 8990.5, 8996, 811, 1951457, 8998.4703, 10, 21688406614, 216.88406613999996, 1951457
06-05-20,00:12:15,XBTUSD, 8996, 8996.5, 8983, 8983.5, 818, 2918189, 8987.9561, 60, 32469669044, 324.69669044000005, 2918189
06-05-20,00:13:15,XBTUSD, 8983.5, 8989, 8983, 8989, 231, 383460, 8987.1484, 500, 4266818926, 42.66818926, 383460
06-05-20,00:14:15,XBTUSD, 8989, 8998.5, 8988.5, 8995, 738, 1330788, 8996.8511, 1850, 14792771852, 147.92771851999998, 1330788
06-05-20,00:15:15,XBTUSD, 8995, 8995.5, 8995, 8995.5, 135, 337226, 8995.5, 3, 3748941442, 37.48941441999999, 337226
06-05-20,00:16:15,XBTUSD, 8995.5, 8995.5, 8993, 8993, 536, 846595, 8995.2325, 15, 9412212926, 94.12212925999998, 846595
06-05-20,00:17:15,XBTUSD, 8993, 8996.5, 8993, 8996.5, 419, 334412, 8995.2325, 31, 3717905637, 37.17905637000002, 334412
06-05-20,00:18:15,XBTUSD, 8996.5, 9000, 8996, 9000, 486, 410617, 8998.4703, 1000, 4563453320, 45.63453319999998, 410617
06-05-20,00:19:15,XBTUSD, 9000, 9012.5, 9000, 9009.5, 776, 1493374, 9008.1975, 2000, 16578275534, 165.78275534, 1493374
