24-04-20,00:00:01,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
24-04-20,00:00:15,XBTUSD, 7480, 7492.5, 7479.5, 7492, 1767, 2622632, 7485.5902, 249, 35036099450, 350.3609944999999, 2622632
24-04-20,00:00:15,XBTUSD, 7480, 7492.5, 7479.5, 7492, 1767, 2622632, 7485.5902, 249, 35036099450, 350.3609944999999, 2622632
24-04-20,00:01:15,XBTUSD, 7492, 7492.5, 7481, 7482, 2037, 5584942, 7490.0756, 2, 74569362864, 745.6936286400002, 5584942
24-04-20,00:01:15,XBTUSD, 7492, 7492.5, 7481, 7482, 2037, 5584942, 7490.0756, 2, 74569362864, 745.6936286400002, 5584942
24-04-20,00:02:15,XBTUSD, 7482, 7508, 7482, 7506.5, 3138, 5176836, 7495.1282, 15, 69071034938, 690.7103493800001, 5176836
24-04-20,00:02:15,XBTUSD, 7482, 7508, 7482, 7506.5, 3138, 5176836, 7495.1282, 15, 69071034938, 690.7103493800001, 5176836
24-04-20,00:03:15,XBTUSD, 7506.5, 7508.5, 7503.5, 7507.5, 615, 2619726, 7504.6904, 10000, 34910249697, 349.10249696999995, 2619726
24-04-20,00:03:15,XBTUSD, 7506.5, 7508.5, 7503.5, 7507.5, 615, 2619726, 7504.6904, 10000, 34910249697, 349.10249696999995, 2619726
24-04-20,00:04:15,XBTUSD, 7507.5, 7520, 7507, 7515.5, 2175, 4506694, 7515.9714, 27530, 59964121118, 599.6412111800001, 4506694
24-04-20,00:04:15,XBTUSD, 7507.5, 7520, 7507, 7515.5, 2175, 4506694, 7515.9714, 27530, 59964121118, 599.6412111800001, 4506694
24-04-20,00:05:15,XBTUSD, 7515.5, 7516, 7512, 7513, 569, 2140609, 7513.7125, 4, 28489975709, 284.89975709, 2140609
24-04-20,00:05:15,XBTUSD, 7515.5, 7516, 7512, 7513, 569, 2140609, 7513.7125, 4, 28489975709, 284.89975709, 2140609
24-04-20,00:06:15,XBTUSD, 7513, 7513, 7512.5, 7513, 231, 774915, 7513.148, 103, 10314252006, 103.14252006000002, 774915
24-04-20,00:06:15,XBTUSD, 7513, 7513, 7512.5, 7513, 231, 774915, 7513.148, 103, 10314252006, 103.14252006000002, 774915
24-04-20,00:07:15,XBTUSD, 7513, 7513, 7506.5, 7507, 675, 2360961, 7510.3267, 4303, 31438267167, 314.3826716700001, 2360961
24-04-20,00:07:15,XBTUSD, 7513, 7513, 7506.5, 7507, 675, 2360961, 7510.3267, 4303, 31438267167, 314.3826716700001, 2360961
24-04-20,00:08:15,XBTUSD, 7507, 7507, 7506.5, 7506.5, 74, 281681, 7506.9439, 25000, 3752463872, 37.52463872, 281681
24-04-20,00:08:15,XBTUSD, 7507, 7507, 7506.5, 7506.5, 74, 281681, 7506.9439, 25000, 3752463872, 37.52463872, 281681
24-04-20,00:09:15,XBTUSD, 7506.5, 7510, 7506.5, 7509, 358, 1481344, 7508.6349, 900, 19729883445, 197.29883445000004, 1481344
24-04-20,00:09:15,XBTUSD, 7506.5, 7510, 7506.5, 7509, 358, 1481344, 7508.6349, 900, 19729883445, 197.29883445000004, 1481344
