07-05-20,00:00:03,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
07-05-20,00:00:15,XBTUSD, 9161, 9161.5, 9134.5, 9153.5, 1513, 8157881, 9153.3181, 1, 89126620897, 891.2662089700001, 8157881
07-05-20,00:01:15,XBTUSD, 9153.5, 9153.5, 9120, 9126.5, 2541, 11759550, 9133.2542, 3200, 128763344641, 1287.6334464100005, 11759550
07-05-20,00:02:15,XBTUSD, 9126.5, 9134.5, 9059.5, 9080.5, 5033, 26080998, 9088.4304, 1736, 286972947239, 2869.7294723900027, 26080998
07-05-20,00:03:15,XBTUSD, 9080.5, 9088.5, 9009, 9075.5, 6774, 35528817, 9043.2266, 20, 392884113436, 3928.841134360004, 35528817
07-05-20,00:04:15,XBTUSD, 9075.5, 9096, 9075, 9087, 2162, 11224277, 9086.7787, 2659, 123523395333, 1235.2339533299996, 11224277
07-05-20,00:05:15,XBTUSD, 9087, 9098, 9070, 9094, 1679, 7787834, 9081.8273, 230, 85757654538, 857.57654538, 7787834
07-05-20,00:06:15,XBTUSD, 9094, 9094, 9063, 9075.5, 1429, 4990525, 9076.0574, 451, 54986464963, 549.8646496299999, 4990525
07-05-20,00:07:15,XBTUSD, 9075.5, 9119, 9075, 9114, 1754, 10038780, 9103.3227, 2893, 110278233151, 1102.7823315100004, 10038780
07-05-20,00:08:15,XBTUSD, 9114, 9129, 9113.5, 9126.5, 1206, 5212392, 9121.5908, 9672, 57143631599, 571.4363159900001, 5212392
07-05-20,00:09:15,XBTUSD, 9126.5, 9140.5, 9126, 9140.5, 1019, 3878798, 9134.9228, 12000, 42463599469, 424.63599468999996, 3878798
07-05-20,00:10:15,XBTUSD, 9140.5, 9140.5, 9124.5, 9130, 815, 2993427, 9132.4201, 250, 32780125956, 327.80125956000006, 2993427
07-05-20,00:11:15,XBTUSD, 9130, 9141, 9123.5, 9141, 665, 3169892, 9131.5862, 10000, 34716048459, 347.1604845899999, 3169892
07-05-20,00:12:15,XBTUSD, 9141, 9160.5, 9141, 9160, 1458, 6689210, 9154.156, 4, 73079524494, 730.79524494, 6689210
07-05-20,00:13:15,XBTUSD, 9160, 9160.5, 9152, 9159.5, 727, 2874271, 9156.6706, 800, 31391387306, 313.91387305999984, 2874271
07-05-20,00:14:15,XBTUSD, 9159.5, 9168.5, 9159, 9164.5, 1004, 3358817, 9164.2229, 1, 36653131343, 366.53131343, 3358817
07-05-20,00:15:15,XBTUSD, 9164.5, 9166, 9156.5, 9156.5, 713, 2693556, 9162.5435, 1436, 29399305534, 293.99305534000007, 2693556
07-05-20,00:16:15,XBTUSD, 9156.5, 9179, 9156.5, 9178.5, 1039, 3634902, 9170.9464, 300, 39636183274, 396.36183274, 3634902
07-05-20,00:17:15,XBTUSD, 9178.5, 9181, 9169.5, 9169.5, 735, 3423093, 9175.1537, 1000, 37309012128, 373.09012127999995, 3423093
07-05-20,00:18:15,XBTUSD, 9169.5, 9172, 9164, 9171.5, 582, 2098929, 9168.4239, 1, 22894951263, 228.94951263000007, 2098929
07-05-20,00:19:15,XBTUSD, 9171.5, 9173, 9158.5, 9159, 887, 4712972, 9165.9028, 3700, 51421121119, 514.2112111899997, 4712972
07-05-20,00:20:15,XBTUSD, 9159, 9159, 9150, 9150, 679, 2562917, 9154.156, 500, 27997959326, 279.97959326000006, 2562917
07-05-20,00:21:15,XBTUSD, 9150, 9165, 9150, 9164, 505, 1435643, 9153.3181, 769, 15684971836, 156.84971835999997, 1435643
07-05-20,00:22:15,XBTUSD, 9164, 9168.5, 9158, 9164.5, 494, 1134497, 9162.5435, 55000, 12381935420, 123.8193542, 1134497
07-05-20,00:23:15,XBTUSD, 9164.5, 9164.5, 9158, 9159.5, 296, 964402, 9161.7041, 7664, 10527083282, 105.27083281999998, 964402
07-05-20,00:24:15,XBTUSD, 9159.5, 9170, 9159.5, 9170, 377, 1100685, 9164.2229, 4, 12011267192, 120.11267192000001, 1100685
07-05-20,00:25:15,XBTUSD, 9170, 9173, 9169.5, 9172.5, 331, 1266625, 9172.6289, 23904, 13809442022, 138.09442022, 1266625
07-05-20,00:26:15,XBTUSD, 9172.5, 9177.5, 9170, 9170.5, 455, 1476007, 9172.6289, 799, 16092727800, 160.927278, 1476007
07-05-20,00:27:15,XBTUSD, 9170.5, 9187, 9170.5, 9186.5, 772, 2313293, 9180.2075, 250, 25200500310, 252.00500310000004, 2313293
07-05-20,00:28:15,XBTUSD, 9186.5, 9200, 9186.5, 9200, 1071, 4746164, 9193.7115, 5000, 51624733461, 516.2473346099999, 4746164
