09-05-20,00:00:03,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
09-05-20,00:00:15,XBTUSD, 9812, 9812.5, 9806.5, 9806.5, 397, 1568040, 9809.692, 910, 15985876202, 159.85876202000003, 1568040
09-05-20,00:01:15,XBTUSD, 9806.5, 9807, 9787.5, 9795, 3136, 7224053, 9797.198, 31, 73742365379, 737.4236537900001, 7224053
09-05-20,00:02:15,XBTUSD, 9795, 9795.5, 9766, 9774.5, 1824, 10204051, 9777.0825, 200, 104367396314, 1043.6739631400005, 10204051
09-05-20,00:03:15,XBTUSD, 9774.5, 9784, 9753, 9762.5, 2522, 14582134, 9766.5788, 3170, 149310287130, 1493.102871300001, 14582134
09-05-20,00:04:15,XBTUSD, 9762.5, 9765.5, 9723, 9748, 4696, 30540971, 9738.9949, 15000, 313605130272, 3136.0513027200004, 30540971
09-05-20,00:05:15,XBTUSD, 9748, 9803, 9748, 9776, 2250, 11766344, 9771.3504, 4, 120420381271, 1204.2038127100004, 11766344
09-05-20,00:06:15,XBTUSD, 9776, 9791, 9776.5, 9787, 1064, 5525981, 9786.651, 260, 56468527007, 564.68527007, 5525981
09-05-20,00:07:15,XBTUSD, 9787, 9812.5, 9787.5, 9811.5, 1077, 5035938, 9802.9605, 1000, 51376489819, 513.76489819, 5035938
09-05-20,00:08:15,XBTUSD, 9811.5, 9814.5, 9811.5, 9814, 524, 3218396, 9812.5797, 1, 32799102645, 327.99102645, 3218396
09-05-20,00:09:15,XBTUSD, 9814, 9830, 9814, 9830, 866, 3823957, 9822.2179, 640, 38933978120, 389.33978119999995, 3823957
09-05-20,00:10:15,XBTUSD, 9830, 9830, 9815, 9820, 876, 3411987, 9821.2532, 1338, 34744152371, 347.44152371000007, 3411987
09-05-20,00:11:15,XBTUSD, 9820, 9845, 9819.5, 9845, 1039, 4526249, 9833.8086, 10000, 46029919316, 460.29919315999996, 4526249
09-05-20,00:12:15,XBTUSD, 9845, 9860, 9838.5, 9839, 1439, 7800241, 9852.2167, 50, 79177705793, 791.7770579300001, 7800241
09-05-20,00:13:15,XBTUSD, 9839, 9854, 9838.5, 9854, 977, 4111542, 9847.3658, 20, 41754070277, 417.54070277000005, 4111542
09-05-20,00:14:15,XBTUSD, 9854, 9854, 9843, 9843, 410, 1922899, 9850.2758, 2846, 19522225142, 195.22225142, 1922899
09-05-20,00:15:15,XBTUSD, 9843, 9850.5, 9843, 9848.5, 459, 1666895, 9849.3056, 250, 16924339342, 169.24339342000002, 1666895
09-05-20,00:16:15,XBTUSD, 9848.5, 9849, 9825.5, 9829, 868, 3956097, 9834.7758, 650, 40226787325, 402.26787325000004, 3956097
09-05-20,00:17:15,XBTUSD, 9829, 9840.5, 9829, 9835, 463, 1720426, 9836.7106, 10000, 17490913877, 174.90913876999997, 1720426
09-05-20,00:18:15,XBTUSD, 9835, 9850, 9835, 9842.5, 462, 1147729, 9843.4885, 83, 11660757011, 116.60757010999995, 1147729
09-05-20,00:19:15,XBTUSD, 9842.5, 9848, 9842.5, 9848, 354, 593463, 9845.4268, 31, 6028084419, 60.28084419, 593463
09-05-20,00:20:15,XBTUSD, 9848, 9850, 9845, 9845, 243, 821629, 9850.2758, 750, 8341781120, 83.41781120000002, 821629
