01-05-20,00:00:03,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
01-05-20,00:00:15,XBTUSD, 8646.5, 8646.5, 8625.5, 8627.5, 2960, 1341868, 8635.5786, 26, 15539619489, 155.39619489000006, 1341868
01-05-20,00:01:15,XBTUSD, 8627.5, 8651, 8622.5, 8650.5, 6061, 5254512, 8637.0703, 1, 60841686461, 608.4168646099997, 5254512
01-05-20,00:02:15,XBTUSD, 8650.5, 8674.5, 8650.5, 8663, 5375, 4457930, 8667.0133, 25, 51439952775, 514.3995277500003, 4457930
01-05-20,00:03:15,XBTUSD, 8663, 8663, 8632.5, 8638.5, 5488, 3555890, 8649.0227, 20000, 41114835837, 411.1483583700002, 3555890
01-05-20,00:04:15,XBTUSD, 8638.5, 8650, 8634, 8643, 1923, 903085, 8643.0424, 1500, 10448975913, 104.48975912999998, 903085
01-05-20,00:05:15,XBTUSD, 8643, 8653, 8639, 8639, 2281, 1717630, 8646.0315, 107, 19866981655, 198.66981654999998, 1717630
01-05-20,00:06:15,XBTUSD, 8639, 8648, 8639, 8647, 1023, 1266909, 8646.7791, 31, 14652718738, 146.52718737999996, 1266909
01-05-20,00:07:15,XBTUSD, 8647, 8670.5, 8647, 8655, 5544, 2621756, 8664.0097, 180, 30261289731, 302.61289731, 2621756
01-05-20,00:08:15,XBTUSD, 8655, 8668, 8646, 8658.5, 5339, 3788061, 8660.2581, 1000, 43741204714, 437.41204713999997, 3788061
01-05-20,00:09:15,XBTUSD, 8658.5, 8674, 8658.5, 8670.5, 2138, 1969277, 8671.5227, 3528, 22710595716, 227.10595716000003, 1969277
01-05-20,00:10:15,XBTUSD, 8670.5, 8678, 8666, 8678, 1357, 1197896, 8673.0269, 3250, 13812717151, 138.12717150999998, 1197896
01-05-20,00:11:15,XBTUSD, 8678, 8678, 8674.5, 8675, 294, 763610, 8677.5425, 678, 8800578688, 88.00578688000002, 763610
01-05-20,00:12:15,XBTUSD, 8675, 8684.5, 8674.5, 8684.5, 1717, 1119528, 8678.2956, 30, 12900579439, 129.00579439000003, 1119528
01-05-20,00:13:15,XBTUSD, 8684.5, 8704, 8684, 8698, 5521, 5458115, 8697.1647, 5000, 62757891530, 627.5789152999998, 5458115
01-05-20,00:14:15,XBTUSD, 8698, 8698.5, 8680.5, 8692.5, 4550, 2255905, 8688.0973, 9317, 25967148854, 259.67148854000004, 2255905
01-05-20,00:15:15,XBTUSD, 8692.5, 8693, 8676, 8683, 3605, 1818373, 8684.3248, 28, 20938596617, 209.38596617000002, 1818373
01-05-20,00:16:15,XBTUSD, 8683, 8695, 8683, 8691, 2550, 1056984, 8693.3843, 198, 12159252564, 121.59252564, 1056984
01-05-20,00:17:15,XBTUSD, 8691, 8693.5, 8687, 8687, 568, 978075, 8691.8731, 1197, 11253149619, 112.53149619000001, 978075
01-05-20,00:18:15,XBTUSD, 8687, 8687.5, 8675.5, 8687.5, 3012, 1337576, 8681.3091, 5226, 15408661464, 154.08661464, 1337576
01-05-20,00:19:15,XBTUSD, 8687.5, 8692, 8686, 8689.5, 1107, 656295, 8688.0973, 1000, 7554538916, 75.54538916, 656295
01-05-20,00:20:15,XBTUSD, 8689.5, 8690, 8677.5, 8677.5, 713, 1253206, 8682.0629, 400, 14434460158, 144.34460158, 1253206
01-05-20,00:21:15,XBTUSD, 8677.5, 8678, 8656.5, 8663, 5144, 2653347, 8668.516, 1000, 30610264674, 306.1026467399997, 2653347
01-05-20,00:22:15,XBTUSD, 8663, 8663, 8650.5, 8658, 2697, 1714678, 8655.7604, 250, 19811261407, 198.11261406999995, 1714678
01-05-20,00:23:15,XBTUSD, 8658, 8667, 8658, 8667, 1886, 797261, 8662.5087, 173, 9203886637, 92.03886637000001, 797261
01-05-20,00:24:15,XBTUSD, 8667, 8667, 8660.5, 8661, 580, 480550, 8666.2622, 300, 5545358164, 55.45358163999999, 480550
01-05-20,00:25:15,XBTUSD, 8661, 8672, 8660.5, 8672, 847, 1028136, 8666.2622, 37, 11864440572, 118.64440571999998, 1028136
01-05-20,00:26:15,XBTUSD, 8672, 8702, 8671.5, 8695.5, 5627, 3809911, 8696.4084, 500, 43811566036, 438.1156603600001, 3809911
01-05-20,00:27:15,XBTUSD, 8695.5, 8697, 8691, 8697, 588, 989069, 8694.8961, 25, 11376118731, 113.76118731000001, 989069
01-05-20,00:28:15,XBTUSD, 8697, 8699, 8695, 8695.5, 523, 469771, 8698.6778, 4, 5400901095, 54.009010950000004, 469771
01-05-20,00:29:15,XBTUSD, 8695.5, 8715, 8695.5, 8714, 5601, 3661605, 8707.7673, 22499, 42049985779, 420.49985778999996, 3661605
01-05-20,00:30:15,XBTUSD, 8714, 8719.5, 8706, 8712.5, 3191, 2529591, 8714.5969, 14623, 29028295943, 290.28295943000006, 2529591
