05-05-20,00:00:05,symbol, open, high, low, close, trades, volume, vwap, lastSize, turnover, homeNotional, foreignNotional
05-05-20,00:00:15,XBTUSD, 8884, 8893.5, 8883.5, 8885, 584, 2205751, 8888.0988, 22, 24818359213, 248.18359213000002, 2205751
05-05-20,00:01:15,XBTUSD, 8885, 8899, 8885, 8899, 1313, 1564672, 8892.8413, 1500, 17594976310, 175.94976309999996, 1564672
05-05-20,00:02:15,XBTUSD, 8899, 8914, 8898.5, 8911.5, 1389, 2711394, 8907.8924, 128, 30439003171, 304.3900317100001, 2711394
05-05-20,00:03:15,XBTUSD, 8911.5, 8920, 8909.5, 8920, 830, 1594058, 8915.0397, 203, 17880985261, 178.80985261000004, 1594058
05-05-20,00:04:15,XBTUSD, 8920, 8920, 8918.5, 8919, 357, 1169453, 8919.8109, 1000, 13111201129, 131.11201129, 1169453
05-05-20,00:05:15,XBTUSD, 8919, 8919, 8918.5, 8918.5, 106, 366156, 8919.0153, 54, 4105515269, 41.05515269000001, 366156
05-05-20,00:06:15,XBTUSD, 8918.5, 8919, 8912.5, 8913, 651, 1176313, 8917.4246, 4, 13191348404, 131.91348404, 1176313
05-05-20,00:07:15,XBTUSD, 8913, 8920, 8912.5, 8920, 513, 1465165, 8917.4246, 4000, 16431212084, 164.31212084000003, 1465165
05-05-20,00:08:15,XBTUSD, 8920, 8920, 8918, 8918, 164, 308968, 8919.0153, 1, 3464238782, 34.64238782, 308968
05-05-20,00:09:15,XBTUSD, 8918, 8918.5, 8918, 8918, 100, 506422, 8918, 4, 5678509886, 56.785098860000005, 506422
05-05-20,00:10:15,XBTUSD, 8918, 8930, 8918, 8930, 1425, 1739110, 8923.7908, 1773, 19488735121, 194.88735121000002, 1739110
05-05-20,00:11:15,XBTUSD, 8930, 8931.5, 8928, 8931.5, 731, 1407508, 8930.1661, 1600, 15762390346, 157.62390345999995, 1407508
05-05-20,00:12:15,XBTUSD, 8931.5, 8932.5, 8929, 8932.5, 428, 841419, 8930.9637, 10, 9421902566, 94.21902566000003, 841419
05-05-20,00:13:15,XBTUSD, 8932.5, 8936, 8932, 8935, 376, 855837, 8935.7519, 1895, 9578189916, 95.78189916000001, 855837
05-05-20,00:14:15,XBTUSD, 8935, 8935, 8925.5, 8925.5, 592, 1034840, 8930.9637, 6142, 11587362010, 115.87362009999998, 1034840
05-05-20,00:15:15,XBTUSD, 8925.5, 8925.5, 8922.5, 8923, 291, 560110, 8924.5872, 300, 6276574982, 62.76574982, 560110
05-05-20,00:16:15,XBTUSD, 8923, 8928, 8922.5, 8925, 1216, 474894, 8925.3838, 10, 5320737540, 53.20737539999999, 474894
05-05-20,00:17:15,XBTUSD, 8925, 8925, 8915, 8915.5, 440, 885417, 8919.8109, 1500, 9927136266, 99.27136266000002, 885417
05-05-20,00:18:15,XBTUSD, 8915.5, 8915.5, 8914.5, 8915, 153, 465650, 8915.0397, 17409, 5223312337, 52.23312337000001, 465650
05-05-20,00:19:15,XBTUSD, 8915, 8915, 8894, 8899.5, 1075, 5077546, 8904.7195, 6000, 57021007326, 570.2100732600002, 5077546
05-05-20,00:20:15,XBTUSD, 8899.5, 8900, 8888.5, 8893.5, 950, 1436907, 8894.4232, 1000, 16155220463, 161.55220462999998, 1436907
05-05-20,00:21:15,XBTUSD, 8893.5, 8893.5, 8893, 8893, 191, 1439105, 8893.6322, 1, 16182405420, 161.8240542, 1439105
05-05-20,00:22:15,XBTUSD, 8893, 8893.5, 8875.5, 8881, 998, 1330748, 8882.5724, 4242, 14981680544, 149.81680543999997, 1330748
05-05-20,00:23:15,XBTUSD, 8881, 8891, 8880.5, 8891, 823, 648567, 8885.7295, 3034, 7299000425, 72.99000424999998, 648567
05-05-20,00:24:15,XBTUSD, 8891, 8901.5, 8890.5, 8901, 805, 1220117, 8895.2144, 190, 13717010553, 137.17010552999992, 1220117
05-05-20,00:25:15,XBTUSD, 8901, 8902, 8901, 8902, 111, 142553, 8902.3413, 31, 1601413043, 16.014130429999998, 142553
05-05-20,00:26:15,XBTUSD, 8902, 8902, 8899.5, 8899.5, 370, 1030372, 8901.5489, 800, 11575246065, 115.75246064999999, 1030372
05-05-20,00:27:15,XBTUSD, 8899.5, 8899.5, 8882, 8882.5, 6736, 2011678, 8888.0988, 91000, 22633890220, 226.33890220000018, 2011678
05-05-20,00:28:15,XBTUSD, 8882.5, 8885.5, 8880, 8880.5, 495, 1237638, 8884.1507, 2000, 13931250311, 139.31250311000005, 1237638
05-05-20,00:29:15,XBTUSD, 8880.5, 8880.5, 8865, 8875.5, 2373, 2561731, 8872.3272, 1177, 28873511408, 288.7351140800001, 2561731
05-05-20,00:30:15,XBTUSD, 8875.5, 8876, 8875, 8876, 202, 510137, 8876.2649, 102, 5747596809, 57.47596809, 510137
05-05-20,00:31:15,XBTUSD, 8876, 8876, 8874.5, 8874.5, 203, 690402, 8876.2649, 1, 7778737017, 77.78737016999999, 690402
