16-04-20,06:37:31,execID, orderID, clOrdID, account, symbol, side, orderQty, price, execType, ordType, commission, text
16-04-20,08:21:46,f546cd63-f168-fbcb-cdc4-3f12e2aae85e, 7abf5a33-5569-f917-275d-19021ee3c7f9, pyno_002_TgtBKKZk6PZvSbaZXxJ3kj7vAw, 1350858, XBTUSD, Buy, 291, 6925, New, Limit, None, TargetB
16-04-20,08:25:33,0aa8a1ab-b975-3353-f78d-bc3085070bec, 7219458f-f95f-c0d9-cd1a-91a06c884ee6, pyno_002_Sel2tmS8A7rUTEiBDoJEEeaKuQ, 1350858, XBTUSD, Sell, 291, 6947.5, Trade, Limit, -0.00025, Sel2
16-04-20,08:25:38,78bd628f-0f19-ef79-ba22-e9c302bd59af, 7abf5a33-5569-f917-275d-19021ee3c7f9, pyno_002_TgtBKKZk6PZvSbaZXxJ3kj7vAw, 1350858, XBTUSD, Buy, 291, 6925, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
16-04-20,08:25:38,055fd74f-d921-c617-e903-404d1cf8a9bc, 88414dba-c7d2-0907-2f5a-c95b944269b9, pyno_002_TgtBZRRM6eCvQOGtNWFF7TVd9Q, 1350858, XBTUSD, Buy, 582, 6935, New, Limit, None, TargetB
16-04-20,08:32:23,4971c2d0-3d78-00ff-2d60-c20c167d6beb, 618c1b97-e9a3-2f36-5e15-84fe658eb4c2, pyno_002_Sel3L+2TytmVTE+6ET3E8PSFng, 1350858, XBTUSD, Sell, 485, 7022.5, Trade, Limit, -0.00025, Sel3
16-04-20,08:32:26,794d1266-f756-1208-77cc-f6a8128773b1, 9ea43103-1dbf-7b33-46d4-404f5dae4a9e, pyno_002_Sel4QV1+lPPcSTyfEf7lWqeXgQ, 1350858, XBTUSD, Sell, 582, 7052.5, Trade, Limit, -0.00025, Sel4
16-04-20,08:32:31,a2e6066f-d492-cd32-9819-b664d4b74ecb, 88414dba-c7d2-0907-2f5a-c95b944269b9, pyno_002_TgtBZRRM6eCvQOGtNWFF7TVd9Q, 1350858, XBTUSD, Buy, 582, 6935, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
16-04-20,08:32:44,79a1e0ba-3aaa-7db6-793a-af92918ab800, cd44e274-30d0-016b-e541-58b5be6e741d, pyno_002_TgtBvCZi1b31QCavf1sX1Qnkvg, 1350858, XBTUSD, Buy, 1649, 7000.5, New, Limit, None, TargetB
16-04-20,08:33:38,94e9be85-0d84-f4e0-3712-85cf75df726c, a68a63ba-81d6-637a-6474-bf4b2af261c6, pyno_002_Sel5NFyBgqFXR7SL/hiD0xsG/g, 1350858, XBTUSD, Sell, 679, 7082.5, Trade, Limit, -0.00025, Sel5
16-04-20,08:33:44,162d4ffd-4f22-c9a1-125f-55fa0cab20d8, cd44e274-30d0-016b-e541-58b5be6e741d, pyno_002_TgtBvCZi1b31QCavf1sX1Qnkvg, 1350858, XBTUSD, Buy, 1649, 7000.5, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
16-04-20,08:33:46,a1acb6db-f4f8-25ab-a9b3-1d7e309f706a, 51b249d3-a216-0d09-9a8f-857d5702a850, pyno_002_TgtB/0MjlWHCR1+aYtMCYRLuig, 1350858, XBTUSD, Buy, 2328, 7023.5, New, Limit, None, TargetB
16-04-20,08:33:47,6938a701-6175-da1b-ce43-590d9da43799, 43f2efc6-721c-867c-2a52-2ee3f0301c54, pyno_002_Sel64PM9a+TrREeFKuEYAX6Amg, 1350858, XBTUSD, Sell, 776, 7112.5, Trade, Limit, -0.00025, Sel6
16-04-20,08:33:54,9982dae0-36cd-5636-be08-1d28bde78ce2, 51b249d3-a216-0d09-9a8f-857d5702a850, pyno_002_TgtB/0MjlWHCR1+aYtMCYRLuig, 1350858, XBTUSD, Buy, 2328, 7023.5, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
16-04-20,08:33:59,9bd6a851-39a1-5378-c132-1b3898cef376, 0096a933-a21c-47ba-d367-4374cd2b8fc8, pyno_002_Sel7g2aP0WaSS4uXz9tuNtlIDw, 1350858, XBTUSD, Sell, 873, 7157.5, Trade, Limit, -0.00025, Sel7
16-04-20,08:34:08,b74cbc9f-2707-7ec5-42fb-c93a9692d99b, 6fe21d5a-ff41-4d61-e197-6a6b700e5de5, pyno_002_TgtBMSEuFEV+T0Oq6XiQjALwrg, 1350858, XBTUSD, Buy, 3104, 7045, New, Limit, None, TargetB
16-04-20,08:34:15,b534ec20-4a2d-0849-9a71-da8690a89c18, 6fe21d5a-ff41-4d61-e197-6a6b700e5de5, pyno_002_TgtBMSEuFEV+T0Oq6XiQjALwrg, 1350858, XBTUSD, Buy, 3104, 7045, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
16-04-20,08:34:17,a81aae52-017e-7cdc-a2ad-7f5d3bb17745, e4f3cad8-15a6-00b4-8ce7-4a4e5dd1e421, pyno_002_TgtB4wmcUtgfRZabBi60GyaTaA, 1350858, XBTUSD, Buy, 3977, 7069, New, Limit, None, TargetB
16-04-20,08:46:28,240e52ca-0f7f-3d43-92d2-265685dc84db, e4f3cad8-15a6-00b4-8ce7-4a4e5dd1e421, pyno_002_TgtB4wmcUtgfRZabBi60GyaTaA, 1350858, XBTUSD, Buy, 3977, 7069, Trade, Limit, -0.00025, TargetB
16-04-20,08:46:33,771fd4b5-749a-ec1b-e404-5e9aac094e40, a463bc20-5014-89ba-5e54-a8a4f4162172, pyno_002_Sel89cb1NOnKTTyjtF9s20FSjg, 1350858, XBTUSD, Sell, 970, 7202.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel8
16-04-20,08:48:03,5cc9b188-0b58-3ab5-bebc-e5418e07283d, 1f51831a-e7d6-4419-7768-d9ab366a419a, pyno_002_Buy0r+zI1AYrRNKtoS/gGOlcPQ, 1350858, XBTUSD, Buy, 100, 7054.5, New, Limit, None, Buy0
16-04-20,08:48:03,9d7af9bb-9d73-08ad-bd30-51e2d108d4c4, d5b0c1cc-0fc1-cf9e-419f-670656bfd5e9, pyno_002_StmSWIgb03UHSWyveW3XBfVcPQ, 1350858, XBTUSD, Buy, 10875, None, New, Stop, None, StmS
16-04-20,08:48:03,09724e48-fa52-4ac6-7269-231d6a363613, b125cbde-3c73-9220-1a75-90f9c6d36f6e, pyno_002_StmBpmAWatreT5i+uBCLzFPFtg, 1350858, XBTUSD, Sell, 10875, None, New, Stop, None, StmB
16-04-20,08:50:28,9c27d901-0b4a-ad4f-5130-00ffa653f1c3, 1f51831a-e7d6-4419-7768-d9ab366a419a, pyno_002_Buy0r+zI1AYrRNKtoS/gGOlcPQ, 1350858, XBTUSD, Buy, 100, 7054.5, Trade, Limit, -0.00025, Buy0
16-04-20,08:50:31,41ea7198-f4fa-6b68-9664-e159cdb730a8, 91119935-7c40-c562-9313-0971a66168a4, pyno_002_Sel0ZuR3hBIwR2SNEmib6S1U7w, 1350858, XBTUSD, Sell, 100, 7084.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
16-04-20,08:50:32,456ac167-dc18-3150-f009-a0aed4c1dccc, 1f23c3af-369f-a6ec-858e-3bd34a13b158, pyno_002_TgtSa4Gu+d9sRJu8y7jknniepQ, 1350858, XBTUSD, Sell, 100, 7056.5, New, Limit, None, TargetS
16-04-20,08:51:33,156d72c6-d7ec-29a5-25eb-c23d9cdabdd1, 1f23c3af-369f-a6ec-858e-3bd34a13b158, pyno_002_TgtSa4Gu+d9sRJu8y7jknniepQ, 1350858, XBTUSD, Sell, 100, 7056.5, Trade, Limit, -0.00025, TargetS
16-04-20,08:51:33,7bfde885-15f2-59fb-2eaa-0a73dd04e35c, 40ed6b2e-d1be-a196-7908-387239f0f0ad, pyno_002_Buy17AhN9iBmQ6mM1etz+RIKlQ, 1350858, XBTUSD, Buy, 200, 7039.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
16-04-20,08:51:33,7111b3cd-ce81-dd90-2ae9-ae2ec67c1657, 401fe572-305f-5e60-95e7-5ea7b436eabb, pyno_002_Buy0cuzvKFcTRpSctV6kyDnwjA, 1350858, XBTUSD, Buy, 72, 7041.5, New, Limit, None, Buy0
16-04-20,08:51:33,a85aff41-d545-f9b6-7629-5b410e4c8a65, ffa3f1e7-ed25-83e8-1bd5-9190da04a25e, pyno_002_StmSMUtM1MXHR2yIQlO3GkgYxQ, 1350858, XBTUSD, Buy, 7831, None, New, Stop, None, StmS
16-04-20,08:51:33,476892e5-4119-66a3-f4c6-56e62feb7235, 44bde96a-d7d9-5542-2b11-2c41455b77a0, pyno_002_StmB7xAlxGUxTjG3m3dJ09gvag, 1350858, XBTUSD, Sell, 7831, None, New, Stop, None, StmB
16-04-20,08:56:45,8323f150-490a-ffd3-9136-3f9123b66d7a, db8f6311-76e5-9c3b-6220-cb3ca629e340, pyno_002_Sel0wsyplqnDTfCdacGH9Zrj1w, 1350858, XBTUSD, Sell, 72, 7071.5, Trade, Limit, -0.00025, Sel0
16-04-20,08:56:45,44cf5da0-5e67-3c1c-4d3a-12af74624ffe, 401fe572-305f-5e60-95e7-5ea7b436eabb, pyno_002_Buy0cuzvKFcTRpSctV6kyDnwjA, 1350858, XBTUSD, Buy, 72, 7041.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
16-04-20,08:56:46,cdad5647-8e91-bf10-1c80-9576bad88f7c, 3f729da1-532c-3bc4-51ab-5d077cbbd7c3, pyno_002_TgtBTg54Nr9ZQYmGn/MxdYD+QA, 1350858, XBTUSD, Buy, 72, 7069.5, New, Limit, None, TargetB
16-04-20,08:57:53,54d56ea3-0cc7-3ff0-57b6-0756dbfb65c0, 3f729da1-532c-3bc4-51ab-5d077cbbd7c3, pyno_002_TgtBTg54Nr9ZQYmGn/MxdYD+QA, 1350858, XBTUSD, Buy, 72, 7069.5, Trade, Limit, -0.00025, TargetB
16-04-20,08:57:55,86794c6f-30ca-8c8e-6070-34768895bd0b, 9043f557-b9b5-fffe-5e72-343849a32cdd, pyno_002_Sel1SttCsiPCSDq2xWjhDljoMQ, 1350858, XBTUSD, Sell, 144, 7086.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
16-04-20,08:57:55,3ffbe223-a0df-61ff-01e7-0663bbb3858d, 1bdaefcb-299e-6b29-b7de-ed9fa0ce92ff, pyno_002_Buy0hB4a1oFxToaYAMzudNX0kA, 1350858, XBTUSD, Buy, 81, 7054, New, Limit, None, Buy0
16-04-20,08:57:55,fc791ed7-990e-269c-5187-efe452731cae, f92cbfce-582d-6445-da47-a42a941c69e4, pyno_002_StmS6arqsb76SNSZlLo5rhIvPQ, 1350858, XBTUSD, Buy, 8808, None, New, Stop, None, StmS
16-04-20,08:57:55,e2731b40-e445-b4e2-144f-fd5f7241a72e, aedca68b-8299-24d3-3cc1-8a28e9f4b5b7, pyno_002_StmBNQvc+xLcRD68L77k4wTAeg, 1350858, XBTUSD, Sell, 8808, None, New, Stop, None, StmB
16-04-20,08:59:53,f9a46f13-a5b8-3bd3-dffe-29de66d2f8a5, 1bdaefcb-299e-6b29-b7de-ed9fa0ce92ff, pyno_002_Buy0hB4a1oFxToaYAMzudNX0kA, 1350858, XBTUSD, Buy, 81, 7054, Trade, Limit, -0.00025, Buy0
16-04-20,08:59:58,e8253f20-8174-69f6-b9b8-4133cf6fa920, 2b8f184d-30b8-03af-52d6-b8a336983109, pyno_002_Sel0WWfS6UxoQo+wxgeBGim+Jg, 1350858, XBTUSD, Sell, 81, 7084, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
16-04-20,08:59:58,04f04064-2e1c-b940-4ca4-6ed47d27a025, d556d60c-6f98-6d32-8914-f305ae0a1d3d, pyno_002_TgtSdxiA1xYNRIO5Tl3vjbdnbg, 1350858, XBTUSD, Sell, 81, 7056, New, Limit, None, TargetS
16-04-20,09:00:05,a70918ae-3edc-65eb-06ca-a1be5d02d244, d556d60c-6f98-6d32-8914-f305ae0a1d3d, pyno_002_TgtSdxiA1xYNRIO5Tl3vjbdnbg, 1350858, XBTUSD, Sell, 81, 7056, Trade, Limit, -0.00025, TargetS
16-04-20,09:00:15,18c1dca9-262a-bfe7-e9c4-28dd634a22b8, bd8f74b1-dec2-c30d-dac0-15b9a51560c1, pyno_002_Buy1O8oEnX8/RVeOXEkdx5z1RA, 1350858, XBTUSD, Buy, 162, 7039, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
16-04-20,09:00:16,d3ac8fb0-7cc9-1d5c-370e-7e7b87b2a4ba, 5f9cfd9f-430f-2f3b-e341-871021adc2d8, pyno_002_Buy0aF2j9AfoRbiZeLSFMdH5DA, 1350858, XBTUSD, Buy, 77, 7054.5, New, Limit, None, Buy0
16-04-20,09:00:18,4898ed4f-7b61-cb1e-4342-59feb621df73, 0bb31a9f-a600-0c19-0dc9-ac5f3d62ad0b, pyno_002_StmSMtadedSRSS274kTPcZkzfA, 1350858, XBTUSD, Buy, 8374, None, New, Stop, None, StmS
16-04-20,09:00:19,4c2d2bf4-ff0e-d982-2176-bd446ef455cb, 36c3024f-5fd9-5e05-4d1d-2040c4712750, pyno_002_StmBrx50ZZylR5OPO6ILXdglAQ, 1350858, XBTUSD, Sell, 8374, None, New, Stop, None, StmB
16-04-20,09:00:41,b28786a4-c426-6054-85da-2ff835b2df6a, 6832e410-0d60-caa7-e89f-617be1826f89, pyno_002_Sel0a5LQD/GpRqS0cNRd6C2uTA, 1350858, XBTUSD, Sell, 77, 7084.5, Trade, Limit, -0.00025, Sel0
16-04-20,09:00:54,921718c2-d389-2457-69ca-416baa1cd1be, 5f9cfd9f-430f-2f3b-e341-871021adc2d8, pyno_002_Buy0aF2j9AfoRbiZeLSFMdH5DA, 1350858, XBTUSD, Buy, 77, 7054.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
16-04-20,09:00:55,78182b9d-a187-2532-086f-d6b9c0070fb5, 968268de-bcf3-fbdc-9db6-6850014250f7, pyno_002_TgtBrSFfHE8dTYWjVZY7D+VvAg, 1350858, XBTUSD, Buy, 77, 7082.5, New, Limit, None, TargetB
16-04-20,09:01:13,867f32bb-249f-02ff-46b6-6a21954554e4, 24e69eb6-6507-5a56-c62c-ee71e82354cb, pyno_002_Sel10yaPZTfETQinRdBC6Ogo0Q, 1350858, XBTUSD, Sell, 154, 7099.5, Trade, Limit, -0.00025, Sel1
16-04-20,09:01:22,58c26c8a-ff08-670a-11bf-5582c85dbb4a, 968268de-bcf3-fbdc-9db6-6850014250f7, pyno_002_TgtBrSFfHE8dTYWjVZY7D+VvAg, 1350858, XBTUSD, Buy, 77, 7082.5, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
16-04-20,09:01:22,acc8ffe3-5cfc-8d54-dd3b-727e6068742c, 2284b11c-aac7-1fe2-6a05-e63ef7e3e4ab, pyno_002_TgtBU+3Yw0Q8QBC/dIshX7cS6g, 1350858, XBTUSD, Buy, 231, 7092.5, New, Limit, None, TargetB
16-04-20,09:01:56,84e7c20d-e09f-8dc5-9675-975ec9ee5f2b, 2284b11c-aac7-1fe2-6a05-e63ef7e3e4ab, pyno_002_TgtBU+3Yw0Q8QBC/dIshX7cS6g, 1350858, XBTUSD, Buy, 231, 7092.5, Trade, Limit, -0.00025, TargetB
16-04-20,09:02:01,6a6a53c2-e341-f6a3-2ac6-840d387ba227, f43deda7-e24a-87a2-a443-19f8d10fef2d, pyno_002_Sel2LfS5su7qSkm/hHos/J3jKA, 1350858, XBTUSD, Sell, 231, 7114.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel2
16-04-20,09:02:01,9392c7a7-e211-0a45-e28a-bf4f8937494c, a09c502b-71de-7d2e-5494-b479588f0d45, pyno_002_Buy0mRc89x1YSVupysQGnygYKg, 1350858, XBTUSD, Buy, 81, 7075, New, Limit, None, Buy0
16-04-20,09:02:01,26443b7e-2ce9-8254-77f8-87103a6f0be7, faef9415-ea90-e960-0987-bddb9dd02fa7, pyno_002_StmSWyfoTSmES8mpbO2xd1jfCg, 1350858, XBTUSD, Buy, 8808, None, New, Stop, None, StmS
16-04-20,09:02:01,86578244-3d37-6ea6-1a09-c3494c03dd4e, 02255683-5561-3c89-bab2-b253dbd06cc1, pyno_002_StmB36VgCh7ET+u8cTgEgUOQNw, 1350858, XBTUSD, Sell, 8808, None, New, Stop, None, StmB
16-04-20,09:04:51,37836dfd-9230-fa7b-aa3d-7f0877ce0732, a09c502b-71de-7d2e-5494-b479588f0d45, pyno_002_Buy0mRc89x1YSVupysQGnygYKg, 1350858, XBTUSD, Buy, 81, 7075, Trade, Limit, -0.00025, Buy0
16-04-20,09:04:52,0c3d460f-46a0-e6fe-a44a-f3f4455774b7, 3d04fce6-6f28-4fa4-dafd-b3563afb1b9c, pyno_002_Sel03fkmb3lmRTCOZZJyu1PqrA, 1350858, XBTUSD, Sell, 81, 7105, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
16-04-20,09:04:52,eb5072cb-91c3-67a0-89d9-022d86a64ef0, fab94e45-5499-0a9b-5415-325e5dccf719, pyno_002_TgtSi6oN5NmAS/+0vgLFlC5dEg, 1350858, XBTUSD, Sell, 81, 7077, New, Limit, None, TargetS
16-04-20,09:05:04,deb3fecb-1e05-2e11-c7fe-f15e97098a8a, fab94e45-5499-0a9b-5415-325e5dccf719, pyno_002_TgtSi6oN5NmAS/+0vgLFlC5dEg, 1350858, XBTUSD, Sell, 81, 7077, Trade, Limit, -0.00025, TargetS
16-04-20,09:05:07,e03500d1-953c-d2d8-5cbb-078463c52e91, d8a3fb67-8088-022e-00d5-7a397db5fe4c, pyno_002_Buy1XAxM/blQQmeXZdnXpgOIbQ, 1350858, XBTUSD, Buy, 162, 7060, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
16-04-20,09:05:07,e7fae36e-72c6-9cb7-8974-894d5117c444, 3f1e14fb-88bc-6d85-ce22-57972868f34d, pyno_002_Buy0Fjht9/MCTiO5ZhZXg5BnfA, 1350858, XBTUSD, Buy, 77, 7064, New, Limit, None, Buy0
16-04-20,09:05:07,4beca3f4-4a79-da79-0664-6a24300737d4, de35bbe2-4ebf-8098-2b2b-660cfb73ddcb, pyno_002_StmST5phEBJRRiqv3ju6uzPXjQ, 1350858, XBTUSD, Buy, 8374, None, New, Stop, None, StmS
16-04-20,09:05:07,598ec9e7-450a-be27-a93a-aeafa28dc904, 32c01ebd-06f3-a29f-a9ca-20048fcd2d0b, pyno_002_StmBA6SkeoUdRke+qbQKO+Zk2g, 1350858, XBTUSD, Sell, 8374, None, New, Stop, None, StmB
16-04-20,09:06:17,e33baccd-0ce1-b686-32ac-ab146fb921f6, 0f860afe-4b1b-12fe-422e-afe41f8819cb, pyno_002_Sel01fXRnDwMSRa4Xl6QN/gxtA, 1350858, XBTUSD, Sell, 77, 7094, Trade, Limit, -0.00025, Sel0
16-04-20,09:06:28,8f5b6856-aafa-5a44-45ea-a8d9685876ec, 3f1e14fb-88bc-6d85-ce22-57972868f34d, pyno_002_Buy0Fjht9/MCTiO5ZhZXg5BnfA, 1350858, XBTUSD, Buy, 77, 7064, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
16-04-20,09:06:29,ffae9d1b-2b6d-82d5-800f-e5c1fcf55dcf, 128e68c1-8183-9823-5585-7286ae0cd658, pyno_002_TgtBTStOPdaMRseqXb/i3Phfgw, 1350858, XBTUSD, Buy, 77, 7092, New, Limit, None, TargetB
16-04-20,09:07:44,bd55e43b-617a-24d3-dcdb-8cfb5cfe8663, 128e68c1-8183-9823-5585-7286ae0cd658, pyno_002_TgtBTStOPdaMRseqXb/i3Phfgw, 1350858, XBTUSD, Buy, 77, 7092, Trade, Limit, -0.00025, TargetB
16-04-20,09:07:46,1382582f-66f4-cd5e-9967-ca4cf0785454, 4fe5ec42-e076-dc69-fba4-fc5016511333, pyno_002_Sel1xA3g/O/rRPCVMPHeTaaU+w, 1350858, XBTUSD, Sell, 154, 7109, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
16-04-20,09:07:46,a61c5cf3-d97b-360a-ae11-6e19643ce153, a6cc4f6e-325d-c2d8-d503-cb45298a894a, pyno_002_Buy0ptsmE1JlRYeTF1qWTK8D7A, 1350858, XBTUSD, Buy, 80, 7076.5, New, Limit, None, Buy0
16-04-20,09:07:46,9d5b8dc7-7bc1-934b-9931-dc1ff48adefb, e3c164c3-74e7-b5a7-8041-750792b7983d, pyno_002_StmS20ypzwZTQBWRZ7prORmR0w, 1350858, XBTUSD, Buy, 8700, None, New, Stop, None, StmS
16-04-20,09:07:47,f7e3f4dd-29d1-a67b-6cd1-4a9432331ab8, abc702ab-f24c-19c5-776e-b8475224a759, pyno_002_StmBaClLg67UQuSwy9Rby3RyUw, 1350858, XBTUSD, Sell, 8700, None, New, Stop, None, StmB
16-04-20,09:09:43,f0bf8ef2-0aae-2c63-d753-dff5fd2c6880, a6cc4f6e-325d-c2d8-d503-cb45298a894a, pyno_002_Buy0ptsmE1JlRYeTF1qWTK8D7A, 1350858, XBTUSD, Buy, 80, 7076.5, Trade, Limit, -0.00025, Buy0
16-04-20,09:09:46,0284500a-d9ed-8bb2-11ce-d470a34cabeb, dd6390c9-02c9-1bd6-0d78-c6724549fdeb, pyno_002_Sel09pC7e25SRlyR/Zxtv4KO9w, 1350858, XBTUSD, Sell, 80, 7106.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
16-04-20,09:09:46,5c26a4b5-f861-374a-0978-06c7b813532b, f0e5868a-e4bf-4279-678e-362ae4de8df4, pyno_002_TgtS5ZTjPwZvSMCpapBdQfEEsw, 1350858, XBTUSD, Sell, 80, 7078.5, New, Limit, None, TargetS
16-04-20,09:11:08,6334f516-137c-2f93-5306-3adb04ced0dd, f0e5868a-e4bf-4279-678e-362ae4de8df4, pyno_002_TgtS5ZTjPwZvSMCpapBdQfEEsw, 1350858, XBTUSD, Sell, 80, 7078.5, Trade, Limit, -0.00025, TargetS
16-04-20,09:11:13,74ffd1e8-0aa7-486f-4935-dda7b1ca6b68, 89e4835b-eff4-dabd-7423-09b2860fc980, pyno_002_Buy1tOfQuiCZQ+eT5FNLS5Kuww, 1350858, XBTUSD, Buy, 160, 7061.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
16-04-20,09:11:13,52f84f74-eb28-793f-a44f-3d5a7dc6d376, 3d3e9b48-772f-c01a-4870-b52189d354b2, pyno_002_Buy0kwbtpRUgR4ObaaQWujWrLw, 1350858, XBTUSD, Buy, 78, 7065, New, Limit, None, Buy0
16-04-20,09:11:13,6591a874-bc35-9889-af5a-2631723f34d6, d0adc5db-0e63-c225-1df8-8b1844925056, pyno_002_StmSBWlYxg9ERjusNJIVCJ1MIQ, 1350858, XBTUSD, Buy, 8481, None, New, Stop, None, StmS
16-04-20,09:11:13,a12fdc3c-1c19-340f-d58d-a99e7597e42b, 3d086440-1d4f-dd2f-53a9-f815aab1b89d, pyno_002_StmBdLMmuVqmTiuqRrmKxmuuCg, 1350858, XBTUSD, Sell, 8481, None, New, Stop, None, StmB
16-04-20,09:12:45,cfafffb5-6dcf-6b38-59d0-8dbac8aaa8f3, a6af7777-f981-6754-0ee4-a3d1123c77db, pyno_002_Sel04GPr2DHvSr+MdVHzUtNSgQ, 1350858, XBTUSD, Sell, 78, 7095, Trade, Limit, -0.00025, Sel0
16-04-20,09:12:49,d26bd8f3-b72c-59aa-cd20-0e78585ad67d, 3d3e9b48-772f-c01a-4870-b52189d354b2, pyno_002_Buy0kwbtpRUgR4ObaaQWujWrLw, 1350858, XBTUSD, Buy, 78, 7065, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
16-04-20,09:12:49,1eea8fab-8878-40ee-cd1a-06192b8fdc29, 460e39f6-badf-2679-0bca-7b9be262ca39, pyno_002_TgtBINhWuaiLRJK5M5hD/x0ATQ, 1350858, XBTUSD, Buy, 78, 7093, New, Limit, None, TargetB
16-04-20,09:12:54,c7c1a7ca-5b12-2d98-a9d3-c62cda5f0e13, 9e34270c-b6a6-7a1e-53eb-e526b9691ed5, pyno_002_Sel1QW0Kfm5iTsKI93iF8Zf4Vg, 1350858, XBTUSD, Sell, 156, 7110, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
16-04-20,09:12:54,1297a20f-d448-dadf-bee3-3b7960337967, 6e672d62-2f68-8318-1885-1df51d44b8e6, pyno_002_Buy0I1GSwFXyTaCKm6ugbGBf/g, 1350858, XBTUSD, Buy, 80, 7075, New, Limit, None, Buy0
16-04-20,09:12:54,0b612ae6-b990-390c-77ea-3795eff6742a, e53d4e72-5215-9d31-a026-e0e9dbd7dc08, pyno_002_StmSOQS57+MZQaq/BuNVi+kYpQ, 1350858, XBTUSD, Buy, 8700, None, New, Stop, None, StmS
16-04-20,09:12:54,333f3002-17d6-b3fa-8b42-a6843d088155, ec1003e6-0fd7-026b-5553-9285a1833f25, pyno_002_StmBOevtEsoWTe2oX6zNH7x70A, 1350858, XBTUSD, Sell, 8700, None, New, Stop, None, StmB
16-04-20,09:13:23,fb8fe3a3-b7a2-9416-bb0a-27df21a9bb83, 6e672d62-2f68-8318-1885-1df51d44b8e6, pyno_002_Buy0I1GSwFXyTaCKm6ugbGBf/g, 1350858, XBTUSD, Buy, 80, 7075, Trade, Limit, -0.00025, Buy0
