18-04-20,00:00:01,execID, orderID, clOrdID, account, symbol, side, orderQty, price, execType, ordType, commission, text
19-04-20,06:30:46,6e3e01aa-219d-fdb5-7531-ab54b89dcc50, 4eb0b13a-a97f-1dc1-3c4b-00a6d00def82, pyno_002_Buy0pc3o378AQjWFbmo60jADeA, 1350858, XBTUSD, Buy, 103, 7138.5, New, Limit, None, Buy0
19-04-20,06:30:46,6e3e01aa-219d-fdb5-7531-ab54b89dcc50, 4eb0b13a-a97f-1dc1-3c4b-00a6d00def82, pyno_002_Buy0pc3o378AQjWFbmo60jADeA, 1350858, XBTUSD, Buy, 103, 7138.5, New, Limit, None, Buy0
19-04-20,06:30:46,f7e8b1b6-5e69-3ad2-5ce1-d840b0b12f8f, 24aa2000-6639-753c-9b02-0f9c34424194, pyno_002_StmSlzIH18X+SmuU5dHDQGDd0w, 1350858, XBTUSD, Buy, 11202, None, New, Stop, None, StmS
19-04-20,06:30:46,f7e8b1b6-5e69-3ad2-5ce1-d840b0b12f8f, 24aa2000-6639-753c-9b02-0f9c34424194, pyno_002_StmSlzIH18X+SmuU5dHDQGDd0w, 1350858, XBTUSD, Buy, 11202, None, New, Stop, None, StmS
19-04-20,06:30:47,5dbeefb9-e71a-b3d1-79c6-4d1b3323e0f8, 196a5858-5141-3c46-74ac-72c030ae6036, pyno_002_StmBQx/TKwo3RGGssGgaAqWrhg, 1350858, XBTUSD, Sell, 11202, None, New, Stop, None, StmB
19-04-20,06:30:47,5dbeefb9-e71a-b3d1-79c6-4d1b3323e0f8, 196a5858-5141-3c46-74ac-72c030ae6036, pyno_002_StmBQx/TKwo3RGGssGgaAqWrhg, 1350858, XBTUSD, Sell, 11202, None, New, Stop, None, StmB
19-04-20,07:00:06,4fdb23b6-7433-caab-7c08-987ce29c40fb, 4eb0b13a-a97f-1dc1-3c4b-00a6d00def82, pyno_002_Buy0pc3o378AQjWFbmo60jADeA, 1350858, XBTUSD, Buy, 103, 7138.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
19-04-20,07:00:06,4fdb23b6-7433-caab-7c08-987ce29c40fb, 4eb0b13a-a97f-1dc1-3c4b-00a6d00def82, pyno_002_Buy0pc3o378AQjWFbmo60jADeA, 1350858, XBTUSD, Buy, 103, 7138.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
19-04-20,14:14:02,25fbb3b6-76b3-76cd-da9d-750c6a21e45f, 191279a1-7794-2677-28f4-ac994665c20a, pyno_002_Buy0+REZ/gcVRPO3RLaP+ivtOQ, 1350858, XBTUSD, Buy, 102, 7072, New, Limit, None, Buy0
19-04-20,14:14:02,25fbb3b6-76b3-76cd-da9d-750c6a21e45f, 191279a1-7794-2677-28f4-ac994665c20a, pyno_002_Buy0+REZ/gcVRPO3RLaP+ivtOQ, 1350858, XBTUSD, Buy, 102, 7072, New, Limit, None, Buy0
19-04-20,14:14:02,80a5fb34-1dce-976e-8484-d269dcb984c5, af1c0c48-eaea-eecf-006d-425185505de9, pyno_002_StmSlMDivMSHTGGVQs2w3tyXOQ, 1350858, XBTUSD, Buy, 11093, None, New, Stop, None, StmS
19-04-20,14:14:02,80a5fb34-1dce-976e-8484-d269dcb984c5, af1c0c48-eaea-eecf-006d-425185505de9, pyno_002_StmSlMDivMSHTGGVQs2w3tyXOQ, 1350858, XBTUSD, Buy, 11093, None, New, Stop, None, StmS
19-04-20,14:14:02,6502af98-647e-0143-e8d7-8a61360b66c7, 44918397-5535-5fe2-7610-6e9e8677d05a, pyno_002_StmBMxf8nlXqQzS+qgRcG6TRKg, 1350858, XBTUSD, Sell, 11093, None, New, Stop, None, StmB
19-04-20,14:14:02,6502af98-647e-0143-e8d7-8a61360b66c7, 44918397-5535-5fe2-7610-6e9e8677d05a, pyno_002_StmBMxf8nlXqQzS+qgRcG6TRKg, 1350858, XBTUSD, Sell, 11093, None, New, Stop, None, StmB
19-04-20,14:45:59,601dd86e-1f8e-6b3a-c1eb-6a6458996ef0, ef0c42e0-8180-2321-dd71-dcc55b26edf9, pyno_002_Sel0UPQ5qpvsR/2DonuRRg4mnw, 1350858, XBTUSD, Sell, 102, 7102, Trade, Limit, -0.00025, Sel0
19-04-20,14:45:59,601dd86e-1f8e-6b3a-c1eb-6a6458996ef0, ef0c42e0-8180-2321-dd71-dcc55b26edf9, pyno_002_Sel0UPQ5qpvsR/2DonuRRg4mnw, 1350858, XBTUSD, Sell, 102, 7102, Trade, Limit, -0.00025, Sel0
19-04-20,14:46:01,b9ed6e94-0fe9-c4db-fa2f-1eb7239a4677, 191279a1-7794-2677-28f4-ac994665c20a, pyno_002_Buy0+REZ/gcVRPO3RLaP+ivtOQ, 1350858, XBTUSD, Buy, 102, 7072, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
19-04-20,14:46:01,b9ed6e94-0fe9-c4db-fa2f-1eb7239a4677, 191279a1-7794-2677-28f4-ac994665c20a, pyno_002_Buy0+REZ/gcVRPO3RLaP+ivtOQ, 1350858, XBTUSD, Buy, 102, 7072, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
19-04-20,14:46:01,699bd0a1-c86a-ab60-2f39-6a3104d6021b, bc47125f-47d3-d636-e383-6713f7822e04, pyno_002_TgtBGvyRCvFdSimxHs2mWF8sdA, 1350858, XBTUSD, Buy, 102, 7100, New, Limit, None, TargetB
19-04-20,14:46:01,699bd0a1-c86a-ab60-2f39-6a3104d6021b, bc47125f-47d3-d636-e383-6713f7822e04, pyno_002_TgtBGvyRCvFdSimxHs2mWF8sdA, 1350858, XBTUSD, Buy, 102, 7100, New, Limit, None, TargetB
19-04-20,15:12:34,3e750f11-7cdb-3ac2-f39e-6953385aa1b3, 12efbd29-82da-6bd6-4916-6e39d42812e7, pyno_002_Sel1E0RdJAcWRYWmfAm4g/BlnQ, 1350858, XBTUSD, Sell, 204, 7117, Trade, Limit, -0.00025, Sel1
19-04-20,15:12:34,3e750f11-7cdb-3ac2-f39e-6953385aa1b3, 12efbd29-82da-6bd6-4916-6e39d42812e7, pyno_002_Sel1E0RdJAcWRYWmfAm4g/BlnQ, 1350858, XBTUSD, Sell, 204, 7117, Trade, Limit, -0.00025, Sel1
19-04-20,15:12:39,1a298849-5d0b-65b6-5a06-e7c83f9ba2bd, bc47125f-47d3-d636-e383-6713f7822e04, pyno_002_TgtBGvyRCvFdSimxHs2mWF8sdA, 1350858, XBTUSD, Buy, 102, 7100, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
19-04-20,15:12:39,1a298849-5d0b-65b6-5a06-e7c83f9ba2bd, bc47125f-47d3-d636-e383-6713f7822e04, pyno_002_TgtBGvyRCvFdSimxHs2mWF8sdA, 1350858, XBTUSD, Buy, 102, 7100, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
19-04-20,15:12:39,5a7e3c24-3658-ebaa-9477-d35e7aeef5f4, ee5deb12-3585-1f2a-5c38-63c156e95d19, pyno_002_TgtBX4KZyrRkSQ6NQHikz9XH5g, 1350858, XBTUSD, Buy, 306, 7110, New, Limit, None, TargetB
19-04-20,15:12:39,5a7e3c24-3658-ebaa-9477-d35e7aeef5f4, ee5deb12-3585-1f2a-5c38-63c156e95d19, pyno_002_TgtBX4KZyrRkSQ6NQHikz9XH5g, 1350858, XBTUSD, Buy, 306, 7110, New, Limit, None, TargetB
19-04-20,15:21:04,80516096-f3b9-c6c9-52a4-0977b2f88354, ee5deb12-3585-1f2a-5c38-63c156e95d19, pyno_002_TgtBX4KZyrRkSQ6NQHikz9XH5g, 1350858, XBTUSD, Buy, 306, 7110, Trade, Limit, -0.00025, TargetB
19-04-20,15:21:04,80516096-f3b9-c6c9-52a4-0977b2f88354, ee5deb12-3585-1f2a-5c38-63c156e95d19, pyno_002_TgtBX4KZyrRkSQ6NQHikz9XH5g, 1350858, XBTUSD, Buy, 306, 7110, Trade, Limit, -0.00025, TargetB
19-04-20,15:21:06,393f59ae-d080-face-5d32-e3e6714edcd7, 1249b2ef-66c3-75f0-f107-33f7fb968f9b, pyno_002_Sel2LpQ6uj8MTByiHii7z3kAFw, 1350858, XBTUSD, Sell, 306, 7132, Canceled, Limit, None, Canceled: Canceled via API.
Sel2
19-04-20,15:21:06,393f59ae-d080-face-5d32-e3e6714edcd7, 1249b2ef-66c3-75f0-f107-33f7fb968f9b, pyno_002_Sel2LpQ6uj8MTByiHii7z3kAFw, 1350858, XBTUSD, Sell, 306, 7132, Canceled, Limit, None, Canceled: Canceled via API.
Sel2
