17-04-20,00:00:01,execID, orderID, clOrdID, account, symbol, side, orderQty, price, execType, ordType, commission, text
17-04-20,00:33:33,744c9d87-78c3-b1f4-7ffa-18395f37e074, 5dfbed07-89fd-e6ce-d9f5-ce40726f34e9, pyno_002_Buy0tgfQ6BNbRVSaoC/2pMa1Zg, 1350858, XBTUSD, Buy, 73, 7056.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
17-04-20,00:33:33,4116c48d-12e9-a1d8-bcc7-01bac3129c54, d3c13d06-bb67-a4f8-acc1-c83e3daa4acc, pyno_002_TgtBmGJBINdXQ167ke9EVZW8vQ, 1350858, XBTUSD, Buy, 73, 7084.5, New, Limit, None, TargetB
17-04-20,00:37:22,257c23b6-1814-8380-99f9-79cc54db1f36, d3c13d06-bb67-a4f8-acc1-c83e3daa4acc, pyno_002_TgtBmGJBINdXQ167ke9EVZW8vQ, 1350858, XBTUSD, Buy, 73, 7084.5, Trade, Limit, -0.00025, TargetB
17-04-20,00:37:27,a04722d7-1e3e-82e7-0cb1-ad8dcfac8dee, 38932fd4-5b6c-4bb6-dfe6-746c723d6922, pyno_002_Sel1Zx1zBu/cSWOfwdogOTrWbA, 1350858, XBTUSD, Sell, 146, 7101.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
17-04-20,13:44:03,e3949196-49c8-787c-b4b5-27e2423735f8, ed89d632-7400-105b-2202-3d76c0f66302, pyno_002_Buy0qymzbMxLQwqlkXWyVk/ZEQ, 1350858, XBTUSD, Buy, 100, 7015, New, Limit, None, Buy0
17-04-20,13:44:03,e3949196-49c8-787c-b4b5-27e2423735f8, ed89d632-7400-105b-2202-3d76c0f66302, pyno_002_Buy0qymzbMxLQwqlkXWyVk/ZEQ, 1350858, XBTUSD, Buy, 100, 7015, New, Limit, None, Buy0
17-04-20,13:44:03,e3949196-49c8-787c-b4b5-27e2423735f8, ed89d632-7400-105b-2202-3d76c0f66302, pyno_002_Buy0qymzbMxLQwqlkXWyVk/ZEQ, 1350858, XBTUSD, Buy, 100, 7015, New, Limit, None, Buy0
17-04-20,13:44:03,3da513b9-3686-13d4-42e2-31147ce5bb4f, b234fd2e-412e-a6df-c948-973584c11869, pyno_002_StmSJXWQa+bbRReaMGLr9UmjUw, 1350858, XBTUSD, Buy, 10875, None, New, Stop, None, StmS
17-04-20,13:44:03,3da513b9-3686-13d4-42e2-31147ce5bb4f, b234fd2e-412e-a6df-c948-973584c11869, pyno_002_StmSJXWQa+bbRReaMGLr9UmjUw, 1350858, XBTUSD, Buy, 10875, None, New, Stop, None, StmS
17-04-20,13:44:03,3da513b9-3686-13d4-42e2-31147ce5bb4f, b234fd2e-412e-a6df-c948-973584c11869, pyno_002_StmSJXWQa+bbRReaMGLr9UmjUw, 1350858, XBTUSD, Buy, 10875, None, New, Stop, None, StmS
17-04-20,13:44:03,61901f06-95cf-7b14-37c4-e79933944c1b, 86345c7c-053c-61e4-fd2d-ef818c9ddb3b, pyno_002_StmBBSXkZbEVSfSGXNuwZbcRhA, 1350858, XBTUSD, Sell, 10875, None, New, Stop, None, StmB
17-04-20,13:44:03,61901f06-95cf-7b14-37c4-e79933944c1b, 86345c7c-053c-61e4-fd2d-ef818c9ddb3b, pyno_002_StmBBSXkZbEVSfSGXNuwZbcRhA, 1350858, XBTUSD, Sell, 10875, None, New, Stop, None, StmB
17-04-20,13:44:03,61901f06-95cf-7b14-37c4-e79933944c1b, 86345c7c-053c-61e4-fd2d-ef818c9ddb3b, pyno_002_StmBBSXkZbEVSfSGXNuwZbcRhA, 1350858, XBTUSD, Sell, 10875, None, New, Stop, None, StmB
17-04-20,13:57:12,098a6f12-d5a1-348b-79f6-ba624248d06c, 959c4eed-55f0-5636-9183-232f52050224, pyno_002_Sel0lT7+zjCbRTeljv1Bh1jYHg, 1350858, XBTUSD, Sell, 100, 7045, Trade, Limit, -0.00025, Sel0
17-04-20,13:57:12,098a6f12-d5a1-348b-79f6-ba624248d06c, 959c4eed-55f0-5636-9183-232f52050224, pyno_002_Sel0lT7+zjCbRTeljv1Bh1jYHg, 1350858, XBTUSD, Sell, 100, 7045, Trade, Limit, -0.00025, Sel0
17-04-20,13:57:12,098a6f12-d5a1-348b-79f6-ba624248d06c, 959c4eed-55f0-5636-9183-232f52050224, pyno_002_Sel0lT7+zjCbRTeljv1Bh1jYHg, 1350858, XBTUSD, Sell, 100, 7045, Trade, Limit, -0.00025, Sel0
17-04-20,13:57:17,6292086a-1ec3-bc61-9455-ec11d76bee50, ed89d632-7400-105b-2202-3d76c0f66302, pyno_002_Buy0qymzbMxLQwqlkXWyVk/ZEQ, 1350858, XBTUSD, Buy, 100, 7015, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
17-04-20,13:57:17,6292086a-1ec3-bc61-9455-ec11d76bee50, ed89d632-7400-105b-2202-3d76c0f66302, pyno_002_Buy0qymzbMxLQwqlkXWyVk/ZEQ, 1350858, XBTUSD, Buy, 100, 7015, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
17-04-20,13:57:17,6292086a-1ec3-bc61-9455-ec11d76bee50, ed89d632-7400-105b-2202-3d76c0f66302, pyno_002_Buy0qymzbMxLQwqlkXWyVk/ZEQ, 1350858, XBTUSD, Buy, 100, 7015, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
17-04-20,13:57:17,45af0bb0-1ae2-9d8d-43f4-b3c809e54d51, be9ba5cb-a3c7-8ca2-b61f-4cdeb5e3dd48, pyno_002_TgtBC2CcWimzRxq+YuDlgLIhbA, 1350858, XBTUSD, Buy, 100, 7043, New, Limit, None, TargetB
17-04-20,13:57:17,45af0bb0-1ae2-9d8d-43f4-b3c809e54d51, be9ba5cb-a3c7-8ca2-b61f-4cdeb5e3dd48, pyno_002_TgtBC2CcWimzRxq+YuDlgLIhbA, 1350858, XBTUSD, Buy, 100, 7043, New, Limit, None, TargetB
17-04-20,13:57:17,45af0bb0-1ae2-9d8d-43f4-b3c809e54d51, be9ba5cb-a3c7-8ca2-b61f-4cdeb5e3dd48, pyno_002_TgtBC2CcWimzRxq+YuDlgLIhbA, 1350858, XBTUSD, Buy, 100, 7043, New, Limit, None, TargetB
17-04-20,13:59:40,d7a91e80-d2ea-efcf-45fc-4c010ef478bd, 8bdcb6ba-5330-625b-8308-850436881ade, pyno_002_Sel1bqOUZGI3Qj2x/BkKfUXcig, 1350858, XBTUSD, Sell, 200, 7060, Trade, Limit, -0.00025, Sel1
17-04-20,13:59:40,d7a91e80-d2ea-efcf-45fc-4c010ef478bd, 8bdcb6ba-5330-625b-8308-850436881ade, pyno_002_Sel1bqOUZGI3Qj2x/BkKfUXcig, 1350858, XBTUSD, Sell, 200, 7060, Trade, Limit, -0.00025, Sel1
17-04-20,13:59:40,d7a91e80-d2ea-efcf-45fc-4c010ef478bd, 8bdcb6ba-5330-625b-8308-850436881ade, pyno_002_Sel1bqOUZGI3Qj2x/BkKfUXcig, 1350858, XBTUSD, Sell, 200, 7060, Trade, Limit, -0.00025, Sel1
17-04-20,13:59:44,45efd2d2-98e7-3efa-3731-5afaccaa13dc, be9ba5cb-a3c7-8ca2-b61f-4cdeb5e3dd48, pyno_002_TgtBC2CcWimzRxq+YuDlgLIhbA, 1350858, XBTUSD, Buy, 100, 7043, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
17-04-20,13:59:44,45efd2d2-98e7-3efa-3731-5afaccaa13dc, be9ba5cb-a3c7-8ca2-b61f-4cdeb5e3dd48, pyno_002_TgtBC2CcWimzRxq+YuDlgLIhbA, 1350858, XBTUSD, Buy, 100, 7043, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
17-04-20,13:59:44,45efd2d2-98e7-3efa-3731-5afaccaa13dc, be9ba5cb-a3c7-8ca2-b61f-4cdeb5e3dd48, pyno_002_TgtBC2CcWimzRxq+YuDlgLIhbA, 1350858, XBTUSD, Buy, 100, 7043, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
17-04-20,13:59:44,ff211732-ea94-75a3-768e-3ef7c6f1a2a4, 102df748-5fb8-d411-10a4-1db9a3d7f346, pyno_002_TgtBiVa5FaidTb2d9egBw1NT/g, 1350858, XBTUSD, Buy, 300, 7053, New, Limit, None, TargetB
17-04-20,13:59:44,ff211732-ea94-75a3-768e-3ef7c6f1a2a4, 102df748-5fb8-d411-10a4-1db9a3d7f346, pyno_002_TgtBiVa5FaidTb2d9egBw1NT/g, 1350858, XBTUSD, Buy, 300, 7053, New, Limit, None, TargetB
17-04-20,13:59:44,ff211732-ea94-75a3-768e-3ef7c6f1a2a4, 102df748-5fb8-d411-10a4-1db9a3d7f346, pyno_002_TgtBiVa5FaidTb2d9egBw1NT/g, 1350858, XBTUSD, Buy, 300, 7053, New, Limit, None, TargetB
17-04-20,14:03:50,7ba59d26-e785-fe7b-a32f-f6d0b799d75a, f3c5cc27-f656-5252-3ea7-15fa424f0c91, pyno_002_Sel2ETvVhbv/RSiz/edJ2D+4pw, 1350858, XBTUSD, Sell, 300, 7075, Trade, Limit, -0.00025, Sel2
17-04-20,14:03:50,7ba59d26-e785-fe7b-a32f-f6d0b799d75a, f3c5cc27-f656-5252-3ea7-15fa424f0c91, pyno_002_Sel2ETvVhbv/RSiz/edJ2D+4pw, 1350858, XBTUSD, Sell, 300, 7075, Trade, Limit, -0.00025, Sel2
17-04-20,14:03:50,7ba59d26-e785-fe7b-a32f-f6d0b799d75a, f3c5cc27-f656-5252-3ea7-15fa424f0c91, pyno_002_Sel2ETvVhbv/RSiz/edJ2D+4pw, 1350858, XBTUSD, Sell, 300, 7075, Trade, Limit, -0.00025, Sel2
17-04-20,14:03:52,ecdee345-6a44-ff9f-5a9a-0337eaea7c9a, 102df748-5fb8-d411-10a4-1db9a3d7f346, pyno_002_TgtBiVa5FaidTb2d9egBw1NT/g, 1350858, XBTUSD, Buy, 300, 7053, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
17-04-20,14:03:52,ecdee345-6a44-ff9f-5a9a-0337eaea7c9a, 102df748-5fb8-d411-10a4-1db9a3d7f346, pyno_002_TgtBiVa5FaidTb2d9egBw1NT/g, 1350858, XBTUSD, Buy, 300, 7053, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
17-04-20,14:03:52,ecdee345-6a44-ff9f-5a9a-0337eaea7c9a, 102df748-5fb8-d411-10a4-1db9a3d7f346, pyno_002_TgtBiVa5FaidTb2d9egBw1NT/g, 1350858, XBTUSD, Buy, 300, 7053, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
17-04-20,14:03:52,dbc1ecec-c5b3-000b-ce40-a608c0c54bf2, 5cc21e48-ea26-977a-825a-9d6050df8c35, pyno_002_TgtBoY6ow550SKeFSdB93erGtw, 1350858, XBTUSD, Buy, 600, 7063, New, Limit, None, TargetB
17-04-20,14:03:52,dbc1ecec-c5b3-000b-ce40-a608c0c54bf2, 5cc21e48-ea26-977a-825a-9d6050df8c35, pyno_002_TgtBoY6ow550SKeFSdB93erGtw, 1350858, XBTUSD, Buy, 600, 7063, New, Limit, None, TargetB
17-04-20,14:03:52,dbc1ecec-c5b3-000b-ce40-a608c0c54bf2, 5cc21e48-ea26-977a-825a-9d6050df8c35, pyno_002_TgtBoY6ow550SKeFSdB93erGtw, 1350858, XBTUSD, Buy, 600, 7063, New, Limit, None, TargetB
17-04-20,14:06:09,34737c65-bd39-b4b9-b4d8-13a41b008c64, 5cc21e48-ea26-977a-825a-9d6050df8c35, pyno_002_TgtBoY6ow550SKeFSdB93erGtw, 1350858, XBTUSD, Buy, 600, 7063, Trade, Limit, -0.00025, TargetB
17-04-20,14:06:09,34737c65-bd39-b4b9-b4d8-13a41b008c64, 5cc21e48-ea26-977a-825a-9d6050df8c35, pyno_002_TgtBoY6ow550SKeFSdB93erGtw, 1350858, XBTUSD, Buy, 600, 7063, Trade, Limit, -0.00025, TargetB
17-04-20,14:06:09,34737c65-bd39-b4b9-b4d8-13a41b008c64, 5cc21e48-ea26-977a-825a-9d6050df8c35, pyno_002_TgtBoY6ow550SKeFSdB93erGtw, 1350858, XBTUSD, Buy, 600, 7063, Trade, Limit, -0.00025, TargetB
17-04-20,14:06:11,ac3078ee-cd4d-588b-6e6b-9d2dbebb0054, be103e5f-e348-a0f7-89dd-59c6d4c430f6, pyno_002_Sel3k4Bmsr6+RD6G9m056++5iA, 1350858, XBTUSD, Sell, 500, 7150, Canceled, Limit, None, Canceled: Canceled via API.
Sel3
17-04-20,14:06:11,ac3078ee-cd4d-588b-6e6b-9d2dbebb0054, be103e5f-e348-a0f7-89dd-59c6d4c430f6, pyno_002_Sel3k4Bmsr6+RD6G9m056++5iA, 1350858, XBTUSD, Sell, 500, 7150, Canceled, Limit, None, Canceled: Canceled via API.
Sel3
17-04-20,14:06:11,ac3078ee-cd4d-588b-6e6b-9d2dbebb0054, be103e5f-e348-a0f7-89dd-59c6d4c430f6, pyno_002_Sel3k4Bmsr6+RD6G9m056++5iA, 1350858, XBTUSD, Sell, 500, 7150, Canceled, Limit, None, Canceled: Canceled via API.
Sel3
17-04-20,14:06:11,54fe2230-cb90-d341-4a07-b2cae5aa2368, e7127ddd-c621-a6b8-11b7-079996e4081c, pyno_002_Buy0qCY+NYRRRSWY71Nyj/j/aw, 1350858, XBTUSD, Buy, 77, 7047.5, New, Limit, None, Buy0
17-04-20,14:06:11,54fe2230-cb90-d341-4a07-b2cae5aa2368, e7127ddd-c621-a6b8-11b7-079996e4081c, pyno_002_Buy0qCY+NYRRRSWY71Nyj/j/aw, 1350858, XBTUSD, Buy, 77, 7047.5, New, Limit, None, Buy0
17-04-20,14:06:11,54fe2230-cb90-d341-4a07-b2cae5aa2368, e7127ddd-c621-a6b8-11b7-079996e4081c, pyno_002_Buy0qCY+NYRRRSWY71Nyj/j/aw, 1350858, XBTUSD, Buy, 77, 7047.5, New, Limit, None, Buy0
17-04-20,14:06:11,d8be82c1-4fd6-63f8-1ac7-c3fdfc8e1851, 9f20d045-66e2-7c03-d5ac-3e55be7e65d8, pyno_002_StmSqoE93QswSByiH4CB2DHa/g, 1350858, XBTUSD, Buy, 8374, None, New, Stop, None, StmS
17-04-20,14:06:11,d8be82c1-4fd6-63f8-1ac7-c3fdfc8e1851, 9f20d045-66e2-7c03-d5ac-3e55be7e65d8, pyno_002_StmSqoE93QswSByiH4CB2DHa/g, 1350858, XBTUSD, Buy, 8374, None, New, Stop, None, StmS
17-04-20,14:06:11,d8be82c1-4fd6-63f8-1ac7-c3fdfc8e1851, 9f20d045-66e2-7c03-d5ac-3e55be7e65d8, pyno_002_StmSqoE93QswSByiH4CB2DHa/g, 1350858, XBTUSD, Buy, 8374, None, New, Stop, None, StmS
17-04-20,14:06:11,9715fc11-f420-6059-2e0a-85b26dcbf73a, 25f4387f-b578-1d03-9e79-a9de87561265, pyno_002_StmBfuoAnRUoQju86K6G13Wgqg, 1350858, XBTUSD, Sell, 8374, None, New, Stop, None, StmB
17-04-20,14:06:11,9715fc11-f420-6059-2e0a-85b26dcbf73a, 25f4387f-b578-1d03-9e79-a9de87561265, pyno_002_StmBfuoAnRUoQju86K6G13Wgqg, 1350858, XBTUSD, Sell, 8374, None, New, Stop, None, StmB
17-04-20,14:06:11,9715fc11-f420-6059-2e0a-85b26dcbf73a, 25f4387f-b578-1d03-9e79-a9de87561265, pyno_002_StmBfuoAnRUoQju86K6G13Wgqg, 1350858, XBTUSD, Sell, 8374, None, New, Stop, None, StmB
17-04-20,14:14:13,d1a03ba7-29a3-07ef-fb5e-3458407d2af4, e7127ddd-c621-a6b8-11b7-079996e4081c, pyno_002_Buy0qCY+NYRRRSWY71Nyj/j/aw, 1350858, XBTUSD, Buy, 77, 7047.5, Trade, Limit, -0.00025, Buy0
17-04-20,14:14:13,d1a03ba7-29a3-07ef-fb5e-3458407d2af4, e7127ddd-c621-a6b8-11b7-079996e4081c, pyno_002_Buy0qCY+NYRRRSWY71Nyj/j/aw, 1350858, XBTUSD, Buy, 77, 7047.5, Trade, Limit, -0.00025, Buy0
17-04-20,14:14:13,d1a03ba7-29a3-07ef-fb5e-3458407d2af4, e7127ddd-c621-a6b8-11b7-079996e4081c, pyno_002_Buy0qCY+NYRRRSWY71Nyj/j/aw, 1350858, XBTUSD, Buy, 77, 7047.5, Trade, Limit, -0.00025, Buy0
17-04-20,14:14:14,295620bb-bf23-da2d-5a7d-f9d7f1d1febe, 27a59b55-f884-635c-dc8a-e5c445b10ac6, pyno_002_Sel0eOLcJ+2jRzuRLvB6eVyl4w, 1350858, XBTUSD, Sell, 77, 7077.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
17-04-20,14:14:14,295620bb-bf23-da2d-5a7d-f9d7f1d1febe, 27a59b55-f884-635c-dc8a-e5c445b10ac6, pyno_002_Sel0eOLcJ+2jRzuRLvB6eVyl4w, 1350858, XBTUSD, Sell, 77, 7077.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
17-04-20,14:14:14,295620bb-bf23-da2d-5a7d-f9d7f1d1febe, 27a59b55-f884-635c-dc8a-e5c445b10ac6, pyno_002_Sel0eOLcJ+2jRzuRLvB6eVyl4w, 1350858, XBTUSD, Sell, 77, 7077.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
17-04-20,14:14:14,8906b4b9-a5c4-fc7d-5b93-1dd57224f6ff, 2b901bc7-71e3-13ff-e820-1bbff8f6f621, pyno_002_TgtSzBW9uzbLSVe4V0DMAtUHfg, 1350858, XBTUSD, Sell, 77, 7049.5, New, Limit, None, TargetS
17-04-20,14:14:14,8906b4b9-a5c4-fc7d-5b93-1dd57224f6ff, 2b901bc7-71e3-13ff-e820-1bbff8f6f621, pyno_002_TgtSzBW9uzbLSVe4V0DMAtUHfg, 1350858, XBTUSD, Sell, 77, 7049.5, New, Limit, None, TargetS
17-04-20,14:14:14,8906b4b9-a5c4-fc7d-5b93-1dd57224f6ff, 2b901bc7-71e3-13ff-e820-1bbff8f6f621, pyno_002_TgtSzBW9uzbLSVe4V0DMAtUHfg, 1350858, XBTUSD, Sell, 77, 7049.5, New, Limit, None, TargetS
17-04-20,14:14:26,e9ecfecb-34d2-e0e2-5129-f2800c493d83, 2b901bc7-71e3-13ff-e820-1bbff8f6f621, pyno_002_TgtSzBW9uzbLSVe4V0DMAtUHfg, 1350858, XBTUSD, Sell, 77, 7049.5, Trade, Limit, -0.00025, TargetS
17-04-20,14:14:26,e9ecfecb-34d2-e0e2-5129-f2800c493d83, 2b901bc7-71e3-13ff-e820-1bbff8f6f621, pyno_002_TgtSzBW9uzbLSVe4V0DMAtUHfg, 1350858, XBTUSD, Sell, 77, 7049.5, Trade, Limit, -0.00025, TargetS
17-04-20,14:14:26,e9ecfecb-34d2-e0e2-5129-f2800c493d83, 2b901bc7-71e3-13ff-e820-1bbff8f6f621, pyno_002_TgtSzBW9uzbLSVe4V0DMAtUHfg, 1350858, XBTUSD, Sell, 77, 7049.5, Trade, Limit, -0.00025, TargetS
17-04-20,14:14:29,e211deb0-8d6c-5ae7-f97e-afe7a0e148f9, b3692b49-a02a-5aa2-082f-306035ee45cf, pyno_002_Buy15rnxmEiaT+KciNlcmVk9vw, 1350858, XBTUSD, Buy, 154, 7032.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
17-04-20,14:14:29,e211deb0-8d6c-5ae7-f97e-afe7a0e148f9, b3692b49-a02a-5aa2-082f-306035ee45cf, pyno_002_Buy15rnxmEiaT+KciNlcmVk9vw, 1350858, XBTUSD, Buy, 154, 7032.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
17-04-20,14:14:29,e211deb0-8d6c-5ae7-f97e-afe7a0e148f9, b3692b49-a02a-5aa2-082f-306035ee45cf, pyno_002_Buy15rnxmEiaT+KciNlcmVk9vw, 1350858, XBTUSD, Buy, 154, 7032.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
17-04-20,14:14:29,e056ff13-136d-da30-cc5f-b2b4b5d59058, fd00b745-b1bf-78b4-954d-8bac3631d05a, pyno_002_Buy0htVNVHZqTHusqKcfata+5g, 1350858, XBTUSD, Buy, 79, 7035, New, Limit, None, Buy0
17-04-20,14:14:29,e056ff13-136d-da30-cc5f-b2b4b5d59058, fd00b745-b1bf-78b4-954d-8bac3631d05a, pyno_002_Buy0htVNVHZqTHusqKcfata+5g, 1350858, XBTUSD, Buy, 79, 7035, New, Limit, None, Buy0
17-04-20,14:14:29,e056ff13-136d-da30-cc5f-b2b4b5d59058, fd00b745-b1bf-78b4-954d-8bac3631d05a, pyno_002_Buy0htVNVHZqTHusqKcfata+5g, 1350858, XBTUSD, Buy, 79, 7035, New, Limit, None, Buy0
17-04-20,14:14:29,c28dc3e6-ab6f-f88b-5fce-e46a5b967966, cfa90731-00ab-558c-a39e-857ae753b65f, pyno_002_StmSYUHZsEmdRvGn8WdTlJX3zQ, 1350858, XBTUSD, Buy, 8592, None, New, Stop, None, StmS
17-04-20,14:14:29,005d019e-0739-6677-bbd5-f7b119fca931, 28f50b73-899f-2097-2594-053d61954d2c, pyno_002_StmB4eRjeuI3Sv6KH3su6SnUEA, 1350858, XBTUSD, Sell, 8592, None, New, Stop, None, StmB
17-04-20,14:14:29,c28dc3e6-ab6f-f88b-5fce-e46a5b967966, cfa90731-00ab-558c-a39e-857ae753b65f, pyno_002_StmSYUHZsEmdRvGn8WdTlJX3zQ, 1350858, XBTUSD, Buy, 8592, None, New, Stop, None, StmS
17-04-20,14:14:29,c28dc3e6-ab6f-f88b-5fce-e46a5b967966, cfa90731-00ab-558c-a39e-857ae753b65f, pyno_002_StmSYUHZsEmdRvGn8WdTlJX3zQ, 1350858, XBTUSD, Buy, 8592, None, New, Stop, None, StmS
17-04-20,14:14:29,005d019e-0739-6677-bbd5-f7b119fca931, 28f50b73-899f-2097-2594-053d61954d2c, pyno_002_StmB4eRjeuI3Sv6KH3su6SnUEA, 1350858, XBTUSD, Sell, 8592, None, New, Stop, None, StmB
17-04-20,14:14:29,005d019e-0739-6677-bbd5-f7b119fca931, 28f50b73-899f-2097-2594-053d61954d2c, pyno_002_StmB4eRjeuI3Sv6KH3su6SnUEA, 1350858, XBTUSD, Sell, 8592, None, New, Stop, None, StmB
17-04-20,14:33:01,8c6ea7dc-f1fc-6fce-ac0f-ff9739330a3c, fd00b745-b1bf-78b4-954d-8bac3631d05a, pyno_002_Buy0htVNVHZqTHusqKcfata+5g, 1350858, XBTUSD, Buy, 79, 7035, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
17-04-20,14:33:01,8c6ea7dc-f1fc-6fce-ac0f-ff9739330a3c, fd00b745-b1bf-78b4-954d-8bac3631d05a, pyno_002_Buy0htVNVHZqTHusqKcfata+5g, 1350858, XBTUSD, Buy, 79, 7035, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
17-04-20,14:33:01,8c6ea7dc-f1fc-6fce-ac0f-ff9739330a3c, fd00b745-b1bf-78b4-954d-8bac3631d05a, pyno_002_Buy0htVNVHZqTHusqKcfata+5g, 1350858, XBTUSD, Buy, 79, 7035, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
