25-04-20,10:57:33,execID, orderID, clOrdID, account, symbol, side, orderQty, price, execType, ordType, commission, text
25-04-20,11:37:00,11a351f2-f9a6-9552-9970-ce37ac3314f2, 7fbfed21-5abc-3ca9-b8ac-bf3c3b7dceb9, pyno_002_Buy0IeYUJUcWQgG9gpK146CmlQ, 1350858, XBTUSD, Buy, 109, 7520.5, New, Limit, None, Buy0
25-04-20,11:37:00,b8c06008-85a6-c9bf-7e9c-2abe1c89690b, 794619cc-872c-b83e-8be7-9aacaa698b8e, pyno_002_StmSV2B/IiNiSjuJWBMkTMu1BQ, 1350858, XBTUSD, Buy, 11854, None, New, Stop, None, StmS
25-04-20,11:37:00,3288ce70-947f-aa91-a87b-5c9e8ab7e705, 67e806da-640a-0dd7-15d7-51ff6af788c1, pyno_002_StmBp6Yjquf+R42ELdpJeWWHhA, 1350858, XBTUSD, Sell, 11854, None, New, Stop, None, StmB
25-04-20,11:38:19,5b636ae0-d8f4-3b02-c9ae-cb980fd885dc, 7fbfed21-5abc-3ca9-b8ac-bf3c3b7dceb9, pyno_002_Buy0IeYUJUcWQgG9gpK146CmlQ, 1350858, XBTUSD, Buy, 109, 7520.5, Trade, Limit, -0.00025, Buy0
25-04-20,11:38:22,e1a77a8d-cafd-8924-3bb9-005c244a9cd0, e073c237-6598-6267-635d-a6a6cb6a67f4, pyno_002_Sel0A7olAglbTpW6Tfra44E3+A, 1350858, XBTUSD, Sell, 109, 7550.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
25-04-20,11:38:23,80f2a6f6-84eb-04da-daf3-c636cf103252, 4ca76d76-374a-e44f-2369-52475281b38d, pyno_002_TgtSS8aYG1POTkev4BOlrLdkCA, 1350858, XBTUSD, Sell, 109, 7522.5, New, Limit, None, TargetS
25-04-20,11:38:26,5deb2233-da0a-3e6e-c540-46348b1ee60e, 4ca76d76-374a-e44f-2369-52475281b38d, pyno_002_TgtSS8aYG1POTkev4BOlrLdkCA, 1350858, XBTUSD, Sell, 109, 7522.5, Trade, Limit, -0.00025, TargetS
25-04-20,11:38:29,9f1f6c51-ce94-d289-0fdd-10d58e574eb1, 16fb408c-3498-1e10-360d-6ccbae0e6338, pyno_002_Buy1OlDFEbgZQeKArRBcjE2Ksg, 1350858, XBTUSD, Buy, 218, 7505.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
25-04-20,11:38:30,d234ec5c-4501-2a44-1252-a5c9f99120ab, 0c658847-16f6-f51a-a006-d706971564cd, pyno_002_Buy0djyNC133QMWILrI1kCqbZg, 1350858, XBTUSD, Buy, 79, 7510.5, New, Limit, None, Buy0
25-04-20,11:38:31,e4663592-b583-73f7-d2c2-a480cc71da8e, 1bae86cd-a6f3-ae0b-b1b7-4e1e3b109554, pyno_002_StmSn/KY6+rnR+q6+3WmA9gaFA, 1350858, XBTUSD, Buy, 8592, None, New, Stop, None, StmS
25-04-20,11:38:31,a00171e2-4668-bbf6-52ba-6fe243c2b5da, f738ca8e-8761-ec48-d573-58f9598b3aee, pyno_002_StmBBBkFxoASSw+Y15yAUqRjtQ, 1350858, XBTUSD, Sell, 8592, None, New, Stop, None, StmB
25-04-20,11:46:06,e87d5aa2-c8e0-2dc6-1411-0af4fd0be427, 020bdf81-8e02-5328-66a3-4e8393f4bdd1, pyno_002_Sel0oevytpxPQ9e9S4oRWTMK+Q, 1350858, XBTUSD, Sell, 79, 7540.5, Trade, Limit, -0.00025, Sel0
25-04-20,11:46:07,19c53402-8588-4553-b23d-8bf81f19fb4f, 0c658847-16f6-f51a-a006-d706971564cd, pyno_002_Buy0djyNC133QMWILrI1kCqbZg, 1350858, XBTUSD, Buy, 79, 7510.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
25-04-20,11:46:07,b2a04e8a-dee4-a6fa-8265-1a7c7c830e14, 6b63b6a5-a483-4d85-8e16-0f5a880459ab, pyno_002_TgtBcx482ZWoSJur/ieK5cGmyQ, 1350858, XBTUSD, Buy, 79, 7538.5, New, Limit, None, TargetB
25-04-20,11:47:47,fe6c02fd-c0a0-3de9-efd9-bd88d6a017e9, 6b63b6a5-a483-4d85-8e16-0f5a880459ab, pyno_002_TgtBcx482ZWoSJur/ieK5cGmyQ, 1350858, XBTUSD, Buy, 79, 7538.5, Trade, Limit, -0.00025, TargetB
25-04-20,11:47:50,855b453c-c335-5206-1338-a2d9b4c60267, b0749549-68c7-724f-8ce0-44df84aab4ff, pyno_002_Sel1wjhvdhkOSeK2HikOXvGp1Q, 1350858, XBTUSD, Sell, 158, 7555.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
25-04-20,11:47:50,ab8c69e0-bcbd-fa39-62d9-21e6bcee3d14, f91c47a6-d45f-a225-35f2-3eede148a843, pyno_002_Buy0J5DvZZ5ESSKsknt9ZIu53g, 1350858, XBTUSD, Buy, 89, 7520, New, Limit, None, Buy0
25-04-20,11:47:51,8e43101c-6001-40d1-8ec0-14e3c0003dd9, 2a5d119a-2ede-2bc9-f61b-8b09e63d7e8b, pyno_002_StmSFjoYHyQaQ8CUSiiRnG9Jzg, 1350858, XBTUSD, Buy, 9680, None, New, Stop, None, StmS
25-04-20,11:47:51,1259bf3e-c0da-4d76-76f4-faf8f4e44501, 6499e974-6f49-bb48-d176-a6467b5b1d83, pyno_002_StmBi6oOOEkRT0ecBFhZ1Xkv3g, 1350858, XBTUSD, Sell, 9680, None, New, Stop, None, StmB
25-04-20,11:52:47,b9d19f8b-0b45-dddd-0acf-679e16826665, d68ebcc5-e43a-4600-7be6-41ec9cb8d076, pyno_002_Sel0RxgbP+whThG782rSIW9hOg, 1350858, XBTUSD, Sell, 89, 7550, Trade, Limit, -0.00025, Sel0
25-04-20,11:52:49,6cd3331f-64c2-a9f5-5151-eae3b4c48da5, f91c47a6-d45f-a225-35f2-3eede148a843, pyno_002_Buy0J5DvZZ5ESSKsknt9ZIu53g, 1350858, XBTUSD, Buy, 89, 7520, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
