29-04-20,00:00:01,execID, orderID, clOrdID, account, symbol, side, orderQty, price, execType, ordType, commission, text
29-04-20,02:22:00,000dcf1f-be36-6bf4-f212-d481a926d409, d9a15323-4324-a197-64d3-f6d435716e0e, pyno_002_Buy0Dc27wmTLTnyxBYcPss6Xjw, 1350858, XBTUSD, Buy, 113, 7751, New, Limit, None, Buy0
29-04-20,02:22:00,f57e86de-f9c9-14fb-ae56-bab8d9e1ecf1, b0a83298-4aff-3ba7-7431-0d1d5e72ab98, pyno_002_StmSltS0prtBS/SaOi/KwGF42Q, 1350858, XBTUSD, Buy, 12289, None, New, Stop, None, StmS
29-04-20,02:22:00,f468a49d-fbb7-d94c-433d-eeed78a9f7a1, fad5806d-6077-e85f-c5c8-ed1359bc4fb2, pyno_002_StmBZChIxbboSgC5L7/qXTz6cQ, 1350858, XBTUSD, Sell, 12289, None, New, Stop, None, StmB
29-04-20,02:27:25,0dfc4b04-3f5e-b317-eaf2-d76a02ff8dcf, 9f184043-c84a-649d-4315-f3f37a0b7317, pyno_002_Sel0BKz0+sxcRtm0MTUfs48lyg, 1350858, XBTUSD, Sell, 113, 7781, Trade, Limit, -0.00025, Sel0
29-04-20,02:27:26,1accd6d9-2813-7bb9-8f24-54bef38b15b9, d9a15323-4324-a197-64d3-f6d435716e0e, pyno_002_Buy0Dc27wmTLTnyxBYcPss6Xjw, 1350858, XBTUSD, Buy, 113, 7751, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
29-04-20,02:27:27,617137eb-b21d-41a8-c412-5817687d0272, 48b3c954-e4ee-645b-7d30-d8ebad96256f, pyno_002_TgtB0gyqk9UgS92O2RLHXKrgDQ, 1350858, XBTUSD, Buy, 113, 7779, New, Limit, None, TargetB
29-04-20,02:31:32,1be10bec-abde-7917-4395-c8351834469c, 0171bfd5-c3be-f246-f90d-d5b135a862e8, pyno_002_Sel1iyNVlyKUQTK03taH1WFWag, 1350858, XBTUSD, Sell, 226, 7796, Trade, Limit, -0.00025, Sel1
29-04-20,02:31:34,9b48c215-3b1a-2986-6168-1723842b1da0, 48b3c954-e4ee-645b-7d30-d8ebad96256f, pyno_002_TgtB0gyqk9UgS92O2RLHXKrgDQ, 1350858, XBTUSD, Buy, 113, 7779, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
29-04-20,02:31:35,81b058f5-cb70-e863-eaf1-8e041ab49af6, 5265872e-3e36-c164-3403-68fd26477da8, pyno_002_Sel2PZXzIJ0/RdCIbgGAqaAnqQ, 1350858, XBTUSD, Sell, 339, 7811, Trade, Limit, -0.00025, Sel2
29-04-20,02:31:36,bb2673d6-947e-08f9-e310-401db47bbb8b, 6b70bdc7-e09b-13a1-e014-7731d0f0ac94, pyno_002_TgtB5Yp6XZFdRVCONfJiO9IvQw, 1350858, XBTUSD, Buy, 339, 7788.5, New, Limit, None, TargetB
29-04-20,02:31:42,1e8b3381-efe1-661b-e51a-b8e59e43ecc7, 6b70bdc7-e09b-13a1-e014-7731d0f0ac94, pyno_002_TgtB5Yp6XZFdRVCONfJiO9IvQw, 1350858, XBTUSD, Buy, 339, 7788.5, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
29-04-20,02:31:42,8913b290-c1a7-22e8-ad37-91a723e26bcd, c7eb4842-8a3d-46fb-e237-19958753ffc4, pyno_002_TgtBq754fUO2RPKJ3cd3r6X26g, 1350858, XBTUSD, Buy, 678, 7799, New, Limit, None, TargetB
29-04-20,02:32:39,df7e5166-68cc-92b3-5873-9900a4530db4, c7eb4842-8a3d-46fb-e237-19958753ffc4, pyno_002_TgtBq754fUO2RPKJ3cd3r6X26g, 1350858, XBTUSD, Buy, 678, 7799, Trade, Limit, -0.00025, TargetB
29-04-20,02:32:43,1596ef3d-0ad9-5f10-58b8-e7491ce7fb48, ec391c8e-07b5-082f-188c-721a38894a13, pyno_002_Sel3F2sIohvAQiSCDtdFgeU66g, 1350858, XBTUSD, Sell, 565, 7886, Canceled, Limit, None, Canceled: Canceled via API.
Sel3
29-04-20,02:32:43,ea509576-5a75-df9e-595e-5bdc0bf2f1ea, 83ab9aed-9c99-9b83-dbd7-9bb0a080d0e9, pyno_002_Buy036YJZNQYQsy4SatvYEa9aQ, 1350858, XBTUSD, Buy, 86, 7784, New, Limit, None, Buy0
29-04-20,02:32:43,14948cef-c5c1-cb0d-3b94-645fa8a9cc67, 49b6e360-b317-46b2-018c-5db5d20cb517, pyno_002_StmSSrvvMVNXRwu42PCZrYKnRg, 1350858, XBTUSD, Buy, 9353, None, New, Stop, None, StmS
29-04-20,02:32:43,df4b2b49-8dc1-d567-e61e-a38f09c16dd4, 35653904-5e63-15f3-2cdd-fe850a414d5e, pyno_002_StmBEApYyQh4RLGFtGUFzxolVA, 1350858, XBTUSD, Sell, 9353, None, New, Stop, None, StmB
29-04-20,03:05:20,7bd40a54-9f0f-0a2b-0c96-82760a3099d3, 492def49-2440-ec46-b0ef-81009d18ebec, pyno_002_Sel0uxJUWCkuSqyHzMuuazswTg, 1350858, XBTUSD, Sell, 86, 7814, Trade, Limit, -0.00025, Sel0
29-04-20,03:05:24,3c2756ca-51b2-488b-16ea-ab12d95bb526, 83ab9aed-9c99-9b83-dbd7-9bb0a080d0e9, pyno_002_Buy036YJZNQYQsy4SatvYEa9aQ, 1350858, XBTUSD, Buy, 86, 7784, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
29-04-20,03:05:26,19637890-c1d6-711d-87fd-d8f42b5f33fd, 83284680-e1a5-5277-7067-fe588f207da3, pyno_002_TgtBbSd8UvcVTJuskONWH5Ma5w, 1350858, XBTUSD, Buy, 86, 7811.5, New, Limit, None, TargetB
29-04-20,03:08:42,875423d7-6c56-1501-f7a0-f9baeceebdc0, 96a0bf95-0f61-f8dd-cb9a-30df18fce607, pyno_002_Sel1jR0aVtwjTAOGck3rLpbZcg, 1350858, XBTUSD, Sell, 172, 7829, Trade, Limit, -0.00025, Sel1
29-04-20,03:08:47,dd1837df-dd34-30b5-e4f9-9acec47d5fc3, 83284680-e1a5-5277-7067-fe588f207da3, pyno_002_TgtBbSd8UvcVTJuskONWH5Ma5w, 1350858, XBTUSD, Buy, 86, 7811.5, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
29-04-20,03:08:48,7839b586-25fc-3e48-58f9-6bcdc040a399, f5ea7910-2c76-934d-4836-968af5c64863, pyno_002_TgtBimIup5YXTICmEZlcsAPcsw, 1350858, XBTUSD, Buy, 258, 7821.5, New, Limit, None, TargetB
29-04-20,03:13:14,7c5bd035-6ba9-788c-904c-933b887b886e, f5ea7910-2c76-934d-4836-968af5c64863, pyno_002_TgtBimIup5YXTICmEZlcsAPcsw, 1350858, XBTUSD, Buy, 258, 7821.5, Trade, Limit, -0.00025, TargetB
29-04-20,03:13:19,511c450f-4012-734b-c73b-c8aa331d97b6, cfcf6aa5-7dd0-2391-238e-aa94333699eb, pyno_002_Sel2gEzZN1kCTg6hFdhBuKVwFg, 1350858, XBTUSD, Sell, 258, 7844, Canceled, Limit, None, Canceled: Canceled via API.
Sel2
29-04-20,06:15:03,bb5a7d44-c194-1073-3b5b-32584bcd6a8d, 8dcb9844-ac62-8fc7-a815-58709acfaa04, pyno_002_Buy06cnxYHKmSvCl6J3rvV4wqw, 1350858, XBTUSD, Buy, 115, 7895.5, New, Limit, None, Buy0
29-04-20,06:15:03,f9d117bc-f7ba-683d-db30-c219ca5936d3, e03d9671-b7ca-a110-2e74-1ca20d1add46, pyno_002_StmSWWJmGl1WQJqU93K8lo5KdQ, 1350858, XBTUSD, Buy, 12505, None, New, Stop, None, StmS
29-04-20,06:15:04,15d59c97-2f61-2737-3673-85e491dfa9a9, 9bae7f12-3a22-de70-15be-7d35f62df07f, pyno_002_StmBcntQ+8yFSKit3hQADUDn5w, 1350858, XBTUSD, Sell, 12505, None, New, Stop, None, StmB
29-04-20,06:16:24,36e50404-1786-795f-2470-e53a1408c82d, 12021ac9-a5ca-4b1e-2172-340ef8e76b24, pyno_002_Sel0kb0+UZZUTXmwpu1TpQdYHQ, 1350858, XBTUSD, Sell, 115, 7925.5, Trade, Limit, -0.00025, Sel0
29-04-20,06:16:29,5ad83124-a165-dfac-bc03-e16baaaecd30, 8dcb9844-ac62-8fc7-a815-58709acfaa04, pyno_002_Buy06cnxYHKmSvCl6J3rvV4wqw, 1350858, XBTUSD, Buy, 115, 7895.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
29-04-20,06:16:31,21a9661a-d201-e53b-142c-d16fc03e828e, 83031eab-c123-b428-47f3-5b52017a490e, pyno_002_TgtBUzanAUQFT32aEDvawOGUAA, 1350858, XBTUSD, Buy, 115, 7923, New, Limit, None, TargetB
29-04-20,06:17:32,5986a5f5-3d65-bdf4-f675-163cae3c158f, 83031eab-c123-b428-47f3-5b52017a490e, pyno_002_TgtBUzanAUQFT32aEDvawOGUAA, 1350858, XBTUSD, Buy, 115, 7923, Trade, Limit, -0.00025, TargetB
29-04-20,06:17:36,a70c09f2-79a2-a297-49df-fad96fe9135d, 68fb5ddf-4a3a-13fd-2db8-cafa12ec9c0b, pyno_002_Sel1JbWbeIpaQqaJo847tkJ+CQ, 1350858, XBTUSD, Sell, 230, 7940.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
29-04-20,06:27:01,002c0e56-61fb-da79-6520-f5ca9b023953, d2f1e807-f41c-d5c4-ab06-d28f64df2a8c, pyno_002_Buy0lmp3dt92TpyR8qS3RzToZg, 1350858, XBTUSD, Buy, 116, 7919, New, Limit, None, Buy0
29-04-20,06:27:01,819faa5a-2434-04dc-0f4f-c8b002dd247e, a5b4c360-02a9-f9ad-3d8e-b6a17b4fc915, pyno_002_StmS5s+hScUAQxKHMdNcuj2EmA, 1350858, XBTUSD, Buy, 12615, None, New, Stop, None, StmS
29-04-20,06:27:01,c0ae58ea-c51c-f6ee-8f0b-17e797be3b3f, 86e34cff-9dce-97a8-8dbd-f2a5cf025c8f, pyno_002_StmB/+JVCF6wSe2pyiwSmCuo9Q, 1350858, XBTUSD, Sell, 12615, None, New, Stop, None, StmB
29-04-20,06:30:17,dc2148d0-04f5-3c0c-8cb2-1a3a0b57917b, 14295b6e-9b8b-64c2-b80d-4439d8bf8c2a, pyno_002_Sel0F2SW+tJaRGqdzOIHXe0/pg, 1350858, XBTUSD, Sell, 116, 7949, Trade, Limit, -0.00025, Sel0
29-04-20,06:30:19,51472252-edb3-830b-a61b-10974b390efc, d2f1e807-f41c-d5c4-ab06-d28f64df2a8c, pyno_002_Buy0lmp3dt92TpyR8qS3RzToZg, 1350858, XBTUSD, Buy, 116, 7919, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
29-04-20,06:30:19,e8fdec62-04fa-d7af-fc7e-fc466bdb8d40, 50f972ce-21e7-7ed6-c984-224e4bb4f1a4, pyno_002_TgtBcwOzU9HaR1OGAPsYftC2uQ, 1350858, XBTUSD, Buy, 116, 7947, New, Limit, None, TargetB
29-04-20,06:32:00,07fa45ba-9b3c-4faf-1c97-7ac065f1eef4, 50f972ce-21e7-7ed6-c984-224e4bb4f1a4, pyno_002_TgtBcwOzU9HaR1OGAPsYftC2uQ, 1350858, XBTUSD, Buy, 116, 7947, Trade, Limit, -0.00025, TargetB
29-04-20,06:32:06,a582e274-29f8-872e-b1e6-4e4778c13d39, 2073219a-09e8-21f1-6e18-7acd1bf60f6f, pyno_002_Sel1zVv2UZl0TnqPngWwFVdckQ, 1350858, XBTUSD, Sell, 232, 7964, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
29-04-20,06:44:03,4a73cdc2-7e5a-5ea6-0adb-718afa4732b6, 052ff2a6-ee4b-0401-4adb-d108fad74c2e, pyno_002_Buy0eqxZ1GbeR9i/1ROkklq5aw, 1350858, XBTUSD, Buy, 116, 7929, New, Limit, None, Buy0
29-04-20,06:44:03,87b5c9c6-afd4-a6ab-8b82-3837da07cc86, 543c2e77-1d07-46d2-a237-f0e194b00d22, pyno_002_StmSgXXys4EXT3Cwcb5F1g1ZKQ, 1350858, XBTUSD, Buy, 12615, None, New, Stop, None, StmS
29-04-20,06:44:03,0abeb7b9-a022-da7b-32c6-2dd522a55205, de668048-870c-82da-71f0-37e8c00cd1a9, pyno_002_StmB/hsB3Ik4R8qjBtkJlXYe2g, 1350858, XBTUSD, Sell, 12615, None, New, Stop, None, StmB
29-04-20,06:53:41,f3d195d8-e10f-e61c-fab5-83b47c3e08ca, 5a1625c2-72d3-4a8b-c345-de2e0359a167, pyno_002_Sel0H739HfzxR8CS6sazeIVPUQ, 1350858, XBTUSD, Sell, 116, 7959, Trade, Limit, -0.00025, Sel0
29-04-20,06:53:45,eee77a91-fea4-764c-1343-760e41558879, 052ff2a6-ee4b-0401-4adb-d108fad74c2e, pyno_002_Buy0eqxZ1GbeR9i/1ROkklq5aw, 1350858, XBTUSD, Buy, 116, 7929, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
29-04-20,06:53:45,41b15fc4-c739-1d67-dfa8-ab098ecf4e61, b80faac9-e83d-199b-d1cc-031f5038b9bf, pyno_002_TgtBHr9aLo1uR62F/kriEJtDCg, 1350858, XBTUSD, Buy, 116, 7957.5, New, Limit, None, TargetB
29-04-20,06:54:57,b368e84b-7de5-4d12-d101-67fc58f69180, b80faac9-e83d-199b-d1cc-031f5038b9bf, pyno_002_TgtBHr9aLo1uR62F/kriEJtDCg, 1350858, XBTUSD, Buy, 116, 7957.5, Trade, Limit, -0.00025, TargetB
29-04-20,06:55:00,84e3db76-0b4d-594a-ed53-8dd1391dc56c, b8f26326-6255-4670-4abd-5d82937a7a07, pyno_002_Sel1C2q1+iYvQiehBrirmH9Fxw, 1350858, XBTUSD, Sell, 232, 7974, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
29-04-20,06:55:00,a191026e-529d-7888-9fbd-46b7e5e6b1d8, 4f0aef5e-4bee-6caf-44fc-d9e8b2aef5f3, pyno_002_Buy0NKuc6DyqSMKoSyjVnDPGqw, 1350858, XBTUSD, Buy, 86, 7939.5, New, Limit, None, Buy0
29-04-20,06:55:01,ab6b814d-2087-ebcd-9217-1bd1bd6e3b68, c67287ec-2831-573e-066c-1c076073a7cd, pyno_002_StmS7jfWVn0ISf6lafdAvZdjiw, 1350858, XBTUSD, Buy, 9353, None, New, Stop, None, StmS
29-04-20,06:55:01,4480913b-98f1-4740-ba32-b96e7bf8239e, bf965a16-857a-12d8-f7d0-fdcbd6f8a774, pyno_002_StmBhhjIQ4YwSxKK4vX72boVGg, 1350858, XBTUSD, Sell, 9353, None, New, Stop, None, StmB
29-04-20,07:02:52,a6bc3ce1-8559-e296-608b-c08196e6dd8c, e988d662-cbae-6473-0a47-c5cb221fe4a4, pyno_002_Sel0R1u7aLghTYCdCpHRulEJSA, 1350858, XBTUSD, Sell, 86, 7969.5, Trade, Limit, -0.00025, Sel0
29-04-20,07:02:55,c745003e-e570-e6b2-baf8-4fe321b55110, 4f0aef5e-4bee-6caf-44fc-d9e8b2aef5f3, pyno_002_Buy0NKuc6DyqSMKoSyjVnDPGqw, 1350858, XBTUSD, Buy, 86, 7939.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
29-04-20,07:02:55,6ebeee9d-6bbb-0d1a-bd07-6c588a4cfe12, 19cba217-675c-c847-f841-5dfee186a2cc, pyno_002_TgtB5dI6J8RkTIKUbXJ54ZLEtg, 1350858, XBTUSD, Buy, 86, 7967.5, New, Limit, None, TargetB
29-04-20,07:03:27,e9d2a715-22e3-7361-8d80-62b472f82a53, 19cba217-675c-c847-f841-5dfee186a2cc, pyno_002_TgtB5dI6J8RkTIKUbXJ54ZLEtg, 1350858, XBTUSD, Buy, 86, 7967.5, Trade, Limit, -0.00025, TargetB
