27-04-20,00:00:02,execID, orderID, clOrdID, account, symbol, side, orderQty, price, execType, ordType, commission, text
27-04-20,00:36:51,24e8c693-0a9b-1344-e26e-27ef359d652d, 93aafe26-37b7-cae0-097a-d8e822cb657f, pyno_002_TgtS7Fqt27IYR4uVuArwEorWfg, 1350858, XBTUSD, Sell, 678, 7736, New, Limit, None, TargetS
27-04-20,00:37:01,da29fad9-e5e2-174f-0e91-65dbb1660af9, 93aafe26-37b7-cae0-097a-d8e822cb657f, pyno_002_TgtS7Fqt27IYR4uVuArwEorWfg, 1350858, XBTUSD, Sell, 678, 7736, Trade, Limit, -0.00025, TargetS
27-04-20,00:37:06,2453d78f-aa15-5621-f657-6a5dd3c64803, d055c2c4-f8d5-5708-11c5-adca1476a975, pyno_002_Buy3RMNf/LdNQaGKGHuUHr9mrw, 1350858, XBTUSD, Buy, 565, 7649, Canceled, Limit, None, Canceled: Canceled via API.
Buy3
27-04-20,00:37:06,098d057a-77c6-7741-ecb5-a40e42983266, d5b1e1e4-07da-a1c9-073d-25c41238eab4, pyno_002_Buy0bzPAbQA9TNe1WTTS+QFWWA, 1350858, XBTUSD, Buy, 83, 7724.5, New, Limit, None, Buy0
27-04-20,00:37:06,3d13420c-2ed6-da9f-a887-5437538fa04b, 0f4ff73f-d4ff-e956-f6ff-a6d923871cd6, pyno_002_StmSUwoHcdu5Rl+qxs+9gW/gjw, 1350858, XBTUSD, Buy, 9026, None, New, Stop, None, StmS
27-04-20,00:37:06,b137c86c-67da-0a72-7b79-77a36cd4233c, 682afef8-f8c4-115a-2569-6e0da92fed94, pyno_002_StmBtEfsiieaR/SpRHCMkY91Kg, 1350858, XBTUSD, Sell, 9026, None, New, Stop, None, StmB
27-04-20,00:39:21,f4e262ce-d0e6-2919-553f-3dd6f547363d, d5b1e1e4-07da-a1c9-073d-25c41238eab4, pyno_002_Buy0bzPAbQA9TNe1WTTS+QFWWA, 1350858, XBTUSD, Buy, 83, 7724.5, Trade, Limit, -0.00025, Buy0
27-04-20,00:39:24,f1edc018-2675-3b90-3a41-29664d5e2d48, 63829f42-56e0-4529-afc2-e2e24deef945, pyno_002_Sel0Fatd9NmMSliWRkIr/WTJxw, 1350858, XBTUSD, Sell, 83, 7754.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
27-04-20,00:39:25,ea0df33c-7666-d7ec-b24c-9036c4bfaae6, eb096f55-8c80-0bad-7976-b4591e3f716c, pyno_002_TgtSTN4645GHQ/2miHMC308rmA, 1350858, XBTUSD, Sell, 83, 7726.5, New, Limit, None, TargetS
27-04-20,00:39:31,0edac3cd-8e0b-b983-44ac-f38a6c70f9f7, eb096f55-8c80-0bad-7976-b4591e3f716c, pyno_002_TgtSTN4645GHQ/2miHMC308rmA, 1350858, XBTUSD, Sell, 83, 7726.5, Trade, Limit, -0.00025, TargetS
27-04-20,00:39:36,39a51cf0-c151-e74c-b17f-3102c4637ba1, 88bb1d43-f30b-5efe-7261-695ae8a28eb4, pyno_002_Buy1zxjY5DnkSyCfWB6kZgr7hA, 1350858, XBTUSD, Buy, 166, 7709.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
27-04-20,00:39:36,08076e04-5c78-3fdd-aec6-56316ecb1419, ae1bb020-e34b-f1ac-8ad0-4991f7fb7f08, pyno_002_Buy0sPFvzbKET8WUvt5eMBztMA, 1350858, XBTUSD, Buy, 89, 7712, New, Limit, None, Buy0
27-04-20,00:39:36,0a88f4b4-7257-51c3-fda4-4c1214d55aaf, ae9c2a47-f6ae-94d2-e81b-d8c68e586185, pyno_002_StmSV78UT4hwQlif292OaNLeow, 1350858, XBTUSD, Buy, 9680, None, New, Stop, None, StmS
27-04-20,00:39:36,4565e714-93c4-b0ca-c0bb-fa2dfd61e0ed, e6868be9-c026-e921-0dc1-4f7cb4ec887f, pyno_002_StmBERN6/hq8QPKfHsEtAk+Gtg, 1350858, XBTUSD, Sell, 9680, None, New, Stop, None, StmB
27-04-20,00:57:58,f3243d0c-0637-886d-06e0-af73fcb49020, 76800c3e-14ae-b737-8801-0fed50da94ca, pyno_002_Sel0pO5Ns3IYQRKfDUzwx/AgFA, 1350858, XBTUSD, Sell, 89, 7742, Trade, Limit, -0.00025, Sel0
27-04-20,00:58:03,b8a540dc-d726-01cd-b41a-a721eb9a2431, ae1bb020-e34b-f1ac-8ad0-4991f7fb7f08, pyno_002_Buy0sPFvzbKET8WUvt5eMBztMA, 1350858, XBTUSD, Buy, 89, 7712, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
27-04-20,00:58:03,49fa66cb-dc45-b34a-7e41-28c690fe8bf0, 4cb8fcff-1986-d4bf-6ef0-5a7e345b20df, pyno_002_TgtB7zraKrJBS6iFYnAAyAClaw, 1350858, XBTUSD, Buy, 89, 7740, New, Limit, None, TargetB
27-04-20,01:00:13,86b544c5-7d77-488a-ebb6-cfa6418ce828, d2f56ba8-5f59-0bd2-342b-84b5ccd0a029, pyno_002_Sel10E4NQx79SruGxruRfHfOLg, 1350858, XBTUSD, Sell, 178, 7757, Trade, Limit, -0.00025, Sel1
27-04-20,01:00:14,18d209d0-8454-7a8f-f4ba-64ee763bf357, 4cb8fcff-1986-d4bf-6ef0-5a7e345b20df, pyno_002_TgtB7zraKrJBS6iFYnAAyAClaw, 1350858, XBTUSD, Buy, 89, 7740, Canceled, Limit, None, Canceled: Canceled via API.
TargetB
27-04-20,01:00:16,0701b216-4054-e6b5-48d4-2308a31df76c, 62c73658-6a35-85da-e3e3-4fa29b57ab7d, pyno_002_TgtBSc0NKgmvQvaLIfQZOE1s8Q, 1350858, XBTUSD, Buy, 267, 7749.5, New, Limit, None, TargetB
27-04-20,01:05:24,5314cbc9-c845-8852-1584-9dcbba17f301, 62c73658-6a35-85da-e3e3-4fa29b57ab7d, pyno_002_TgtBSc0NKgmvQvaLIfQZOE1s8Q, 1350858, XBTUSD, Buy, 267, 7749.5, Trade, Limit, -0.00025, TargetB
27-04-20,01:05:28,e959cb6c-a108-32f8-02d1-e029fedee2b8, 429d9dac-5a6b-bd72-5153-e4c0cc4c3d9e, pyno_002_Sel2Asqv1WDgRH+yVgvmbpCRWQ, 1350858, XBTUSD, Sell, 267, 7772, Canceled, Limit, None, Canceled: Canceled via API.
Sel2
27-04-20,01:38:01,e99dde0d-0b16-9bf9-cf10-6598bee03ade, 4301b574-23dd-3b11-48ad-09833c1369d8, pyno_002_Buy0qr1lZlQaSi6xglrkcvOJKg, 1350858, XBTUSD, Buy, 112, 7714, New, Limit, None, Buy0
27-04-20,01:38:01,dc86136e-d866-f544-8a58-95565f83037a, 55f1c055-c0cd-faa3-480e-e911035f11c5, pyno_002_StmSd4bHCimWQg+v2wNV4dfMfw, 1350858, XBTUSD, Buy, 12181, None, New, Stop, None, StmS
27-04-20,01:38:01,b52776e9-e017-2024-e8c0-d2540ebf83fe, d7374f65-4d73-1671-6625-2cfb8bb3d604, pyno_002_StmBLQtCxUFTS1SNMXngIovFHg, 1350858, XBTUSD, Sell, 12181, None, New, Stop, None, StmB
27-04-20,01:42:00,ae862644-c4d0-d997-3dfa-727e661a6a52, 4301b574-23dd-3b11-48ad-09833c1369d8, pyno_002_Buy0qr1lZlQaSi6xglrkcvOJKg, 1350858, XBTUSD, Buy, 112, 7714, Trade, Limit, -0.00025, Buy0
27-04-20,01:42:03,75bed313-fb87-1fd6-bf54-e54d09dbb63b, d659852e-8da5-ec2b-bc62-0ade3870e0ca, pyno_002_Buy17Bs2pX7nTtiF6H/bhcdlXg, 1350858, XBTUSD, Buy, 224, 7699, Trade, Limit, -0.00025, Buy1
27-04-20,01:42:04,e97532bc-8bcb-69b3-d2bd-3a1087f5ffac, a3ce62fc-b825-c9c1-4152-cf19ac843873, pyno_002_Buy2kSB55p2iSL6ntSPOdrMO1Q, 1350858, XBTUSD, Buy, 336, 7684, Trade, Limit, -0.00025, Buy2
27-04-20,01:42:06,403477db-bbfc-7205-c92a-8fd73a9ab9dc, 589afb1c-c850-078d-e418-38d87035857e, pyno_002_Sel0FE9uiU4ATP2MfaJIEzWnWA, 1350858, XBTUSD, Sell, 112, 7744, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
27-04-20,01:42:07,51156363-35f1-88c8-6ae4-d8f75f9fb698, 33f3ca0e-500d-88b4-cc4b-1f94687b8d96, pyno_002_TgtSQXiW2+bCS5mA00C9wCXJ0w, 1350858, XBTUSD, Sell, 672, 7696, New, Limit, None, TargetS
27-04-20,01:42:15,728537a7-4f06-7d87-57b7-9840eb16c64a, 33f3ca0e-500d-88b4-cc4b-1f94687b8d96, pyno_002_TgtSQXiW2+bCS5mA00C9wCXJ0w, 1350858, XBTUSD, Sell, 672, 7696, Trade, Limit, -0.00025, TargetS
27-04-20,01:42:19,09bbec20-582c-2751-df1e-914bdeab40bc, f9ef6e82-2a2f-c6c4-097b-c95ec4f5715f, pyno_002_Buy3lmebsWBSR8GxoEL4WdL8tg, 1350858, XBTUSD, Buy, 560, 7609, Canceled, Limit, None, Canceled: Canceled via API.
Buy3
27-04-20,01:53:04,cfeb9e80-e55b-8f2e-5496-35d17d0b00b9, 150cba1d-3ec8-48d4-b18a-4ca24ff4ebc8, pyno_002_Buy0AvTL4sqOSM+5GYzpm8mS/g, 1350858, XBTUSD, Buy, 112, 7693.5, New, Limit, None, Buy0
27-04-20,01:53:04,95580f23-649b-8323-94ff-8254ed805add, af592eca-8cff-e1cd-613c-557380aa0092, pyno_002_StmSGs36M6uOQA+TUY7OVks8Rg, 1350858, XBTUSD, Buy, 12181, None, New, Stop, None, StmS
27-04-20,01:53:04,ee961449-3682-1091-549e-c9a80396459c, 425e9599-09a4-fa4a-b3d2-2db7fdf6c09b, pyno_002_StmBoogXZJ7QRrC+aW/QgvtizA, 1350858, XBTUSD, Sell, 12181, None, New, Stop, None, StmB
27-04-20,02:07:53,ab9194f0-436a-125f-f2ae-18a6cff479d5, c718f0f3-4a6b-c67e-eec9-d1e8d74b3c55, pyno_002_Sel0WyHRYLOrRem6rd9O8EOiKA, 1350858, XBTUSD, Sell, 112, 7723.5, Trade, Limit, -0.00025, Sel0
27-04-20,02:07:56,96b3b632-063a-fa38-33f7-251bdf415112, 150cba1d-3ec8-48d4-b18a-4ca24ff4ebc8, pyno_002_Buy0AvTL4sqOSM+5GYzpm8mS/g, 1350858, XBTUSD, Buy, 112, 7693.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy0
27-04-20,02:07:56,f4b8c94a-5aaa-60ef-ec0a-8f588a20af49, ac6420e7-af9f-9bfe-56dc-f31fbb8a4b5a, pyno_002_TgtBxVvvcDV0RuyQfYUKa3R4Yw, 1350858, XBTUSD, Buy, 112, 7722, New, Limit, None, TargetB
27-04-20,02:09:37,c90d2d27-1567-3ddc-59f8-1ebb1f0e8a1b, ac6420e7-af9f-9bfe-56dc-f31fbb8a4b5a, pyno_002_TgtBxVvvcDV0RuyQfYUKa3R4Yw, 1350858, XBTUSD, Buy, 112, 7722, Trade, Limit, -0.00025, TargetB
27-04-20,02:09:41,0d1ff417-fd52-668d-9725-596cfb1f44d0, d19245f8-021a-36bf-f3d4-325914055f21, pyno_002_Sel1FVKnPBCxT1WlGZsUAOJFMg, 1350858, XBTUSD, Sell, 224, 7738.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel1
27-04-20,02:09:41,a515bf46-090b-b203-c2ee-ebcba7ab78d5, 75fd35cd-e577-2333-2d5b-1d1dfeecbe5d, pyno_002_Buy0jLpXqYaATzqMdO9cQzJZMg, 1350858, XBTUSD, Buy, 84, 7707.5, New, Limit, None, Buy0
27-04-20,02:09:41,f589b2f8-2340-654c-d4c2-b7b1ddeb27ff, b5ae2b51-9a57-20b0-1cac-e96acf88eb4c, pyno_002_StmSq3LlWhQaSbGkgQEB48vorQ, 1350858, XBTUSD, Buy, 9135, None, New, Stop, None, StmS
27-04-20,02:09:41,4b73f984-be90-eba6-0a4f-65f1e1969530, e8b8a8bb-d168-a09a-191a-7bd59a1aac16, pyno_002_StmBj8SNLkCQRyunxJdgnb+AXQ, 1350858, XBTUSD, Sell, 9135, None, New, Stop, None, StmB
27-04-20,02:12:01,1979cca8-cfe5-0763-f28b-17edbe264b66, 75fd35cd-e577-2333-2d5b-1d1dfeecbe5d, pyno_002_Buy0jLpXqYaATzqMdO9cQzJZMg, 1350858, XBTUSD, Buy, 84, 7707.5, Trade, Limit, -0.00025, Buy0
27-04-20,02:12:04,7991cc5b-f7aa-3e9b-241f-36c035c2b88d, 6a9c5a63-371e-cb94-26a6-4e6f2c58edda, pyno_002_Sel0gL1LanMkRfGNuYBNE4BfIQ, 1350858, XBTUSD, Sell, 84, 7737.5, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
27-04-20,02:12:05,b056aa9c-0b3b-380c-3f8d-58dbe76dfc7d, 6f9fbdac-ec55-6ba6-8a8d-54d3b90e544b, pyno_002_TgtSd/oswXpIQPm6mpOS8MXmFQ, 1350858, XBTUSD, Sell, 84, 7709.5, New, Limit, None, TargetS
27-04-20,02:16:08,bf65d469-090c-2922-c254-844eee8b6987, 6f9fbdac-ec55-6ba6-8a8d-54d3b90e544b, pyno_002_TgtSd/oswXpIQPm6mpOS8MXmFQ, 1350858, XBTUSD, Sell, 84, 7709.5, Trade, Limit, -0.00025, TargetS
27-04-20,02:16:09,c087f652-b601-d280-2972-ee2448e3494e, 62c3fe59-d7f2-ad44-d9e2-b9ad827c9e77, pyno_002_Buy1PsCdcJslQaGc76QwORdjQg, 1350858, XBTUSD, Buy, 168, 7692.5, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
27-04-20,02:18:01,2836c533-a8f3-e298-5f23-e6f19c4a93ed, 544f7b7a-08ce-dbaf-49a8-ea9566c52d80, pyno_002_Buy0QbqgCd6+QUKJsspZLYrJxQ, 1350858, XBTUSD, Buy, 112, 7696, New, Limit, None, Buy0
27-04-20,02:18:01,edda103a-844c-8a0e-613d-5bb754c9866c, 076a4e21-7f39-01e0-cfce-32837a4ade6d, pyno_002_StmSWeOE9p6uTdWvIVAlOBrbFw, 1350858, XBTUSD, Buy, 12181, None, New, Stop, None, StmS
27-04-20,02:18:01,88a55856-4508-f4ef-07a1-c8db753e632c, c8932a3b-e31d-1726-8791-cfb0656c630a, pyno_002_StmBxzqe3+j7TVCleNsBvrUUuw, 1350858, XBTUSD, Sell, 12181, None, New, Stop, None, StmB
27-04-20,02:21:24,3eda0a34-8263-293d-91e0-2c43a4ee8c6f, 544f7b7a-08ce-dbaf-49a8-ea9566c52d80, pyno_002_Buy0QbqgCd6+QUKJsspZLYrJxQ, 1350858, XBTUSD, Buy, 112, 7696, Trade, Limit, -0.00025, Buy0
27-04-20,02:21:26,f1bd5c01-8f46-3775-db5a-5304d1592ab8, 18c20637-b76d-c439-7f88-6e10d27fb4bd, pyno_002_Sel08UGtmKAwSoCYrYqEaICqeA, 1350858, XBTUSD, Sell, 112, 7726, Canceled, Limit, None, Canceled: Canceled via API.
Sel0
27-04-20,02:21:26,37179409-c44e-f445-a03b-7bf6a277e86f, ce7c17c0-da7e-f113-6762-352a070dfd2a, pyno_002_TgtSr8/DkUgnTimZc32deqpxwA, 1350858, XBTUSD, Sell, 112, 7698, New, Limit, None, TargetS
27-04-20,02:24:19,f2536ddc-fe8b-0bf1-6e4a-da89d37c63b2, ce7c17c0-da7e-f113-6762-352a070dfd2a, pyno_002_TgtSr8/DkUgnTimZc32deqpxwA, 1350858, XBTUSD, Sell, 112, 7698, Trade, Limit, -0.00025, TargetS
27-04-20,02:24:23,b336346f-b711-4d20-36a2-50cebd7908b1, 1d831818-2b0a-dbcc-7313-6a43bb8809ba, pyno_002_Buy10qOpGZx1QyimSrx7EsO18g, 1350858, XBTUSD, Buy, 224, 7681, Canceled, Limit, None, Canceled: Canceled via API.
Buy1
