06-05-20,00:00:01,channelID, fromBot, id, message, user
06-05-20,00:00:02,4, False, 50471645, /POSITION XBTUSD, 11111uhuhhh
06-05-20,00:00:04,4, False, 50471646, 오늘시가자리 좋네, 20200323
06-05-20,00:00:07,4, False, 50471647, 숏 오지게 꼬셧다 ㅋㅋㅋ, bbans2
06-05-20,00:00:10,1, False, 50471648, bugra222: nope, luckyslevin
06-05-20,00:00:11,1, False, 50471649, nice, clarknova
06-05-20,00:00:13,4, False, 50471650, /pnl xbtusd  수량이 조금많이 아쉬운데 그래도 만족```:bitmex: XBTUSD: 0.0457 XBT RPNL. 0.1403 XBT UPNL```, bit-3
06-05-20,00:00:18,3, False, 50471651, это будет безумный рост ), Bypatino
06-05-20,00:00:22,4, False, 50471652, **며칠전에 업비트에서 10비트 던지니까 한국 1%빠지더라 이정도면 아기고래냐?**, NaMuTong
06-05-20,00:00:23,1, False, 50471653, Fancy a bum?, Nippers
06-05-20,00:00:25,4, False, 50471654, 여러분 롱생롱사 외치십시오, PAINOFTHEMAN
06-05-20,00:00:25,1, False, 50471655, pump daddy is back, Nakafomo
06-05-20,00:00:26,4, False, 50471656, 9140주세요, lks79101011
06-05-20,00:00:35,4, False, 50471657, 가쥬아ㅏㅏㅏㅏㅏㅏㅏ, Makumup
06-05-20,00:00:35,1, False, 50471658, 10k stabi, BitLit
06-05-20,00:00:40,4, False, 50471659, 거기까지만 먹고 빠지겟어요, lks79101011
06-05-20,00:00:44,1, False, 50471660, Daily close dump 8400., Aizen
06-05-20,00:00:46,4, False, 50471661, 포효빔!!!!!!!!!!!!, Makumup
06-05-20,00:00:49,2, False, 50471662, 空, ctzljy
06-05-20,00:00:51,1, False, 50471663, vexx: still there pleb xD, notadege
06-05-20,00:00:51,4, False, 50471664, 과연!?, PORTGAS.
06-05-20,00:00:52,1, False, 50471665, alt are in red soon DEAD BTC, Poncho
06-05-20,00:00:53,1, False, 50471666, perfect short, hora
06-05-20,00:00:54,1, False, 50471667, Pull the plug!, bla_
06-05-20,00:00:55,4, False, 50471668, 전고 뚫자, [][][][][][][][][][]
06-05-20,00:00:55,1, False, 50471669, Strap in., Aizen
06-05-20,00:00:56,1, False, 50471670, close at 8.6, hora
06-05-20,00:00:56,4, False, 50471671, 아짜피 계단식하락이야, BTC Gui 0
06-05-20,00:00:57,2, False, 50471672, 送btc归零, ctzljy
06-05-20,00:01:05,4, False, 50471673, 자고일어나니 -180프로뭐고이거.ㅋ.ㅋ, kskwq
06-05-20,00:01:06,1, False, 50471674, Bears are so weak. They have no money left to push down the price. Bulls in control. Who would believe that btc would hit 9k just 2 months after the crash and now headed for 10k and then 14 and then 20k just like that???!!, Wick_Hunter
06-05-20,00:01:14,4, False, 50471675, 괜히 포지션 정리했다;;;, Paul0355
06-05-20,00:01:18,1, False, 50471676, **9050-9100**, UncleCryptobags
06-05-20,00:01:19,4, False, 50471677, 내리온나, 20200323
06-05-20,00:01:20,1, False, 50471678, moon it up boys, Nakafomo
06-05-20,00:01:23,4, False, 50471679, 숏층이 다뒤지는날ㅋㅋㅋㅋ, 0818
06-05-20,00:01:24,1, False, 50471680, close all shortss, Topher31
06-05-20,00:01:24,4, False, 50471681, 개꿀, 0818
06-05-20,00:01:25,4, False, 50471682, 지금쯤이면 거의 5비트 수익일텐데;;;;, Paul0355
06-05-20,00:01:27,1, False, 50471683, Can we touch 9060 as I predicted on close is the question now, MrBritcoin
06-05-20,00:01:28,1, False, 50471684, Joe007 is going to get **rekt**, Wick_Hunter
06-05-20,00:01:28,1, False, 50471685, Mmmmm dumb money, "it will be........"
06-05-20,00:01:29,4, False, 50471686, 선일전자 루미마이크로 하이텍 kg모모빌런언, lks79101011
06-05-20,00:01:29,4, False, 50471687, 호가창비었노;;; 탄탄하게 가야하는데, 20200323
06-05-20,00:01:38,1, False, 50471688, /position ethusd```:bitmex: ETHUSD: 10.000 Cont @ 204.9```, punk as beach
06-05-20,00:01:38,4, False, 50471689, 날라가는 종목이 얼마없네, lks79101011
06-05-20,00:01:41,1, False, 50471690, long your life, Nofeartrader
06-05-20,00:01:44,1, False, 50471691, now or never, Nofeartrader
06-05-20,00:01:44,4, False, 50471692, 지난과거 이야기하면 전 3500에 롱입니다., bit-3
06-05-20,00:01:47,4, False, 50471693, 흥구석유도 좋고, lks79101011
06-05-20,00:01:50,4, False, 50471694, 대 상승장을 맞이하라, Jesus....
06-05-20,00:01:50,4, False, 50471695, Paul0355: ㅠㅠ 형님 멘탈찾으십쇼!!!, Hot-issue
06-05-20,00:01:52,3, False, 50471696, Bypatino: покажи позу), Beshynstvo
06-05-20,00:01:54,4, False, 50471697, 9200까지 4천만개쌓아놨노;;, banpo_coin
06-05-20,00:01:58,3, False, 50471698, Bypatino: надеюсь ты прав), v.matesovich
06-05-20,00:02:04,1, False, 50471699, told you to short, hora
06-05-20,00:02:08,1, False, 50471700, MrBritcoin: NAH Wwe can just flashd ump it, Bot42
06-05-20,00:02:09,4, False, 50471701, 또내려가제?ㅋㅋㅋ, BTC Gui 0
06-05-20,00:02:12,1, False, 50471702, Nofeartrader: lol FOMO. If this fails to breakout it's going to dump hard, XRPd my longs'
06-05-20,00:02:12,3, False, 50471703, Beshynstvo: да у меня три лонга с 6800, Bypatino
06-05-20,00:02:27,1, False, 50471704, XRPd my longs': naah. Pump coming, Wick_Hunter
06-05-20,00:02:27,1, False, 50471705, People longing here are going to get rekt lel, fcarvas
06-05-20,00:02:30,4, False, 50471706, 롱 익절 계속 나오는거같은데.. 받쳐두고, Plz D
06-05-20,00:02:30,1, False, 50471707, i know but li trust, Nofeartrader
06-05-20,00:02:33,4, False, 50471708, 올라오면 숏만쳐라 돈쉽게번다, BTC Gui 0
