17-05-20,00:00:01,channelID, fromBot, id, message, user
17-05-20,00:00:05,1, False, 51460771, fake bottom on very short term 4h downtrend..., Finnic99
17-05-20,00:00:09,4, False, 51460772, 간다무적권숏, sigh22
17-05-20,00:00:10,4, False, 51460773, ㅋㄴㄱㅋ, 8554sddssd
17-05-20,00:00:11,4, False, 51460774, 아니 공감에도 불구하고 쌍욕 먹네, gaegom
17-05-20,00:00:11,1, False, 51460775, duump, Samvella
17-05-20,00:00:15,4, False, 51460776, 5케이빔ㅋ, 8554sddssd
17-05-20,00:00:18,1, False, 51460777, here we go, payagusa
17-05-20,00:00:20,4, False, 51460778, ㅋㅋㅋ, TECHNICS
17-05-20,00:00:24,1, False, 51460779, 9k, oilad
17-05-20,00:00:24,4, False, 51460780, 아싸라비야 콜롬비야!!!!!!!!!!!!!!!!!!!!!, sigh22
17-05-20,00:00:26,4, False, 51460781, 뜩상 가나요, wowykw
17-05-20,00:00:26,4, False, 51460782, 까부네, TECHNICS
17-05-20,00:00:27,4, False, 51460783, ㅋㅋㅋㅋ, gamja.goguma
17-05-20,00:00:27,4, False, 51460784, 내가떨군다했다, Big Shining
17-05-20,00:00:31,4, False, 51460785, 시발, gamja.goguma
17-05-20,00:00:32,1, False, 51460786, Whoopsie. hehe 💩💩💩, DOOM hehe
17-05-20,00:00:33,4, False, 51460787, 와쎄다, 8554sddssd
17-05-20,00:00:34,4, False, 51460788, 머선, Bityepa
17-05-20,00:00:36,4, False, 51460789, 약속의 9시냐, rhdaoehrr
17-05-20,00:00:41,4, False, 51460790, 업비트던진다ㅋ, 8554sddssd
17-05-20,00:00:41,1, False, 51460791, make fun of me you trolls this will be the trade, Finnic99
17-05-20,00:00:43,4, False, 51460792, 지옥이다ㅅ, myhoon
17-05-20,00:00:45,4, False, 51460793, 하, adddffdfddda
17-05-20,00:00:45,4, False, 51460794, 얘또던지내, adddffdfddda
17-05-20,00:00:46,4, False, 51460795, 오늘은, TECHNICS
17-05-20,00:00:47,1, False, 51460796, gogogo, YasuoMain
17-05-20,00:00:48,4, False, 51460797, 9시 첫방향 페이크라고 알려줬제? 근데 이건 아닌거같다, gaegom
17-05-20,00:00:49,1, False, 51460798, dcbull333: cottage hopefully soon up north, BearMace
17-05-20,00:00:51,4, False, 51460799, 근데 첫빙행 구리 이님?, interest
17-05-20,00:00:51,1, False, 51460800, *aaand it's gone*, BOY_SMINEM
17-05-20,00:00:54,1, False, 51460801, ahhhh daily close dompit, Pablo Escobar
17-05-20,00:00:57,1, False, 51460802, 100X LONG 9K, oilad
17-05-20,00:00:59,4, False, 51460803, 아가슴속에 행복에너지가 차오른다 어떠카지 어디서익절하지 ㅠㅠ, sigh22
17-05-20,00:01:01,1, False, 51460804, where is my bulls?, sub1Ksoon
17-05-20,00:01:03,4, False, 51460805, ㅉㅉㅃ, interest
17-05-20,00:01:03,4, False, 51460806, 롱들 쫄지마 30불밖에 안내렷다 3배이하면 거의먹는다 손절가 8950, Hakzzi2
17-05-20,00:01:06,4, False, 51460807, 저번주일요일2천불던졌음ㅋ, 8554sddssd
17-05-20,00:01:07,1, False, 51460808, damn im too noob to join in this crazyness right now, newbie1234
17-05-20,00:01:07,4, False, 51460809, 9300깨지기전까지 모른다, rhdaoehrr
17-05-20,00:01:08,1, False, 51460810, 9450 break is coming, payagusa
17-05-20,00:01:10,4, False, 51460811, 야오늘10500간다에내부랄건다, LongJoGGA
17-05-20,00:01:10,1, False, 51460812, Bella CIAO: lol, BearMace
17-05-20,00:01:11,1, False, 51460813, WE GOING MOONING GENTLEMEN, oilad
17-05-20,00:01:12,4, False, 51460814, 니덜이, TECHNICS
17-05-20,00:01:15,4, False, 51460815, 익절은 지금, Bityepa
17-05-20,00:01:15,2, False, 51460816, 这价格没到9425, GTA5
17-05-20,00:01:18,1, False, 51460817, I said where is my bulls???, sub1Ksoon
