13-05-20,00:00:01,channelID, fromBot, id, message, user
13-05-20,00:00:02,4, False, 50792701, 지금 상황이 9120 vs 8480 당신의 선택은? 이상황 아닌가여? 고수형들 조언좀..., howoo
13-05-20,00:00:04,1, False, 50792702, bulls will get arthurs black cock in their mouth and then they will stop, Vegeto
13-05-20,00:00:05,4, False, 50792703, 충청도 강원 코인, Gaunter-F-Dimm
13-05-20,00:00:06,1, False, 50792704, goodbye, sorryArthur
13-05-20,00:00:06,1, False, 50792705, who use x50 ?, Halfway
13-05-20,00:00:15,4, False, 50792706, 8480, Sped
13-05-20,00:00:15,1, False, 50792707, fall lets goooooooooooooooooooo, Marcothai
13-05-20,00:00:17,1, False, 50792708, payback is a b1tch, sorryArthur
13-05-20,00:00:20,1, False, 50792709, ^, sorryArthur
13-05-20,00:00:24,4, False, 50792710, 비캐는 무슨 중고딩들 용돈으로 하는데냐. ., zeroparty
13-05-20,00:00:27,1, False, 50792711, TyranosaurusRex: they win by pure convenience of status quo the fuckers, XBTGOD
13-05-20,00:00:32,1, False, 50792712, I use 50x, cheddarnocheese
13-05-20,00:00:32,4, False, 50792713, 사고팔기개빡세네, zeroparty
13-05-20,00:00:32,4, False, 50792714, zeroparty: 어제부터 형 비캐, Gaunter-F-Dimm
13-05-20,00:00:34,4, False, 50792715, 현물 한다더니, Gaunter-F-Dimm
13-05-20,00:00:34,4, False, 50792716, 평양코인도 곧 등장할듯, ssouler
13-05-20,00:00:34,1, False, 50792717, Halfway: i do, Geg93
13-05-20,00:00:39,4, False, 50792718, 뭘 그리 자꾸 ㅃ까쳐있어, Gaunter-F-Dimm
13-05-20,00:00:42,4, False, 50792719, 평양코인 ㄷㄷㄷ, Gaunter-F-Dimm
13-05-20,00:00:42,1, False, 50792720, Wait to 8900 to short boys, hora
13-05-20,00:00:42,4, False, 50792721, Gaunter-F-Dimm: 노노 비맥에서, zeroparty
13-05-20,00:00:42,1, False, 50792722, yea dump more !, Marcothai
13-05-20,00:00:45,1, False, 50792723, AfinoMusic: Got you. Appreciate your insight., Euro$tep
13-05-20,00:00:45,4, False, 50792724, 여기 북한 사람 있을것.., Gaunter-F-Dimm
13-05-20,00:00:46,1, False, 50792725, /upnl xbtusd```:bitmex: XBTUSD: 0.0291 XBT UPNL```, it'sFunTime
13-05-20,00:00:47,1, False, 50792726, This will wik to750 now, push-bit-further
13-05-20,00:00:47,4, False, 50792727, ㅋㅋㅋ, zeroparty
13-05-20,00:00:49,1, False, 50792728, 8800 close wo, peteytrading
13-05-20,00:00:50,4, False, 50792729, 9시떡락이야기했다 숏이야고, Sped
13-05-20,00:00:51,1, False, 50792730, i want to see a lot of red cadles, Marcothai
13-05-20,00:00:53,4, False, 50792731, 거래진짜없당, zeroparty
13-05-20,00:00:55,4, False, 50792732, 비맥 사토시는, Gaunter-F-Dimm
13-05-20,00:00:58,4, False, 50792733, 거래량 없지, Gaunter-F-Dimm
13-05-20,00:01:00,4, False, 50792734, 잘 안해 사람들이, Gaunter-F-Dimm
