04-05-20,00:00:04,channelID, fromBot, id, message, user
04-05-20,00:00:05,1, False, 50392852, long 100x, MirageCounterTrading
04-05-20,00:00:07,1, False, 50392853, woop funding turning positive again next cycle, bitsjournal
04-05-20,00:00:12,1, False, 50392854, thanks, Sabi
04-05-20,00:00:17,4, False, 50392855, 롱이네...., o-Taesik
04-05-20,00:00:19,4, False, 50392856, ilsan4: 이번에 내려가면 크게 빠질수도 잇어요조심하셈, op-bba
04-05-20,00:00:22,1, False, 50392857, FKKKKN SEND IT LADS, Spongecoinbob
04-05-20,00:00:23,4, False, 50392858, 롱이야...., o-Taesik
04-05-20,00:00:23,4, False, 50392859, 숏자리온다 숏타야, Sped
04-05-20,00:00:24,4, False, 50392860, 일봉 마이너스 만든이유가 오늘 쏴야되서다.ㅋㅋ, dghjjw
04-05-20,00:00:25,1, False, 50392861, beras paying us to get killed lmao, 21JumpSteveS
04-05-20,00:00:30,4, False, 50392862, 와 내평단에서 4일째 이러고있네.., bit-3
04-05-20,00:00:32,4, False, 50392863, 가자아아아아ㅏ아아아아아아ㅏ, PDA..
04-05-20,00:00:33,4, False, 50392864, 숏충이 어딨냐?ㅋㅋㅋㅋㅋㅋㅋ, dghjjw
04-05-20,00:00:33,1, False, 50392865, SEND IT BOIS, N64_Gamer
04-05-20,00:00:34,4, False, 50392866, 가즈아아ㅏ아아아아ㅏ, PDA..
04-05-20,00:00:35,4, False, 50392867, 롱이네...., o-Taesik
04-05-20,00:00:36,4, False, 50392868, 가즈아아아아아앙, PDA..
04-05-20,00:00:36,4, False, 50392869, 안녕사랑하는 비트야 나야이번일을계기로 반성도 많이했어 비트야 이제 두번다시 숏은 처다도 보지않을께 그리고 정말 너무 사랑한다는말 하고싶어 비트야 나한번만 살려줘라, WHAT444
04-05-20,00:00:40,4, False, 50392870, op-bba: 전 이미개털되서ㅋ, ilsan4
04-05-20,00:00:41,1, False, 50392871, Keeping price for China too look good for pump, push-bit-further
04-05-20,00:00:41,1, False, 50392872, coom coom coom, MirageCounterTrading
04-05-20,00:00:44,4, False, 50392873, 숏타야, Sped
04-05-20,00:00:45,1, False, 50392874, ya coom coom coom, MirageCounterTrading
04-05-20,00:00:45,4, False, 50392875, 개떡락, Kim sajang
04-05-20,00:00:45,1, False, 50392876, oops, 21JumpSteveS
