16-05-20,00:00:04,channelID, fromBot, id, message, user
16-05-20,00:00:05,4, False, 51425139, 9시온다잇, NEXTLEVEL
16-05-20,00:00:06,1, False, 51425140, i need help, mzhk
16-05-20,00:00:08,4, False, 51425141, 지켜주긴햇네, Grboy
16-05-20,00:00:09,4, False, 51425142, 9시온다잇............., NEXTLEVEL
16-05-20,00:00:10,4, False, 51425143, 왔다, NEXTLEVEL
16-05-20,00:00:11,1, False, 51425144, deadcatbouncehigh: appreciate it . enjoy the poverty line, Stevey X
16-05-20,00:00:12,1, False, 51425145, top kitten: yes, CarlosM
16-05-20,00:00:13,1, False, 51425146, mzhk: pnl??????????/, Niti
16-05-20,00:00:13,1, False, 51425147, /position xbtusd```:bitmex: XBTUSD: -17.908 Cont @ 9753.5```, zyken
16-05-20,00:00:14,4, False, 51425148, 렉 걸린다, ebanrope
16-05-20,00:00:14,1, False, 51425149, <buckles up>, elmer-fud
16-05-20,00:00:14,1, False, 51425150, mzhk: youll be fine, deadcatbouncehigh
16-05-20,00:00:15,1, False, 51425151, HSAHAHAHAHA, Pablo Escobar
16-05-20,00:00:16,4, False, 51425152, 9시온다잇, ebanrope
16-05-20,00:00:16,4, False, 51425153, 나이스으ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ, NEXTLEVEL
16-05-20,00:00:18,4, False, 51425154, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ, LILWAYNE777
16-05-20,00:00:19,1, False, 51425155, whoopsie. hehe 💩💩💩, DOOM hehe
16-05-20,00:00:19,1, False, 51425156, 😈dont come back here mr. Rekt boy or u will get called out sucker! Ur a bad person cause u hate, BearMace
16-05-20,00:00:21,1, False, 51425157, now moon, BTC1.8k2020
16-05-20,00:00:21,4, False, 51425158, /position xbtusd 담배값 냠냠```:bitmex: XBTUSD: 30.067 Cont @ 9285.9133```, alla86
16-05-20,00:00:25,4, False, 51425159, 어어..?, DYAnHJKing
16-05-20,00:00:25,1, False, 51425160, PUMP ON THE UGLIEST DAILY CLOSE IMAGINE THAT, Pablo Escobar
16-05-20,00:00:25,4, False, 51425161, 조정석이 끝이야 ?, 190531
16-05-20,00:00:26,1, False, 51425162, a few shorts gonna get rekt here, bortface
16-05-20,00:00:26,1, False, 51425163, I don't use Bitmex every day but whenever I come @CarlosM is here, eO dIG
16-05-20,00:00:26,4, False, 51425164, 올라간다, 58
16-05-20,00:00:31,1, False, 51425165, ✈️Prepare for takeoff, WhiteXBT
16-05-20,00:00:32,4, False, 51425166, 9100에 입벌리셨세영?, howoo
16-05-20,00:00:34,1, False, 51425167, just the overleveraged ones, bortface
16-05-20,00:00:35,4, False, 51425168, 가야지, adddffdfddda
16-05-20,00:00:35,4, False, 51425169, 어 뭐야, asymmetrical
16-05-20,00:00:36,1, False, 51425170, what's your twitter ?, eO dIG
16-05-20,00:00:36,4, False, 51425171, Tol the Moon..., DYAnHJKing
16-05-20,00:00:38,1, False, 51425172, Silly bullas, BendOverBears
16-05-20,00:00:39,1, False, 51425173, this is still going down, bortface
16-05-20,00:00:42,4, False, 51425174, 구조대가 도착했다, NEXTLEVEL
16-05-20,00:00:43,4, False, 51425175, 9100에 입벌리셔서 못드셨어영?, howoo
16-05-20,00:00:46,4, False, 51425176, **천국을 향해..**, DYAnHJKing
16-05-20,00:00:46,3, False, 51425177, ну спс, Halfway
16-05-20,00:00:47,1, False, 51425178, Pablo Escobar: i swear to god if this pumps lmao, TuathDe
16-05-20,00:00:48,4, False, 51425179, 여 기 사 람 있 어요 ㅆ ㅣ ㅂ ㅏㄹ, NEXTLEVEL
16-05-20,00:00:48,1, False, 51425180, bortface: massive sell off, Stevey X
16-05-20,00:00:48,1, False, 51425181, lool here are to many childeren 30 dollars up, Niti
16-05-20,00:00:49,4, False, 51425182, ?, SPARK_BUSAN
16-05-20,00:00:49,4, False, 51425183, 그럼 지금 드세여, howoo
16-05-20,00:00:51,1, False, 51425184, ready to take of, Niti
16-05-20,00:00:52,3, False, 51425185, заставили выйти в бу, Halfway
16-05-20,00:00:57,1, False, 51425186, /rpnl xbtusd```:bitmex: XBTUSD: -0.0011 XBT RPNL```, mzhk
16-05-20,00:00:58,1, False, 51425187, final bulltrap, Harold Balzac
16-05-20,00:00:59,4, False, 51425188, 사람살려요ㅛㅛㅛㅛㅛㅛㅛㅛㅛ, NEXTLEVEL
16-05-20,00:00:59,4, False, 51425189, 가자~, adddffdfddda
16-05-20,00:01:01,4, False, 51425190, 오늘도 2번 흔들었네 9280에서 롱 생각했는데 9250을 2번 찍고 오르네, kkhkkhkkkk
16-05-20,00:01:01,1, False, 51425191, im so bad at trading, mzhk
16-05-20,00:01:01,3, False, 51425192, а потом полетели на 340 как я хотел, Halfway
16-05-20,00:01:01,4, False, 51425193, 쏟을듯.., 549long
16-05-20,00:01:04,3, False, 51425194, ну спасибо, Halfway
16-05-20,00:01:04,1, False, 51425195, i lost so much today, mzhk
16-05-20,00:01:08,4, False, 51425196, 양치기소년은 그만 나댓으면좋겟다, 190531
16-05-20,00:01:08,1, False, 51425197, Stevey X: yup. we're gonna see some short term bullish momentum which is a nice opportunity to load our shorts, bortface
16-05-20,00:01:11,1, False, 51425198, im depressed :(, mzhk
16-05-20,00:01:11,4, False, 51425199, 응 8700가즈앙~ ^^^, ebanrope
16-05-20,00:01:18,1, False, 51425200, 😈he was calling long at 95...for certain he is rekt! I guarantee it ...he gets rekt then he hates on me for not getting rekt lol what a loser, BearMace
16-05-20,00:01:19,1, False, 51425201, bortface: loading as we speak, Stevey X
16-05-20,00:01:21,4, False, 51425202, 8500, kmc720
16-05-20,00:01:21,4, False, 51425203, 일봉 마감했음 내려가~, 66446
16-05-20,00:01:25,1, False, 51425204, mzhk: u still have the ADA position?, sub1Ksoon
16-05-20,00:01:27,4, False, 51425205, 나이스 풀숏^^, Zzzzzo
16-05-20,00:01:28,1, False, 51425206, mzhk: sick of you, prabhat10
16-05-20,00:01:29,4, False, 51425207, 일봉이제 위에 전날 음봉채우러 가야지~, adddffdfddda
16-05-20,00:01:29,4, False, 51425208, 9500 함 찍어주면 안됩니까, ANT_CESCO
16-05-20,00:01:35,1, False, 51425209, delusion is your illusion, NOOM
16-05-20,00:01:37,1, False, 51425210, sub1Ksoon: nah i puked it, mzhk
16-05-20,00:01:39,4, False, 51425211, 흑우들은 내려가는줄 알지 ㅋㅋㅋ, howoo
16-05-20,00:01:45,1, False, 51425212, i dont like alts anymore, mzhk
16-05-20,00:01:51,1, False, 51425213, not time YET for them, mzhk
16-05-20,00:01:53,4, False, 51425214, 아 차단한다, donguy
16-05-20,00:01:56,1, False, 51425215, Daily Candle about to drop hard hard, Stevey X
16-05-20,00:01:57,4, False, 51425216, 이거롱프링또 나올듯 ㅋㅋ, Longtanboy2
16-05-20,00:01:59,4, False, 51425217, /position xbtusd```:bitmex: XBTUSD: 50.290 Cont @ 9650.6466```, B-mex Meta
16-05-20,00:02:00,1, False, 51425218, MOON IT YOUNG NIBBAS 10K INCOMING, longTheDump
16-05-20,00:02:01,4, False, 51425219, 세력은 똑똑하다 시간을 두면서 청산빔 먹일 재료와 저가로 방향을맞춰가네, ebanrope
16-05-20,00:02:01,4, False, 51425220, 저병@신은 지가 뭔 깨우친사람처럼 저지@랄병하고잇네, donguy
16-05-20,00:02:01,4, False, 51425221, 여기 언제옴, B-mex Meta
16-05-20,00:02:03,4, False, 51425222, 내려왓는데 뭘 내려가는줄안다고하냐 ㅋㅋ 개웃기네, 190531
16-05-20,00:02:04,1, False, 51425223, https://www.coindesk.com/jk-rowling-asks-about-bitcoin-accursed-crypto-twitter-scares-her-off, Apompliano
16-05-20,00:02:04,4, False, 51425224, 팔 오 공공, kmc720
16-05-20,00:02:05,4, False, 51425225, 찾았다 윤지수, wowykw
16-05-20,00:02:05,1, False, 51425226, BearMace: But you had that short from 7.1k.... Im not hating just saying. Or did you close it already., Bhilakone
16-05-20,00:02:06,1, False, 51425227, Alts goona pump this weekend, Bear Time
16-05-20,00:02:10,4, False, 51425228, 여기서 풀숏치는 사람이 있어 설마?ㅋㅋㅋㅋ 치더라도 위에서 쳐야지 ㅋㅋ, 134lkk
16-05-20,00:02:17,4, False, 51425229, 매수벽 걍뚫릴거같은데, 549long
16-05-20,00:02:24,4, False, 51425230, 9100터치간다햇다~, 549long
16-05-20,00:02:24,1, False, 51425231, the biggest drop in crypto history right here, Stevey X
16-05-20,00:02:25,4, False, 51425232, 야 일봉 양봉으롬나들어라 뭐하냐!, adddffdfddda
16-05-20,00:02:29,4, False, 51425233, ㅋㅋㅋㅋㅋㅋ, YlangYlang
16-05-20,00:02:29,1, False, 51425234, lol, sub1Ksoon
16-05-20,00:02:34,1, False, 51425235, Bhilakone: u have to read first before thinking....am I rekt?, BearMace
16-05-20,00:02:36,1, False, 51425236, btc done :D, Adolpha
16-05-20,00:02:39,1, False, 51425237, Stevey X: 80% sirs, TuathDe
16-05-20,00:02:39,1, False, 51425238, mzhk: happens to literally the best of us all the way down to the worst of us.  It's part of the deal. Win some. Lose some. If you can win more often than you lose. then you're beating literally 70-80% of traders., elmer-fud
16-05-20,00:02:41,4, False, 51425239, 튀어잇, SPARK_BUSAN
16-05-20,00:02:41,1, False, 51425240, huge sells on ftx, N64_Gamer
16-05-20,00:02:42,1, False, 51425241, Stevey X: target?, Manuel54521
16-05-20,00:02:43,1, False, 51425242, Stevey X: can we please get 9420 before we dump, bortface
16-05-20,00:02:45,1, False, 51425243, 1800 coming, Adolpha
16-05-20,00:02:47,1, False, 51425244, TuathDe: 80 correction is a fact, Stevey X
16-05-20,00:02:49,4, False, 51425245, 이건아니다, adddffdfddda
16-05-20,00:02:52,1, False, 51425246, bortface: nah sorry, maxintelligence
16-05-20,00:02:52,1, False, 51425247, omg lol, joemoe123
16-05-20,00:02:52,1, False, 51425248, this looks so bearish guys...lul https://www.tradingview.com/x/bLSzJuQc, BTC1.8k2020
