05-05-20,00:00:05,channelID, fromBot, id, message, user
05-05-20,00:00:06,1, False, 50435148, whose ready, Stevey X
05-05-20,00:00:07,4, False, 50435149, 뜨악, ikaros
05-05-20,00:00:09,4, False, 50435150, 진짜 흑우들많네 ㅋ, Sped
05-05-20,00:00:13,4, False, 50435151, 음전이다 오늘 양전하자 어제 음전했으니까, ikaros
05-05-20,00:00:14,1, False, 50435152, Stevey X: not sure it will dump a lot, 0sumTrader
05-05-20,00:00:14,1, False, 50435153, https://www.tradingview.com/x/isH0CWI6/, GODs
05-05-20,00:00:15,1, False, 50435154, raffertybtc: agreed, tkwrld
05-05-20,00:00:17,4, False, 50435155, 8888자석, neven.Die
05-05-20,00:00:21,1, False, 50435156, Stevey X: OTC offers already 10% discount on btc if you buy 50+, X-Large
05-05-20,00:00:27,4, False, 50435157, 양봉전환, Makumup
05-05-20,00:00:32,1, False, 50435158, X-Large: OTC dumped at 9500, Stevey X
05-05-20,00:00:37,4, False, 50435159, 가즈아, o-Taesik
05-05-20,00:00:38,4, False, 50435160, 르ㅡㅇ뽕 ㄷㄷ, 53_bulgogi
05-05-20,00:00:39,4, False, 50435161, 아 아깝습니다  양봉 전환을 못했군요, a_bong
05-05-20,00:00:45,1, False, 50435162, love a good mooning ponzi, oilad
05-05-20,00:00:46,1, False, 50435163, Stevey X: imagine being idiot, WhalesKiller
05-05-20,00:00:46,1, False, 50435164, I don't really eat meat but I'll take a good bull burger any day, Finnic99
05-05-20,00:00:50,1, False, 50435165, tkwrld: i'd prefer to dump tbh but i'm not falling for the bear trap here... hidden orders filling 9m and 5m, raffertybtc
05-05-20,00:00:51,1, False, 50435166, Stevey X: crypto.com, 0sumTrader
05-05-20,00:00:52,4, False, 50435167, 19k가겟그나..., o-Taesik
05-05-20,00:00:54,4, False, 50435168, 어제꺼다끌어올리고롱이맞나보다, good luck
05-05-20,00:00:56,4, False, 50435169, 그래도 뽕망치라  ㅋㅋㅋㅋㅋ, a_bong
05-05-20,00:01:00,1, False, 50435170, tkwrld: defo mewning, raffertybtc
05-05-20,00:01:02,1, False, 50435171, freshly from mcdonalds, Finnic99
05-05-20,00:01:03,4, False, 50435172, 9500이네, good luck
05-05-20,00:01:14,1, False, 50435173, 36 min agoHidden buy order detected. Last price $8.900.0. amount filled: $9.042.782, raffertybtc
05-05-20,00:01:15,4, False, 50435174, 절대 9500못간다 ㅋ, Sped
05-05-20,00:01:18,4, False, 50435175, 19500가겟네, o-Taesik
05-05-20,00:01:20,1, False, 50435176, raffertybtc: ahhahahaha, oilad
05-05-20,00:01:21,4, False, 50435177, 낙동강  물  깊이 알아보러 가야되는 상황이가, !semi
05-05-20,00:01:21,1, False, 50435178, nice, oilad
05-05-20,00:01:26,4, False, 50435179, 꽉잡아!!!!!, YOSIS
05-05-20,00:01:26,1, False, 50435180, 29 min agoHidden buy order detected. Last price $8.867.0. amount filled: $1.425.389, raffertybtc
05-05-20,00:01:26,4, False, 50435181, 떨롱이 답인건가 ㄷㄷ, odd-wind
05-05-20,00:01:28,4, False, 50435182, 알트는 징하게 죽이는구만, ppokkoman3
05-05-20,00:01:29,1, False, 50435183, LETS GOOOOOOOOOOOO, oilad
05-05-20,00:01:30,4, False, 50435184, 우선 구케이 안착해서 버티다가 만달러, wowykw
05-05-20,00:01:33,4, False, 50435185, 또올리네, Last-coin
05-05-20,00:01:34,1, False, 50435186, MOOOONNNINGNGNNGNGNNG, oilad
05-05-20,00:01:35,4, False, 50435187, 무슨 심히전같아 ㅋㅋ, jonharuya
05-05-20,00:01:40,1, False, 50435188, up we go, raffertybtc
05-05-20,00:01:41,4, False, 50435189, **청산 알림 봇**```😭 XBTUSD 숏 청산 : 매수 9000 @ 8905.5```, CryptoHelper.Ai
05-05-20,00:01:45,1, False, 50435190, raffertybtc: This is going to pump lol, fcarvas
05-05-20,00:01:45,4, False, 50435191, 무적권롱, o-Taesik
05-05-20,00:01:46,4, False, 50435192, 시브레 간다, jonharuya
05-05-20,00:01:48,4, False, 50435193, 8850 못잡은 흑두루치기들 압냐ㅋㅋㅋㅋ, YOSIS
05-05-20,00:01:49,1, False, 50435194, fcarvas: yup, raffertybtc
05-05-20,00:01:50,1, False, 50435195, Bears in hopium, WhalesKiller
05-05-20,00:01:51,1, False, 50435196, huge moon, oilad
05-05-20,00:01:51,4, False, 50435197, 음봉두개받고 제대로 올린다, Makumup
05-05-20,00:01:54,1, False, 50435198, joker is dope, FLYPT0
05-05-20,00:01:54,1, False, 50435199, oilad: went up 5 dollars chill, Yurlo
05-05-20,00:01:55,1, False, 50435200, feel it chorts, oilad
05-05-20,00:01:58,4, False, 50435201, 이걸이렇게가네 와 참 어렵게간다, good luck
05-05-20,00:02:02,1, False, 50435202, told ya :), raffertybtc
05-05-20,00:02:03,1, False, 50435203, Yurlo: sorry chort, oilad
05-05-20,00:02:09,4, False, 50435204, 아이자리 구리다, good luck
05-05-20,00:02:12,1, False, 50435205, come at me bullas, H4ppy
05-05-20,00:02:14,1, False, 50435206, raffertybtc: Guess it was final shake out, fcarvas
05-05-20,00:02:17,1, False, 50435207, /position xbtusd```:bitmex: XBTUSD: 60.000 Cont @ 8862.1056```, raffertybtc
05-05-20,00:02:20,4, False, 50435208, 이젠 떨어지긴 힘들어보임, o-Taesik
05-05-20,00:02:23,4, False, 50435209, ㅋㅋ 변태, Nice_body1
05-05-20,00:02:24,1, False, 50435210, /position xbtusd```:bitmex: XBTUSD: 95.564 Cont @ 8772.6994```, oilad
05-05-20,00:02:24,4, False, 50435211, 롱뽕에 다들 취했군 ㄷㄷ, 53_bulgogi
05-05-20,00:02:26,1, False, 50435212, bulls r full on air heads, Yurlo
05-05-20,00:02:27,1, False, 50435213, /position ethusd```:bitmex: ETHUSD: 20.000 Cont @ 206.88```, raffertybtc
05-05-20,00:02:28,4, False, 50435214, 라면먹다가 일봉 양봉 못만든거같음...ㅎㅎ, jonharuya
05-05-20,00:02:29,1, False, 50435216, raffertybtc: well ther going to be pist when they see this dump lol, MrBritcoin
05-05-20,00:02:29,4, False, 50435215, 이평 위로 다 올렸음;;, Dol3
05-05-20,00:02:30,1, False, 50435217, can mooning, oilad
05-05-20,00:02:33,4, False, 50435218, 조넨 혼나는중 ㅎㅎ, jonharuya
05-05-20,00:02:34,2, False, 50435219, XBTUSD 空仓被爆: 买入 76112 @ 8911.0, REKT
05-05-20,00:02:34,1, False, 50435220, Liquidated short on `XBTUSD`: buy 76112 @ 8911.0, REKT
05-05-20,00:02:35,4, False, 50435221, 8850 백배롱쳣어야지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ에휴, YOSIS
05-05-20,00:02:35,1, False, 50435222, can MOONING????, oilad
05-05-20,00:02:36,4, False, 50435223, **청산 알림 봇**```😭 XBTUSD 숏 청산 : 매수 76112 @ 8911```, CryptoHelper.Ai
05-05-20,00:02:36,1, False, 50435224, /position xbtu20```:bitmex: XBTU20: 40.000 Cont @ 8902.3413```, raffertybtc
05-05-20,00:02:37,4, False, 50435225, ., earthisflat
05-05-20,00:02:39,4, False, 50435226, 오늘 9700 가겟다, Longtanboy2
05-05-20,00:02:39,1, False, 50435227, 1 more push, H4ppy
05-05-20,00:02:40,4, False, 50435228, 너무쉽다쉬워, o-Taesik
05-05-20,00:02:40,4, False, 50435229, 4시간봉 하이킨 차트 쩌는듯 ㄷ, odd-wind
05-05-20,00:02:41,1, False, 50435230, send, raffertybtc
05-05-20,00:02:52,1, False, 50435231, /position xbtusd```:bitmex: XBTUSD: 60.000 Cont @ 8862.1056```, raffertybtc
05-05-20,00:02:54,4, False, 50435232, 19500가겟네, o-Taesik
05-05-20,00:02:54,4, False, 50435233, 햐 교활한 넘들일쎄, !semi
05-05-20,00:02:54,4, False, 50435234, 롱프링 수고리 ㅅㅅㅅㅅㅅ, YOSIS
