10-05-20,00:00:01,channelID, fromBot, id, message, user
10-05-20,00:00:05,4, False, 50657623, 일봋및꼬리 이렇게 마감하면 다음날 일봉 개떵상 나오는거 다들알제??, BTCprice19891
10-05-20,00:00:09,4, False, 50657624, Oooio: 그래 동생아 그래서 물어본거잖아, somun
10-05-20,00:00:10,1, False, 50657625, NBUKE, Yung Rafferty
10-05-20,00:00:11,1, False, 50657626, NNNNUUUUUUKKKKEEEE, embracethepain
10-05-20,00:00:13,4, False, 50657627, 잘도 버티는거냐 ㅋㅋ, G.H.O.S.T
10-05-20,00:00:13,4, False, 50657628, 떨롱할 구간이 있는건데 개미들은 구분못하고 롱잡누... 오이형이 진짜 짬밥 인정이다, Fermat Theory
10-05-20,00:00:16,1, False, 50657629, DAILY CLOSE LONG, Egsword
10-05-20,00:00:17,4, False, 50657630, somun: ....그니까그것도모르면서비맥해요., Oooio
10-05-20,00:00:20,1, False, 50657631, RektomSauce: I was longing and scalping up to 7.8k, Finnic99
10-05-20,00:00:20,1, False, 50657632, bulls cant save it gg bears, NotConfirmationBias
10-05-20,00:00:21,4, False, 50657633, 막던지네, MONEY3214
10-05-20,00:00:21,4, False, 50657634, 반등 구간 과연, Last-coin
10-05-20,00:00:21,1, False, 50657635, congrats to all bears finally got it, NotConfirmationBias
10-05-20,00:00:22,1, False, 50657636, ohhhhhhhh shit, Ryannorthey
10-05-20,00:00:23,1, False, 50657637, Egsword: what this is his another account lol, Mr.Bean
10-05-20,00:00:23,4, False, 50657638, 9400 못찍냐?, Alicia_Goodjob
10-05-20,00:00:23,4, False, 50657639, 적당히까불엇어야지 롱아지들 ㅋㅋㅋ 너무 설치더라, 0.1btc
10-05-20,00:00:31,4, False, 50657640, 지금 밑꼬리 잡힌거좀봐라 이게 롱인지 숏인지 흑두루미들 ㅋㅋㅋ, BTCprice19891
10-05-20,00:00:32,4, False, 50657641, 못찍네 아쉽네, Alicia_Goodjob
10-05-20,00:00:33,1, False, 50657642, longs r ded, NeverDropTheSoap
10-05-20,00:00:33,1, False, 50657643, FIIIIIGHT, dOwN_uP-bUlL_bEaR
10-05-20,00:00:33,4, False, 50657644, 찐반이야?, md5
10-05-20,00:00:34,4, False, 50657645, 옹이 어디라고혓더라 ㅋ, G.H.O.S.T
10-05-20,00:00:38,1, False, 50657646, rekt, wawanessaz
10-05-20,00:00:40,4, False, 50657647, 와 반등이다 와, howoo
10-05-20,00:00:42,1, False, 50657648, RektomSauce: but this thing is just so bearish, Finnic99
10-05-20,00:00:42,1, False, 50657649, daily close on local support, bortface
10-05-20,00:00:43,1, False, 50657650, arthur is burning your longs and your shorts..... he is not going to pay you 1satoshi, 0sumTrader
10-05-20,00:00:44,4, False, 50657651, somun: 1일종가가 왜 오후에봐ㅡㅡ? 9시에 종가나오는데, shortNlong
10-05-20,00:00:44,1, False, 50657652, 😈DIE DIE DIE, BearMace
10-05-20,00:00:45,1, False, 50657653, Mr.Bean: what, Egsword
10-05-20,00:00:46,4, False, 50657654, 이말올, my323
10-05-20,00:00:47,1, False, 50657655, We broke the bots, TopZealot
10-05-20,00:00:47,4, False, 50657656, somun: 그니까오후아니고 오전9시요ㅎ, zeroparty
10-05-20,00:00:48,4, False, 50657657, 손바뀐다, doodoodoo
10-05-20,00:00:48,4, False, 50657658, 이말올 여사님?, DYAnHJKing
10-05-20,00:00:48,4, False, 50657659, 이말올 제발, my323
10-05-20,00:00:49,4, False, 50657660, 와 반등이다 와 나 살았다. 11000가자, howoo
10-05-20,00:00:50,1, False, 50657661, 1min going crazy, wawanessaz
10-05-20,00:00:51,4, False, 50657662, 찐반 말고 햇반이나 데워서 아침들 먹어 ^^, Fermat Theory
10-05-20,00:00:52,4, False, 50657663, 이말올 제발!!!!, my323
10-05-20,00:00:52,1, False, 50657664, RektomSauce: it's going to dump stupid hard again, Finnic99
10-05-20,00:00:53,4, False, 50657665, 큰거하나 나오거같다, gkdmmv
10-05-20,00:00:54,1, False, 50657666, Egsword: you said about doom hehe, Mr.Bean
10-05-20,00:00:56,4, False, 50657667, 이미자유 ㅋ, G.H.O.S.T
10-05-20,00:00:57,3, False, 50657668, Halfway: ну не знаю, Bypatino
10-05-20,00:00:58,4, False, 50657669, ㅅㄱ, manwol
10-05-20,00:00:58,4, False, 50657670, 가자 !!!!!!!!!!!!!!!!!, my323
10-05-20,00:00:59,1, False, 50657671, 😈TIME TO REKT THESE TOP LONGERS, BearMace
10-05-20,00:01:00,4, False, 50657672, 숏충이들 ㅂㄷㅂㄷ 하제???, BTCprice19891
10-05-20,00:01:01,4, False, 50657673, 10k간다, manwol
10-05-20,00:01:01,4, False, 50657674, 이말올 여사님 ???, DYAnHJKing
10-05-20,00:01:02,4, False, 50657675, 쌍바닥 찍고 휩~ 쏘~, Memento-mori
10-05-20,00:01:04,1, False, 50657676, Nonononononono, DOOM hehe
10-05-20,00:01:06,1, False, 50657677, Egsword: the other person saying me surprise is scmoing, Mr.Bean
10-05-20,00:01:06,2, False, 50657678, 狗庄是不是傻, feiya1913
10-05-20,00:01:07,1, False, 50657679, thats a strong start out of the gate, Cabbage
10-05-20,00:01:08,3, False, 50657680, Bypatino: ))))), TedBroker
10-05-20,00:01:08,4, False, 50657681, 안내린다고혓을텐데 ㅋ, G.H.O.S.T
10-05-20,00:01:10,4, False, 50657682, 롱 가쥬아, Blueming_
10-05-20,00:01:10,1, False, 50657683, rekt now, wawanessaz
10-05-20,00:01:11,1, False, 50657684, it is jumping 9500 to 9550 to 9500 so quick, Ryannorthey
10-05-20,00:01:13,1, False, 50657685, falling wedge pattern, NoobMaster313
10-05-20,00:01:17,1, False, 50657686, go bots go, shtfrbrains
10-05-20,00:01:18,4, False, 50657687, 개떡상가즈아~, BTCprice19891
10-05-20,00:01:18,4, False, 50657688, 원래 마감하면 훼이크 상승나옴 ㅋㅋㅋㅋㅋ 그러고 바로 지옥감 ㅅㄱ, Fermat Theory
10-05-20,00:01:18,4, False, 50657689, 9.6까지못올리면 매우위험하겟구만, Oooio
10-05-20,00:01:20,1, False, 50657690, fake pump, Shorty McLong
10-05-20,00:01:21,4, False, 50657691, 이미자, G.H.O.S.T
10-05-20,00:01:24,4, False, 50657692, 오늘 일봉 장대양봉인거 다들알제?, afadfsafsdafs
10-05-20,00:01:25,1, False, 50657693, 1 min agoHidden sell order detected. Last price $9.520.0. amount filled: $4.827.6672 min agoHidden sell order detected. Last price $9.558.0. amount filled: $4.846.03357 min agoHidden sell order detected. Last price $9.580.0. amount filled: $2.993.998, Yung Rafferty
10-05-20,00:01:26,1, False, 50657694, Egsword: Ryannorthey: this prick, Mr.Bean
10-05-20,00:01:27,1, False, 50657695, really resisting the lower low., Cabbage
10-05-20,00:01:28,1, False, 50657696, Finnic99: we have no way of knowing that. the intense buying on every dip says otherwise bro. Think how much money you could make if you let go of that bias and followed the price action, RektomSauce
10-05-20,00:01:28,1, False, 50657697, /position xbtusd```:bitmex: XBTUSD: -9.000 Cont @ 9605.5```, wawanessaz
10-05-20,00:01:31,4, False, 50657698, 위로도 큰거 가능성, doodoodoo
10-05-20,00:01:31,1, False, 50657699, Kiss 8900 baby do it for daddy, Non_Violent
10-05-20,00:01:32,4, False, 50657700, Oooio: 봐봐 이제 9480도 못가고 위에서 종가마감 했으니 오늘 살아있나보자고, somun
10-05-20,00:01:33,1, False, 50657701, so close..., Cabbage
10-05-20,00:01:38,1, False, 50657702, /position xbtusd```:bitmex: XBTUSD: -20.000 Cont @ 9704.9689```, Stan52
10-05-20,00:01:40,1, False, 50657703, and at the end i'm bad lol.. all atacking me :D, Mr.Bean
10-05-20,00:01:44,1, False, 50657704, double bottom, Cabbage
10-05-20,00:01:45,4, False, 50657705, ㅋㅋㅋㅋ, zeroparty
10-05-20,00:01:45,1, False, 50657706, BUY THE DIP, embracethepain
10-05-20,00:01:45,3, False, 50657707, Bypatino: после халвинга всякое уже может быть, Halfway
10-05-20,00:01:47,4, False, 50657708, 반등 쎄네 ㄷㄷ, md5
10-05-20,00:01:48,4, False, 50657709, somun: 형포지션공개좀해봐바요, Oooio
10-05-20,00:01:49,4, False, 50657710, 시장가 긁는거 보이제?, manwol
10-05-20,00:01:53,1, False, 50657711, /position xbtusd```:bitmex: XBTUSD: 48.000 Cont @ 9552.0107```, Egsword
10-05-20,00:01:55,1, False, 50657712, /position xbtusd```:bitmex: XBTUSD: 600.000 Cont @ 9736```, rk277
10-05-20,00:01:56,1, False, 50657713, imagine shorting here, gfdgd
10-05-20,00:01:57,1, False, 50657714, come on. run yesterday's low so we can long in peace, GirlsandBTC
10-05-20,00:01:57,1, False, 50657715, selling the dip lol, wawanessaz
10-05-20,00:01:57,4, False, 50657716, Oooio: 님 못살면 내가 fx지점 하나 내줄게 ㅋ, somun
10-05-20,00:01:57,4, False, 50657717, 이말올 여사님 롱스로이스 타셨습니까?, DYAnHJKing
10-05-20,00:01:59,1, False, 50657718, Confirmed we are going down, Dave585
10-05-20,00:01:59,4, False, 50657719, 반등 쌘거맞냐 ㅋㅋㅋㅋㅋㅋㅋ, Fermat Theory
10-05-20,00:01:59,1, False, 50657720, Mr.Bean: no ones attacking you, Ryannorthey
10-05-20,00:02:00,1, False, 50657721, join us, Ryannorthey
10-05-20,00:02:01,4, False, 50657722, somun: 오후1시30분쯤에 10K가있을거다 더자러갔다온다, BTCprice19891
10-05-20,00:02:03,1, False, 50657723, join us, Ryannorthey
10-05-20,00:02:05,4, False, 50657724, 바닥찍은거같은데 ㅋㅋ ㅋㅋ ㅋㅋ, spam11
10-05-20,00:02:06,1, False, 50657725, rk277: lol, slumdogg
10-05-20,00:02:07,4, False, 50657726, 역지걸엇다떡락가자, -3.2 bit
10-05-20,00:02:09,1, False, 50657727, short the dip, wawanessaz
