19-05-20,00:00:01,channelID, fromBot, id, message, user
19-05-20,00:00:06,1, False, 51542299, Yurlo: any recommanded sl ?, 0w3n
19-05-20,00:00:10,1, False, 51542300, Yurlo: On.what time frame, fun fun
19-05-20,00:00:10,1, False, 51542301, stupidest shit ive ever heard, Yurlo
19-05-20,00:00:14,1, False, 51542302, shorting a bull market, Yurlo
19-05-20,00:00:14,1, False, 51542303, ok, Yurlo
19-05-20,00:00:16,1, False, 51542304, good going, Yurlo
19-05-20,00:00:17,4, False, 51542305, 오이는, GodStar.
19-05-20,00:00:17,1, False, 51542306, Yurlo: i got rekt all work in short long np, 0w3n
19-05-20,00:00:19,4, False, 51542307, 록펠러에게, GodStar.
19-05-20,00:00:21,4, False, 51542308, 절해야지, GodStar.
19-05-20,00:00:25,4, False, 51542309, 형님들 저희도할수있습니다, Makumup
19-05-20,00:00:27,4, False, 51542310, ;;;;, GodStar.
19-05-20,00:00:28,4, False, 51542311, 100억가즈아, Makumup
19-05-20,00:00:29,4, False, 51542312, 평수가몇갠데 ㅋㅋㅋㅋㅋㅋ, Oooio
19-05-20,00:00:30,4, False, 51542313, 가즈앙 움직이냠? 9시다, beat max
19-05-20,00:00:30,1, False, 51542314, Its dumping YES!!!!, morph2000
19-05-20,00:00:31,3, False, 51542315, 2011 год, Halfway
19-05-20,00:00:32,1, False, 51542316, nice daily close uwu, mzhk
19-05-20,00:00:33,1, False, 51542317, PARTY STARTS NOW, Yurlo
19-05-20,00:00:35,4, False, 51542318, /position xbtusd 오늘 만달라갈까요?```:bitmex: XBTUSD: 10.000 Cont @ 9657```, J.NO
19-05-20,00:00:36,1, False, 51542319, FOMO SETS IN NOW, Yurlo
19-05-20,00:00:38,1, False, 51542320, My teeth hurt, aklsgjal
19-05-20,00:00:39,4, False, 51542321, 그냥 3천만원 너네도 50배, GodStar.
19-05-20,00:00:39,1, False, 51542322, WATCH, Yurlo
19-05-20,00:00:48,4, False, 51542323, 박아봐;;;, GodStar.
19-05-20,00:00:51,4, False, 51542324, 몇번째이러누, KKshortKK
19-05-20,00:00:55,4, False, 51542325, 1억 백배쳐보고싶다, Makumup
19-05-20,00:00:59,4, False, 51542326, 그럼 뭔가되겟지;;;;;;;;, GodStar.
19-05-20,00:01:01,1, False, 51542327, Yurlo: good eye, elmer-fud
19-05-20,00:01:02,4, False, 51542328, 빅 숏 출발~~, !semi
19-05-20,00:01:04,1, False, 51542329, mzhk: what? indecisive?, Matomisa
19-05-20,00:01:04,1, False, 51542330, Big dump c, 0w3n
19-05-20,00:01:07,4, False, 51542331, 난 돈잇어도 저렇게 못할듯, GodStar.
19-05-20,00:01:08,1, False, 51542332, dddddd, MasterOfDisaster
19-05-20,00:01:10,1, False, 51542333, we just rossed, elmer-fud
19-05-20,00:01:11,4, False, 51542334, 9시까지 억지로 버티는거보니그이후 하락 조심스레 점쳐봅니다, Gotica-1
19-05-20,00:01:11,4, False, 51542335, 절대못하지, Makumup
19-05-20,00:01:14,1, False, 51542336, crossed, elmer-fud
19-05-20,00:01:15,1, False, 51542337, Yurlo: we r watching, Cherokee
19-05-20,00:01:15,1, False, 51542338, Bullish, BitRam
19-05-20,00:01:18,4, False, 51542339, 3천만원 50배를 어떻게 박을생각을 햇지진짜, GodStar.
19-05-20,00:01:18,1, False, 51542340, bad teeth is money problems sir, GoldFish79
19-05-20,00:01:18,4, False, 51542341, 저형은 돈이라생각안하고, Makumup
19-05-20,00:01:19,1, False, 51542342, Here it goes just watch!!!, morph2000
19-05-20,00:01:21,4, False, 51542343, ㅇㅇ, GodStar.
19-05-20,00:01:21,1, False, 51542344, aklsgjal: wash mouth out with diluted clove oil!, dixie normous
19-05-20,00:01:21,1, False, 51542345, bots flipped bearish, AfinoMusic
19-05-20,00:01:25,4, False, 51542346, 19층인데, Oooio
19-05-20,00:01:25,4, False, 51542347, 오올블루, procoiner
19-05-20,00:01:25,1, False, 51542348, So bearish, morph2000
19-05-20,00:01:26,1, False, 51542349, Pingpong short long, 0w3n
19-05-20,00:01:28,1, False, 51542350, Cherokee: lol, Yurlo
19-05-20,00:01:30,4, False, 51542351, 오이근데, GodStar.
19-05-20,00:01:31,4, False, 51542352, 그냥겜머니라생각하고하는듯, Makumup
19-05-20,00:01:31,1, False, 51542353, dumpppp, Plebeius Meximus
19-05-20,00:01:31,4, False, 51542354, 형님들 1억 100배 치고 1000만개 잡고 비트 비트 4500불 가면 50억원 바로 버는거 아시죠? 대박입니다, LILWAYNE777
19-05-20,00:01:32,1, False, 51542355, long and short, morph2000
19-05-20,00:01:34,1, False, 51542356, The fight begins!!!!!, fun fun
19-05-20,00:01:34,1, False, 51542357, pooo, morph2000
19-05-20,00:01:35,1, False, 51542358, close those longs, AfinoMusic
19-05-20,00:01:36,1, False, 51542359, GoldFish79:  all that cheap cocaine, aklsgjal
19-05-20,00:01:36,1, False, 51542360, lol it flipped lol, elmer-fud
19-05-20,00:01:37,1, False, 51542361, Yayyýy, 0w3n
19-05-20,00:01:41,1, False, 51542362, 8600, Plebeius Meximus
