26-04-20,00:00:01,channelID, fromBot, id, message, user
26-04-20,00:00:09,1, False, 50030793, lift off, Tuki3000
26-04-20,00:00:12,4, False, 50030794, 하락이냐, Fuu-_-
26-04-20,00:00:14,4, False, 50030795, 하방 휩쏘 오나요?, NAM
26-04-20,00:00:16,4, False, 50030796, 다받앗단소리같은데, Oooio
26-04-20,00:00:21,4, False, 50030797, ㅋㅋㅋㅋ, ras3
26-04-20,00:00:23,1, False, 50030798, North Korea, BullMarketBear
26-04-20,00:00:25,1, False, 50030799, lol, naturx
26-04-20,00:00:32,1, False, 50030800, XBTGOD: you might be right, Satori's
26-04-20,00:00:34,4, False, 50030801, 9시 때엥, Last-coin
26-04-20,00:00:37,4, False, 50030802, ㅂㅂ, avaya
26-04-20,00:00:38,4, False, 50030803, 이번에 롱자리 주면 놓치지 마세요, wowykw
26-04-20,00:00:38,4, False, 50030804, 물론 아래로는 7470까지 열려있다., howoo
26-04-20,00:00:42,4, False, 50030805, 오케이, NAM
26-04-20,00:00:43,1, False, 50030806, Dump the scam, ReallMoonboy
26-04-20,00:00:46,4, False, 50030807, 빠이, Fuu-_-
26-04-20,00:00:51,1, False, 50030808, daily bots taking profits?, CarlosB
26-04-20,00:00:53,3, False, 50030809, RadVidet'TvoyuRozhu: А ты где зайти хочешь?, Format-X22
26-04-20,00:00:55,4, False, 50030810, 그래 휩쏘 저런거 쳐맞고, Fuu-_-
26-04-20,00:00:55,4, False, 50030811, rsi 담백하게 빼주시고, NAM
26-04-20,00:00:58,3, False, 50030812, вот разочарование https://www.youtube.com/watch?v=CuL70tLZZdE&list=LLjCSslHau4wJ-g4ljf3eZSw&index=181&t=0s пора меня банить на день но вроде и нет, RadVidet'TvoyuRozhu
26-04-20,00:01:08,4, False, 50030813, 롱꼬쇼하는게 잔인하지, Fuu-_-
26-04-20,00:01:12,1, False, 50030814, Satori's: MIGHT, XBTGOD
26-04-20,00:01:14,1, False, 50030815, How many BTC contract I can buy with 1k at 50x?  Thinking about take a short here. this poo only can go down., ILovewoodDust
26-04-20,00:01:16,1, False, 50030816, 100x short selling safu. No buying at all, Satori's
26-04-20,00:01:20,4, False, 50030817, 7500깨냐이번에, hoho!!!
26-04-20,00:01:33,4, False, 50030818, ㄱㅈㅇ, Hyung...!
26-04-20,00:01:34,4, False, 50030819, 횡보관 이상무, yogiyogi
26-04-20,00:01:50,4, False, 50030820, 아이쿠 횡명보네, hoho!!!
26-04-20,00:01:50,1, False, 50030821, BLAST OFF, john-gotti
26-04-20,00:01:59,1, False, 50030822, ILovewoodDust: r u dumb? maybe u shoudlnt trade, bloodystarfish
26-04-20,00:02:04,3, False, 50030823, Format-X22: тихо в шорте.на сентябре в лонг впрыгиваю и выпрыгиваю .вот страта, RadVidet'TvoyuRozhu
26-04-20,00:02:07,1, False, 50030824, Nobody buying this garbage, ReallMoonboy
26-04-20,00:02:11,1, False, 50030825, 😮, Adolpha
26-04-20,00:02:11,1, False, 50030826, Where we going, dOwN_uP-bUlL_bEaR
26-04-20,00:02:14,1, False, 50030827, 1000 USD * 50 = 50.000 DUMMY, bloodystarfish
26-04-20,00:02:15,1, False, 50030828, Buy at 7527, Today7200
26-04-20,00:02:15,1, False, 50030829, ILovewoodDust: Don't listen to him bro. Yolo, BullMarketBear
26-04-20,00:02:16,1, False, 50030830, pump, Wick_Hunter
26-04-20,00:02:18,4, False, 50030831, 횡보 으이구, Jack00
26-04-20,00:02:19,1, False, 50030832, /position xbtusd```:bitmex: XBTUSD: -1.500 Cont @ 7539```, dOwN_uP-bUlL_bEaR
26-04-20,00:02:20,1, False, 50030833, ReallMoonboy: youll be suprised, john-gotti
26-04-20,00:02:23,1, False, 50030834, Stairway up. Hellmissle down, Satori's
26-04-20,00:02:23,1, False, 50030835, Dunp it, dOwN_uP-bUlL_bEaR
26-04-20,00:02:26,1, False, 50030836, yo! buy, Wick_Hunter
26-04-20,00:02:31,1, False, 50030837, almighty DAMP, XBTGOD
26-04-20,00:02:45,1, False, 50030838, dOwN_uP-bUlL_bEaR: my gand daughter trades bigger than that, john-gotti
26-04-20,00:02:48,4, False, 50030839, 횡보네 그러니깐 휩쏘 줄때가 된거 같네 ㅌㅌ, Bex1
26-04-20,00:02:54,1, False, 50030840, Elliott Tsunami: It's the right time for one. we didn't have one this year yet, ILovewoodDust
26-04-20,00:03:07,1, False, 50030841, john-gotti: nah just use logic. Peoole dont buy garbage forever, ReallMoonboy
26-04-20,00:03:08,1, False, 50030842, john-gotti: I know trust me 😏, dOwN_uP-bUlL_bEaR
26-04-20,00:03:14,1, False, 50030843, We trade together in bed, dOwN_uP-bUlL_bEaR
26-04-20,00:03:19,4, False, 50030844, daum.dei: 챠트 초기화 하려면 어케해요, KJHU
26-04-20,00:03:22,1, False, 50030845, I taught her about elliot, dOwN_uP-bUlL_bEaR
26-04-20,00:03:35,1, False, 50030846, dOwN_uP-bUlL_bEaR: get a new joke book bro., john-gotti
26-04-20,00:03:37,1, False, 50030847, New support level. Go ahead and 100x, BullMarketBear
26-04-20,00:03:38,3, False, 50030848, Format-X22: сигнал в лон высветился но не верю.верю больше своим чувствам и норм), RadVidet'TvoyuRozhu
26-04-20,00:03:39,1, False, 50030849, puuump it, WeedMex
26-04-20,00:03:40,4, False, 50030850, 방문기록 쿠키 삭제, Bex1
26-04-20,00:03:44,1, False, 50030851, dOwN_uP-bUlL_bEaR: does elliot do it better?, Matomisa
26-04-20,00:03:51,1, False, 50030852, Sleeplessnights, Satori's
26-04-20,00:03:54,1, False, 50030853, 'hur dur counter trading trollbox sentiment' just fkin dump it, XBTGOD
26-04-20,00:03:58,4, False, 50030854, 7600다시간다, kimori2
26-04-20,00:03:58,1, False, 50030855, john-gotti: I can see it bugs you a big nevertheless, dOwN_uP-bUlL_bEaR
26-04-20,00:03:59,1, False, 50030856, bloodystarfish: For what reason you called me dumb?, ILovewoodDust
26-04-20,00:04:01,1, False, 50030857, WeedMex:https://www.youtube.com/watch?v=KGSYYEmC3GU, Reis2023
26-04-20,00:04:04,1, False, 50030858, Matomisa: Always, dOwN_uP-bUlL_bEaR
26-04-20,00:04:22,1, False, 50030859, dOwN_uP-bUlL_bEaR: i dont care man. im drunk, john-gotti
26-04-20,00:04:24,3, False, 50030860, атаквшортесижуинорм, RadVidet'TvoyuRozhu
26-04-20,00:04:24,1, False, 50030861, ILovewoodDust: YOU ASKED HOW MANY CONTRACTS YOU COULD TRADE WITH 1K USD AT 50X LEVERAGE, bloodystarfish
26-04-20,00:04:35,1, False, 50030862, Reis2023: 😂😂😂, WeedMex
26-04-20,00:04:38,1, False, 50030863, john-gotti: Why you trading drunk bro, dOwN_uP-bUlL_bEaR
26-04-20,00:04:41,4, False, 50030864, 아랫꼬리 150불가능한부분?, aoa...
26-04-20,00:04:45,1, False, 50030865, ILovewoodDust: soon just get ready buddy, Elliott Tsunami
26-04-20,00:04:53,1, False, 50030866, im out, bloodystarfish
26-04-20,00:04:54,1, False, 50030867, stop loss below 7500. scalp, Wick_Hunter
26-04-20,00:05:00,4, False, 50030868, 7680까지 본다 나는 7650에 털거다 나는 확륳 80프로 트레이더다 나도 틀릴수도있으니 참고해라., howoo
26-04-20,00:05:04,1, False, 50030869, Green sunday, Today7200
26-04-20,00:05:06,1, False, 50030870, dOwN_uP-bUlL_bEaR:  beats trading sober?? lol its saturday night. did some day drinking, john-gotti
26-04-20,00:05:15,1, False, 50030871, BOOOOOOOMMMMM, john-gotti
26-04-20,00:05:16,1, False, 50030872, 🐍🐍🐍🐍🐍🐍🐍🐍, jelib10
26-04-20,00:05:17,1, False, 50030873, https://www.tradingview.com/x/Qn9arSqs, Elliott Tsunami
26-04-20,00:05:20,1, False, 50030874, BullMarketBear: I was just joking any way!  I may be dumb as he pointed it out. but I'm not crazy!!🤣🤣❤️🕊️, ILovewoodDust
26-04-20,00:05:23,1, False, 50030875, Weedmex bro, Elliott Tsunami
26-04-20,00:05:24,4, False, 50030876, 여기 다 프로야..., NAM
26-04-20,00:05:27,1, False, 50030877, Short, Elliott Tsunami
26-04-20,00:05:28,4, False, 50030878, ㅋㅋㅋㅋㅋ, howoo
26-04-20,00:05:32,1, False, 50030879, 7500 bottom is confirmed, godpIayer
26-04-20,00:05:36,4, False, 50030880, 돈을 걸고하는데 다 프로지, NAM
26-04-20,00:05:36,1, False, 50030881, john-gotti: I smoking right now.  but even im keeping a tight stop, dOwN_uP-bUlL_bEaR
26-04-20,00:05:37,4, False, 50030882, 내가 한 멘트지만 웃기다, howoo
26-04-20,00:05:43,1, False, 50030883, we go up ^ ^, godpIayer
26-04-20,00:05:54,1, False, 50030884, dOwN_uP-bUlL_bEaR: gl man, john-gotti
26-04-20,00:06:08,1, False, 50030885, godpIayer: whats your position?, Adolpha
26-04-20,00:06:09,1, False, 50030886, Elliott Tsunami: 7500 unbreakeable, WeedMex
26-04-20,00:06:11,1, False, 50030887, REAL PUMP INCOMING, Ambassador
26-04-20,00:06:12,4, False, 50030888, 근데 엑셀 데이터에 내 승률이 80프로찍히는건 사실이다. 패는 다 50배 100프로청산으로 기록했다., howoo
26-04-20,00:06:12,1, False, 50030889, john-gotti: You too bro. even thought youre rude af, dOwN_uP-bUlL_bEaR
26-04-20,00:06:18,1, False, 50030890, I dont want you to get raped, dOwN_uP-bUlL_bEaR
26-04-20,00:06:22,1, False, 50030891, dOwN_uP-bUlL_bEaR: sorry man, john-gotti
26-04-20,00:06:26,4, False, 50030892, 시드의 10분의 1만투자한다., howoo
26-04-20,00:06:28,1, False, 50030893, WeedMex: weedmex I'm trying to help u friend, Elliott Tsunami
26-04-20,00:06:29,1, False, 50030894, But 3K?, Satori's
26-04-20,00:06:32,1, False, 50030895, Alright I am going to bed. Make sure BTC doesn't pump or dump for me. Okay?, BullMarketBear
26-04-20,00:06:36,1, False, 50030896, Agian 50% down, Satori's
26-04-20,00:06:38,1, False, 50030897, john-gotti: no worries homie, dOwN_uP-bUlL_bEaR
26-04-20,00:06:39,1, False, 50030898, godpIayer: shut up, ReallMoonboy
26-04-20,00:06:52,1, False, 50030899, Elliott Tsunami: thx, WeedMex
26-04-20,00:06:55,1, False, 50030900, We dumping 50%, dOwN_uP-bUlL_bEaR
26-04-20,00:07:00,4, False, 50030901, 물리면 기도존버매매하면 승률 80%는 누구나 찍힌다. 다만 한번 손실나면 청산이지. 존버니까, ssouler
26-04-20,00:07:00,1, False, 50030902, Lets gooo, dOwN_uP-bUlL_bEaR
26-04-20,00:07:01,4, False, 50030903, 전에는 방향 정해지는 것도 그렇고 차트 그리는 것도 그렇고 좀 빠르고 단순했는데 요즘엔  곁가지가 많다. 그래서 더 느려지고, NAM
26-04-20,00:07:02,1, False, 50030904, Satori's: how come??, Ambassador
26-04-20,00:07:10,1, False, 50030905, godpIayer: this scam is cooked, ReallMoonboy
26-04-20,00:07:17,1, False, 50030906, um why has trading view hourly chart not opened a new candel anyone know, MrBritcoin
26-04-20,00:07:17,1, False, 50030907, Ambassador: Korea fud loaded. Carl the moown, Satori's
26-04-20,00:07:21,1, False, 50030908, IMAGINE BUYING THIS HAHAHA, XBTGOD
26-04-20,00:07:36,4, False, 50030909, 오늘 첫매매 시작하자마자 물리네, 5000xbt
26-04-20,00:07:39,1, False, 50030910, We will pump 35%, Today7200
26-04-20,00:07:41,1, False, 50030911, . @bloodystarfish No caps bro! But no question is a dumb question. There's dumb awnsers. for sure! I was joking any way! Be well brother!, ILovewoodDust
26-04-20,00:07:45,1, False, 50030912, godpIayer: position sir?, Fibdiv
26-04-20,00:07:47,1, False, 50030913, Today7200: tard, ReallMoonboy
26-04-20,00:07:48,1, False, 50030914, Elliott Tsunami: 7500 looks really strong. what is your target ? bro, foolers4
26-04-20,00:07:49,4, False, 50030915, 운전 프로그램이 많이 좋아진 건가, NAM
26-04-20,00:07:53,4, False, 50030916, 1불씩..먹다가 청산당한 기분 니들이 아냐?, AOA1
26-04-20,00:08:02,1, False, 50030917, battlebots, john-gotti
26-04-20,00:08:03,4, False, 50030918, 오늘부터 빠질라나, smile00
