28-04-20,00:00:01,channelID, fromBot, id, message, user
28-04-20,00:00:01,4, False, 50113796, 뚤린거아니냐, pojishen xbtusd
28-04-20,00:00:03,4, False, 50113797, 숏뚝배기 청산 알림 1분전, zaw
28-04-20,00:00:03,4, False, 50113798, 18년도 불장 다시 재현하는거 아냐?, 777bee
28-04-20,00:00:04,1, False, 50113799, REKT initiated, SniperVic
28-04-20,00:00:08,1, False, 50113800, Namaste all, OmOmOm
28-04-20,00:00:09,4, False, 50113801, 둘중에 하나 죽는다, raon24.
28-04-20,00:00:10,1, False, 50113802, readddddy, Vires_N_Numeris
28-04-20,00:00:11,1, False, 50113803, LETS GO, Leving
28-04-20,00:00:12,1, False, 50113804, oooh shit, Vires_N_Numeris
28-04-20,00:00:12,4, False, 50113805, 월봉으로 보면 역대급 양봉들이다, leegunhee
28-04-20,00:00:13,4, False, 50113806, 9시다잇!, Gaunter-F-Dimm
28-04-20,00:00:14,1, False, 50113807, 🚀🚀🚀🚀🚀🚀🚀🚀🚀, Leving
28-04-20,00:00:15,4, False, 50113808, 훨훨 날아라잇, yogiyogi
28-04-20,00:00:21,1, False, 50113809, reverse moon, ultim8um
28-04-20,00:00:21,4, False, 50113810, 롱뚝배기 청산 1분전, Sped
28-04-20,00:00:24,1, False, 50113811, let the fight begin, Heyya
28-04-20,00:00:24,4, False, 50113812, 그렇지 힘있게 가즈아, wowykw
28-04-20,00:00:27,1, False, 50113813, dump it now, 962960196
28-04-20,00:00:28,1, False, 50113814, Good day looks like, OmOmOm
28-04-20,00:00:28,1, False, 50113815, red day, 962960196
28-04-20,00:00:30,1, False, 50113816, WHO LIKES SWEATY FEET, yoho-schmidt
28-04-20,00:00:34,1, False, 50113817, cryptoUser_: there is way more longs. no way for a short squeeze, Dante Circles
28-04-20,00:00:34,4, False, 50113818, Trader Cat.: 비트흡성이야 빅폰이든 빅떡이든, GodStar.
28-04-20,00:00:37,4, False, 50113819, 매수세 쎄다, zaw
28-04-20,00:00:38,4, False, 50113820, 가보자, zaw
28-04-20,00:00:39,1, False, 50113821, punch thru, Vires_N_Numeris
28-04-20,00:00:39,4, False, 50113822, /position xbtusd```:bitmex: XBTUSD: 39.000 Cont @ 7358.3517```, myieu
28-04-20,00:00:39,1, False, 50113823, woiwee, Crypt0hawk
28-04-20,00:00:39,1, False, 50113824, game over, caex
28-04-20,00:00:39,4, False, 50113825, 소리벗고 팬티질러!!, Yoonna
28-04-20,00:00:40,1, False, 50113826, and dump, bigfatsnake
28-04-20,00:00:42,1, False, 50113827, Lol break out 8050 incoming gg bears, max1233
28-04-20,00:00:44,4, False, 50113828, 여기서 꼬리가 나왔어야 7777했는데 뭔가, abyss001
28-04-20,00:00:47,4, False, 50113829, 나대지말고 내려오너라~, gnlasi
28-04-20,00:00:48,1, False, 50113830, Dante Circles: longs squeeze indd sorry, cryptoUser_
28-04-20,00:00:52,4, False, 50113831, 9시, pojishen xbtusd
28-04-20,00:00:53,4, False, 50113832, 소리벗고, GodStar.
28-04-20,00:00:54,4, False, 50113833, 빔, pojishen xbtusd
28-04-20,00:00:54,4, False, 50113834, 빤스질러, GodStar.
28-04-20,00:00:55,4, False, 50113835, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ, ETC...
28-04-20,00:00:56,4, False, 50113836, 폴숏이다, Sped
28-04-20,00:00:57,4, False, 50113837, 또처던지네, Busan_Joker.
28-04-20,00:00:58,1, False, 50113838, try again bulltards, Lest'GO
28-04-20,00:00:58,4, False, 50113839, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ, ETC...
28-04-20,00:00:58,4, False, 50113840, 혁명같은소리하구않자있냏, Jack00
28-04-20,00:00:58,1, False, 50113841, /position xbtusd```:bitmex: XBTUSD: -5.000 Cont @ 7792```, XBTGOD
28-04-20,00:00:58,1, False, 50113842, now pump!!, Wick_Hunter
28-04-20,00:00:59,1, False, 50113843, the dump is going to hurt, bigfatsnake
28-04-20,00:01:00,4, False, 50113844, 이더 덤핑이고 뭐고, Gaunter-F-Dimm
28-04-20,00:01:00,4, False, 50113845, 애미.. 못올리네 ㅋ, zaw
28-04-20,00:01:00,4, False, 50113846, 꼬리작업이다잉, xbt1000000000
28-04-20,00:01:01,1, False, 50113847, buy the dip, SniperVic
28-04-20,00:01:02,1, False, 50113848, Giant red, fcarvas
28-04-20,00:01:02,4, False, 50113849, ㅎㅎㅎㅎㅎㅎㅎ, Jack00
28-04-20,00:01:02,4, False, 50113850, ㅎㅎㅎ 역시, abyss001
28-04-20,00:01:02,4, False, 50113851, 숏, abyss001
28-04-20,00:01:04,1, False, 50113852, HOHOHO, SniperScalp
28-04-20,00:01:07,4, False, 50113853, 힝, pojishen xbtusd
28-04-20,00:01:09,1, False, 50113854, up, Wick_Hunter
28-04-20,00:01:09,1, False, 50113855, Puuump, paperven
28-04-20,00:01:10,4, False, 50113856, 속았지, pojishen xbtusd
28-04-20,00:01:10,4, False, 50113857, 아 못잡았네, doodoodoo
28-04-20,00:01:10,4, False, 50113858, 롱안타는흑우없제?, DD3 1
28-04-20,00:01:11,4, False, 50113859, 또간다!, pojishen xbtusd
28-04-20,00:01:13,4, False, 50113860, 쫄지마, yogiyogi
28-04-20,00:01:13,4, False, 50113861, ㅋㅋㅋㅋㅋㅋㅋㅋ, Whoy
28-04-20,00:01:14,1, False, 50113862, UH OHHHHHHH, bigfatsnake
28-04-20,00:01:14,1, False, 50113863, i fcuking love this coin, Justin Cider
28-04-20,00:01:14,4, False, 50113864, 힝 속았지, 97_Giant
28-04-20,00:01:14,4, False, 50113865, ㄸㅅㄱㅈㅇ, Chris_MoneyMaker
28-04-20,00:01:14,4, False, 50113866, 일봉 몇개째 양봉이냐, LCDC
28-04-20,00:01:15,4, False, 50113867, 떡상빔 직전, DD3 1
28-04-20,00:01:15,1, False, 50113868, dump hahaha, caex
28-04-20,00:01:16,4, False, 50113869, 힝 속았지~, 97_Giant
28-04-20,00:01:16,1, False, 50113870, pump, NEWLIQUIDATOR
28-04-20,00:01:17,4, False, 50113871, 다시간다으ㅏㅏㅏㅏ, Whoy
28-04-20,00:01:17,4, False, 50113872, 내가 이야기했지 폴숏이야고, Sped
28-04-20,00:01:17,4, False, 50113873, ㄹㅇ 트박 노답채팅들, GerryLom
28-04-20,00:01:18,1, False, 50113874, they can't squish the BCH foreva, TOPBOTT
28-04-20,00:01:18,4, False, 50113875, 마지막 담력테스트야, yogiyogi
28-04-20,00:01:19,1, False, 50113876, lmao, brownpants
28-04-20,00:01:19,4, False, 50113877, 덤핑은 오바고 헤헷, Gaunter-F-Dimm
28-04-20,00:01:19,4, False, 50113878, 빅쇼트, tgddhknf
28-04-20,00:01:21,4, False, 50113879, 일봉 7양봉 실화냐, dududunga
28-04-20,00:01:21,1, False, 50113880, Give me. The money pump it, paperven
28-04-20,00:01:22,1, False, 50113881, 8400, Wick_Hunter
28-04-20,00:01:25,4, False, 50113882, 연료충전 안끝낫다잇, yogiyogi
28-04-20,00:01:29,4, False, 50113883, 이더리움 200불 간다 롱이다 무적권, noun
28-04-20,00:01:29,4, False, 50113884, 히잉 속았제?, 97_Giant
28-04-20,00:01:29,4, False, 50113885, 아직 빅아닌듯, GodStar.
28-04-20,00:01:32,1, False, 50113886, Justin Cider: engage reverse thrusters for max rekt, Bro von Dudeman
28-04-20,00:01:32,4, False, 50113887, dududunga: 실화니까 8양봉간다, xbt1000000000
28-04-20,00:01:33,4, False, 50113888, 앙 속앗띠, 97_Giant
28-04-20,00:01:33,1, False, 50113889, Wick_Hunter: 7.400, SniperScalp
28-04-20,00:01:34,1, False, 50113890, daily correction done. 9k next, razecdaking
28-04-20,00:01:34,1, False, 50113891, epic dump u dont see haha, caex
28-04-20,00:01:34,1, False, 50113892, 6700 coming, serefyilmazz
28-04-20,00:01:35,4, False, 50113893, 너무 많이 쳐 올렸어 6k 가랴지, successfully
28-04-20,00:01:36,4, False, 50113894, 혁명같은소리하고않자있내~, Jack00
28-04-20,00:01:37,4, False, 50113895, 9시다 일시작하자..., zaw
28-04-20,00:01:38,1, False, 50113896, then moon, Bro von Dudeman
28-04-20,00:01:42,4, False, 50113897, 비트양봉, Yoon_
28-04-20,00:01:42,4, False, 50113898, 징그럽노, Yoon_
28-04-20,00:01:42,4, False, 50113899, 니들은 너무 호들갑이 심해, gnlasi
28-04-20,00:01:43,1, False, 50113900, thank you for giving me the chance to add up to my long bears, gemhunter
28-04-20,00:01:44,4, False, 50113901, 반감기 개쎄네, Green-Red-Taker
28-04-20,00:01:46,1, False, 50113902, bigfatsnake: the dump is going to be so epic to witness firsthand, Great One
28-04-20,00:01:46,1, False, 50113903, cryptoUser_: that I could see . and does worry me. if we go to 7600 gonna be dangerous, Dante Circles
28-04-20,00:01:47,4, False, 50113904, 설마, GodStar.
28-04-20,00:01:48,4, False, 50113905, 이번에 올리면 잡자, doodoodoo
28-04-20,00:01:48,4, False, 50113906, 비트코인, GodStar.
28-04-20,00:01:49,4, False, 50113907, 또, GodStar.
28-04-20,00:01:53,1, False, 50113908, Bro von Dudeman: so exciting :D, Justin Cider
28-04-20,00:01:54,4, False, 50113909, 인터넷 포인트 주제 너무 가격이 쎈거아니야?, Jack00
28-04-20,00:01:54,1, False, 50113910, whats target for short, 962960196
28-04-20,00:01:55,4, False, 50113911, 그놈의, GodStar.
28-04-20,00:01:57,4, False, 50113912, 롱탄흑우 여기잇소 살려주시오, Yoonna
28-04-20,00:01:57,1, False, 50113913, Gg beartards, max1233
28-04-20,00:01:58,4, False, 50113914, 삼각 수렴, GodStar.
28-04-20,00:01:58,1, False, 50113915, SMASH THIS INTO **ERF**, XBTGOD
28-04-20,00:01:59,4, False, 50113916, 하시냐?, GodStar.
28-04-20,00:02:00,4, False, 50113917, 절대 못내린다 풀롱으로 대응해라, researcher
28-04-20,00:02:03,1, False, 50113918, 7800 rejected again, towman
28-04-20,00:02:09,1, False, 50113919, damn lol, Vires_N_Numeris
28-04-20,00:02:10,4, False, 50113920, 추세꺠졋다 ㅅㄱ, ETC...
28-04-20,00:02:12,1, False, 50113921, gg bulla, bigfatsnake
28-04-20,00:02:12,1, False, 50113922, go long here, SniperVic
28-04-20,00:02:13,4, False, 50113923, 롱안치는 흑우없제?, DD3 1
28-04-20,00:02:14,4, False, 50113924, 조정, DD3 1
28-04-20,00:02:15,4, False, 50113925, 비트는 삼각수렴은 왜맨날하냐?, GodStar.
