30-04-20,00:00:01,channelID, fromBot, id, message, user
30-04-20,00:00:03,1, False, 50226212, Captain_Disney: it is very tough but not impossible even, ravi4ever
30-04-20,00:00:05,4, False, 50226213, coupang: 꿀정보 감사, long_trend_positon
30-04-20,00:00:06,4, False, 50226214, 계약직이라는게 흠이지만, coupang
30-04-20,00:00:09,4, False, 50226215, rsi 과매수구간이다 숏쳐라, Dumpup
30-04-20,00:00:11,4, False, 50226216, 반장하면 800가능, kisoosa
30-04-20,00:00:16,4, False, 50226217, 모야 잘가네, lks79101011
30-04-20,00:00:18,4, False, 50226218, 매수세 어마어마하네, rosegarden
30-04-20,00:00:19,3, False, 50226219, pacca33: многих уже нет с нами, stopman5
30-04-20,00:00:25,4, False, 50226220, 급락나오겟는대, lks79101011
30-04-20,00:00:25,1, False, 50226221, ahahaha that candle :), clarknova
30-04-20,00:00:26,4, False, 50226222, lks79101011: 나는 rsi로 자리찾고 드가기직전에 가격봄ㅋㅋ, Jirojiro
30-04-20,00:00:32,4, False, 50226223, 쿠팡헬퍼반장  800벗어라, kisoosa
30-04-20,00:00:35,1, False, 50226224, that daily is rediculous, Justin Cider
30-04-20,00:00:36,4, False, 50226225, 즐거운~ 모님폰지~, gamja.goguma
30-04-20,00:00:37,1, False, 50226226, 9k is toast.10k too probably with media and halving fomo, GirlsandBTC
30-04-20,06:14:25,1, False, 50242192, Elliott Tsunami: lol, BendOverBears
30-04-20,06:14:27,4, False, 50242193, 인생숏 가쥬앗, bob-1
30-04-20,06:14:29,4, False, 50242194, 40% 가냐요?, doodoodoo
30-04-20,06:14:29,4, False, 50242195, 와 물량 다잡아먹는다, jungbit
30-04-20,06:14:36,4, False, 50242196, 양방이 숏들고있더라, ssouler
30-04-20,06:14:36,4, False, 50242196, 양방이 숏들고있더라, ssouler
30-04-20,06:14:44,5, False, 50242197, うぉーさらに上がってるー！, rosye
30-04-20,06:14:44,5, False, 50242197, うぉーさらに上がってるー！, rosye
30-04-20,06:14:45,1, False, 50242198, THAT FUNDING LOL :DD, okayBTCTo20k
30-04-20,06:14:45,1, False, 50242198, THAT FUNDING LOL :DD, okayBTCTo20k
30-04-20,06:14:45,3, False, 50242199, JIbCbIN: привет, jandosmax
30-04-20,06:14:45,3, False, 50242199, JIbCbIN: привет, jandosmax
30-04-20,06:14:45,4, False, 50242200, Rule-is-everything: 손절하시고 포지 정리, Dfggg8
30-04-20,06:14:45,4, False, 50242200, Rule-is-everything: 손절하시고 포지 정리, Dfggg8
30-04-20,06:14:46,1, False, 50242201, 1k bgd would create some profit taking for apull back, mcchicken
30-04-20,06:14:46,1, False, 50242201, 1k bgd would create some profit taking for apull back, mcchicken
30-04-20,06:14:46,4, False, 50242202, 미친, doodoodoo
30-04-20,06:14:46,4, False, 50242202, 미친, doodoodoo
30-04-20,06:14:46,4, False, 50242203, 우선 오늘 출금 많이 할거임, wowykw
30-04-20,06:14:46,4, False, 50242203, 우선 오늘 출금 많이 할거임, wowykw
30-04-20,06:14:46,4, False, 50242204, spinturn37: /position xbtusd, EaSn
30-04-20,06:14:46,4, False, 50242204, spinturn37: /position xbtusd, EaSn
30-04-20,06:14:46,4, False, 50242205, 아직도? ㄷㄷ, Rule-is-everything
