09-05-20,00:00:03,symbol, bidSize, bidPrice, askPrice, askSize
09-05-20,00:00:15,XBTUSD, 169989, 9806.5, 9807, 937851
09-05-20,00:01:15,XBTUSD, 193323, 9795, 9795.5, 1237150
09-05-20,00:02:15,XBTUSD, 1175598, 9774, 9774.5, 85906
09-05-20,00:03:15,XBTUSD, 35610, 9761, 9761.5, 3000
09-05-20,00:04:15,XBTUSD, 387614, 9747.5, 9748, 16500
09-05-20,00:05:15,XBTUSD, 785824, 9776, 9776.5, 626
09-05-20,00:06:15,XBTUSD, 1191796, 9787, 9787.5, 3489
09-05-20,00:07:15,XBTUSD, 201876, 9811.5, 9812, 1396619
09-05-20,00:08:15,XBTUSD, 1198628, 9814, 9814.5, 99178
09-05-20,00:09:15,XBTUSD, 1131844, 9829.5, 9830, 121429
09-05-20,00:10:15,XBTUSD, 418229, 9819.5, 9820, 23692
09-05-20,00:11:15,XBTUSD, 1123078, 9844.5, 9845, 454221
09-05-20,00:12:15,XBTUSD, 57412, 9838.5, 9839, 1803465
09-05-20,00:13:15,XBTUSD, 401824, 9853.5, 9854, 806051
09-05-20,00:14:15,XBTUSD, 58462, 9843, 9843.5, 1390316
09-05-20,00:15:15,XBTUSD, 540117, 9848.5, 9849, 465663
09-05-20,00:16:15,XBTUSD, 547434, 9829, 9829.5, 616479
09-05-20,00:17:15,XBTUSD, 275208, 9835, 9835.5, 990976
09-05-20,00:18:15,XBTUSD, 150692, 9842.5, 9843, 1408495
09-05-20,00:19:15,XBTUSD, 1549427, 9847.5, 9848, 36282
09-05-20,00:20:15,XBTUSD, 48566, 9845, 9845.5, 1844097
09-05-20,00:21:15,XBTUSD, 1057211, 9854, 9854.5, 435244
09-05-20,00:22:15,XBTUSD, 1394732, 9856.5, 9857, 26837
09-05-20,00:23:15,XBTUSD, 1560668, 9849.5, 9850, 47205
09-05-20,00:24:15,XBTUSD, 1929613, 9854.5, 9855, 117738
09-05-20,00:25:15,XBTUSD, 415532, 9851.5, 9852, 1713722
09-05-20,00:26:15,XBTUSD, 1167889, 9851.5, 9852, 1473115
09-05-20,00:27:15,XBTUSD, 946454, 9851.5, 9852, 2462094
09-05-20,00:28:15,XBTUSD, 72342, 9839.5, 9840, 1717419
09-05-20,00:29:15,XBTUSD, 734816, 9841, 9841.5, 800984
09-05-20,00:30:15,XBTUSD, 546546, 9837, 9837.5, 2039618
09-05-20,00:31:15,XBTUSD, 2359456, 9837, 9837.5, 591627
09-05-20,00:32:15,XBTUSD, 10645, 9850, 9850.5, 342314
09-05-20,00:33:15,XBTUSD, 746887, 9849.5, 9850, 691000
09-05-20,00:34:15,XBTUSD, 970989, 9851.5, 9852, 54489
09-05-20,00:35:15,XBTUSD, 1124360, 9856.5, 9857, 1168721
09-05-20,00:36:15,XBTUSD, 1992612, 9856.5, 9857, 223889
09-05-20,00:37:15,XBTUSD, 1141823, 9865, 9865.5, 1217034
09-05-20,00:38:15,XBTUSD, 1304360, 9862.5, 9863, 1159806
09-05-20,00:39:15,XBTUSD, 1479838, 9853.5, 9854, 1138179
09-05-20,00:40:15,XBTUSD, 253627, 9861.5, 9862, 135883
09-05-20,00:41:15,XBTUSD, 140231, 9876.5, 9877, 1720952
09-05-20,00:42:15,XBTUSD, 499463, 9872, 9872.5, 1388724
09-05-20,00:43:15,XBTUSD, 266624, 9872, 9872.5, 1533336
09-05-20,00:44:15,XBTUSD, 1249010, 9872, 9872.5, 680797
09-05-20,00:45:15,XBTUSD, 1398744, 9873.5, 9874, 371058
09-05-20,00:46:15,XBTUSD, 1714093, 9872, 9872.5, 140833
09-05-20,00:47:15,XBTUSD, 1315194, 9874, 9874.5, 505563
09-05-20,00:48:15,XBTUSD, 668815, 9874, 9874.5, 1175398
09-05-20,00:49:15,XBTUSD, 2497, 9868, 9868.5, 2113340
09-05-20,00:50:15,XBTUSD, 496063, 9867.5, 9868, 1385042
09-05-20,00:51:15,XBTUSD, 885897, 9868, 9868.5, 1144865
09-05-20,00:52:15,XBTUSD, 2016139, 9868, 9868.5, 10062
09-05-20,00:53:15,XBTUSD, 1924693, 9869.5, 9870, 122062
09-05-20,00:54:15,XBTUSD, 1953599, 9875, 9875.5, 9414
09-05-20,00:55:15,XBTUSD, 953175, 9886.5, 9887, 848536
09-05-20,00:56:15,XBTUSD, 478061, 9883, 9883.5, 1344157
09-05-20,00:57:15,XBTUSD, 1128074, 9883, 9883.5, 827291
09-05-20,00:58:15,XBTUSD, 1392277, 9883, 9883.5, 492961
09-05-20,00:59:15,XBTUSD, 1338802, 9883, 9883.5, 496049
09-05-20,01:00:15,XBTUSD, 336472, 9874.5, 9875, 1679907
09-05-20,01:01:15,XBTUSD, 1095155, 9874.5, 9875, 354117
09-05-20,01:02:15,XBTUSD, 968371, 9874.5, 9875, 1275151
09-05-20,01:03:15,XBTUSD, 538992, 9868, 9868.5, 1335202
09-05-20,01:04:15,XBTUSD, 1870416, 9871.5, 9872, 45236
09-05-20,01:05:15,XBTUSD, 1545181, 9882.5, 9883, 141306
09-05-20,01:06:15,XBTUSD, 1325286, 9882.5, 9883, 100563
09-05-20,01:07:15,XBTUSD, 1165295, 9901.5, 9902, 335558
09-05-20,01:08:15,XBTUSD, 7951, 9907.5, 9908, 1281642
09-05-20,01:09:15,XBTUSD, 1115372, 9905.5, 9906, 380047
09-05-20,01:10:15,XBTUSD, 1448229, 9906.5, 9907, 237803
09-05-20,01:11:15,XBTUSD, 472850, 9907, 9907.5, 1188214
09-05-20,01:12:15,XBTUSD, 42616, 9902.5, 9903, 1592651
09-05-20,01:13:15,XBTUSD, 412547, 9902.5, 9903, 1059787
09-05-20,01:14:15,XBTUSD, 531189, 9899.5, 9900, 1703436
09-05-20,01:15:15,XBTUSD, 367287, 9910, 9910.5, 1750057
09-05-20,01:16:15,XBTUSD, 1834102, 9910, 9910.5, 240959
09-05-20,01:17:15,XBTUSD, 523390, 9903, 9903.5, 1284281
09-05-20,01:18:15,XBTUSD, 956551, 9903, 9903.5, 621671
09-05-20,01:19:15,XBTUSD, 722644, 9903, 9903.5, 992771
09-05-20,01:20:15,XBTUSD, 1143, 9900.5, 9901, 113026
09-05-20,01:21:15,XBTUSD, 1580377, 9890.5, 9891, 253237
09-05-20,01:22:15,XBTUSD, 718761, 9890.5, 9891, 750490
09-05-20,01:23:15,XBTUSD, 469028, 9887.5, 9888, 865386
09-05-20,01:24:15,XBTUSD, 591480, 9887.5, 9888, 930828
09-05-20,01:25:15,XBTUSD, 1664557, 9883.5, 9884, 257697
09-05-20,01:26:15,XBTUSD, 31263, 9891.5, 9892, 1231618
09-05-20,01:27:15,XBTUSD, 555501, 9886.5, 9887, 1618167
09-05-20,01:28:15,XBTUSD, 643842, 9886.5, 9887, 1039694
09-05-20,01:29:15,XBTUSD, 1268764, 9886.5, 9887, 862787
09-05-20,01:30:15,XBTUSD, 1230560, 9886.5, 9887, 873538
09-05-20,01:31:15,XBTUSD, 1561069, 9888, 9888.5, 202174
09-05-20,01:32:15,XBTUSD, 45026, 9888, 9888.5, 1529581
09-05-20,01:33:15,XBTUSD, 1492127, 9888, 9888.5, 430316
09-05-20,01:34:15,XBTUSD, 1321252, 9888, 9888.5, 529114
09-05-20,01:35:15,XBTUSD, 1909788, 9889.5, 9890, 289060
09-05-20,01:36:15,XBTUSD, 260915, 9903, 9903.5, 1326549
09-05-20,01:37:15,XBTUSD, 1602566, 9903, 9903.5, 228592
09-05-20,01:38:15,XBTUSD, 1327439, 9903, 9903.5, 571162
09-05-20,01:39:15,XBTUSD, 1903545, 9905.5, 9906, 23988
09-05-20,01:40:15,XBTUSD, 266830, 9907.5, 9908, 1363591
09-05-20,01:41:15,XBTUSD, 1062423, 9895.5, 9896, 630777
09-05-20,01:42:15,XBTUSD, 579278, 9895.5, 9896, 994672
09-05-20,01:43:15,XBTUSD, 2008031, 9895.5, 9896, 123817
09-05-20,01:44:15,XBTUSD, 1498299, 9898, 9898.5, 400720
09-05-20,01:45:15,XBTUSD, 365875, 9887.5, 9888, 1019911
09-05-20,01:46:15,XBTUSD, 1369795, 9880, 9880.5, 588960
09-05-20,01:47:15,XBTUSD, 78364, 9879.5, 9880, 1499854
09-05-20,01:48:15,XBTUSD, 1047771, 9877.5, 9878, 995945
09-05-20,01:49:15,XBTUSD, 99050, 9876, 9876.5, 1786483
09-05-20,01:50:15,XBTUSD, 1413612, 9868.5, 9869, 216443
09-05-20,01:51:15,XBTUSD, 2200428, 9874.5, 9875, 92047
09-05-20,01:52:15,XBTUSD, 1375421, 9875, 9875.5, 374546
09-05-20,01:53:15,XBTUSD, 631125, 9875, 9875.5, 1167951
09-05-20,01:54:15,XBTUSD, 184573, 9875, 9875.5, 1631633
09-05-20,01:55:15,XBTUSD, 7096, 9868, 9868.5, 1302194
09-05-20,01:56:15,XBTUSD, 2469011, 9862.5, 9863, 219526
09-05-20,01:57:15,XBTUSD, 769010, 9866, 9866.5, 1049294
09-05-20,01:58:15,XBTUSD, 18717, 9863.5, 9864, 1678328
09-05-20,01:59:15,XBTUSD, 7353, 9859, 9859.5, 1451818
09-05-20,02:00:15,XBTUSD, 1694579, 9856.5, 9857, 276001
09-05-20,02:01:15,XBTUSD, 1582258, 9867, 9867.5, 287459
09-05-20,02:02:15,XBTUSD, 25258, 9867, 9867.5, 1854908
09-05-20,02:03:15,XBTUSD, 363995, 9867.5, 9868, 1122655
09-05-20,02:04:15,XBTUSD, 2079557, 9864, 9864.5, 59195
09-05-20,02:05:15,XBTUSD, 950625, 9872.5, 9873, 862861
09-05-20,02:06:15,XBTUSD, 176783, 9872.5, 9873, 1561130
09-05-20,02:07:15,XBTUSD, 359904, 9858.5, 9859, 1047473
09-05-20,02:08:15,XBTUSD, 276258, 9856.5, 9857, 1205971
09-05-20,02:09:15,XBTUSD, 715456, 9852, 9852.5, 539330
09-05-20,02:10:15,XBTUSD, 156314, 9847.5, 9848, 1297861
09-05-20,02:11:15,XBTUSD, 297188, 9847.5, 9848, 1345411
09-05-20,02:12:15,XBTUSD, 616393, 9845, 9845.5, 1596335
09-05-20,02:13:15,XBTUSD, 617700, 9837.5, 9838, 903896
09-05-20,02:14:15,XBTUSD, 114577, 9844, 9844.5, 1125864
09-05-20,02:15:15,XBTUSD, 1751669, 9843.5, 9844, 99306
09-05-20,02:16:15,XBTUSD, 1025056, 9852, 9852.5, 370157
09-05-20,02:17:15,XBTUSD, 309095, 9847, 9847.5, 1489308
09-05-20,02:18:15,XBTUSD, 1346090, 9851, 9851.5, 135390
09-05-20,02:19:15,XBTUSD, 1353034, 9853, 9853.5, 732365
09-05-20,02:20:15,XBTUSD, 1645187, 9853.5, 9854, 113218
09-05-20,02:21:15,XBTUSD, 62448, 9858.5, 9859, 1147834
09-05-20,02:22:15,XBTUSD, 720792, 9867.5, 9868, 332482
09-05-20,02:23:15,XBTUSD, 349335, 9866, 9866.5, 926206
09-05-20,02:24:15,XBTUSD, 1052509, 9866, 9866.5, 388294
09-05-20,02:25:15,XBTUSD, 922444, 9866, 9866.5, 508365
09-05-20,02:26:15,XBTUSD, 614587, 9866, 9866.5, 1555623
09-05-20,02:27:15,XBTUSD, 744413, 9866, 9866.5, 883456
09-05-20,02:28:15,XBTUSD, 1397994, 9860, 9860.5, 72560
09-05-20,02:29:15,XBTUSD, 683753, 9855, 9855.5, 761663
09-05-20,02:30:15,XBTUSD, 1004893, 9845, 9845.5, 357140
09-05-20,02:31:15,XBTUSD, 1657585, 9847.5, 9848, 39608
09-05-20,02:32:15,XBTUSD, 1106599, 9854.5, 9855, 531955
09-05-20,02:33:15,XBTUSD, 1798983, 9857.5, 9858, 33416
09-05-20,02:34:15,XBTUSD, 589972, 9859, 9859.5, 813872
09-05-20,02:35:15,XBTUSD, 38245, 9858.5, 9859, 2029387
09-05-20,02:36:15,XBTUSD, 1596221, 9859.5, 9860, 69030
09-05-20,02:37:15,XBTUSD, 1460173, 9860, 9860.5, 215718
09-05-20,02:38:15,XBTUSD, 558193, 9860, 9860.5, 1469429
09-05-20,02:39:15,XBTUSD, 898785, 9864, 9864.5, 80085
09-05-20,02:40:15,XBTUSD, 1917512, 9864.5, 9865, 86251
09-05-20,02:41:15,XBTUSD, 1337673, 9866, 9866.5, 282627
09-05-20,02:42:15,XBTUSD, 1090490, 9866, 9866.5, 186210
09-05-20,02:43:15,XBTUSD, 1219315, 9873.5, 9874, 415685
09-05-20,02:44:15,XBTUSD, 839785, 9873.5, 9874, 1015599
09-05-20,02:45:15,XBTUSD, 785811, 9873.5, 9874, 1467784
09-05-20,02:46:15,XBTUSD, 1165726, 9874, 9874.5, 298647
09-05-20,02:47:15,XBTUSD, 930908, 9871, 9871.5, 830630
09-05-20,02:48:15,XBTUSD, 871411, 9871, 9871.5, 800467
09-05-20,02:49:15,XBTUSD, 1227664, 9875.5, 9876, 86851
09-05-20,02:50:15,XBTUSD, 1117329, 9875.5, 9876, 241341
09-05-20,02:51:15,XBTUSD, 490355, 9875.5, 9876, 1415680
09-05-20,02:52:15,XBTUSD, 1068813, 9856.5, 9857, 316863
09-05-20,02:53:15,XBTUSD, 442916, 9859, 9859.5, 1099904
09-05-20,02:54:15,XBTUSD, 1261054, 9859, 9859.5, 228005
09-05-20,02:55:15,XBTUSD, 1695746, 9859, 9859.5, 38487
09-05-20,02:56:15,XBTUSD, 560125, 9855.5, 9856, 963878
09-05-20,02:57:15,XBTUSD, 1220711, 9858, 9858.5, 133664
09-05-20,02:58:15,XBTUSD, 1538194, 9859.5, 9860, 31729
09-05-20,02:59:15,XBTUSD, 321398, 9861, 9861.5, 1335421
09-05-20,03:00:15,XBTUSD, 394685, 9860, 9860.5, 1935018
09-05-20,03:01:15,XBTUSD, 1122611, 9867, 9867.5, 602870
09-05-20,03:02:15,XBTUSD, 1665525, 9869.5, 9870, 15321
09-05-20,03:03:15,XBTUSD, 1061884, 9873.5, 9874, 769981
09-05-20,03:04:15,XBTUSD, 1095088, 9878, 9878.5, 400904
09-05-20,03:05:15,XBTUSD, 1055052, 9878, 9878.5, 417540
09-05-20,03:06:15,XBTUSD, 1424354, 9878.5, 9879, 28481
09-05-20,03:07:15,XBTUSD, 614318, 9879, 9879.5, 1063959
09-05-20,03:08:15,XBTUSD, 135447, 9876.5, 9877, 1574026
09-05-20,03:09:15,XBTUSD, 1190256, 9876.5, 9877, 477276
09-05-20,03:10:15,XBTUSD, 776485, 9868, 9868.5, 684022
09-05-20,03:11:15,XBTUSD, 1034028, 9868, 9868.5, 223548
09-05-20,03:12:15,XBTUSD, 1129706, 9875, 9875.5, 57512
09-05-20,03:13:15,XBTUSD, 1558918, 9878, 9878.5, 7876
09-05-20,03:14:15,XBTUSD, 1157676, 9886, 9886.5, 156669
09-05-20,03:15:15,XBTUSD, 1217632, 9886, 9886.5, 77630
09-05-20,03:16:15,XBTUSD, 1884084, 9888, 9888.5, 270660
09-05-20,03:17:15,XBTUSD, 1682013, 9888, 9888.5, 22475
09-05-20,03:18:15,XBTUSD, 1341130, 9888.5, 9889, 369987
09-05-20,03:19:15,XBTUSD, 1906521, 9889, 9889.5, 33962
09-05-20,03:20:15,XBTUSD, 945848, 9894.5, 9895, 984692
09-05-20,03:21:15,XBTUSD, 1149310, 9889.5, 9890, 421700
09-05-20,03:22:15,XBTUSD, 948393, 9889.5, 9890, 937572
09-05-20,03:23:15,XBTUSD, 715523, 9889.5, 9890, 1387810
09-05-20,03:24:15,XBTUSD, 535227, 9889.5, 9890, 1520071
09-05-20,03:25:15,XBTUSD, 594638, 9887, 9887.5, 969011
09-05-20,03:26:15,XBTUSD, 10958, 9877.5, 9878, 1555887
09-05-20,03:27:15,XBTUSD, 190467, 9876.5, 9877, 1375334
09-05-20,03:28:15,XBTUSD, 425252, 9873, 9873.5, 1140156
09-05-20,03:29:15,XBTUSD, 778832, 9873, 9873.5, 833741
09-05-20,03:30:15,XBTUSD, 892879, 9875.5, 9876, 869156
09-05-20,03:31:15,XBTUSD, 687631, 9875.5, 9876, 877878
09-05-20,03:32:15,XBTUSD, 801145, 9875.5, 9876, 991494
09-05-20,03:33:15,XBTUSD, 1313502, 9876, 9876.5, 175666
09-05-20,03:34:15,XBTUSD, 319911, 9876, 9876.5, 1286265
09-05-20,03:35:15,XBTUSD, 998920, 9876, 9876.5, 743392
09-05-20,03:36:15,XBTUSD, 1634512, 9876.5, 9877, 8178
09-05-20,03:37:15,XBTUSD, 1353290, 9879, 9879.5, 151333
09-05-20,03:38:15,XBTUSD, 1332848, 9879, 9879.5, 348108
09-05-20,03:39:15,XBTUSD, 132976, 9879, 9879.5, 1929739
09-05-20,03:40:15,XBTUSD, 187688, 9875, 9875.5, 1679479
09-05-20,03:41:15,XBTUSD, 778295, 9873.5, 9874, 1021391
09-05-20,03:42:15,XBTUSD, 1714415, 9873.5, 9874, 766277
09-05-20,03:43:15,XBTUSD, 1944352, 9873.5, 9874, 10035
09-05-20,03:44:15,XBTUSD, 383765, 9875.5, 9876, 1508948
09-05-20,03:45:15,XBTUSD, 628982, 9875.5, 9876, 1152800
09-05-20,03:46:15,XBTUSD, 72221, 9870.5, 9871, 1434004
09-05-20,03:47:15,XBTUSD, 113973, 9870, 9870.5, 1618985
09-05-20,03:48:15,XBTUSD, 1346733, 9865, 9865.5, 443696
09-05-20,03:49:15,XBTUSD, 2144797, 9865, 9865.5, 94871
09-05-20,03:50:15,XBTUSD, 59390, 9867, 9867.5, 1392667
09-05-20,03:51:15,XBTUSD, 784237, 9867, 9867.5, 821796
09-05-20,03:52:15,XBTUSD, 1566267, 9873.5, 9874, 62076
09-05-20,03:53:15,XBTUSD, 1251168, 9875.5, 9876, 351245
09-05-20,03:54:15,XBTUSD, 924738, 9882.5, 9883, 1437378
09-05-20,03:55:15,XBTUSD, 107366, 9882.5, 9883, 1835035
09-05-20,03:56:15,XBTUSD, 62114, 9882.5, 9883, 1863136
09-05-20,03:57:15,XBTUSD, 41216, 9882.5, 9883, 2118070
09-05-20,03:58:15,XBTUSD, 323253, 9882.5, 9883, 1588993
09-05-20,03:59:15,XBTUSD, 171471, 9875, 9875.5, 1694165
09-05-20,04:00:15,XBTUSD, 177594, 9875, 9875.5, 1773464
09-05-20,04:01:15,XBTUSD, 9766, 9871, 9871.5, 1833795
09-05-20,04:02:15,XBTUSD, 1339426, 9856, 9856.5, 994431
09-05-20,04:03:15,XBTUSD, 835199, 9856, 9856.5, 1382747
09-05-20,04:04:15,XBTUSD, 1436976, 9852, 9852.5, 407212
09-05-20,04:05:15,XBTUSD, 1622221, 9856, 9856.5, 67498
09-05-20,04:06:15,XBTUSD, 1500281, 9857.5, 9858, 89075
09-05-20,04:07:15,XBTUSD, 129691, 9848.5, 9849, 1320159
09-05-20,04:08:15,XBTUSD, 1226195, 9850.5, 9851, 360684
09-05-20,04:09:15,XBTUSD, 1234690, 9858, 9858.5, 180817
09-05-20,04:10:15,XBTUSD, 1199312, 9858, 9858.5, 248644
09-05-20,04:11:15,XBTUSD, 1981972, 9862, 9862.5, 66298
09-05-20,04:12:15,XBTUSD, 1270399, 9862, 9862.5, 383380
09-05-20,04:13:15,XBTUSD, 1577142, 9862, 9862.5, 359731
09-05-20,04:14:15,XBTUSD, 25128, 9860, 9860.5, 1715352
09-05-20,04:15:15,XBTUSD, 505869, 9859.5, 9860, 936427
09-05-20,04:16:15,XBTUSD, 149100, 9859.5, 9860, 1475608
09-05-20,04:17:15,XBTUSD, 32089, 9852, 9852.5, 1398842
09-05-20,04:18:15,XBTUSD, 54666, 9847, 9847.5, 1634934
09-05-20,04:19:15,XBTUSD, 101733, 9846.5, 9847, 1540751
09-05-20,04:20:15,XBTUSD, 133937, 9842.5, 9843, 1423993
09-05-20,04:21:15,XBTUSD, 1933644, 9842, 9842.5, 27977
09-05-20,04:22:15,XBTUSD, 402628, 9830.5, 9831, 871095
09-05-20,04:23:15,XBTUSD, 658661, 9840.5, 9841, 14946
09-05-20,04:24:15,XBTUSD, 1155730, 9842, 9842.5, 1203845
09-05-20,04:25:15,XBTUSD, 152933, 9846.5, 9847, 1409740
09-05-20,04:26:15,XBTUSD, 1610436, 9848.5, 9849, 116940
09-05-20,04:27:15,XBTUSD, 1005714, 9848.5, 9849, 1271211
09-05-20,04:28:15,XBTUSD, 1618327, 9848.5, 9849, 443387
09-05-20,04:29:15,XBTUSD, 1194024, 9848.5, 9849, 1233217
09-05-20,04:30:15,XBTUSD, 1747778, 9848.5, 9849, 545289
09-05-20,04:31:15,XBTUSD, 1472365, 9854.5, 9855, 726707
09-05-20,04:32:15,XBTUSD, 1404319, 9854.5, 9855, 743336
09-05-20,04:33:15,XBTUSD, 1557263, 9857.5, 9858, 322014
09-05-20,04:34:15,XBTUSD, 448188, 9857.5, 9858, 1467106
09-05-20,04:35:15,XBTUSD, 2133176, 9857.5, 9858, 249392
09-05-20,04:36:15,XBTUSD, 530239, 9848.5, 9849, 1070257
09-05-20,04:37:15,XBTUSD, 1356069, 9848.5, 9849, 593403
09-05-20,04:38:15,XBTUSD, 846498, 9848.5, 9849, 1000684
09-05-20,04:39:15,XBTUSD, 1826032, 9848.5, 9849, 366430
09-05-20,04:40:15,XBTUSD, 1580930, 9848.5, 9849, 541133
09-05-20,04:41:15,XBTUSD, 1750947, 9833.5, 9834, 1869
09-05-20,04:42:15,XBTUSD, 712740, 9824.5, 9825, 855141
09-05-20,04:43:15,XBTUSD, 1166995, 9824.5, 9825, 1321051
09-05-20,04:44:15,XBTUSD, 1471045, 9824.5, 9825, 671633
09-05-20,04:45:15,XBTUSD, 1171284, 9824.5, 9825, 970510
09-05-20,04:46:15,XBTUSD, 756396, 9819.5, 9820, 1020457
09-05-20,04:47:15,XBTUSD, 609266, 9822, 9822.5, 1723056
09-05-20,04:48:15,XBTUSD, 120051, 9816.5, 9817, 2149824
09-05-20,04:49:15,XBTUSD, 1189604, 9810, 9810.5, 263505
09-05-20,04:50:15,XBTUSD, 668124, 9791, 9791.5, 74185
09-05-20,04:51:15,XBTUSD, 1576389, 9801.5, 9802, 108061
09-05-20,04:52:15,XBTUSD, 1406263, 9803, 9803.5, 373730
09-05-20,04:53:15,XBTUSD, 714767, 9794.5, 9795, 1096142
09-05-20,04:54:15,XBTUSD, 1672331, 9796, 9796.5, 365252
09-05-20,04:55:15,XBTUSD, 1559140, 9807.5, 9808, 334822
09-05-20,04:56:15,XBTUSD, 1522226, 9812, 9812.5, 465853
09-05-20,04:57:15,XBTUSD, 2257301, 9812.5, 9813, 15180
09-05-20,04:58:15,XBTUSD, 2561706, 9819.5, 9820, 398664
09-05-20,04:59:15,XBTUSD, 873609, 9824.5, 9825, 1475597
09-05-20,05:00:15,XBTUSD, 2393893, 9824.5, 9825, 95909
09-05-20,05:01:15,XBTUSD, 42250, 9817.5, 9818, 1598020
09-05-20,05:02:15,XBTUSD, 275119, 9815.5, 9816, 1756638
09-05-20,05:03:15,XBTUSD, 110043, 9810.5, 9811, 1903809
09-05-20,05:04:15,XBTUSD, 1552978, 9801.5, 9802, 2191
09-05-20,05:05:15,XBTUSD, 74042, 9806, 9806.5, 2108885
09-05-20,05:06:15,XBTUSD, 2000263, 9808, 9808.5, 500265
09-05-20,05:07:15,XBTUSD, 1403591, 9812, 9812.5, 247960
09-05-20,05:08:15,XBTUSD, 590959, 9812.5, 9813, 1554382
09-05-20,05:09:15,XBTUSD, 318533, 9812.5, 9813, 1754431
09-05-20,05:10:15,XBTUSD, 1215819, 9804, 9804.5, 1848236
09-05-20,05:11:15,XBTUSD, 1343989, 9806.5, 9807, 493442
09-05-20,05:12:15,XBTUSD, 691041, 9806.5, 9807, 841347
09-05-20,05:13:15,XBTUSD, 187669, 9792.5, 9793, 1473405
09-05-20,05:14:15,XBTUSD, 1564913, 9792.5, 9793, 85781
09-05-20,05:15:15,XBTUSD, 1508360, 9783.5, 9784, 282327
09-05-20,05:16:15,XBTUSD, 1511833, 9765, 9765.5, 74311
09-05-20,05:17:15,XBTUSD, 1043316, 9795.5, 9796, 386316
09-05-20,05:18:15,XBTUSD, 2215708, 9798.5, 9799, 45065
09-05-20,05:19:15,XBTUSD, 346328, 9809.5, 9810, 1034935
09-05-20,05:20:15,XBTUSD, 2111250, 9802, 9802.5, 32547
09-05-20,05:21:15,XBTUSD, 1055183, 9802.5, 9803, 148778
09-05-20,05:22:15,XBTUSD, 1471650, 9808, 9808.5, 101246
09-05-20,05:23:15,XBTUSD, 9000, 9808.5, 9809, 1390855
09-05-20,05:24:15,XBTUSD, 4651, 9791, 9791.5, 33000
09-05-20,05:25:15,XBTUSD, 1292331, 9787, 9787.5, 433696
09-05-20,05:26:15,XBTUSD, 911925, 9794.5, 9795, 741642
09-05-20,05:27:15,XBTUSD, 644921, 9802, 9802.5, 882763
09-05-20,05:28:15,XBTUSD, 656089, 9792.5, 9793, 2539961
09-05-20,05:29:15,XBTUSD, 1408992, 9794.5, 9795, 2847
09-05-20,05:30:15,XBTUSD, 705602, 9792.5, 9793, 843616
09-05-20,05:31:15,XBTUSD, 1308816, 9801, 9801.5, 370000
09-05-20,05:32:15,XBTUSD, 2500925, 9802, 9802.5, 63375
09-05-20,05:33:15,XBTUSD, 1811243, 9810, 9810.5, 182143
09-05-20,05:34:15,XBTUSD, 43661, 9814, 9814.5, 793975
09-05-20,05:35:15,XBTUSD, 1088529, 9812.5, 9813, 185932
09-05-20,05:36:15,XBTUSD, 1387213, 9816, 9816.5, 25020
09-05-20,05:37:15,XBTUSD, 114839, 9812.5, 9813, 1396727
