16-04-20,06:37:31,symbol, bidSize, bidPrice, askPrice, askSize
16-04-20,06:38:15,XBTUSD, 914539, 6671.5, 6672, 647626
16-04-20,06:39:15,XBTUSD, 1278454, 6673.5, 6674, 436560
16-04-20,06:40:15,XBTUSD, 1916688, 6673.5, 6674, 39685
16-04-20,06:41:15,XBTUSD, 1709790, 6678.5, 6679, 135005
16-04-20,06:42:15,XBTUSD, 1376960, 6681.5, 6682, 121148
16-04-20,06:43:15,XBTUSD, 1799620, 6683.5, 6684, 85979
16-04-20,06:44:15,XBTUSD, 730821, 6683.5, 6684, 1529067
16-04-20,06:45:15,XBTUSD, 18741, 6683, 6683.5, 1176867
16-04-20,06:46:15,XBTUSD, 969903, 6686.5, 6687, 622097
16-04-20,06:47:15,XBTUSD, 69515, 6680, 6680.5, 1692402
16-04-20,06:48:15,XBTUSD, 494922, 6680, 6680.5, 979570
16-04-20,06:49:15,XBTUSD, 1067628, 6675.5, 6676, 250189
16-04-20,06:50:15,XBTUSD, 347922, 6675.5, 6676, 1998245
16-04-20,06:51:15,XBTUSD, 402792, 6675.5, 6676, 2397505
16-04-20,06:52:15,XBTUSD, 694964, 6675.5, 6676, 2012897
16-04-20,06:53:15,XBTUSD, 1064455, 6681.5, 6682, 352828
16-04-20,06:54:15,XBTUSD, 1107896, 6681.5, 6682, 308719
16-04-20,06:55:15,XBTUSD, 1309719, 6685.5, 6686, 51491
16-04-20,06:56:15,XBTUSD, 362355, 6687.5, 6688, 1362115
16-04-20,06:57:15,XBTUSD, 145998, 6687, 6687.5, 1069030
16-04-20,06:58:15,XBTUSD, 1113370, 6692, 6692.5, 131097
16-04-20,06:59:15,XBTUSD, 659876, 6690, 6690.5, 905964
16-04-20,07:00:15,XBTUSD, 1014955, 6691.5, 6692, 1025
16-04-20,07:01:15,XBTUSD, 552496, 6694.5, 6695, 1703340
16-04-20,07:02:15,XBTUSD, 313638, 6697, 6697.5, 91491
16-04-20,07:03:15,XBTUSD, 487465, 6757, 6757.5, 689325
16-04-20,07:04:15,XBTUSD, 30428, 6807.5, 6808.5, 26499
16-04-20,07:05:15,XBTUSD, 32373, 6795.5, 6796, 1315703
16-04-20,07:06:15,XBTUSD, 536984, 6809.5, 6810, 26892
16-04-20,07:07:15,XBTUSD, 535711, 6792, 6792.5, 316859
16-04-20,07:08:15,XBTUSD, 520207, 6799.5, 6800, 1776750
16-04-20,07:09:15,XBTUSD, 280282, 6796, 6796.5, 965665
16-04-20,07:10:15,XBTUSD, 793530, 6804.5, 6805, 36282
16-04-20,07:11:15,XBTUSD, 28239, 6896, 6896.5, 46592
16-04-20,07:12:15,XBTUSD, 123524, 6890, 6890.5, 370695
16-04-20,07:13:15,XBTUSD, 302196, 6873.5, 6874, 757099
16-04-20,07:14:15,XBTUSD, 909468, 6892.5, 6893, 49080
16-04-20,07:15:15,XBTUSD, 897490, 6880, 6880.5, 89875
16-04-20,07:16:15,XBTUSD, 6600, 6945.5, 6946.5, 65425
16-04-20,07:17:15,XBTUSD, 380416, 6947, 6947.5, 185367
16-04-20,07:18:15,XBTUSD, 411011, 6929.5, 6930, 108822
16-04-20,07:19:15,XBTUSD, 194870, 6991, 6991.5, 400754
16-04-20,07:20:15,XBTUSD, 22037, 6961.5, 6962, 86751
16-04-20,07:21:15,XBTUSD, 420424, 6956, 6956.5, 548848
16-04-20,07:22:15,XBTUSD, 279758, 6959, 6959.5, 580805
16-04-20,07:23:15,XBTUSD, 38499, 6955.5, 6956, 532999
16-04-20,07:24:15,XBTUSD, 355918, 6908, 6908.5, 9246
16-04-20,07:25:15,XBTUSD, 470348, 6918.5, 6919, 138343
16-04-20,07:26:15,XBTUSD, 9974, 6927, 6927.5, 52362
16-04-20,07:27:15,XBTUSD, 58872, 6943.5, 6944, 413266
16-04-20,07:28:15,XBTUSD, 872467, 6940, 6940.5, 796879
16-04-20,07:29:15,XBTUSD, 45537, 6938.5, 6939, 930638
16-04-20,07:30:15,XBTUSD, 275120, 6929.5, 6930, 1128505
16-04-20,07:31:15,XBTUSD, 584322, 6931, 6931.5, 6295
16-04-20,07:32:15,XBTUSD, 702457, 6929, 6929.5, 1044300
16-04-20,07:33:16,XBTUSD, 166534, 6916.5, 6917, 740953
16-04-20,07:34:15,XBTUSD, 299045, 6913.5, 6914, 920236
16-04-20,07:35:15,XBTUSD, 771080, 6919.5, 6920, 102430
16-04-20,07:36:15,XBTUSD, 147093, 6913, 6913.5, 1079113
16-04-20,07:37:15,XBTUSD, 711444, 6911, 6911.5, 214308
16-04-20,07:38:15,XBTUSD, 126981, 6903, 6903.5, 710558
16-04-20,07:39:15,XBTUSD, 338328, 6913, 6913.5, 338662
16-04-20,07:40:15,XBTUSD, 857140, 6916.5, 6917, 255415
16-04-20,07:41:15,XBTUSD, 9646, 6930, 6930.5, 717538
16-04-20,07:42:15,XBTUSD, 781255, 6926, 6926.5, 328571
16-04-20,07:43:15,XBTUSD, 415768, 6927.5, 6928, 957481
16-04-20,07:44:15,XBTUSD, 759536, 6913, 6913.5, 49043
16-04-20,07:45:15,XBTUSD, 719073, 6921.5, 6922, 80297
16-04-20,07:46:15,XBTUSD, 138176, 6923, 6923.5, 686093
16-04-20,07:47:15,XBTUSD, 134044, 6923, 6923.5, 909166
16-04-20,07:48:15,XBTUSD, 135556, 6911.5, 6912, 634823
16-04-20,07:49:15,XBTUSD, 350356, 6910, 6910.5, 1107101
16-04-20,07:50:15,XBTUSD, 619848, 6909, 6909.5, 867250
16-04-20,07:51:15,XBTUSD, 478306, 6910, 6910.5, 1157273
16-04-20,07:52:15,XBTUSD, 27524, 6908, 6908.5, 1101071
16-04-20,07:53:15,XBTUSD, 137504, 6902.5, 6903, 968436
16-04-20,07:54:15,XBTUSD, 69615, 6901, 6901.5, 1450851
16-04-20,07:55:15,XBTUSD, 30180, 6880.5, 6881, 953349
16-04-20,07:56:15,XBTUSD, 302210, 6888.5, 6889, 1506881
16-04-20,07:57:15,XBTUSD, 324478, 6889, 6889.5, 1189628
16-04-20,07:58:15,XBTUSD, 251846, 6885.5, 6886, 1477252
16-04-20,07:59:15,XBTUSD, 255094, 6891.5, 6892, 726761
16-04-20,08:00:15,XBTUSD, 213558, 6903, 6903.5, 21431
16-04-20,08:01:15,XBTUSD, 733451, 6929.5, 6930, 450367
16-04-20,08:02:15,XBTUSD, 148832, 6914.5, 6915, 465304
16-04-20,08:03:15,XBTUSD, 304410, 6909.5, 6910, 1017616
16-04-20,08:04:15,XBTUSD, 571341, 6907, 6907.5, 1102830
16-04-20,08:05:15,XBTUSD, 396688, 6887, 6887.5, 578628
16-04-20,08:06:17,XBTUSD, 439973, 6891, 6891.5, 1568491
16-04-20,08:07:15,XBTUSD, 1493746, 6891, 6891.5, 79158
16-04-20,08:08:15,XBTUSD, 1521145, 6896, 6896.5, 232219
16-04-20,08:09:15,XBTUSD, 136565, 6903.5, 6904, 1012575
16-04-20,08:10:15,XBTUSD, 607840, 6911.5, 6912, 526260
16-04-20,08:11:15,XBTUSD, 1014204, 6901.5, 6902, 621145
16-04-20,08:12:15,XBTUSD, 1061619, 6902.5, 6903, 306140
16-04-20,08:13:15,XBTUSD, 566666, 6906.5, 6907, 1369952
16-04-20,08:14:15,XBTUSD, 644604, 6907, 6907.5, 949135
16-04-20,08:15:15,XBTUSD, 957482, 6907, 6907.5, 749276
16-04-20,08:16:15,XBTUSD, 970171, 6909.5, 6910, 768756
16-04-20,08:17:15,XBTUSD, 243832, 6899.5, 6900, 100
16-04-20,08:18:15,XBTUSD, 1830658, 6899, 6899.5, 17046
16-04-20,08:19:15,XBTUSD, 955803, 6904.5, 6905, 1134918
16-04-20,08:20:15,XBTUSD, 1276024, 6908.5, 6909, 519861
16-04-20,08:21:15,XBTUSD, 2021307, 6920, 6920.5, 37733
16-04-20,08:22:15,XBTUSD, 129637, 6930, 6930.5, 629173
16-04-20,08:23:15,XBTUSD, 1053163, 6939.5, 6940, 557704
16-04-20,08:24:15,XBTUSD, 757724, 6939, 6939.5, 427103
16-04-20,08:25:15,XBTUSD, 1024537, 6936, 6936.5, 974615
16-04-20,08:26:15,XBTUSD, 816284, 6943, 6943.5, 165707
16-04-20,08:27:15,XBTUSD, 1218893, 6958.5, 6959, 14501
16-04-20,08:28:15,XBTUSD, 209554, 6940, 6940.5, 720380
16-04-20,08:29:15,XBTUSD, 600132, 6948.5, 6949, 644148
16-04-20,08:30:15,XBTUSD, 1192604, 6944.5, 6945, 333367
16-04-20,08:31:15,XBTUSD, 987493, 6957, 6957.5, 201300
16-04-20,08:32:15,XBTUSD, 41080, 6999, 6999.5, 58766
16-04-20,08:33:15,XBTUSD, 627748, 7053, 7053.5, 184390
16-04-20,08:34:15,XBTUSD, 22576, 7151, 7153.5, 10171
16-04-20,08:35:15,XBTUSD, 3255, 7108, 7108.5, 616789
16-04-20,08:36:15,XBTUSD, 528415, 7112.5, 7113, 92212
16-04-20,08:37:15,XBTUSD, 4240, 7087.5, 7088, 161481
16-04-20,08:38:15,XBTUSD, 19298, 7082.5, 7083, 790905
16-04-20,08:39:15,XBTUSD, 207053, 7083.5, 7084, 10997
16-04-20,08:40:15,XBTUSD, 478194, 7085, 7085.5, 190843
16-04-20,08:41:15,XBTUSD, 385672, 7090, 7090.5, 85190
16-04-20,08:42:15,XBTUSD, 263763, 7087, 7087.5, 349239
16-04-20,08:43:15,XBTUSD, 1044879, 7085, 7085.5, 21196
16-04-20,08:44:15,XBTUSD, 199284, 7079.5, 7080, 1818846
16-04-20,08:45:15,XBTUSD, 989563, 7089, 7089.5, 34907
16-04-20,08:46:15,XBTUSD, 363265, 7076, 7076.5, 174240
16-04-20,08:47:15,XBTUSD, 162919, 7056, 7056.5, 429940
16-04-20,08:48:15,XBTUSD, 1220268, 7069.5, 7070, 195315
16-04-20,08:49:15,XBTUSD, 84439, 7075.5, 7076, 1273503
16-04-20,08:50:15,XBTUSD, 127705, 7067.5, 7068, 899100
16-04-20,08:51:15,XBTUSD, 82702, 7045.5, 7046, 1120800
16-04-20,08:52:15,XBTUSD, 414040, 7054, 7054.5, 221212
16-04-20,08:53:15,XBTUSD, 525607, 7049.5, 7050, 64390
16-04-20,08:54:15,XBTUSD, 419776, 7057, 7057.5, 532665
16-04-20,08:55:15,XBTUSD, 952890, 7048, 7048.5, 412541
16-04-20,08:56:15,XBTUSD, 725622, 7060, 7060.5, 28308
16-04-20,08:57:15,XBTUSD, 525454, 7071, 7071.5, 385653
16-04-20,08:58:15,XBTUSD, 200683, 7069, 7069.5, 1007562
16-04-20,08:59:15,XBTUSD, 269133, 7065.5, 7066, 1370233
16-04-20,09:00:15,XBTUSD, 424264, 7051.5, 7052, 89106
16-04-20,09:01:15,XBTUSD, 101576, 7084.5, 7085, 552949
16-04-20,09:02:15,XBTUSD, 866216, 7090, 7090.5, 804437
16-04-20,09:03:15,XBTUSD, 819935, 7086, 7086.5, 537270
16-04-20,09:04:15,XBTUSD, 168634, 7090, 7090.5, 1323797
16-04-20,09:05:15,XBTUSD, 917402, 7074.5, 7075, 16781
16-04-20,09:06:15,XBTUSD, 742710, 7085.5, 7086, 379378
16-04-20,09:07:15,XBTUSD, 581495, 7093, 7093.5, 605366
16-04-20,09:08:15,XBTUSD, 66391, 7090.5, 7091, 1102505
16-04-20,09:09:15,XBTUSD, 162294, 7091.5, 7092, 975729
16-04-20,09:10:15,XBTUSD, 185980, 7077.5, 7078, 471253
16-04-20,09:11:15,XBTUSD, 1007409, 7073, 7073.5, 1801
16-04-20,09:12:15,XBTUSD, 756978, 7074.5, 7075, 91462
16-04-20,09:13:15,XBTUSD, 117734, 7083, 7083.5, 1052547
16-04-20,09:14:15,XBTUSD, 865936, 7073, 7073.5, 237105
16-04-20,09:15:15,XBTUSD, 123152, 7073, 7073.5, 1071684
16-04-20,09:16:15,XBTUSD, 93486, 7070.5, 7071, 1231290
16-04-20,09:17:15,XBTUSD, 39077, 7077.5, 7078, 1162386
16-04-20,09:18:15,XBTUSD, 468882, 7072, 7072.5, 1460371
16-04-20,09:19:15,XBTUSD, 475205, 7063.5, 7064, 502997
16-04-20,09:20:15,XBTUSD, 501261, 7063.5, 7064, 192360
16-04-20,09:21:15,XBTUSD, 688082, 7069, 7069.5, 596079
16-04-20,09:22:15,XBTUSD, 193342, 7060, 7060.5, 1070906
16-04-20,09:23:15,XBTUSD, 612819, 7071.5, 7072, 5711
16-04-20,09:24:15,XBTUSD, 499982, 7065, 7065.5, 212991
16-04-20,09:25:15,XBTUSD, 658192, 7066, 7066.5, 81337
16-04-20,09:26:15,XBTUSD, 834444, 7065.5, 7066, 1980
16-04-20,09:27:15,XBTUSD, 2632, 7062.5, 7063, 799483
16-04-20,09:28:15,XBTUSD, 474146, 7074, 7074.5, 940215
16-04-20,09:29:15,XBTUSD, 307778, 7072, 7072.5, 1160345
16-04-20,09:30:15,XBTUSD, 1008566, 7072, 7072.5, 390794
16-04-20,09:31:15,XBTUSD, 246269, 7068, 7068.5, 1085182
16-04-20,09:32:15,XBTUSD, 273696, 7071.5, 7072, 1107412
16-04-20,09:33:15,XBTUSD, 19385, 7070, 7070.5, 1381122
16-04-20,09:34:15,XBTUSD, 69028, 7070, 7070.5, 1251039
16-04-20,09:35:15,XBTUSD, 148651, 7067, 7067.5, 1179320
16-04-20,09:36:15,XBTUSD, 711635, 7055, 7055.5, 346072
16-04-20,09:37:15,XBTUSD, 318287, 7037.5, 7038, 54146
16-04-20,09:38:15,XBTUSD, 626496, 7038, 7038.5, 3933
16-04-20,09:39:15,XBTUSD, 941695, 7040.5, 7041, 16004
16-04-20,09:40:15,XBTUSD, 289066, 7035, 7035.5, 1084082
16-04-20,09:41:15,XBTUSD, 563282, 7044, 7047, 21539
16-04-20,09:42:15,XBTUSD, 760868, 7044.5, 7045, 147115
16-04-20,09:43:15,XBTUSD, 412220, 7044.5, 7045, 496497
16-04-20,09:44:15,XBTUSD, 761547, 7044, 7044.5, 480084
16-04-20,09:45:15,XBTUSD, 1335703, 7045, 7045.5, 71913
16-04-20,09:46:15,XBTUSD, 918485, 7055, 7055.5, 225846
16-04-20,09:47:15,XBTUSD, 1286123, 7048, 7048.5, 98525
16-04-20,09:48:15,XBTUSD, 1475916, 7049, 7049.5, 40307
16-04-20,09:49:15,XBTUSD, 106529, 7048, 7048.5, 951455
16-04-20,09:50:15,XBTUSD, 361653, 7048, 7048.5, 1011083
16-04-20,09:51:15,XBTUSD, 8105, 7041.5, 7042, 2134507
16-04-20,09:52:15,XBTUSD, 524007, 7037, 7037.5, 243077
16-04-20,09:53:15,XBTUSD, 1100047, 7040.5, 7041, 15768
16-04-20,09:54:15,XBTUSD, 91612, 7044, 7044.5, 1229306
16-04-20,09:55:15,XBTUSD, 1089451, 7044, 7044.5, 158605
16-04-20,09:56:15,XBTUSD, 386044, 7049, 7049.5, 1192365
16-04-20,09:57:15,XBTUSD, 24642, 7046, 7046.5, 1162683
16-04-20,09:58:15,XBTUSD, 673215, 7046, 7046.5, 730437
16-04-20,09:59:15,XBTUSD, 657437, 7040, 7040.5, 454180
16-04-20,10:00:15,XBTUSD, 508406, 7042, 7042.5, 844234
16-04-20,10:01:15,XBTUSD, 496321, 7072, 7072.5, 1913272
16-04-20,10:02:15,XBTUSD, 793098, 7064, 7064.5, 962603
16-04-20,10:03:15,XBTUSD, 190295, 7064, 7064.5, 810399
16-04-20,10:04:15,XBTUSD, 730692, 7063, 7063.5, 591457
16-04-20,10:05:15,XBTUSD, 572848, 7063, 7063.5, 1475716
16-04-20,10:06:15,XBTUSD, 472684, 7060, 7060.5, 1365399
16-04-20,10:07:15,XBTUSD, 760814, 7063, 7063.5, 317811
16-04-20,10:08:15,XBTUSD, 490273, 7071.5, 7072, 883941
16-04-20,10:09:15,XBTUSD, 289761, 7074, 7074.5, 1003766
16-04-20,10:10:15,XBTUSD, 309769, 7071.5, 7072, 1186953
16-04-20,10:11:15,XBTUSD, 5083, 7067, 7067.5, 1251154
16-04-20,10:12:15,XBTUSD, 144211, 7062, 7062.5, 1098987
16-04-20,10:13:15,XBTUSD, 482546, 7062, 7062.5, 692489
16-04-20,10:14:15,XBTUSD, 182859, 7058, 7058.5, 1352136
16-04-20,10:15:15,XBTUSD, 9265, 7053, 7053.5, 1332252
16-04-20,10:16:15,XBTUSD, 71056, 7058.5, 7059, 945273
16-04-20,10:17:15,XBTUSD, 175701, 7055, 7055.5, 1329134
16-04-20,10:18:15,XBTUSD, 59845, 7055, 7055.5, 1142332
16-04-20,10:19:15,XBTUSD, 421030, 7054.5, 7055, 1020606
16-04-20,10:20:15,XBTUSD, 1131175, 7060, 7060.5, 245508
16-04-20,10:21:15,XBTUSD, 46122, 7056, 7056.5, 1217780
16-04-20,10:22:15,XBTUSD, 1037562, 7056, 7056.5, 153121
16-04-20,10:23:15,XBTUSD, 1003150, 7056, 7056.5, 427659
16-04-20,10:24:15,XBTUSD, 1233408, 7056, 7056.5, 59958
16-04-20,10:25:15,XBTUSD, 960437, 7058, 7058.5, 369002
16-04-20,10:26:15,XBTUSD, 946516, 7059.5, 7060, 155284
16-04-20,10:27:15,XBTUSD, 1300973, 7059.5, 7060, 48744
16-04-20,10:28:15,XBTUSD, 120242, 7060, 7060.5, 1226011
16-04-20,10:29:15,XBTUSD, 1172960, 7060, 7060.5, 246286
16-04-20,10:30:15,XBTUSD, 274540, 7055, 7055.5, 720162
16-04-20,10:31:15,XBTUSD, 1360162, 7058.5, 7059, 171224
16-04-20,10:32:15,XBTUSD, 252658, 7058, 7058.5, 1143726
16-04-20,10:33:15,XBTUSD, 121662, 7052, 7052.5, 1218822
16-04-20,10:34:15,XBTUSD, 110677, 7046.5, 7047, 1114054
16-04-20,10:35:15,XBTUSD, 341379, 7046.5, 7047, 796388
16-04-20,10:36:15,XBTUSD, 101155, 7046.5, 7047, 1409340
16-04-20,10:37:15,XBTUSD, 1199826, 6977, 6977.5, 13035
16-04-20,10:38:15,XBTUSD, 372522, 6980.5, 6981, 7219
16-04-20,10:39:15,XBTUSD, 16204, 6922, 6922.5, 17926
16-04-20,10:40:15,XBTUSD, 379737, 6946, 6946.5, 397925
16-04-20,10:41:15,XBTUSD, 1338, 6949, 6949.5, 1078866
16-04-20,10:42:15,XBTUSD, 75721, 6946, 6946.5, 664586
16-04-20,10:43:15,XBTUSD, 80504, 6956.5, 6957, 592588
16-04-20,10:44:15,XBTUSD, 507810, 6960.5, 6961, 592227
16-04-20,10:45:15,XBTUSD, 736429, 6971.5, 6972, 149192
16-04-20,10:46:15,XBTUSD, 287144, 6973.5, 6974, 309257
16-04-20,10:47:15,XBTUSD, 2965844, 6960, 6960.5, 81493
16-04-20,10:48:15,XBTUSD, 322556, 6964.5, 6965, 656757
16-04-20,10:49:15,XBTUSD, 26557, 6968, 6968.5, 1266845
16-04-20,10:50:15,XBTUSD, 1392863, 6965, 6965.5, 20959
16-04-20,10:51:15,XBTUSD, 133568, 6960, 6960.5, 692290
16-04-20,10:52:15,XBTUSD, 903112, 6955.5, 6956, 52208
16-04-20,10:53:15,XBTUSD, 781461, 6955.5, 6956, 185068
16-04-20,10:54:15,XBTUSD, 66515, 6955.5, 6956, 1004412
16-04-20,10:55:15,XBTUSD, 631074, 6942.5, 6943, 659967
16-04-20,10:56:15,XBTUSD, 174671, 6958, 6958.5, 563198
16-04-20,10:57:15,XBTUSD, 811852, 6953.5, 6954, 112557
16-04-20,10:58:15,XBTUSD, 919050, 6958, 6958.5, 231302
16-04-20,10:59:15,XBTUSD, 455016, 6975, 6975.5, 914738
16-04-20,11:00:15,XBTUSD, 118174, 6968, 6968.5, 972635
16-04-20,11:01:15,XBTUSD, 1011449, 6976, 6976.5, 703144
16-04-20,11:02:15,XBTUSD, 339935, 6967.5, 6968, 515059
16-04-20,11:03:15,XBTUSD, 1162349, 6967.5, 6968, 588999
16-04-20,11:04:15,XBTUSD, 218253, 6966.5, 6967, 762553
16-04-20,11:05:15,XBTUSD, 232012, 6963, 6963.5, 923588
16-04-20,11:06:15,XBTUSD, 194822, 6962.5, 6963, 1090470
16-04-20,11:07:15,XBTUSD, 1290461, 6962.5, 6963, 142299
16-04-20,11:08:15,XBTUSD, 67962, 6958, 6958.5, 952721
16-04-20,11:09:15,XBTUSD, 145701, 6959.5, 6960, 1121340
16-04-20,11:10:15,XBTUSD, 40048, 6951, 6951.5, 917325
16-04-20,11:11:15,XBTUSD, 1406232, 6954.5, 6955, 35656
16-04-20,11:12:15,XBTUSD, 988059, 6955.5, 6956, 369561
16-04-20,11:13:15,XBTUSD, 249632, 6958.5, 6959, 942050
16-04-20,11:14:15,XBTUSD, 1935826, 6974.5, 6975, 214700
16-04-20,11:15:15,XBTUSD, 247867, 7003.5, 7004, 866654
16-04-20,11:16:15,XBTUSD, 940347, 6995.5, 6996, 305938
16-04-20,11:17:15,XBTUSD, 785080, 6993, 6993.5, 814233
16-04-20,11:18:15,XBTUSD, 1076845, 6999.5, 7000, 387117
16-04-20,11:19:15,XBTUSD, 870469, 7009.5, 7010, 678217
16-04-20,11:20:15,XBTUSD, 1129747, 7012.5, 7013, 523730
16-04-20,11:21:15,XBTUSD, 1362952, 7015.5, 7016, 29225
16-04-20,11:22:15,XBTUSD, 1090926, 7019.5, 7020, 285779
16-04-20,11:23:15,XBTUSD, 1026765, 7013, 7013.5, 241535
16-04-20,11:24:15,XBTUSD, 922660, 7010.5, 7011, 432304
16-04-20,11:25:15,XBTUSD, 609600, 7015, 7015.5, 565675
16-04-20,11:26:15,XBTUSD, 425829, 7013.5, 7014, 717206
16-04-20,11:27:15,XBTUSD, 807056, 7010.5, 7011, 593860
16-04-20,11:28:15,XBTUSD, 392326, 7015, 7015.5, 854834
