18-05-20,00:00:02,symbol, bidSize, bidPrice, askPrice, askSize
18-05-20,00:00:15,XBTUSD, 1144556, 9676.5, 9677, 110916
18-05-20,00:01:15,XBTUSD, 689917, 9699, 9699.5, 815959
18-05-20,00:02:15,XBTUSD, 619380, 9702.5, 9703, 620931
18-05-20,00:03:15,XBTUSD, 363472, 9714.5, 9715, 1080824
18-05-20,00:04:15,XBTUSD, 414415, 9724.5, 9725, 512000
18-05-20,00:05:15,XBTUSD, 1266382, 9718, 9718.5, 31903
18-05-20,00:06:15,XBTUSD, 1232191, 9716, 9716.5, 1084021
18-05-20,00:07:15,XBTUSD, 483686, 9716, 9716.5, 1706877
18-05-20,00:08:15,XBTUSD, 826603, 9707, 9707.5, 778703
18-05-20,00:09:15,XBTUSD, 1246401, 9723, 9723.5, 971276
18-05-20,00:10:15,XBTUSD, 1219527, 9730, 9730.5, 16542
18-05-20,00:11:15,XBTUSD, 247351, 9733.5, 9734, 1613967
18-05-20,00:12:15,XBTUSD, 96598, 9732.5, 9733, 3199
18-05-20,00:13:15,XBTUSD, 789711, 9751.5, 9752, 884970
18-05-20,00:14:15,XBTUSD, 416584, 9754.5, 9755, 668890
18-05-20,00:15:15,XBTUSD, 697228, 9752, 9752.5, 846596
18-05-20,00:16:15,XBTUSD, 926319, 9743, 9743.5, 1681609
18-05-20,00:17:15,XBTUSD, 1323468, 9746, 9746.5, 48913
18-05-20,00:18:15,XBTUSD, 209906, 9753, 9753.5, 801726
18-05-20,00:19:15,XBTUSD, 1172377, 9760.5, 9761, 241946
18-05-20,00:20:15,XBTUSD, 1494440, 9770.5, 9771, 1502690
18-05-20,00:21:15,XBTUSD, 1020478, 9783, 9783.5, 82881
18-05-20,00:22:15,XBTUSD, 220605, 9780, 9780.5, 10143
18-05-20,00:23:15,XBTUSD, 1336713, 9777.5, 9778, 94621
18-05-20,00:24:15,XBTUSD, 332626, 9774.5, 9775, 1419140
