21-04-20,00:34:28,symbol, bidSize, bidPrice, askPrice, askSize
21-04-20,00:35:15,XBTUSD, 572892, 6883, 6883.5, 860716
21-04-20,00:36:15,XBTUSD, 258556, 6887, 6887.5, 940349
21-04-20,00:36:15,XBTUSD, 258556, 6887, 6887.5, 940349
21-04-20,00:36:15,XBTUSD, 258556, 6887, 6887.5, 940349
21-04-20,00:37:15,XBTUSD, 1397245, 6889, 6889.5, 240334
21-04-20,00:37:15,XBTUSD, 1397245, 6889, 6889.5, 240334
21-04-20,00:37:15,XBTUSD, 1397245, 6889, 6889.5, 240334
21-04-20,00:38:15,XBTUSD, 1122341, 6892.5, 6893, 263360
21-04-20,00:38:15,XBTUSD, 1122341, 6892.5, 6893, 263360
21-04-20,00:38:15,XBTUSD, 1122341, 6892.5, 6893, 263360
21-04-20,00:39:15,XBTUSD, 188057, 6905, 6905.5, 423136
21-04-20,00:39:15,XBTUSD, 188057, 6905, 6905.5, 423136
21-04-20,00:39:15,XBTUSD, 188057, 6905, 6905.5, 423136
21-04-20,00:39:15,XBTUSD, 188057, 6905, 6905.5, 423136
21-04-20,00:40:15,XBTUSD, 357764, 6912.5, 6913, 749598
21-04-20,00:40:15,XBTUSD, 357764, 6912.5, 6913, 749598
21-04-20,00:40:15,XBTUSD, 357764, 6912.5, 6913, 749598
21-04-20,00:40:15,XBTUSD, 357764, 6912.5, 6913, 749598
21-04-20,00:40:15,XBTUSD, 357764, 6912.5, 6913, 749598
21-04-20,00:40:15,XBTUSD, 357764, 6912.5, 6913, 749598
21-04-20,00:41:15,XBTUSD, 156359, 6914.5, 6915, 1197180
21-04-20,00:41:15,XBTUSD, 156359, 6914.5, 6915, 1197180
21-04-20,00:41:15,XBTUSD, 156359, 6914.5, 6915, 1197180
21-04-20,00:41:15,XBTUSD, 156359, 6914.5, 6915, 1197180
21-04-20,00:41:15,XBTUSD, 156359, 6914.5, 6915, 1197180
21-04-20,00:41:15,XBTUSD, 156359, 6914.5, 6915, 1197180
21-04-20,00:42:15,XBTUSD, 825300, 6909.5, 6910, 703088
21-04-20,00:42:15,XBTUSD, 825300, 6909.5, 6910, 703088
21-04-20,00:42:15,XBTUSD, 825300, 6909.5, 6910, 703088
21-04-20,00:42:15,XBTUSD, 825300, 6909.5, 6910, 703088
21-04-20,00:42:15,XBTUSD, 825300, 6909.5, 6910, 703088
21-04-20,00:42:15,XBTUSD, 825300, 6909.5, 6910, 703088
21-04-20,00:43:15,XBTUSD, 45511, 6907, 6907.5, 2140468
21-04-20,00:43:15,XBTUSD, 45511, 6907, 6907.5, 2140468
21-04-20,00:43:15,XBTUSD, 45511, 6907, 6907.5, 2140468
21-04-20,00:43:15,XBTUSD, 45511, 6907, 6907.5, 2140468
21-04-20,00:43:15,XBTUSD, 45511, 6907, 6907.5, 2140468
21-04-20,00:43:15,XBTUSD, 45511, 6907, 6907.5, 2140468
21-04-20,00:44:15,XBTUSD, 1726706, 6907, 6907.5, 950718
21-04-20,00:44:15,XBTUSD, 1726706, 6907, 6907.5, 950718
21-04-20,00:44:15,XBTUSD, 1726706, 6907, 6907.5, 950718
21-04-20,00:44:15,XBTUSD, 1726706, 6907, 6907.5, 950718
21-04-20,00:44:15,XBTUSD, 1726706, 6907, 6907.5, 950718
21-04-20,00:44:15,XBTUSD, 1726706, 6907, 6907.5, 950718
21-04-20,00:45:15,XBTUSD, 715103, 6894.5, 6895, 610424
21-04-20,00:45:15,XBTUSD, 715103, 6894.5, 6895, 610424
21-04-20,00:45:15,XBTUSD, 715103, 6894.5, 6895, 610424
21-04-20,00:45:15,XBTUSD, 715103, 6894.5, 6895, 610424
