12-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
12-05-20,00:00:15,XBTUSD, 1789523, 8565, 8565.5, 107721
12-05-20,00:01:15,XBTUSD, 577742, 8550, 8550.5, 413132
12-05-20,00:02:15,XBTUSD, 904274, 8565.5, 8566, 4191
12-05-20,00:03:15,XBTUSD, 860650, 8540, 8540.5, 274577
12-05-20,00:04:15,XBTUSD, 317532, 8550, 8550.5, 428569
12-05-20,00:05:15,XBTUSD, 642205, 8574.5, 8575, 415164
12-05-20,00:06:15,XBTUSD, 978308, 8568.5, 8569, 11475
12-05-20,00:07:15,XBTUSD, 139289, 8599.5, 8600, 1202591
12-05-20,00:08:15,XBTUSD, 879262, 8614.5, 8615, 11090
12-05-20,00:09:15,XBTUSD, 706671, 8659.5, 8660, 14589
12-05-20,00:10:15,XBTUSD, 287592, 8669.5, 8670, 377493
12-05-20,00:11:15,XBTUSD, 556398, 8661.5, 8662, 152800
12-05-20,00:12:15,XBTUSD, 30260, 8649.5, 8650, 575776
12-05-20,00:13:15,XBTUSD, 61109, 8651.5, 8652, 562762
12-05-20,00:14:15,XBTUSD, 795295, 8656.5, 8657, 780
12-05-20,00:15:15,XBTUSD, 532853, 8641, 8641.5, 419271
12-05-20,00:16:15,XBTUSD, 115649, 8655.5, 8656, 1019550
12-05-20,00:17:15,XBTUSD, 467384, 8655.5, 8656, 418010
12-05-20,00:18:15,XBTUSD, 100422, 8670.5, 8671, 99360
12-05-20,00:19:15,XBTUSD, 8589, 8655, 8655.5, 1195470
12-05-20,00:20:15,XBTUSD, 793005, 8627.5, 8628, 438505
12-05-20,00:21:15,XBTUSD, 661055, 8640, 8640.5, 1099
12-05-20,00:22:15,XBTUSD, 1029440, 8632.5, 8633, 330937
12-05-20,00:23:15,XBTUSD, 894058, 8626.5, 8627, 265208
12-05-20,00:24:15,XBTUSD, 1023670, 8625.5, 8626, 621
12-05-20,00:25:15,XBTUSD, 355962, 8641.5, 8642, 542069
12-05-20,00:26:15,XBTUSD, 409177, 8632, 8632.5, 278229
12-05-20,00:27:15,XBTUSD, 785869, 8649.5, 8650, 199049
12-05-20,00:28:15,XBTUSD, 1164051, 8656.5, 8657, 441086
12-05-20,00:29:15,XBTUSD, 38060, 8650.5, 8651, 1298336
12-05-20,00:30:15,XBTUSD, 226302, 8638.5, 8639, 909522
12-05-20,00:31:15,XBTUSD, 33236, 8615, 8615.5, 1010913
12-05-20,00:32:15,XBTUSD, 5955, 8613, 8613.5, 221523
12-05-20,00:33:15,XBTUSD, 829849, 8608, 8608.5, 255639
12-05-20,00:34:15,XBTUSD, 1288800, 8608, 8608.5, 22545
12-05-20,00:35:15,XBTUSD, 901539, 8611.5, 8612, 752642
12-05-20,00:36:15,XBTUSD, 1533979, 8611.5, 8612, 482038
12-05-20,00:37:15,XBTUSD, 793991, 8593, 8593.5, 157999
12-05-20,00:38:15,XBTUSD, 1192425, 8600.5, 8601, 210853
12-05-20,00:39:15,XBTUSD, 407249, 8584, 8584.5, 574514
12-05-20,00:40:15,XBTUSD, 524034, 8580, 8580.5, 897341
12-05-20,00:41:15,XBTUSD, 1132677, 8598.5, 8599, 30106
12-05-20,00:42:15,XBTUSD, 516625, 8601.5, 8602, 640925
12-05-20,00:43:15,XBTUSD, 6569, 8596.5, 8597, 617916
12-05-20,00:44:15,XBTUSD, 816420, 8602.5, 8603, 982790
12-05-20,00:45:15,XBTUSD, 1033778, 8584.5, 8585, 3960
12-05-20,00:46:15,XBTUSD, 664, 8578.5, 8579, 213471
12-05-20,00:47:15,XBTUSD, 620115, 8572, 8572.5, 458168
12-05-20,00:48:15,XBTUSD, 460570, 8582.5, 8583, 545473
12-05-20,00:49:15,XBTUSD, 884125, 8595, 8595.5, 110547
12-05-20,00:50:15,XBTUSD, 675130, 8599, 8599.5, 296259
12-05-20,00:51:15,XBTUSD, 263576, 8602.5, 8603, 803484
12-05-20,00:52:15,XBTUSD, 361133, 8600, 8600.5, 1017308
12-05-20,00:53:15,XBTUSD, 179494, 8598.5, 8599, 1013672
12-05-20,00:54:15,XBTUSD, 465037, 8586.5, 8587, 681009
12-05-20,00:55:15,XBTUSD, 697343, 8590, 8590.5, 651866
12-05-20,00:56:15,XBTUSD, 119199, 8590, 8590.5, 862212
12-05-20,00:57:15,XBTUSD, 528144, 8596.5, 8597, 555933
12-05-20,00:58:15,XBTUSD, 55984, 8606.5, 8607, 749611
12-05-20,23:54:15,XBTUSD, 1024527, 8793, 8793.5, 7400
12-05-20,23:55:15,XBTUSD, 415633, 8793, 8793.5, 1055509
12-05-20,23:56:15,XBTUSD, 611607, 8787, 8787.5, 297126
12-05-20,23:57:15,XBTUSD, 1107552, 8790, 8796, 39443
12-05-20,23:58:15,XBTUSD, 644163, 8804.5, 8805, 574713
12-05-20,23:59:15,XBTUSD, 585629, 8817.5, 8818, 579568
