28-04-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
28-04-20,00:00:15,XBTUSD, 1067602, 7787.5, 7788, 492971
28-04-20,00:01:15,XBTUSD, 305383, 7770, 7770.5, 1069233
28-04-20,00:02:15,XBTUSD, 698002, 7771, 7771.5, 800163
28-04-20,00:03:15,XBTUSD, 495114, 7755, 7755.5, 909782
28-04-20,00:04:15,XBTUSD, 954426, 7752, 7752.5, 843866
28-04-20,00:05:15,XBTUSD, 694992, 7756.5, 7757, 508062
28-04-20,00:06:15,XBTUSD, 41202, 7750.5, 7751, 2216457
28-04-20,00:07:15,XBTUSD, 1237050, 7749, 7749.5, 272695
28-04-20,00:08:15,XBTUSD, 119491, 7754.5, 7755, 1443208
28-04-20,00:09:15,XBTUSD, 303696, 7750, 7750.5, 930635
28-04-20,00:10:15,XBTUSD, 1453482, 7753, 7753.5, 81226
28-04-20,00:11:15,XBTUSD, 1149750, 7753.5, 7754, 113283
28-04-20,00:12:15,XBTUSD, 474730, 7753.5, 7754, 1092897
28-04-20,00:13:15,XBTUSD, 917186, 7751, 7751.5, 717707
28-04-20,00:14:15,XBTUSD, 1027341, 7749.5, 7750, 335032
28-04-20,00:15:15,XBTUSD, 1435709, 7753, 7753.5, 86858
28-04-20,00:16:15,XBTUSD, 782416, 7757, 7757.5, 932573
28-04-20,00:17:15,XBTUSD, 1063730, 7757.5, 7758, 606630
28-04-20,00:18:15,XBTUSD, 1070832, 7757.5, 7758, 907412
28-04-20,00:19:15,XBTUSD, 1047534, 7757.5, 7758, 319074
28-04-20,00:20:15,XBTUSD, 501796, 7748.5, 7749, 1313996
28-04-20,00:21:15,XBTUSD, 1076115, 7750.5, 7751, 650824
28-04-20,00:22:15,XBTUSD, 152970, 7750.5, 7751, 1204776
28-04-20,00:23:15,XBTUSD, 201392, 7750.5, 7751, 1043645
28-04-20,00:24:15,XBTUSD, 798930, 7744.5, 7745, 525452
28-04-20,00:25:15,XBTUSD, 880226, 7744.5, 7745, 648127
28-04-20,00:26:15,XBTUSD, 696919, 7744.5, 7745, 882710
28-04-20,00:27:15,XBTUSD, 300255, 7735, 7735.5, 807056
28-04-20,00:28:15,XBTUSD, 187600, 7739, 7739.5, 1623220
28-04-20,00:29:15,XBTUSD, 976919, 7738.5, 7739, 806732
28-04-20,00:30:15,XBTUSD, 937685, 7738.5, 7739, 1024108
28-04-20,00:31:15,XBTUSD, 755434, 7734.5, 7735, 1007113
28-04-20,00:32:15,XBTUSD, 650506, 7743, 7743.5, 1022489
28-04-20,00:33:15,XBTUSD, 655636, 7744.5, 7745, 1012832
28-04-20,00:34:15,XBTUSD, 257375, 7744.5, 7745, 1146779
28-04-20,00:35:15,XBTUSD, 63168, 7743.5, 7744, 1491594
