08-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
08-05-20,00:00:15,XBTUSD, 469359, 10009.5, 10010, 833427
08-05-20,00:01:15,XBTUSD, 569413, 10010, 10010.5, 152341
08-05-20,00:02:15,XBTUSD, 438430, 9992, 9992.5, 324958
08-05-20,00:03:15,XBTUSD, 601554, 9985, 9985.5, 533689
08-05-20,00:04:15,XBTUSD, 48498, 9973, 9973.5, 20000
08-05-20,00:05:15,XBTUSD, 279828, 9896.5, 9897, 488317
08-05-20,00:06:15,XBTUSD, 580565, 9916.5, 9917, 313799
08-05-20,00:07:15,XBTUSD, 36779, 9918, 9918.5, 417502
08-05-20,00:08:15,XBTUSD, 1310283, 9913.5, 9914, 190873
08-05-20,00:09:15,XBTUSD, 1196346, 9914.5, 9915, 424548
08-05-20,00:10:15,XBTUSD, 20465, 9889, 9889.5, 36050
08-05-20,00:11:15,XBTUSD, 564984, 9918.5, 9919, 547911
08-05-20,00:12:15,XBTUSD, 1482427, 9923.5, 9924, 31619
08-05-20,00:13:15,XBTUSD, 30187, 9933, 9933.5, 1007306
08-05-20,00:14:15,XBTUSD, 358182, 9932, 9932.5, 1388793
08-05-20,00:15:15,XBTUSD, 155267, 9919.5, 9920, 1178006
08-05-20,00:16:15,XBTUSD, 206472, 9922.5, 9923, 4859
08-05-20,00:17:15,XBTUSD, 1302975, 9935, 9935.5, 962146
08-05-20,00:18:15,XBTUSD, 1256749, 9942.5, 9943, 634933
08-05-20,09:23:15,XBTUSD, 3225920, 9883.5, 9884, 292889
08-05-20,09:24:15,XBTUSD, 3143496, 9883.5, 9884, 299714
08-05-20,09:25:15,XBTUSD, 2912034, 9883.5, 9884, 1079537
08-05-20,09:26:15,XBTUSD, 3321426, 9883.5, 9884, 155827
08-05-20,09:27:15,XBTUSD, 3153721, 9883.5, 9884, 453673
08-05-20,09:28:15,XBTUSD, 1597411, 9892, 9892.5, 119850
08-05-20,09:29:15,XBTUSD, 955488, 9890, 9890.5, 874281
08-05-20,09:30:15,XBTUSD, 2081305, 9883.5, 9884, 1161866
08-05-20,09:31:15,XBTUSD, 3466862, 9892, 9892.5, 93470
08-05-20,09:32:15,XBTUSD, 3261148, 9892, 9892.5, 929829
08-05-20,09:33:15,XBTUSD, 1368337, 9879.5, 9880, 107868
08-05-20,09:34:15,XBTUSD, 1785909, 9879.5, 9880, 138056
08-05-20,09:35:15,XBTUSD, 3418512, 9881.5, 9882, 111802
08-05-20,09:36:15,XBTUSD, 1537937, 9873, 9873.5, 509294
08-05-20,09:37:15,XBTUSD, 1327898, 9865, 9865.5, 587922
08-05-20,09:38:15,XBTUSD, 878743, 9865, 9865.5, 1056157
08-05-20,09:39:15,XBTUSD, 1089203, 9865, 9865.5, 993331
08-05-20,09:40:15,XBTUSD, 755836, 9857, 9857.5, 1026759
08-05-20,09:41:15,XBTUSD, 1998232, 9862, 9862.5, 424079
08-05-20,09:42:15,XBTUSD, 2835725, 9862, 9862.5, 209387
08-05-20,09:43:15,XBTUSD, 331014, 9862, 9862.5, 1292231
08-05-20,09:44:15,XBTUSD, 1371302, 9862, 9862.5, 941578
08-05-20,09:45:15,XBTUSD, 2149506, 9862, 9862.5, 93940
08-05-20,09:46:15,XBTUSD, 1743090, 9862, 9862.5, 856579
08-05-20,09:47:15,XBTUSD, 1526985, 9868.5, 9869, 571338
08-05-20,09:48:15,XBTUSD, 1990743, 9868.5, 9869, 965165
08-05-20,09:49:15,XBTUSD, 1417787, 9857.5, 9858, 642242
08-05-20,09:50:15,XBTUSD, 427445, 9850, 9850.5, 1425918
08-05-20,09:51:15,XBTUSD, 1032489, 9844.5, 9845, 761120
08-05-20,09:52:15,XBTUSD, 2450554, 9848, 9848.5, 13393
08-05-20,09:53:15,XBTUSD, 1979214, 9850, 9850.5, 542984
08-05-20,09:54:15,XBTUSD, 1922624, 9854.5, 9855, 12667
08-05-20,09:55:15,XBTUSD, 2156712, 9857.5, 9858, 242400
08-05-20,09:56:15,XBTUSD, 556896, 9858, 9858.5, 1240694
08-05-20,09:57:15,XBTUSD, 653922, 9856.5, 9857, 857182
08-05-20,09:58:15,XBTUSD, 253378, 9856.5, 9857, 1284814
08-05-20,09:59:15,XBTUSD, 130241, 9856.5, 9857, 1659169
08-05-20,10:00:15,XBTUSD, 143728, 9856.5, 9857, 1923042
08-05-20,10:01:15,XBTUSD, 1350594, 9843, 9843.5, 466929
08-05-20,10:02:15,XBTUSD, 2030769, 9855.5, 9856, 321284
08-05-20,10:03:15,XBTUSD, 1932318, 9855.5, 9856, 153810
08-05-20,10:04:15,XBTUSD, 1569853, 9862, 9862.5, 390979
08-05-20,10:05:15,XBTUSD, 1195135, 9867, 9867.5, 659066
08-05-20,10:06:15,XBTUSD, 1258771, 9867, 9867.5, 796477
08-05-20,10:07:15,XBTUSD, 119646, 9867, 9867.5, 1343222
08-05-20,10:08:15,XBTUSD, 671165, 9870, 9870.5, 730682
08-05-20,10:09:15,XBTUSD, 81124, 9873, 9873.5, 33718
08-05-20,10:10:15,XBTUSD, 1707736, 9870, 9870.5, 371310
08-05-20,10:11:15,XBTUSD, 1879694, 9870, 9870.5, 320186
08-05-20,10:12:15,XBTUSD, 1236087, 9870, 9870.5, 716847
08-05-20,10:13:15,XBTUSD, 1721927, 9870, 9870.5, 1105005
08-05-20,10:14:15,XBTUSD, 1634821, 9867, 9867.5, 123990
08-05-20,10:15:15,XBTUSD, 1871605, 9878.5, 9879, 75592
08-05-20,10:16:15,XBTUSD, 1589245, 9881.5, 9882, 31297
08-05-20,10:17:15,XBTUSD, 813514, 9881.5, 9882, 1121011
08-05-20,10:18:15,XBTUSD, 852398, 9881.5, 9882, 1022264
08-05-20,10:19:15,XBTUSD, 901359, 9879.5, 9880, 1095899
08-05-20,10:20:15,XBTUSD, 1799730, 9896.5, 9897, 303
08-05-20,10:21:15,XBTUSD, 654543, 9896, 9896.5, 1134097
08-05-20,10:22:15,XBTUSD, 383034, 9896, 9896.5, 1685079
08-05-20,10:23:15,XBTUSD, 566618, 9890, 9890.5, 1351071
08-05-20,10:24:15,XBTUSD, 1357653, 9895.5, 9896, 280589
08-05-20,10:25:15,XBTUSD, 1009259, 9892, 9892.5, 641347
08-05-20,10:26:15,XBTUSD, 1561810, 9893, 9893.5, 121042
08-05-20,10:27:15,XBTUSD, 1772784, 9893.5, 9894, 19964
08-05-20,10:28:15,XBTUSD, 1053751, 9900.5, 9901, 514582
08-05-20,10:29:15,XBTUSD, 796515, 9902, 9902.5, 1661139
08-05-20,10:30:15,XBTUSD, 1125283, 9907.5, 9908, 896638
08-05-20,10:31:15,XBTUSD, 1335470, 9906.5, 9907, 259722
08-05-20,10:32:15,XBTUSD, 1213664, 9901.5, 9902, 555813
