26-04-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
26-04-20,04:49:15,XBTUSD, 498650, 7554.5, 7555, 1239917
26-04-20,04:50:15,XBTUSD, 721728, 7554.5, 7555, 1118185
26-04-20,04:51:15,XBTUSD, 715149, 7554.5, 7555, 939601
26-04-20,04:52:15,XBTUSD, 472182, 7554.5, 7555, 1336337
26-04-20,04:53:15,XBTUSD, 672574, 7554.5, 7555, 1360531
26-04-20,04:54:15,XBTUSD, 1021685, 7554.5, 7555, 931569
26-04-20,04:55:15,XBTUSD, 1526260, 7554.5, 7555, 594047
26-04-20,04:56:15,XBTUSD, 1367062, 7554.5, 7555, 580946
26-04-20,04:57:15,XBTUSD, 1274060, 7554.5, 7555, 649881
26-04-20,04:58:15,XBTUSD, 1452762, 7554.5, 7555, 463820
26-04-20,04:59:15,XBTUSD, 1191901, 7560.5, 7561, 247735
26-04-20,05:00:15,XBTUSD, 861916, 7560.5, 7561, 757970
26-04-20,05:01:15,XBTUSD, 609740, 7560.5, 7561, 872528
26-04-20,05:02:15,XBTUSD, 140442, 7560.5, 7561, 1887967
26-04-20,05:03:15,XBTUSD, 231513, 7560.5, 7561, 1777115
26-04-20,05:04:15,XBTUSD, 149645, 7558, 7558.5, 1062595
