30-04-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
30-04-20,00:00:15,XBTUSD, 999502, 8793.5, 8794, 287633
30-04-20,06:15:15,XBTUSD, 340400, 9404.5, 9405, 354536
30-04-20,06:16:15,XBTUSD, 73380, 9439, 9439.5, 961827
30-04-20,06:17:15,XBTUSD, 1304260, 9422, 9422.5, 8390
30-04-20,06:18:15,XBTUSD, 77916, 9449.5, 9450, 13069
30-04-20,06:19:15,XBTUSD, 847471, 9453.5, 9454, 35287
30-04-20,06:20:15,XBTUSD, 6349, 9464, 9464.5, 1397802
30-04-20,06:21:15,XBTUSD, 780630, 9443, 9443.5, 564784
30-04-20,06:22:15,XBTUSD, 484092, 9455.5, 9456, 665277
30-04-20,06:23:15,XBTUSD, 528060, 9437.5, 9438, 177348
30-04-20,06:24:15,XBTUSD, 45756, 9402.5, 9403, 27999
30-04-20,06:25:15,XBTUSD, 932741, 9416.5, 9417, 52147
30-04-20,06:26:15,XBTUSD, 573063, 9409.5, 9410, 616791
30-04-20,06:27:15,XBTUSD, 436039, 9410.5, 9411, 523138
30-04-20,06:28:15,XBTUSD, 253513, 9387.5, 9388, 384508
30-04-20,06:29:15,XBTUSD, 378375, 9379.5, 9380, 426713
30-04-20,06:30:15,XBTUSD, 540010, 9369.5, 9370, 541374
30-04-20,06:31:15,XBTUSD, 505387, 9294, 9294.5, 332843
30-04-20,06:32:15,XBTUSD, 169818, 9331, 9331.5, 588499
30-04-20,06:33:15,XBTUSD, 784967, 9344.5, 9345, 77121
30-04-20,06:34:15,XBTUSD, 482240, 9334.5, 9335, 401228
30-04-20,06:35:15,XBTUSD, 75487, 9339, 9342, 37557
30-04-20,06:36:15,XBTUSD, 874380, 9362, 9362.5, 213501
30-04-20,06:37:15,XBTUSD, 554020, 9374.5, 9375, 122405
30-04-20,06:38:15,XBTUSD, 466363, 9380.5, 9381, 330561
30-04-20,06:39:15,XBTUSD, 460809, 9392.5, 9393, 406218
30-04-20,06:40:15,XBTUSD, 473061, 9390.5, 9391, 364913
30-04-20,06:41:15,XBTUSD, 477025, 9407, 9407.5, 748877
30-04-20,06:42:15,XBTUSD, 231050, 9396.5, 9397, 563545
30-04-20,06:43:15,XBTUSD, 408310, 9398, 9398.5, 793396
30-04-20,06:44:15,XBTUSD, 132336, 9391.5, 9392, 1205656
30-04-20,06:45:15,XBTUSD, 311596, 9383, 9383.5, 879964
30-04-20,06:46:15,XBTUSD, 114633, 9367.5, 9368, 132299
30-04-20,06:47:15,XBTUSD, 3339, 9358.5, 9359.5, 1135371
30-04-20,06:48:15,XBTUSD, 1156920, 9346, 9346.5, 1161944
30-04-20,06:49:15,XBTUSD, 742666, 9361.5, 9362, 144815
30-04-20,06:50:15,XBTUSD, 1025010, 9358, 9358.5, 178004
30-04-20,06:51:15,XBTUSD, 744380, 9370, 9370.5, 64152
30-04-20,06:52:15,XBTUSD, 286192, 9357.5, 9358, 815324
30-04-20,06:53:15,XBTUSD, 979796, 9342, 9342.5, 81451
30-04-20,06:54:15,XBTUSD, 332959, 9349.5, 9350, 940121
30-04-20,06:55:15,XBTUSD, 135785, 9342, 9342.5, 1023700
30-04-20,06:56:15,XBTUSD, 947391, 9314, 9314.5, 101961
30-04-20,14:42:15,XBTUSD, 610379, 8828, 8828.5, 349187
30-04-20,14:43:15,XBTUSD, 265176, 8822, 8822.5, 620371
30-04-20,14:44:15,XBTUSD, 974385, 8822, 8822.5, 735123
30-04-20,14:45:15,XBTUSD, 293398, 8801, 8801.5, 671174
