10-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
10-05-20,00:00:15,XBTUSD, 1230895, 9537.5, 9538, 366584
10-05-20,00:01:15,XBTUSD, 296910, 9569.5, 9570, 82544
10-05-20,00:02:15,XBTUSD, 38040, 9565, 9565.5, 1950713
10-05-20,00:03:15,XBTUSD, 701531, 9532, 9532.5, 503614
10-05-20,00:04:15,XBTUSD, 925330, 9517.5, 9518, 590312
10-05-20,00:05:15,XBTUSD, 1231137, 9485.5, 9486, 8251
10-05-20,00:06:15,XBTUSD, 1481592, 9478, 9478.5, 2303
10-05-20,00:07:15,XBTUSD, 19447, 9501, 9501.5, 668813
10-05-20,00:08:15,XBTUSD, 52849, 9512, 9512.5, 1828263
10-05-20,00:09:15,XBTUSD, 239835, 9494.5, 9495, 835577
10-05-20,00:10:15,XBTUSD, 216717, 9485, 9485.5, 1114239
10-05-20,00:11:15,XBTUSD, 157477, 9485, 9485.5, 1166302
10-05-20,00:12:15,XBTUSD, 10000, 9490, 9490.5, 1108011
10-05-20,00:13:15,XBTUSD, 146529, 9467.5, 9468, 723062
10-05-20,00:14:15,XBTUSD, 434690, 9421.5, 9422, 222774
10-05-20,00:15:15,XBTUSD, 59256, 9350.5, 9351, 10600
10-05-20,00:16:15,XBTUSD, 699, 9164, 9165, 8334812
10-05-20,00:17:15,XBTUSD, 21, 9183, 9183.5, 489559
