03-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
03-05-20,00:00:15,XBTUSD, 706580, 8980, 8980.5, 611989
03-05-20,00:01:15,XBTUSD, 874294, 8985, 8985.5, 10000
03-05-20,00:02:15,XBTUSD, 1105599, 8982, 8982.5, 87283
03-05-20,00:03:15,XBTUSD, 789287, 8985, 8985.5, 647425
03-05-20,00:04:15,XBTUSD, 778142, 8988, 8988.5, 417978
03-05-20,00:05:15,XBTUSD, 203637, 8988.5, 8989, 1162263
03-05-20,00:06:15,XBTUSD, 700147, 8994, 8994.5, 41093
03-05-20,00:07:15,XBTUSD, 601053, 8983.5, 8984, 509487
03-05-20,00:08:15,XBTUSD, 58339, 8981, 8981.5, 1450509
03-05-20,00:09:15,XBTUSD, 1419522, 8975, 8975.5, 128740
03-05-20,00:10:15,XBTUSD, 854911, 8976.5, 8977, 10246
03-05-20,00:11:15,XBTUSD, 291209, 8962.5, 8963, 350696
03-05-20,00:12:15,XBTUSD, 474963, 8958.5, 8959, 647570
03-05-20,00:13:15,XBTUSD, 916643, 8958, 8958.5, 490008
03-05-20,00:14:15,XBTUSD, 348702, 8958, 8958.5, 867776
03-05-20,00:15:15,XBTUSD, 221997, 8959.5, 8960, 738314
03-05-20,00:16:15,XBTUSD, 1697724, 8972.5, 8973, 50764
03-05-20,00:17:15,XBTUSD, 82436, 8981, 8981.5, 1193118
03-05-20,00:18:15,XBTUSD, 672708, 8981.5, 8982, 334008
03-05-20,00:19:15,XBTUSD, 819247, 8981.5, 8982, 240760
03-05-20,00:20:15,XBTUSD, 901038, 8983.5, 8984, 839372
03-05-20,00:21:15,XBTUSD, 997129, 8989.5, 8990, 368692
03-05-20,01:07:15,XBTUSD, 268351, 9174, 9174.5, 1281903
03-05-20,01:08:15,XBTUSD, 1334095, 9195.5, 9196, 102459
03-05-20,01:08:15,XBTUSD, 1334095, 9195.5, 9196, 102459
03-05-20,01:09:15,XBTUSD, 273503, 9190.5, 9191, 138778
03-05-20,01:09:15,XBTUSD, 273503, 9190.5, 9191, 138778
03-05-20,01:10:15,XBTUSD, 438529, 9194.5, 9195, 400483
03-05-20,01:10:15,XBTUSD, 438529, 9194.5, 9195, 400483
03-05-20,01:11:15,XBTUSD, 910490, 9177, 9177.5, 367492
03-05-20,01:11:15,XBTUSD, 910490, 9177, 9177.5, 367492
03-05-20,01:12:15,XBTUSD, 1273016, 9171, 9171.5, 12146
03-05-20,01:12:15,XBTUSD, 1273016, 9171, 9171.5, 12146
03-05-20,01:13:15,XBTUSD, 89776, 9186.5, 9187, 1650689
03-05-20,01:13:15,XBTUSD, 89776, 9186.5, 9187, 1650689
03-05-20,01:14:15,XBTUSD, 537341, 9172.5, 9173, 1302180
03-05-20,01:14:15,XBTUSD, 537341, 9172.5, 9173, 1302180
03-05-20,01:15:15,XBTUSD, 417991, 9182, 9182.5, 667434
03-05-20,01:15:15,XBTUSD, 417991, 9182, 9182.5, 667434
03-05-20,01:16:15,XBTUSD, 20588, 9189, 9189.5, 33050
03-05-20,01:16:15,XBTUSD, 20588, 9189, 9189.5, 33050
03-05-20,01:17:15,XBTUSD, 1033888, 9173, 9173.5, 182247
03-05-20,01:17:15,XBTUSD, 1033888, 9173, 9173.5, 182247
03-05-20,01:18:15,XBTUSD, 595644, 9177.5, 9178, 792488
03-05-20,01:18:15,XBTUSD, 595644, 9177.5, 9178, 792488
03-05-20,01:19:15,XBTUSD, 19157, 9165, 9165.5, 124024
03-05-20,01:19:15,XBTUSD, 19157, 9165, 9165.5, 124024
03-05-20,01:20:15,XBTUSD, 196571, 9167.5, 9168, 1313227
03-05-20,01:20:15,XBTUSD, 196571, 9167.5, 9168, 1313227
03-05-20,01:21:15,XBTUSD, 7219, 9170, 9170.5, 485517
03-05-20,01:21:15,XBTUSD, 7219, 9170, 9170.5, 485517
