14-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
14-05-20,00:00:15,XBTUSD, 1077516, 9314.5, 9315, 858225
14-05-20,00:01:15,XBTUSD, 1012356, 9330.5, 9331, 225246
14-05-20,00:02:15,XBTUSD, 2851669, 9340, 9340.5, 247008
14-05-20,00:03:15,XBTUSD, 1424258, 9344.5, 9345, 1433447
14-05-20,00:04:15,XBTUSD, 4796616, 9347, 9347.5, 525950
14-05-20,00:05:15,XBTUSD, 2658802, 9341, 9341.5, 1207903
14-05-20,00:06:15,XBTUSD, 56555, 9329.5, 9330, 36790
14-05-20,00:07:15,XBTUSD, 382747, 9333, 9333.5, 1077761
14-05-20,00:08:15,XBTUSD, 858303, 9335.5, 9336, 932107
14-05-20,00:09:15,XBTUSD, 101416, 9335.5, 9336, 1325259
14-05-20,00:10:15,XBTUSD, 854536, 9339.5, 9340, 846832
14-05-20,00:11:15,XBTUSD, 1519535, 9339, 9339.5, 38631
14-05-20,00:12:15,XBTUSD, 1566589, 9344.5, 9345, 461312
14-05-20,00:13:15,XBTUSD, 1003180, 9346, 9346.5, 920455
14-05-20,00:14:15,XBTUSD, 1022579, 9346, 9346.5, 1035993
14-05-20,00:15:15,XBTUSD, 6199, 9363.5, 9364, 953363
14-05-20,00:16:15,XBTUSD, 22577, 9381.5, 9386, 19637
14-05-20,00:17:15,XBTUSD, 256589, 9375.5, 9376, 1104748
14-05-20,00:18:15,XBTUSD, 1026894, 9371, 9371.5, 768901
14-05-20,00:19:15,XBTUSD, 225600, 9365.5, 9366, 1371387
14-05-20,00:20:15,XBTUSD, 610, 9360, 9360.5, 1456026
14-05-20,00:21:15,XBTUSD, 823486, 9363, 9363.5, 734132
14-05-20,00:22:15,XBTUSD, 857125, 9368.5, 9369, 713728
14-05-20,00:23:15,XBTUSD, 665433, 9368.5, 9369, 737278
14-05-20,00:24:15,XBTUSD, 1077267, 9363.5, 9364, 421676
14-05-20,00:25:15,XBTUSD, 85276, 9359, 9359.5, 2108253
14-05-20,00:26:15,XBTUSD, 737170, 9350, 9350.5, 1071335
14-05-20,00:27:15,XBTUSD, 289625, 9355.5, 9356, 1321015
14-05-20,00:28:15,XBTUSD, 1490935, 9348, 9348.5, 202011
14-05-20,00:29:15,XBTUSD, 1566605, 9351, 9351.5, 77749
14-05-20,00:30:15,XBTUSD, 132210, 9350, 9350.5, 1642057
14-05-20,00:31:15,XBTUSD, 349905, 9335, 9335.5, 967114
14-05-20,00:32:15,XBTUSD, 1169928, 9338.5, 9339, 386650
14-05-20,00:33:15,XBTUSD, 658018, 9326, 9326.5, 813656
14-05-20,00:34:15,XBTUSD, 355724, 9325, 9325.5, 1233688
14-05-20,00:35:15,XBTUSD, 1535272, 9325, 9325.5, 234425
14-05-20,00:36:15,XBTUSD, 1956748, 9325, 9325.5, 87787
14-05-20,00:37:15,XBTUSD, 10596, 9331, 9331.5, 2065224
14-05-20,00:38:15,XBTUSD, 1742873, 9317, 9317.5, 406964
14-05-20,00:39:15,XBTUSD, 85134, 9315.5, 9316, 1514378
14-05-20,00:40:15,XBTUSD, 1499603, 9318, 9318.5, 5966
14-05-20,00:41:15,XBTUSD, 279673, 9305.5, 9306, 1011663
14-05-20,00:42:15,XBTUSD, 502289, 9310, 9310.5, 22750
14-05-20,00:43:15,XBTUSD, 2688437, 9315, 9315.5, 13143
14-05-20,00:44:15,XBTUSD, 2031144, 9317, 9317.5, 38907
14-05-20,00:45:15,XBTUSD, 134975, 9325, 9325.5, 1891874
14-05-20,00:46:15,XBTUSD, 1444471, 9315, 9315.5, 1338765
14-05-20,00:47:15,XBTUSD, 738123, 9301, 9301.5, 1743887
14-05-20,00:48:15,XBTUSD, 1554720, 9301, 9301.5, 258977
14-05-20,00:49:15,XBTUSD, 1455078, 9305.5, 9306, 72865
14-05-20,00:50:15,XBTUSD, 15571, 9305.5, 9306, 2371529
14-05-20,00:51:15,XBTUSD, 811835, 9312, 9312.5, 1056230
14-05-20,00:52:15,XBTUSD, 1795039, 9306, 9306.5, 37530
14-05-20,00:53:15,XBTUSD, 422954, 9319, 9319.5, 1227137
14-05-20,00:54:15,XBTUSD, 956526, 9321.5, 9322, 972497
14-05-20,00:55:15,XBTUSD, 46852, 9319.5, 9320, 2501689
14-05-20,00:56:15,XBTUSD, 10670, 9306, 9306.5, 1839745
14-05-20,00:57:15,XBTUSD, 994281, 9306, 9306.5, 672839
14-05-20,00:58:15,XBTUSD, 535028, 9307.5, 9308, 1857505
14-05-20,00:59:15,XBTUSD, 337646, 9305, 9305.5, 1599235
14-05-20,01:00:15,XBTUSD, 992832, 9303, 9303.5, 686023
14-05-20,01:01:15,XBTUSD, 35953, 9285.5, 9286, 2594636
14-05-20,01:02:15,XBTUSD, 1448543, 9287, 9287.5, 483666
14-05-20,01:03:15,XBTUSD, 1359527, 9289.5, 9290, 78304
14-05-20,01:04:15,XBTUSD, 2629685, 9290.5, 9291, 162881
14-05-20,01:05:15,XBTUSD, 481852, 9298.5, 9299, 1682317
14-05-20,01:06:15,XBTUSD, 1462056, 9298.5, 9299, 82848
14-05-20,01:07:15,XBTUSD, 1956915, 9298.5, 9299, 106275
14-05-20,01:08:15,XBTUSD, 1140436, 9299.5, 9300, 1099755
14-05-20,01:09:15,XBTUSD, 530312, 9313.5, 9314, 1161589
14-05-20,01:10:15,XBTUSD, 611662, 9317, 9317.5, 1748639
14-05-20,01:11:15,XBTUSD, 952803, 9317, 9317.5, 610416
14-05-20,01:12:15,XBTUSD, 371343, 9313.5, 9314, 1008800
14-05-20,01:13:15,XBTUSD, 1395856, 9317, 9317.5, 232765
14-05-20,01:14:15,XBTUSD, 968404, 9317.5, 9318, 955752
14-05-20,01:15:15,XBTUSD, 1672506, 9310, 9310.5, 258776
14-05-20,01:16:15,XBTUSD, 865389, 9315, 9315.5, 884322
14-05-20,01:17:15,XBTUSD, 863994, 9315, 9315.5, 1054876
14-05-20,01:18:15,XBTUSD, 1387692, 9315, 9315.5, 103115
14-05-20,01:19:15,XBTUSD, 2285058, 9316.5, 9317, 7924
14-05-20,01:20:15,XBTUSD, 1026912, 9325, 9325.5, 728725
14-05-20,01:21:15,XBTUSD, 1378883, 9325, 9325.5, 1098030
14-05-20,01:22:15,XBTUSD, 994475, 9328, 9328.5, 675713
14-05-20,01:23:15,XBTUSD, 1349173, 9329.5, 9330, 588951
14-05-20,01:24:15,XBTUSD, 897379, 9326, 9326.5, 921415
14-05-20,01:25:15,XBTUSD, 335149, 9327, 9327.5, 946028
14-05-20,01:26:15,XBTUSD, 1559715, 9319.5, 9320, 344229
14-05-20,01:27:15,XBTUSD, 376138, 9319.5, 9320, 1584594
14-05-20,01:28:15,XBTUSD, 1282764, 9319.5, 9320, 301729
14-05-20,01:29:15,XBTUSD, 155085, 9319.5, 9320, 2024064
14-05-20,01:30:15,XBTUSD, 799748, 9315.5, 9316, 868274
14-05-20,01:31:15,XBTUSD, 1242748, 9310.5, 9311, 286803
14-05-20,01:32:15,XBTUSD, 1081817, 9310.5, 9311, 388162
14-05-20,01:33:15,XBTUSD, 1022418, 9310.5, 9311, 471434
14-05-20,01:34:15,XBTUSD, 1256071, 9310.5, 9311, 258461
14-05-20,01:35:15,XBTUSD, 1597168, 9302.5, 9303, 137395
14-05-20,01:36:15,XBTUSD, 952704, 9302.5, 9303, 684017
14-05-20,01:37:15,XBTUSD, 924069, 9304, 9304.5, 711701
14-05-20,01:38:15,XBTUSD, 490438, 9282.5, 9283, 774284
14-05-20,01:39:15,XBTUSD, 1096556, 9295.5, 9296, 188002
14-05-20,01:40:15,XBTUSD, 50771, 9306, 9306.5, 1449232
14-05-20,01:41:15,XBTUSD, 48418, 9306, 9306.5, 1736281
14-05-20,01:42:15,XBTUSD, 2824553, 9293, 9293.5, 157670
14-05-20,01:43:15,XBTUSD, 1135915, 9293, 9293.5, 314342
14-05-20,01:44:15,XBTUSD, 581376, 9291, 9291.5, 837682
14-05-20,01:45:15,XBTUSD, 55991, 9292.5, 9293, 3061795
14-05-20,01:46:15,XBTUSD, 1802813, 9289.5, 9290, 21659
14-05-20,01:47:15,XBTUSD, 828870, 9301, 9301.5, 743366
14-05-20,01:48:15,XBTUSD, 1021560, 9301, 9301.5, 233047
14-05-20,01:49:15,XBTUSD, 1654511, 9300, 9300.5, 46332
14-05-20,01:50:15,XBTUSD, 1123303, 9300, 9300.5, 323569
14-05-20,01:51:15,XBTUSD, 38014, 9293, 9293.5, 1004003
14-05-20,01:52:15,XBTUSD, 1070693, 9293.5, 9294, 465991
14-05-20,01:53:15,XBTUSD, 492116, 9293.5, 9294, 870264
14-05-20,01:54:15,XBTUSD, 43488, 9293.5, 9294, 1353285
14-05-20,01:55:15,XBTUSD, 62681, 9293.5, 9294, 1256099
14-05-20,01:56:15,XBTUSD, 590961, 9293.5, 9294, 1275117
14-05-20,01:57:15,XBTUSD, 466673, 9295.5, 9296, 8013
14-05-20,01:58:15,XBTUSD, 651465, 9280.5, 9281, 669457
14-05-20,01:59:15,XBTUSD, 154915, 9275, 9275.5, 170114
