17-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
17-05-20,00:00:15,XBTUSD, 173709, 9384, 9384.5, 1756544
17-05-20,00:01:15,XBTUSD, 170130, 9357.5, 9358, 1794946
17-05-20,00:02:15,XBTUSD, 613614, 9351.5, 9352, 1069974
17-05-20,00:03:15,XBTUSD, 1240391, 9336, 9336.5, 10378
17-05-20,00:04:15,XBTUSD, 823794, 9354, 9354.5, 805716
17-05-20,00:05:15,XBTUSD, 965886, 9357.5, 9358, 698603
17-05-20,00:06:15,XBTUSD, 431782, 9342, 9342.5, 1141100
17-05-20,00:07:15,XBTUSD, 1332658, 9337, 9337.5, 45266
17-05-20,00:08:15,XBTUSD, 1439080, 9345, 9345.5, 3230
17-05-20,00:09:15,XBTUSD, 1687133, 9350.5, 9351, 187492
17-05-20,00:10:15,XBTUSD, 1718537, 9354.5, 9355, 114436
17-05-20,00:11:15,XBTUSD, 1809862, 9358.5, 9359, 62821
17-05-20,00:12:15,XBTUSD, 1924966, 9361.5, 9362, 225349
17-05-20,00:13:15,XBTUSD, 2338872, 9361.5, 9362, 574606
17-05-20,00:14:15,XBTUSD, 1908328, 9364.5, 9365, 116197
17-05-20,00:15:15,XBTUSD, 1026482, 9367, 9367.5, 452925
17-05-20,00:16:15,XBTUSD, 436096, 9361.5, 9362, 1071238
17-05-20,00:17:15,XBTUSD, 1342358, 9361.5, 9362, 209677
17-05-20,00:18:15,XBTUSD, 1347236, 9367.5, 9368, 102012
17-05-20,00:19:15,XBTUSD, 216740, 9374.5, 9375, 1210100
17-05-20,00:20:15,XBTUSD, 366363, 9374.5, 9375, 1103799
17-05-20,00:21:15,XBTUSD, 1308663, 9379.5, 9380, 356654
17-05-20,00:22:15,XBTUSD, 363903, 9375.5, 9376, 1397106
