02-05-20,06:19:46,symbol, bidSize, bidPrice, askPrice, askSize
02-05-20,06:20:15,XBTUSD, 744866, 8838.5, 8839, 1260821
02-05-20,06:21:15,XBTUSD, 39992, 8838, 8838.5, 1331923
02-05-20,06:22:15,XBTUSD, 77641, 8837, 8837.5, 1742884
02-05-20,06:23:15,XBTUSD, 339899, 8837, 8837.5, 1612727
02-05-20,06:24:15,XBTUSD, 174227, 8837, 8837.5, 1370867
02-05-20,06:25:15,XBTUSD, 33068, 8833, 8833.5, 1385241
02-05-20,06:26:15,XBTUSD, 461680, 8832.5, 8833, 1247471
02-05-20,06:27:15,XBTUSD, 9521, 8830, 8830.5, 1345065
02-05-20,06:28:15,XBTUSD, 73166, 8829, 8829.5, 1207559
02-05-20,06:29:15,XBTUSD, 191616, 8828, 8828.5, 1246244
02-05-20,06:30:15,XBTUSD, 885436, 8836.5, 8837, 114861
02-05-20,06:31:15,XBTUSD, 935297, 8836.5, 8837, 950962
02-05-20,06:32:15,XBTUSD, 568738, 8836.5, 8837, 1750720
02-05-20,06:33:15,XBTUSD, 595487, 8836.5, 8837, 1334482
02-05-20,06:34:15,XBTUSD, 1289415, 8836.5, 8837, 571064
02-05-20,06:35:15,XBTUSD, 996341, 8836.5, 8837, 808214
02-05-20,06:36:15,XBTUSD, 437428, 8836.5, 8837, 1321297
02-05-20,06:37:15,XBTUSD, 445027, 8836.5, 8837, 1146166
02-05-20,06:38:15,XBTUSD, 1452335, 8845, 8845.5, 218150
02-05-20,06:39:15,XBTUSD, 535454, 8843.5, 8844, 1180143
02-05-20,06:40:15,XBTUSD, 835588, 8843.5, 8844, 856364
02-05-20,06:41:15,XBTUSD, 553840, 8843.5, 8844, 1315323
02-05-20,06:42:15,XBTUSD, 948434, 8843.5, 8844, 756862
02-05-20,06:43:15,XBTUSD, 956477, 8843.5, 8844, 336221
02-05-20,06:44:15,XBTUSD, 935590, 8843.5, 8844, 322090
02-05-20,06:45:15,XBTUSD, 1166897, 8843.5, 8844, 63142
