13-05-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
13-05-20,00:00:15,XBTUSD, 635927, 8822, 8822.5, 1292814
13-05-20,00:01:15,XBTUSD, 1298294, 8805.5, 8806, 5042
13-05-20,00:02:15,XBTUSD, 31465, 8817, 8817.5, 1457917
13-05-20,00:03:15,XBTUSD, 880935, 8828.5, 8829, 899684
13-05-20,00:04:15,XBTUSD, 795247, 8832.5, 8833, 1031560
13-05-20,00:05:15,XBTUSD, 271344, 8834, 8834.5, 1502351
13-05-20,00:06:15,XBTUSD, 429, 8885, 8885.5, 581683
13-05-20,00:07:15,XBTUSD, 1336478, 8873, 8873.5, 102869
13-05-20,00:08:15,XBTUSD, 346753, 8869, 8869.5, 909943
13-05-20,00:09:15,XBTUSD, 771286, 8900, 8900.5, 1688883
13-05-20,00:10:15,XBTUSD, 993168, 8889, 8889.5, 545356
13-05-20,00:11:15,XBTUSD, 1566926, 8885, 8885.5, 146819
13-05-20,00:12:15,XBTUSD, 304467, 8885, 8885.5, 1055052
13-05-20,00:13:15,XBTUSD, 799943, 8882, 8882.5, 1100336
13-05-20,00:14:15,XBTUSD, 830996, 8875, 8875.5, 869120
13-05-20,00:15:15,XBTUSD, 26497, 8910.5, 8911, 1092770
