17-04-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
17-04-20,00:00:15,XBTUSD, 388452, 7106, 7106.5, 1172854
17-04-20,00:01:15,XBTUSD, 3108268, 7106, 7106.5, 531471
17-04-20,00:02:15,XBTUSD, 13934, 7111.5, 7112, 54715
17-04-20,00:02:15,XBTUSD, 13934, 7111.5, 7112, 54715
17-04-20,00:03:15,XBTUSD, 11959, 7153.5, 7154, 17179
17-04-20,00:04:15,XBTUSD, 695107, 7140, 7156, 15467
17-04-20,00:05:15,XBTUSD, 149133, 7149, 7149.5, 36471
17-04-20,00:06:15,XBTUSD, 68743, 7138, 7138.5, 54471
17-04-20,00:07:15,XBTUSD, 134049, 7138, 7138.5, 115950
17-04-20,00:08:15,XBTUSD, 108104, 7129.5, 7130, 93836
17-04-20,00:09:15,XBTUSD, 238867, 7106, 7106.5, 78798
17-04-20,00:10:15,XBTUSD, 244127, 7095, 7095.5, 177780
17-04-20,00:11:15,XBTUSD, 10406, 7055, 7055.5, 88355
17-04-20,00:12:15,XBTUSD, 6501, 7047.5, 7048, 443245
17-04-20,00:13:15,XBTUSD, 111307, 7051.5, 7052, 167447
17-04-20,00:14:15,XBTUSD, 45508, 7064.5, 7065, 228998
17-04-20,00:15:15,XBTUSD, 64941, 7075.5, 7076, 553332
17-04-20,00:16:15,XBTUSD, 25829, 7058.5, 7059, 324594
17-04-20,00:17:15,XBTUSD, 177448, 7070.5, 7071, 132685
17-04-20,00:18:15,XBTUSD, 853932, 7062, 7062.5, 56011
17-04-20,00:19:15,XBTUSD, 439876, 7063.5, 7064, 34620
17-04-20,00:20:15,XBTUSD, 320445, 7064, 7064.5, 25429
17-04-20,00:21:15,XBTUSD, 128848, 7079.5, 7080, 354629
17-04-20,00:22:15,XBTUSD, 665942, 7082.5, 7083, 39608
17-04-20,00:23:15,XBTUSD, 582940, 7072, 7072.5, 100321
17-04-20,00:24:15,XBTUSD, 764528, 7070.5, 7071, 57403
17-04-20,00:25:15,XBTUSD, 477198, 7071.5, 7072, 91588
17-04-20,00:26:15,XBTUSD, 289027, 7075.5, 7076, 430143
17-04-20,00:27:15,XBTUSD, 77905, 7069, 7069.5, 527653
17-04-20,00:28:15,XBTUSD, 146380, 7067, 7067.5, 506677
17-04-20,00:29:15,XBTUSD, 22656, 7066.5, 7067, 695629
17-04-20,00:30:15,XBTUSD, 532076, 7066.5, 7067, 624671
17-04-20,00:31:15,XBTUSD, 372406, 7078.5, 7079, 449742
17-04-20,00:32:15,XBTUSD, 19124, 7079, 7079.5, 985170
17-04-20,00:33:15,XBTUSD, 689607, 7079, 7079.5, 432808
17-04-20,00:34:15,XBTUSD, 627796, 7090, 7090.5, 176133
17-04-20,00:35:15,XBTUSD, 6776, 7090.5, 7091, 710945
