24-04-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
24-04-20,00:00:15,XBTUSD, 277211, 7492, 7492.5, 683237
24-04-20,00:00:15,XBTUSD, 277211, 7492, 7492.5, 683237
24-04-20,00:01:15,XBTUSD, 285519, 7482, 7482.5, 950845
24-04-20,00:01:15,XBTUSD, 285519, 7482, 7482.5, 950845
24-04-20,00:02:15,XBTUSD, 4832, 7506, 7506.5, 1149289
24-04-20,00:02:15,XBTUSD, 4832, 7506, 7506.5, 1149289
24-04-20,00:03:15,XBTUSD, 1436900, 7507, 7507.5, 34424
24-04-20,00:03:15,XBTUSD, 1436900, 7507, 7507.5, 34424
24-04-20,00:04:15,XBTUSD, 698920, 7515.5, 7516, 740271
24-04-20,00:04:15,XBTUSD, 698920, 7515.5, 7516, 740271
24-04-20,00:05:15,XBTUSD, 2472263, 7512.5, 7513, 32861
24-04-20,00:05:15,XBTUSD, 2472263, 7512.5, 7513, 32861
24-04-20,00:06:15,XBTUSD, 2024098, 7512.5, 7513, 245889
24-04-20,00:06:15,XBTUSD, 2024098, 7512.5, 7513, 245889
24-04-20,00:07:15,XBTUSD, 290681, 7506.5, 7507, 1117867
24-04-20,00:07:15,XBTUSD, 290681, 7506.5, 7507, 1117867
24-04-20,00:08:15,XBTUSD, 660387, 7506.5, 7507, 1025970
24-04-20,00:08:15,XBTUSD, 660387, 7506.5, 7507, 1025970
24-04-20,00:09:15,XBTUSD, 18890, 7509, 7509.5, 1362866
24-04-20,00:09:15,XBTUSD, 18890, 7509, 7509.5, 1362866
24-04-20,00:10:15,XBTUSD, 249722, 7507, 7507.5, 1320868
24-04-20,00:10:15,XBTUSD, 249722, 7507, 7507.5, 1320868
24-04-20,00:11:15,XBTUSD, 318081, 7507, 7507.5, 1453103
24-04-20,00:11:15,XBTUSD, 318081, 7507, 7507.5, 1453103
24-04-20,00:12:15,XBTUSD, 63717, 7506.5, 7507, 1667801
24-04-20,00:12:15,XBTUSD, 63717, 7506.5, 7507, 1667801
24-04-20,00:13:15,XBTUSD, 882691, 7509.5, 7510, 198821
24-04-20,00:13:15,XBTUSD, 882691, 7509.5, 7510, 198821
24-04-20,00:14:15,XBTUSD, 2099961, 7517, 7517.5, 78665
24-04-20,00:14:15,XBTUSD, 2099961, 7517, 7517.5, 78665
24-04-20,00:15:15,XBTUSD, 1732168, 7519.5, 7520, 442416
24-04-20,00:15:15,XBTUSD, 1732168, 7519.5, 7520, 442416
24-04-20,00:16:15,XBTUSD, 33, 7524.5, 7525, 414681
24-04-20,00:16:15,XBTUSD, 33, 7524.5, 7525, 414681
24-04-20,00:17:15,XBTUSD, 153190, 7510, 7510.5, 1491521
24-04-20,00:17:15,XBTUSD, 153190, 7510, 7510.5, 1491521
24-04-20,00:18:15,XBTUSD, 1144981, 7510, 7510.5, 435361
