16-05-20,00:00:04,symbol, bidSize, bidPrice, askPrice, askSize
16-05-20,03:51:15,XBTUSD, 859469, 9427.5, 9428, 960475
16-05-20,03:52:15,XBTUSD, 343272, 9423.5, 9424, 1501198
16-05-20,03:53:15,XBTUSD, 694911, 9423.5, 9424, 1257113
16-05-20,03:54:15,XBTUSD, 747731, 9423.5, 9424, 1324177
16-05-20,03:55:15,XBTUSD, 1150538, 9431, 9431.5, 642958
16-05-20,03:56:15,XBTUSD, 1434324, 9431, 9431.5, 11857
16-05-20,03:57:15,XBTUSD, 559417, 9420.5, 9421, 1648279
16-05-20,03:58:15,XBTUSD, 594419, 9420.5, 9421, 1190831
16-05-20,03:59:15,XBTUSD, 600806, 9417.5, 9418, 2066219
16-05-20,04:00:15,XBTUSD, 20900, 9414.5, 9415, 1868546
16-05-20,04:01:15,XBTUSD, 231097, 9437.5, 9438, 1223302
16-05-20,04:02:15,XBTUSD, 374968, 9436, 9436.5, 1313600
16-05-20,04:03:15,XBTUSD, 814138, 9439.5, 9440, 1058965
16-05-20,04:04:15,XBTUSD, 399455, 9437.5, 9438, 1199430
16-05-20,04:05:15,XBTUSD, 1149113, 9437.5, 9438, 221399
16-05-20,04:06:15,XBTUSD, 230718, 9467.5, 9468, 1594952
16-05-20,04:07:15,XBTUSD, 1037912, 9458, 9458.5, 344295
16-05-20,04:08:15,XBTUSD, 256988, 9460, 9460.5, 1479441
16-05-20,04:09:15,XBTUSD, 1645762, 9460, 9460.5, 7520
16-05-20,04:10:15,XBTUSD, 159319, 9472, 9472.5, 1546341
16-05-20,04:11:15,XBTUSD, 518660, 9479.5, 9480, 1127958
16-05-20,04:12:15,XBTUSD, 275488, 9471.5, 9472, 1226527
16-05-20,04:13:15,XBTUSD, 639253, 9465, 9465.5, 1061955
16-05-20,04:14:15,XBTUSD, 673529, 9465, 9465.5, 903329
16-05-20,04:15:15,XBTUSD, 1074486, 9461.5, 9462, 338088
16-05-20,04:16:15,XBTUSD, 115100, 9461, 9461.5, 1659488
16-05-20,04:17:15,XBTUSD, 880511, 9461, 9461.5, 483791
16-05-20,04:18:15,XBTUSD, 1265077, 9461, 9461.5, 359806
16-05-20,04:19:15,XBTUSD, 1120451, 9471, 9471.5, 348299
16-05-20,04:20:15,XBTUSD, 237264, 9467.5, 9468, 1145624
16-05-20,04:21:15,XBTUSD, 68434, 9477, 9477.5, 2004351
16-05-20,04:22:15,XBTUSD, 10273, 9469, 9469.5, 1245461
16-05-20,04:23:15,XBTUSD, 728445, 9461.5, 9462, 862981
16-05-20,04:24:15,XBTUSD, 1008803, 9453, 9453.5, 74066
16-05-20,04:25:15,XBTUSD, 805277, 9443, 9443.5, 222175
16-05-20,04:26:15,XBTUSD, 1554466, 9444.5, 9445, 82929
16-05-20,04:27:15,XBTUSD, 1445079, 9444.5, 9445, 43381
16-05-20,04:28:15,XBTUSD, 1153944, 9444.5, 9445, 213738
16-05-20,04:29:15,XBTUSD, 104149, 9438, 9438.5, 1406074
16-05-20,04:30:15,XBTUSD, 869652, 9438, 9438.5, 418969
16-05-20,04:31:15,XBTUSD, 688547, 9438, 9438.5, 564804
16-05-20,04:32:15,XBTUSD, 1463466, 9443.5, 9444, 40605
16-05-20,04:33:15,XBTUSD, 389696, 9445.5, 9446, 990912
16-05-20,04:34:15,XBTUSD, 26575, 9445.5, 9446, 1545374
16-05-20,04:35:15,XBTUSD, 67533, 9445.5, 9446, 1560396
16-05-20,04:36:15,XBTUSD, 835017, 9439.5, 9440, 75474
16-05-20,04:37:15,XBTUSD, 815946, 9439.5, 9440, 673351
16-05-20,04:38:15,XBTUSD, 693847, 9439.5, 9440, 886984
16-05-20,04:39:15,XBTUSD, 2246423, 9444.5, 9445, 6457
16-05-20,04:40:15,XBTUSD, 1449562, 9449, 9449.5, 262567
16-05-20,04:41:15,XBTUSD, 1728207, 9449, 9449.5, 29809
16-05-20,04:42:15,XBTUSD, 1261597, 9449, 9449.5, 221299
16-05-20,04:43:15,XBTUSD, 2113308, 9454, 9454.5, 31757
16-05-20,04:44:15,XBTUSD, 954806, 9458.5, 9459, 561819
16-05-20,04:45:15,XBTUSD, 613029, 9458.5, 9459, 1170996
16-05-20,04:46:15,XBTUSD, 1250510, 9458.5, 9459, 329101
16-05-20,04:47:15,XBTUSD, 1493065, 9458.5, 9459, 81439
16-05-20,04:48:15,XBTUSD, 1354372, 9458.5, 9459, 223916
16-05-20,04:49:15,XBTUSD, 1390296, 9458.5, 9459, 618683
16-05-20,04:50:15,XBTUSD, 2151468, 9459, 9459.5, 908
16-05-20,04:51:15,XBTUSD, 1584457, 9468.5, 9469, 116561
16-05-20,04:52:15,XBTUSD, 1229752, 9476.5, 9477, 292710
16-05-20,04:53:15,XBTUSD, 920230, 9483, 9483.5, 550260
16-05-20,04:54:15,XBTUSD, 342776, 9483, 9483.5, 1042616
16-05-20,04:55:15,XBTUSD, 87667, 9471, 9471.5, 1248566
16-05-20,04:56:15,XBTUSD, 1023764, 9479.5, 9480, 268565
16-05-20,04:57:15,XBTUSD, 694389, 9479.5, 9480, 750975
16-05-20,04:58:15,XBTUSD, 609284, 9491, 9491.5, 135148
16-05-20,04:59:15,XBTUSD, 754001, 9493, 9493.5, 325144
16-05-20,05:00:15,XBTUSD, 11806, 9501, 9501.5, 39094
16-05-20,05:01:15,XBTUSD, 11262, 9493, 9493.5, 1278134
16-05-20,05:02:15,XBTUSD, 195140, 9494, 9494.5, 4500
16-05-20,05:03:15,XBTUSD, 274074, 9497, 9497.5, 741831
16-05-20,05:04:15,XBTUSD, 540870, 9493.5, 9494, 1022776
16-05-20,05:05:15,XBTUSD, 266912, 9487, 9487.5, 1087936
16-05-20,05:06:15,XBTUSD, 1752658, 9487, 9487.5, 98447
16-05-20,05:07:15,XBTUSD, 1467617, 9487, 9487.5, 365108
16-05-20,05:08:15,XBTUSD, 1367777, 9487, 9487.5, 423183
16-05-20,05:09:15,XBTUSD, 960384, 9487, 9487.5, 673853
16-05-20,05:10:15,XBTUSD, 75713, 9487, 9487.5, 1506446
16-05-20,05:11:15,XBTUSD, 1721852, 9493.5, 9494, 148849
16-05-20,05:12:15,XBTUSD, 193823, 9508.5, 9509, 1017172
16-05-20,05:13:15,XBTUSD, 917766, 9510.5, 9511, 83754
16-05-20,05:14:15,XBTUSD, 2218934, 9506.5, 9507.5, 332
16-05-20,05:15:15,XBTUSD, 302986, 9545, 9545.5, 94717
16-05-20,05:16:15,XBTUSD, 195611, 9547.5, 9548, 1283514
16-05-20,05:17:15,XBTUSD, 103309, 9551, 9551.5, 8360
16-05-20,05:18:15,XBTUSD, 69131, 9559.5, 9560, 903272
16-05-20,05:19:15,XBTUSD, 208939, 9581.5, 9582, 384179
16-05-20,05:20:15,XBTUSD, 54253, 9564, 9564.5, 890254
16-05-20,05:21:15,XBTUSD, 1083529, 9571, 9571.5, 1086519
16-05-20,05:22:15,XBTUSD, 2923873, 9574.5, 9575, 151648
16-05-20,05:23:15,XBTUSD, 53477, 9564, 9564.5, 661930
16-05-20,05:24:15,XBTUSD, 245356, 9578.5, 9579, 5456
16-05-20,05:25:15,XBTUSD, 2025685, 9573.5, 9574, 833692
16-05-20,05:26:15,XBTUSD, 20274, 9568, 9568.5, 1286465
16-05-20,05:27:15,XBTUSD, 136824, 9567.5, 9568, 1006288
16-05-20,05:28:15,XBTUSD, 18980, 9558, 9558.5, 295193
16-05-20,05:29:15,XBTUSD, 864358, 9553.5, 9554, 657689
16-05-20,05:30:15,XBTUSD, 2134934, 9557, 9557.5, 808479
16-05-20,05:31:15,XBTUSD, 305427, 9568.5, 9569, 792105
16-05-20,05:32:15,XBTUSD, 615556, 9560, 9560.5, 823283
16-05-20,05:33:15,XBTUSD, 1173440, 9506, 9506.5, 311324
16-05-20,05:34:15,XBTUSD, 1370299, 9519.5, 9520, 204565
16-05-20,05:35:15,XBTUSD, 1336730, 9520.5, 9521, 287893
16-05-20,05:36:15,XBTUSD, 1063155, 9480.5, 9481, 10001
16-05-20,05:37:15,XBTUSD, 523545, 9461, 9461.5, 854298
16-05-20,05:38:15,XBTUSD, 19085, 9469, 9469.5, 810214
16-05-20,05:39:15,XBTUSD, 85365, 9475, 9475.5, 1242922
16-05-20,05:40:15,XBTUSD, 54022, 9483.5, 9484, 1183087
16-05-20,05:41:15,XBTUSD, 53655, 9477.5, 9478, 1003500
16-05-20,05:42:15,XBTUSD, 19907, 9475, 9475.5, 1349151
16-05-20,05:43:15,XBTUSD, 100436, 9466.5, 9467, 1069236
16-05-20,05:44:15,XBTUSD, 1149448, 9474.5, 9475, 291839
16-05-20,05:45:15,XBTUSD, 166760, 9483.5, 9484, 1081289
16-05-20,05:46:15,XBTUSD, 1592578, 9481.5, 9482, 176830
16-05-20,05:47:15,XBTUSD, 1424338, 9485.5, 9486, 125903
16-05-20,05:48:15,XBTUSD, 100336, 9475, 9475.5, 1474844
16-05-20,05:49:15,XBTUSD, 26205, 9475.5, 9476, 1156279
16-05-20,05:50:15,XBTUSD, 855583, 9468.5, 9469, 105881
16-05-20,05:51:15,XBTUSD, 26879, 9472, 9472.5, 1819173
16-05-20,05:52:15,XBTUSD, 537, 9455.5, 9456, 687090
16-05-20,05:53:15,XBTUSD, 575947, 9463.5, 9464, 763525
16-05-20,05:54:15,XBTUSD, 1680889, 9455.5, 9456, 643
16-05-20,05:55:15,XBTUSD, 1279604, 9461.5, 9462, 11728
16-05-20,05:56:15,XBTUSD, 210866, 9463.5, 9464, 924945
16-05-20,05:57:15,XBTUSD, 284885, 9457, 9457.5, 820413
16-05-20,05:58:15,XBTUSD, 839555, 9456, 9456.5, 192375
16-05-20,05:59:15,XBTUSD, 920141, 9469, 9469.5, 171344
16-05-20,06:00:15,XBTUSD, 422305, 9459.5, 9460, 935577
16-05-20,06:01:15,XBTUSD, 1000274, 9473, 9473.5, 356105
16-05-20,06:02:15,XBTUSD, 589802, 9470, 9470.5, 267602
16-05-20,06:03:15,XBTUSD, 138755, 9461.5, 9462, 676076
16-05-20,06:04:15,XBTUSD, 10574, 9437.5, 9438, 1039300
16-05-20,06:05:15,XBTUSD, 866844, 9443, 9443.5, 260867
16-05-20,06:06:15,XBTUSD, 428206, 9446.5, 9447, 811970
16-05-20,06:07:15,XBTUSD, 1159714, 9448.5, 9449, 68938
16-05-20,06:08:15,XBTUSD, 277939, 9456.5, 9457, 1065309
16-05-20,06:09:15,XBTUSD, 561692, 9455, 9455.5, 772043
