22-04-20,00:00:01,symbol, bidSize, bidPrice, askPrice, askSize
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:10:15,XBTUSD, 1095699, 6859.5, 6860, 208130
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:11:15,XBTUSD, 1039423, 6863, 6863.5, 660217
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:12:15,XBTUSD, 708818, 6858, 6858.5, 657207
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:13:15,XBTUSD, 782569, 6858, 6858.5, 288898
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:14:15,XBTUSD, 315139, 6858, 6858.5, 1473626
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:15:15,XBTUSD, 7340, 6852, 6852.5, 1459930
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:16:15,XBTUSD, 1676249, 6851.5, 6852, 226116
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:17:15,XBTUSD, 1443180, 6850, 6850.5, 573392
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:18:15,XBTUSD, 1262428, 6855, 6855.5, 497900
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:19:15,XBTUSD, 101416, 6855, 6855.5, 1419246
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:20:15,XBTUSD, 16453, 6848, 6848.5, 741802
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:21:15,XBTUSD, 525168, 6839, 6839.5, 721322
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:22:15,XBTUSD, 889318, 6840.5, 6841, 992596
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:23:15,XBTUSD, 345599, 6834, 6834.5, 1103181
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:24:15,XBTUSD, 368261, 6841, 6841.5, 912855
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:25:15,XBTUSD, 369816, 6856.5, 6857, 1024778
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:26:15,XBTUSD, 1719522, 6847.5, 6848, 8165
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:27:15,XBTUSD, 206675, 6851, 6851.5, 848236
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:28:15,XBTUSD, 26191, 6855, 6855.5, 1349897
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:29:15,XBTUSD, 921891, 6853, 6853.5, 744800
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:30:15,XBTUSD, 186289, 6852.5, 6853, 1191940
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:31:15,XBTUSD, 657959, 6847.5, 6848, 919771
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:32:15,XBTUSD, 1149584, 6841.5, 6842, 389205
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:33:15,XBTUSD, 2772, 6837.5, 6838, 1523182
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:34:15,XBTUSD, 204131, 6839, 6839.5, 19968
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:35:15,XBTUSD, 812122, 6839, 6839.5, 919058
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:36:15,XBTUSD, 277094, 6837, 6837.5, 1018265
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:37:15,XBTUSD, 51929, 6836.5, 6837, 961304
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:38:15,XBTUSD, 215605, 6836.5, 6837, 1018971
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:39:15,XBTUSD, 612551, 6830, 6830.5, 311522
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:40:15,XBTUSD, 1302568, 6829.5, 6830, 2680
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:41:15,XBTUSD, 617983, 6835, 6835.5, 796338
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:42:15,XBTUSD, 228709, 6835, 6835.5, 814054
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:43:15,XBTUSD, 182713, 6834, 6834.5, 704459
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:44:15,XBTUSD, 64808, 6831.5, 6832, 1098118
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:45:15,XBTUSD, 170086, 6832, 6832.5, 949888
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:46:15,XBTUSD, 95061, 6830.5, 6831, 1103806
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:47:15,XBTUSD, 30754, 6834.5, 6835, 1096773
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:48:15,XBTUSD, 284135, 6831.5, 6832, 1201666
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:49:15,XBTUSD, 766814, 6824, 6824.5, 583475
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:50:15,XBTUSD, 83179, 6832, 6832.5, 1182354
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:51:15,XBTUSD, 353013, 6831, 6831.5, 919812
22-04-20,00:52:15,XBTUSD, 1002073, 6828.5, 6829, 156947
22-04-20,00:52:15,XBTUSD, 1002073, 6828.5, 6829, 156947
22-04-20,00:52:15,XBTUSD, 1002073, 6828.5, 6829, 156947
22-04-20,00:52:15,XBTUSD, 1002073, 6828.5, 6829, 156947
22-04-20,00:52:15,XBTUSD, 1002073, 6828.5, 6829, 156947
22-04-20,00:52:15,XBTUSD, 1002073, 6828.5, 6829, 156947
