27-04-20,00:00:03,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
27-04-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, -8837, 0, 0, 0, 0, 0,0, 0, 0, 0, -3489, False, None, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:03,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7744.66, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:06,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7745.38, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:11,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7745.21, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:16,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7744.26, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:21,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7745.12, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:26,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7743.58, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:31,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7744.45, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:36,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7744.57, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:41,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7742.8, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:46,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7742.65, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:51,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7742.4, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:12:56,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7741.23, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:01,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7742.4, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:06,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7741.77, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:11,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7740.86, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:21,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7742.86, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:26,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7741.01, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:31,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7740.6, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:36,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7740.47, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:41,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7737.93, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:46,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7734.06, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:51,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7732.88, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:13:56,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7733.98, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:14:01,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7734.53, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:14:06,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7734.71, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:14:11,1350858, XBTUSD, 0.00075, 100, True, -8837, 12181, -163738725, 12181, -151392900, 0,0, 0, 0, 0, -3489, False, 7734.15, 0, 0, 0, , 8837, 0, None, None, None, None, None
27-04-20,00:14:12,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 12181, -151392900, 112,1448944, 0, 0, 112, -1452433, True, 7734.15, -1448160, 0.0144816, -112, , 9199, 784, 7730, 7730, 7728, 1774.5, 1773
27-04-20,00:14:15,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 112, -1448496, 112,1448944, 0, 0, 112, -1452433, True, 7734.15, -1448160, 0.0144816, -112, , 9199, 784, 7730, 7730, 7728, 1774.5, 1773
27-04-20,00:14:16,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 112, -1448496, 112,1448944, 0, 0, 112, -1452433, True, 7729.1, -1449056, 0.01449056, -112, , 9199, -112, 7730, 7730, 7728, 1774, 1772.5
27-04-20,00:14:21,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 112, -1448496, 112,1448944, 0, 0, 112, -1452433, True, 7730.13, -1448832, 0.01448832, -112, , 9199, 112, 7730, 7730, 7728, 1774, 1772.5
27-04-20,00:14:26,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 112, -1448496, 112,1448944, 0, 0, 112, -1452433, True, 7730.14, -1448832, 0.01448832, -112, , 9199, 112, 7730, 7730, 7728, 1774, 1772.5
27-04-20,00:14:31,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 112, -1448496, 112,1448944, 0, 0, 112, -1452433, True, 7729.66, -1448944, 0.01448944, -112, , 9199, 0, 7730, 7730, 7728, 1774, 1772.5
27-04-20,00:14:36,1350858, XBTUSD, 0.00075, 100, True, -8837, 12069, -162289781, 112, -1448496, 112,1448944, 0, 0, 112, -1452433, True, 7729.52, -1448944, 0.01448944, -112, , 9199, 0, 7730, 7730, 7728, 1774, 1772.5
