09-05-20,00:00:03,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
09-05-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:06,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9878.65, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:11,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9876.83, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:16,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9875.76, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:21,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9876.18, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:26,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9876.65, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:31,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9876.89, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:36,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9879.29, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:41,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9876.26, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:46,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9877.21, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:51,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9877.24, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:03:56,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9878.04, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:01,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9880.6, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:06,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9882.8, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:11,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9882.72, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:16,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9883.11, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:21,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9885.23, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:30,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9884.86, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:36,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9885.91, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:41,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9884.29, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:46,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9883.98, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:04:55,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9884.57, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:00,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9884.37, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:05,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9884.28, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:12,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9881.7, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:17,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9879.75, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:22,1350858, XBTUSD, 0.00075, 100, True, 0, 5115, -52962291, 5115, -50754564, 0,0, 0, 0, 0, 0, False, 9881.32, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:24,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, 9881.32, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,01:05:27,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,02:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,03:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,04:00:06,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,05:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,06:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,07:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,08:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,09:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,10:00:05,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,11:00:06,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
09-05-20,12:00:10,1350858, XBTUSD, 0.00075, 100, True, 0, 0, 0, 0, 0, 0,0, 0, 0, 0, 0, False, None, 0, 0, 0, , 0, 0, None, None, None, None, None
