06-05-20,00:00:01,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
06-05-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, None, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:37:52,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.74, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:37:56,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.7, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:07,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8987.76, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:11,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8987.57, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:16,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8987.5, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:21,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8987.45, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:26,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8987.04, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:31,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.98, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:41,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.54, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:46,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.31, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:38:51,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.32, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:06,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.34, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:11,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.25, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:16,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.3, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:31,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.34, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:36,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.37, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:41,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8984.44, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:46,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8984.45, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:51,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8984.6, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:39:56,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8984.22, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:40:16,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8983.98, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:40:41,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8983.95, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:40:46,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.2, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:40:51,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.48, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:40:56,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.18, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:01,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.2, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:11,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.28, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:16,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8985.2, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:21,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 1, -11117, 0,0, 0, 0, 0, -24, False, 8986.15, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:25,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, 8986.15, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:31,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, None, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:46,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 35, -291655, 0,0, 0, 0, 0, -24, False, 8990.5, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:41:51,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 35, -291655, 0,0, 0, 0, 0, -24, False, 8990.28, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:01,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 35, -291655, 0,0, 0, 0, 0, -24, False, 8991.47, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:06,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 35, -291655, 0,0, 0, 0, 0, -24, False, 8991.43, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:11,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 35, -291655, 0,0, 0, 0, 0, -24, False, 8989.38, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:12,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, 8989.38, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:16,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, None, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:21,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 370, -3083210, 0,0, 0, 0, 0, -24, False, 8988.03, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:26,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 370, -3083210, 0,0, 0, 0, 0, -24, False, 8988.07, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:31,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 370, -3083210, 0,0, 0, 0, 0, -24, False, 8988.6, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:33,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, 8988.6, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:42:36,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 0, 0, 0,0, 0, 0, 0, -24, False, None, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:45:10,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 37, -308321, 0,0, 0, 0, 0, -24, False, 8976.86, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:45:22,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 37, -308321, 0,0, 0, 0, 0, -24, False, 8977.09, 0, 0, 0, , 18, 0, None, None, None, None, None
06-05-20,00:45:36,1350858, XBTUSD, 0.00075, 100, True, -18, 0, 0, 37, -308321, 0,0, 0, 0, 0, -24, False, 8977.69, 0, 0, 0, , 18, 0, None, None, None, None, None
