16-04-20,06:37:32,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
16-04-20,07:00:05,1350858, XBTUSD, 0.00075, 100, True, -79707, 0, 0, 0, 0, 0,0, 0, 0, 0, -120607, False, None, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:00:04,1350858, XBTUSD, 0.00075, 100, True, -79707, 0, 0, 0, 0, 0,0, 0, 0, 0, -120607, False, None, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:01,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6897.05, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:06,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6896.34, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:11,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6896.18, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:16,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6897.52, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:21,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6899.84, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:26,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6898.25, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:46,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6898.47, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:51,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6898.4, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:12:56,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6899.61, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:01,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6899.62, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:06,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6899.72, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:11,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6898.88, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:21,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6899.73, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:31,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6901.79, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:41,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6901.5, 0, 0, 0, , 79707, 0, None, None, None, None, None
16-04-20,08:13:56,1350858, XBTUSD, 0.00075, 100, True, -79707, 10548, -159890311, 10548, -146422966, 0,0, 0, 0, 0, -120607, False, 6899.69, 0, 0, 0, , 79707, 0, None, None, None, None, None
