19-04-20,00:00:00,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
19-04-20,00:00:04,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,01:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,01:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,02:00:04,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,02:00:04,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,03:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,03:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,04:00:06,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,04:00:06,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,05:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,05:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,06:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,06:00:05,1350858, XBTUSD, 0.00075, 100, True, -14137, 0, 0, 0, 0, 0,0, 0, 0, 0, -7053, False, None, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,06:11:03,1350858, XBTUSD, 0.00075, 100, True, -14137, 11093, -162247776, 11093, -149020495, 0,0, 0, 0, 0, -7053, False, 7147.25, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,06:11:03,1350858, XBTUSD, 0.00075, 100, True, -14137, 11093, -162247776, 11093, -149020495, 0,0, 0, 0, 0, -7053, False, 7147.25, 0, 0, 0, , 14137, 0, None, None, None, None, None
19-04-20,06:11:06,1350858, XBTUSD, 0.00075, 100, True, -14137, 11093, -162247776, 11093, -149020495, 0,0, 0, 0, 0, -7053, False, 7147.34, 0, 0, 0, , 14137, 0, None, None, None, None, None
