24-04-20,00:00:02,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
24-04-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7487.67, 1428985, -0.01428985, 107, , 26731, -749, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7487.67, 1428985, -0.01428985, 107, , 26731, -749, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:06,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7488.09, 1428985, -0.01428985, 107, , 26731, -749, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:06,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7488.09, 1428985, -0.01428985, 107, , 26731, -749, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:08,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7491.74, 1428236, -0.01428236, 107, , 26731, -1498, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:08,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7491.74, 1428236, -0.01428236, 107, , 26731, -1498, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:11,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7490.73, 1428450, -0.0142845, 107, , 26731, -1284, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:11,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7490.73, 1428450, -0.0142845, 107, , 26731, -1284, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:16,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7488.49, 1428878, -0.01428878, 107, , 26731, -856, 7484, 7484, 7485.5, 100000000, 100000000
24-04-20,00:00:16,1350858, XBTUSD, 0.00075, 100, True, -26374, 107, -1430055, 11529, -148318777, 0,0, 0, 0, -107, 1419233, True, 7488.49, 1428878, -0.01428878, 107, , 26731, -856, 7484, 7484, 7485.5, 100000000, 100000000
