29-04-20,00:00:02,account, symbol, commission, leverage, crossMargin, rebalancedPnl, openOrderBuyQty, openOrderBuyCost, openOrderSellQty, openOrderSellCost, execBuyQty,execBuyCost, execSellQty, execSellCost, currentQty, currentCost, isOpen, markPrice, markValue, homeNotional, foreignNotional, posState, realisedPnl, unrealisedPnl, avgCostPrice, avgEntryPrice, breakEvenPrice, liquidationPrice, bankruptPrice
29-04-20,00:00:05,1350858, XBTUSD, 0.00075, 100, True, -1069, 0, 0, 0, 0, 0,0, 0, 0, 0, -339, False, None, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,01:00:05,1350858, XBTUSD, 0.00075, 100, True, -1069, 0, 0, 0, 0, 0,0, 0, 0, 0, -339, False, None, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:00:05,1350858, XBTUSD, 0.00075, 100, True, -1069, 0, 0, 0, 0, 0,0, 0, 0, 0, -339, False, None, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:00,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7767.24, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:02,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7769, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:06,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7769.05, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:11,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7769.85, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:16,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7769.76, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:21,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7770.01, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:26,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7770.54, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:31,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7772.2, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:36,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7771.6, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:51,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7774.77, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:22:56,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7773.78, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:06,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7774.3, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:11,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7773.67, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:16,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7773.65, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:21,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7773.19, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:26,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7773.23, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:36,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7773.6, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:41,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7774.09, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:46,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7774.61, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:51,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7774.89, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:23:56,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7772.05, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:24:01,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7771.67, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:24:06,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7771.54, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:24:11,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7771.9, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:24:16,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7771.14, 0, 0, 0, , 1069, 0, None, None, None, None, None
29-04-20,02:24:21,1350858, XBTUSD, 0.00075, 100, True, -1069, 12289, -164715250, 12289, -152327584, 0,0, 0, 0, 0, -339, False, 7771.61, 0, 0, 0, , 1069, 0, None, None, None, None, None
