16-04-20,06:37:31,orderID, symbol, side, price, leavesQty
16-04-20,07:02:10,65523a23-5795-7988-d18b-801d54007c66, XBTUSD, Buy, 6701.5, 166657
16-04-20,07:02:16,1150cde6-73d5-2701-ed3b-31ebb0c2bf07, XBTUSD, Buy, 6711.5, 382282
16-04-20,07:02:22,eab56818-72e3-b2cc-9671-c62258c1ae16, XBTUSD, Buy, 6723, 431291
16-04-20,07:02:27,83cfec07-95ad-1e87-8e35-c64f0dc06e64, XBTUSD, Buy, 6727, 103500
16-04-20,07:02:43,e72b4ea0-19ed-070a-def9-4d677e0a3db4, XBTUSD, Buy, 6752.5, 324360
16-04-20,07:03:10,0ffec5fd-868e-fa46-a773-b14b55f5a3c3, XBTUSD, Buy, 6759, 227711
16-04-20,07:03:16,ffeb9cd3-32ad-aba4-710c-8131e2f8cd3a, XBTUSD, Buy, 6764.5, 41159
16-04-20,07:03:27,f11f1580-c215-48b7-66e1-c8f4d9596b4d, XBTUSD, Buy, 6768.5, 106630
16-04-20,07:03:33,80f74cc4-7c8a-2692-ba72-51c029dcaac3, XBTUSD, Buy, 6775.5, 210429
16-04-20,07:03:38,9f9bf7bd-3e28-98f4-1eb2-803d6de87ac3, XBTUSD, Buy, 6786, 723118
16-04-20,07:03:44,d2cd8a1e-f1e5-8a37-d7f9-d478571c48ee, XBTUSD, Buy, 6794.5, 47100
16-04-20,07:03:49,a978fd48-3613-c797-04e6-cb5986fee159, XBTUSD, Buy, 6799, 748742
16-04-20,07:04:11,3db1d8a7-532e-c95a-9e5c-1fab1932edd2, XBTUSD, Sell, 6786, 40000
16-04-20,07:10:20,64543443-cde1-1221-3db5-4bd6148f6a27, XBTUSD, Buy, 6823.5, 268395
16-04-20,07:10:26,9c1546d4-e795-10ad-1f08-4e73dc2c9e8c, XBTUSD, Buy, 6841.5, 1885698
16-04-20,07:10:32,0621a529-1233-7949-b2ea-1f4aa6112900, XBTUSD, Buy, 6858.5, 322231
16-04-20,07:10:37,7be63913-a1af-7a80-9d27-e25c4d7f2b81, XBTUSD, Buy, 6863.5, 16000
16-04-20,07:10:48,d215ecb1-3671-ad38-de2a-53f37838039d, XBTUSD, Buy, 6885, 510150
16-04-20,07:11:51,b869820a-8477-b57d-498e-2a65a38d2365, XBTUSD, Buy, 6890, 200238
16-04-20,07:15:28,b698569a-acbf-551f-b117-ed00f501e2c2, XBTUSD, Buy, 6893, 11805
16-04-20,07:15:34,99c1ded5-1886-d3cf-acac-2f66942283ce, XBTUSD, Buy, 6896.5, 15286
