15-05-20,00:00:01,orderID, symbol, side, price, leavesQty
15-05-20,00:07:04,8aedf388-02fa-abff-dded-635aba07d452, XBTUSD, Sell, 9775.5, 5487
15-05-20,00:12:57,0e21b1fe-4642-6c3a-f4e2-f84573b6ad53, XBTUSD, Sell, 9767.5, 5
15-05-20,00:13:19,f36c1d50-4891-7334-6c34-5c60a7115263, XBTUSD, Sell, 9765, 59728
15-05-20,00:16:16,4fc40e3a-ec11-99f1-ab57-80485c2cc944, XBTUSD, Sell, 9757, 850
15-05-20,00:16:37,7bea2fa9-1d18-8502-77b7-fd37cfe53148, XBTUSD, Sell, 9752.5, 2102
15-05-20,00:16:43,669e7faa-6b70-9ae8-f18e-576730b0e5d5, XBTUSD, Sell, 9747, 8900
15-05-20,00:19:11,4aebaf9f-7a00-5d6c-c0c2-391c215c82e0, XBTUSD, Sell, 9743, 6985
15-05-20,00:20:14,a5615b96-8ec6-b3f2-31fb-3b90d81b1be1, XBTUSD, Sell, 9726, 9570
15-05-20,15:00:44,f8ce5e21-6fa7-7cb4-88e5-aed97c182d8e, XBTUSD, Sell, 9551, 7
15-05-20,15:01:01,d282715c-9781-96ff-1eed-ab68f77050ae, XBTUSD, Sell, 9547.5, 4500
15-05-20,15:01:06,238dc6de-aece-7236-2351-6df2b4256bdd, XBTUSD, Sell, 9544.5, 131
15-05-20,15:01:23,9102433f-8fa6-40b5-6427-ef7affd44542, XBTUSD, Sell, 9542, 62150
15-05-20,15:04:47,808a5a14-5c86-a486-ca4a-bf8407c04a2e, XBTUSD, Sell, 9534.5, 11798
15-05-20,15:04:58,b32bc6f1-5fc2-3198-b0c3-7b84627c4ddc, XBTUSD, Sell, 9534, 8250
15-05-20,15:05:14,8d273b6d-2e05-3a8b-3d3d-68f87cd231b1, XBTUSD, Sell, 9527, 4002
15-05-20,15:06:55,5f49fbd7-c8fe-262a-a662-6c23da7d135f, XBTUSD, Sell, 9516.5, 8000
15-05-20,15:07:06,514888af-63c9-f0b8-cc14-743d107fe7dc, XBTUSD, Sell, 9514, 9025
15-05-20,15:07:56,cb0cd2fe-f6c3-0cd3-6384-aadfc2a6c7d3, XBTUSD, Sell, 9508.5, 305864
15-05-20,15:08:07,92063635-1c03-1940-8ea2-45783aa17548, XBTUSD, Sell, 9469, 153734
15-05-20,15:08:12,2e89b175-7db0-b3fd-bd7a-ce0089399bc3, XBTUSD, Sell, 9454, 1950927
15-05-20,15:08:18,174d6e94-4a8b-0be9-4cd8-3d1901867b2d, XBTUSD, Sell, 9433.5, 453090
15-05-20,15:11:10,89b34a00-b5d4-0e30-df27-e8951caa4317, XBTUSD, Buy, 9502, 144
15-05-20,15:11:16,155499ad-6448-8289-580e-3fe8629f68ff, XBTUSD, Buy, 9508.5, 1000
15-05-20,15:11:21,14a893d4-b53f-caf3-ba94-c3159f678126, XBTUSD, Buy, 9512, 100000
