11-05-20,00:00:03,orderID, symbol, side, price, leavesQty
11-05-20,00:01:23,63186ce2-a1f4-5a15-027f-a4e1d07f4fd8, XBTUSD, Buy, 8781, 5046
11-05-20,00:17:17,d20a38fb-09d2-120b-c81b-193830988018, XBTUSD, Buy, 8796.5, 4000
11-05-20,00:45:25,ecbacfed-6c0c-6718-179d-65789964313f, XBTUSD, Sell, 8753, 250
11-05-20,00:45:30,b51df57a-1b08-6ea0-99f2-7af209a8896e, XBTUSD, Sell, 8748.5, 11954
11-05-20,00:45:36,af2e309d-b177-41df-22da-547a7f9764ea, XBTUSD, Sell, 8734, 24112
11-05-20,00:45:41,7bbb01b7-eb3c-2215-ee7e-2e321bcfca80, XBTUSD, Sell, 8731.5, 192
11-05-20,00:46:39,5aed07cc-96ec-9de0-1034-7ce3fbe5908c, XBTUSD, Sell, 8721, 99800
11-05-20,01:18:05,8c1b961c-57f6-48a8-c0cc-a895a8bfd540, XBTUSD, Sell, 8719, 250
11-05-20,01:23:28,df73199a-226c-d580-7336-4afea3930635, XBTUSD, Sell, 8708, 64105
11-05-20,01:23:33,fc6d1de0-815b-489f-85fc-f452b160ee9f, XBTUSD, Sell, 8701, 135482
11-05-20,01:24:12,1e19f3ec-e211-c46b-8669-0ef9c9a28843, XBTUSD, Sell, 8698, 422
11-05-20,03:05:26,85f95c20-9b64-8223-f816-93c222195292, XBTUSD, Buy, 8769.5, 10
11-05-20,03:06:12,6c3ae592-43f1-202d-fbc6-fdd4b31239c5, XBTUSD, Buy, 8771, 1
11-05-20,03:06:23,57ac2962-00d0-0acc-552f-7987b141ba13, XBTUSD, Buy, 8773, 1200
11-05-20,03:25:36,0c49b5ea-8d40-805b-20ce-e60bba3bf474, XBTUSD, Sell, 8718, 10000
11-05-20,03:31:26,2276c24f-e456-ac24-b29f-8af77dab493c, XBTUSD, Sell, 8704, 2369
11-05-20,03:35:46,50be98d3-6b8f-8957-b547-8d6ef40d36d9, XBTUSD, Sell, 8693.5, 12358
11-05-20,03:36:03,e6ba7db1-1a85-771e-75e7-eed21e77cd74, XBTUSD, Sell, 8678, 141783
11-05-20,04:18:57,4883749d-05d0-c051-9e83-92e0828eff69, XBTUSD, Sell, 8673.5, 2151
11-05-20,04:19:02,4bf816a0-7e1e-7664-923f-b4ee00d27f60, XBTUSD, Sell, 8668, 33180
11-05-20,04:23:49,addeac67-e0f1-2e8d-2813-5902ef2e2556, XBTUSD, Sell, 8656, 4850
11-05-20,04:56:48,a9a0222b-b894-e55c-a0f5-4202d8aa7941, XBTUSD, Sell, 8658.5, 17700
