24-04-20,00:00:01,orderID, symbol, side, price, leavesQty
24-04-20,00:03:20,84e6a5b5-0437-d47b-9088-6b701c1cbd91, XBTUSD, Buy, 7512, 1
24-04-20,00:03:20,84e6a5b5-0437-d47b-9088-6b701c1cbd91, XBTUSD, Buy, 7512, 1
24-04-20,00:03:25,0ebc11eb-17d5-e95a-d614-2bde6741eb82, XBTUSD, Buy, 7512.5, 82974
24-04-20,00:03:25,0ebc11eb-17d5-e95a-d614-2bde6741eb82, XBTUSD, Buy, 7512.5, 82974
24-04-20,20:21:37,a4cebac6-1c6f-b264-8199-1cddd45c49a9, XBTUSD, Buy, 7550.5, 3
24-04-20,20:21:37,a4cebac6-1c6f-b264-8199-1cddd45c49a9, XBTUSD, Buy, 7550.5, 3
24-04-20,20:21:37,a4cebac6-1c6f-b264-8199-1cddd45c49a9, XBTUSD, Buy, 7550.5, 3
24-04-20,21:23:57,29f9f526-cd3e-8656-7ff2-f0f2ef923ed5, XBTUSD, Buy, 7556.5, 501
24-04-20,22:00:04,9199e968-a5ad-569a-bd8b-74e8c188a3ee, XBTUSD, Sell, 7511.5, 109720
24-04-20,22:00:16,abf52270-6ab6-0183-9940-aa8aea37a0c9, XBTUSD, Sell, 7506, 1800
24-04-20,22:04:32,670c522c-f346-33c3-58a1-ebd8fc8e7f96, XBTUSD, Sell, 7504, 122
24-04-20,22:04:38,eeed5a6c-2aa4-131b-790a-ea07e78840ee, XBTUSD, Sell, 7502, 7500
24-04-20,22:05:56,bcb3dd67-dcc3-484a-1d8e-1f32db8c9e28, XBTUSD, Sell, 7500, 300
24-04-20,22:06:01,d3d7816d-2f39-16f1-f7f3-cb7fe4d64222, XBTUSD, Sell, 7497.5, 22672
24-04-20,22:45:00,2bea4933-2716-7e7a-81d6-9c3a6554150f, XBTUSD, Sell, 7493.5, 30100
24-04-20,22:45:05,fe3b4609-075b-d28d-aa6c-5d50208a2596, XBTUSD, Sell, 7489, 9034
24-04-20,22:45:11,9f7f4b62-f268-950a-ad1a-905ee3c008cf, XBTUSD, Sell, 7486.5, 1500
25-04-20,00:13:01,4d5f4026-82e0-fb28-ccce-871469a57d72, XBTUSD, Sell, 7478.5, 98095
25-04-20,00:13:07,44206904-45c6-effa-6cdc-835e34a04801, XBTUSD, Sell, 7472, 26612
25-04-20,00:41:53,ceee2008-9223-a6d1-374b-ab61f59466b5, XBTUSD, Sell, 7467.5, 18020
25-04-20,00:42:04,73774f9c-da08-57f3-ef80-db161ea71819, XBTUSD, Sell, 7464.5, 12651
25-04-20,00:54:34,9f588e2f-a54a-0aa6-e789-edd4b056de02, XBTUSD, Sell, 7463, 184912
25-04-20,00:54:41,e5363b4b-bac6-d513-3305-cd1c85c8452b, XBTUSD, Sell, 7455, 192891
25-04-20,00:54:53,ec20aa17-b9e0-2ec9-dad8-3771d89d0bd1, XBTUSD, Sell, 7448.5, 13401
25-04-20,03:31:32,64dde507-2498-e67b-0ea0-ca352902bef5, XBTUSD, Buy, 7513, 6000
25-04-20,05:02:24,837c8fa4-16ea-aa20-124d-8e62eb41ab5e, XBTUSD, Buy, 7534, 2785
25-04-20,05:58:13,46e12a9d-5cac-114e-9f42-a1ed077b1233, XBTUSD, Buy, 7562, 65146
25-04-20,05:59:58,684f73c5-9a48-bbfa-efe1-1476a008a43b, XBTUSD, Buy, 7567, 4500
25-04-20,06:00:03,c9410a7d-e7a2-f9ef-4124-a9c30e47afd7, XBTUSD, Buy, 7568, 31195
25-04-20,06:00:09,d49783af-5eb0-ffb0-13fb-986b60d83005, XBTUSD, Buy, 7567.5, 211788
25-04-20,06:00:14,669903ab-00ee-88e8-218a-3f40ae71034d, XBTUSD, Buy, 7571, 319703
25-04-20,06:00:20,148c7fdc-ad44-2d52-89ea-d780acd38af6, XBTUSD, Buy, 7574.5, 539976
25-04-20,06:00:25,c09fb74a-fd91-0420-f0f8-ca8b1893e907, XBTUSD, Buy, 7577, 1050
25-04-20,06:00:31,1d4ea199-4d67-4eea-846b-a7509fcdab88, XBTUSD, Buy, 7579.5, 134363
25-04-20,08:27:24,fbc490ab-0a6e-b3aa-3a55-3214599ccdc8, XBTUSD, Sell, 7536.5, 1000
25-04-20,08:27:29,fa33b1f9-0bca-cefd-b633-57865e24db98, XBTUSD, Sell, 7536, 10700
25-04-20,08:46:22,c01b5ab6-0443-8f96-df10-8497185212ba, XBTUSD, Sell, 7531, 37443
25-04-20,08:46:28,cd369c02-9e38-77f2-6df4-47649c3fe599, XBTUSD, Sell, 7527.5, 15105
25-04-20,08:46:33,162b89eb-82ad-0308-75d0-197e3752c6cc, XBTUSD, Sell, 7523, 29153
25-04-20,10:55:58,061d0a20-66b6-3651-d8eb-39c198f5307e, XBTUSD, Buy, 7572.5, 1152
