28-04-20,00:00:01,orderID, symbol, side, price, leavesQty
28-04-20,00:02:23,d362b7fd-78ad-8b70-a420-22e8e53a6e95, XBTUSD, Sell, 7753, 1
28-04-20,00:02:29,c66e4fa2-83da-0746-5c39-6e04c4509fd8, XBTUSD, Sell, 7751, 4
28-04-20,00:26:50,cdcccd5e-b23c-f34f-e0db-25b0ab06463c, XBTUSD, Sell, 7741, 14444
28-04-20,01:09:45,dbb6f08a-c032-c066-398e-2073c0151672, XBTUSD, Sell, 7733, 130600
28-04-20,01:09:50,a636652e-707d-a110-02e2-357c134f1ecb, XBTUSD, Sell, 7730, 42570
28-04-20,01:14:43,2ecbe566-ab32-5f22-3ecf-02c34ac5352f, XBTUSD, Sell, 7727, 1100
28-04-20,01:15:09,46cbbf9a-04ab-813f-14c1-34f338fd2624, XBTUSD, Sell, 7726, 3500
28-04-20,01:15:15,45232267-fef5-dd6d-0f5d-d29940721b75, XBTUSD, Sell, 7725, 6451
28-04-20,01:15:26,1bac4d62-0650-c8a2-25d5-7b7b8acf4631, XBTUSD, Sell, 7724, 700
28-04-20,01:15:32,f290ba61-7d7f-fbe0-df2c-13aeb422b494, XBTUSD, Sell, 7724, 9000
28-04-20,01:15:37,329c6aa8-97a6-83c9-1684-bbb5a1785f2b, XBTUSD, Sell, 7720, 30530
28-04-20,01:15:43,e9fcb9ea-bec3-3964-d664-c9afa33cfa61, XBTUSD, Sell, 7717, 12998
28-04-20,01:20:48,97a65718-6a9b-732a-e1ba-e626ff16486c, XBTUSD, Sell, 7712.5, 114
28-04-20,01:21:32,e996e799-ea09-5c2a-933e-8d76a9c2ba07, XBTUSD, Sell, 7710, 28250
28-04-20,01:21:44,d6cfd615-d7a7-d85f-4576-e9dba901a178, XBTUSD, Sell, 7705.5, 1825
28-04-20,01:42:11,5633c980-d8cb-9e35-99d1-7426cc8dd323, XBTUSD, Sell, 7702, 22148
28-04-20,02:06:41,59c0903b-94b4-03c3-141b-d4cdd91ff519, XBTUSD, Sell, 7695.5, 23250
28-04-20,02:15:01,388ad980-36b3-27f9-d6ea-ad6918188134, XBTUSD, Sell, 7688.5, 26300
