14-05-20,00:00:01,orderID, symbol, side, price, leavesQty
14-05-20,00:14:39,dad99201-91d0-c044-250f-a333d912a304, XBTUSD, Buy, 9360, 62772
14-05-20,00:37:10,b904dba7-4823-2180-ccb7-397c7041a84b, XBTUSD, Sell, 9326, 18594
14-05-20,00:38:27,355c0b3d-d85f-9a42-d31c-991343ce533f, XBTUSD, Sell, 9322.5, 9
14-05-20,00:40:49,36db44b1-fd7d-3e0d-45c9-6db22ae62d86, XBTUSD, Sell, 9312.5, 600
14-05-20,00:41:05,568a0a2e-d8fa-f2dc-7e99-3ad945b06c35, XBTUSD, Sell, 9312, 282
14-05-20,00:46:51,0c5a31e1-8280-be00-5bcd-f6acbb315151, XBTUSD, Sell, 9309.5, 10000
14-05-20,01:00:43,873fa1e2-dfcb-5db7-22c1-fc049edecc32, XBTUSD, Sell, 9300.5, 15000
14-05-20,01:00:59,13b6e97d-3623-dc19-e2f6-43a24bfc114c, XBTUSD, Sell, 9295.5, 940
14-05-20,01:01:22,25964f07-8c3f-3bcd-fd4c-5261844e677e, XBTUSD, Sell, 9286, 9036
14-05-20,01:59:07,a1344eac-67a8-86dc-a4d8-283480b9ce60, XBTUSD, Sell, 9277.5, 32102
14-05-20,02:00:31,a7a95c1a-f9df-a3b7-6842-b910046e7853, XBTUSD, Sell, 9270, 19568
14-05-20,02:56:17,62b87130-b784-177e-d4b5-c2c2b3eeb248, XBTUSD, Buy, 9333.5, 12900
14-05-20,02:59:12,fda29b86-f13a-94eb-147e-a22b70ee568a, XBTUSD, Buy, 9337, 10
14-05-20,02:59:29,482b3439-f33f-dfd8-d379-bb8380d509b2, XBTUSD, Buy, 9339.5, 2000
14-05-20,03:28:58,d27be910-5228-4428-a227-6ecdb3b9d438, XBTUSD, Buy, 9343, 3600
14-05-20,03:29:04,66b20f85-05b2-1428-8f30-43fb957716d5, XBTUSD, Buy, 9345.5, 300
14-05-20,03:49:24,d0c082fa-ce5c-a905-5589-a1ef0d423adc, XBTUSD, Buy, 9354.5, 32512
14-05-20,05:04:05,fb79a515-23c5-5bfd-704e-88262559b3dc, XBTUSD, Sell, 9295.5, 1850
14-05-20,05:04:11,356b7613-890c-ff65-427e-9150118402d5, XBTUSD, Sell, 9293.5, 12000
14-05-20,05:06:48,3576f985-0781-3162-a75c-ac21a0c1f0c6, XBTUSD, Sell, 9291, 5900
14-05-20,05:25:15,2cdc2616-38fa-fe01-f8bd-adbd3972141d, XBTUSD, Sell, 9280, 969
14-05-20,05:25:21,6315f944-cbd6-6b71-4fa7-cbdbae1d3d96, XBTUSD, Sell, 9276, 8600
14-05-20,05:26:22,d9ed8270-84e5-435d-9312-f22ffa3edefe, XBTUSD, Buy, 9326, 300
14-05-20,05:27:51,2515f127-6af0-7477-ee22-1c556840deeb, XBTUSD, Buy, 9345, 1
14-05-20,05:37:42,288b976b-d289-2c4b-d8a3-bdd15a69ec80, XBTUSD, Buy, 9347.5, 1500
14-05-20,05:37:58,258c38f7-3429-754b-be3e-724eb19a5377, XBTUSD, Buy, 9352.5, 1881
14-05-20,05:38:04,9a2a920a-cca5-e3e8-73a3-113b79b3584d, XBTUSD, Buy, 9360, 56000
14-05-20,05:47:33,05650106-08f8-1862-3ece-3bbf7fab88d6, XBTUSD, Buy, 9360.5, 20100
14-05-20,05:47:44,36f6ba3b-3fda-b0aa-4fb1-e123a13e92a7, XBTUSD, Buy, 9363.5, 4350
14-05-20,05:47:56,f3e27c54-2f9b-43dd-0597-23a02fba2bdb, XBTUSD, Buy, 9366.5, 3301
14-05-20,05:48:24,429a0b39-da57-acd3-7e3a-b9b181d3486c, XBTUSD, Buy, 9373.5, 7937
14-05-20,05:48:30,b0350d04-490e-8f80-8f7b-f02c9cbaf5b6, XBTUSD, Buy, 9375.5, 3523
14-05-20,05:48:34,6cbccdc5-998c-deb9-90f9-a28b9d834bce, XBTUSD, Buy, 9378, 1500
14-05-20,05:48:46,8adfe7bf-e1b2-ef2d-b5a9-48b3b1b77122, XBTUSD, Buy, 9379, 3500
14-05-20,05:48:52,3d3472f9-0625-4b72-3944-799dfbf11ae7, XBTUSD, Buy, 9380.5, 60225
14-05-20,05:49:19,692910bc-96ea-be33-3f5e-04831eeed419, XBTUSD, Buy, 9386, 150
14-05-20,05:49:25,ad0eb212-4f05-d832-b846-2465f56a72d8, XBTUSD, Buy, 9388, 9285
14-05-20,05:49:30,7e957d74-4236-3a25-af29-802697ef80df, XBTUSD, Buy, 9388.5, 4000
14-05-20,05:51:04,584feca7-a515-a028-5bf7-5a086134d523, XBTUSD, Buy, 9396.5, 36526
14-05-20,05:51:09,0e6d75b4-7910-582c-c459-e415c6a98853, XBTUSD, Buy, 9400, 37916
14-05-20,05:51:15,fae9ea7a-338a-643b-3362-5ae1e5c76a2f, XBTUSD, Buy, 9419.5, 2021643
14-05-20,05:51:20,cf6599bc-5b90-0fc7-661a-8a7f864be45f, XBTUSD, Buy, 9428.5, 244758
14-05-20,05:51:36,bb4c0939-2e25-20a4-7347-4c7126d0c194, XBTUSD, Buy, 9442.5, 92117
14-05-20,05:52:17,dba08554-585a-339e-ae77-98c2301395a9, XBTUSD, Buy, 9447, 34250
14-05-20,06:00:14,f180c3da-d251-cb94-0a21-aab29925a93b, XBTUSD, Buy, 9449, 2206
14-05-20,06:00:20,56e3d2e9-20aa-6166-7028-af11ba7188ea, XBTUSD, Buy, 9453.5, 1515844
14-05-20,06:28:14,42fdc870-7634-63e7-6fee-39d718ebe7d8, XBTUSD, Buy, 9461.5, 2707
14-05-20,06:44:55,36e457c0-4b2f-2902-1e88-515f5dca71a9, XBTUSD, Buy, 9462.5, 1
14-05-20,06:46:30,45d628be-93fc-28fc-c95a-ac572f9aca43, XBTUSD, Buy, 9464.5, 1000
14-05-20,06:46:34,9487efd7-d000-493c-3d46-c04349a1c2eb, XBTUSD, Buy, 9471, 263059
14-05-20,07:22:08,19980175-a070-e907-c61b-9290cff05870, XBTUSD, Buy, 9476.5, 39261
14-05-20,07:22:14,ccac7e8f-91f6-2710-c5e2-f1e048fff5db, XBTUSD, Buy, 9480, 202118
14-05-20,07:22:25,fafbc8cc-c34c-c3c9-2594-7fe4a57ee799, XBTUSD, Buy, 9483, 130587
14-05-20,07:23:08,437a0af7-5a9b-383f-b449-53f9eb6ab416, XBTUSD, Buy, 9489, 115043
14-05-20,07:23:20,323e68ce-2052-bcb0-157b-8bb11e4bb565, XBTUSD, Buy, 9493, 28910
14-05-20,07:24:13,cd7fadc0-4506-dfc0-aaf6-27f8d892cb24, XBTUSD, Buy, 9495, 1002
14-05-20,07:24:18,0963e1e7-c89f-dcfa-b3b9-0927d22534a0, XBTUSD, Buy, 9502, 634989
14-05-20,07:38:20,7041fbbb-bc17-c06c-b9e4-ca04541633d4, XBTUSD, Buy, 9508.5, 4001
14-05-20,07:38:25,9c2c34b8-32b4-464a-e007-9f3e7ee71d49, XBTUSD, Buy, 9510, 152107
14-05-20,07:38:34,c51c22ef-1f14-2db1-97cb-5a82b6eedc7a, XBTUSD, Buy, 9524.5, 500124
14-05-20,07:45:31,cfbcaecc-989c-5658-5bb3-bc0e7219f1fc, XBTUSD, Buy, 9537, 360282
14-05-20,07:46:17,a7765e03-c6f9-6f9a-7652-6dc97a4dd244, XBTUSD, Buy, 9544.5, 542009
14-05-20,08:44:37,7f32490d-ff8f-eaab-8ec7-782aec57324c, XBTUSD, Buy, 9550, 8110
14-05-20,08:44:42,1a083492-e9de-c86f-0961-81ab0906f726, XBTUSD, Buy, 9556.5, 291044
14-05-20,08:44:48,b5499db9-4b88-8ee7-ae2d-f241cfffe1ae, XBTUSD, Buy, 9562, 850
14-05-20,08:45:00,2e596a3b-2a7d-a785-9eb1-03e3c0d79f17, XBTUSD, Buy, 9563.5, 60820
14-05-20,08:45:17,03dd15d0-d019-a06b-b42d-019a57871ff7, XBTUSD, Buy, 9566.5, 5290
14-05-20,08:45:23,927797f2-b07a-94c2-d797-8c97e25e2f56, XBTUSD, Buy, 9568, 35720
14-05-20,08:45:29,70b9a86b-12b8-53d6-8ea4-c5d4ee72b38d, XBTUSD, Buy, 9575.5, 55761
14-05-20,08:45:50,a5c0a185-2862-7dd7-69d1-a6fdc541a4e2, XBTUSD, Buy, 9579, 99230
14-05-20,08:47:39,c445b80d-0372-8b61-1986-c03920ddc6e6, XBTUSD, Buy, 9594, 15751
14-05-20,08:47:44,f28fef81-dc68-92f9-4914-2dc69d693d25, XBTUSD, Buy, 9597, 30955
14-05-20,08:47:55,32d7b93b-0426-bbb1-5b34-6337e148ddcb, XBTUSD, Buy, 9599.5, 220675
14-05-20,08:48:45,f09f2805-b7a2-57f7-1d0f-9765c1d37526, XBTUSD, Buy, 9603, 20350
14-05-20,08:48:50,5927ffd0-50e3-f83f-cef3-9d32cec27b36, XBTUSD, Buy, 9606, 102816
14-05-20,08:49:01,2b636035-91f2-42ee-8c8e-2df75f16db37, XBTUSD, Buy, 9632, 230052
14-05-20,08:49:06,4e549b9f-88bf-b5f2-a721-45b6cb62361b, XBTUSD, Buy, 9643, 1374976
14-05-20,09:04:04,9f79bb91-0a93-b439-87d0-093d923c3e39, XBTUSD, Buy, 9649, 10975
14-05-20,09:04:10,0d9f2775-e36c-e988-9f44-a7799809ba22, XBTUSD, Buy, 9653, 258066
14-05-20,09:04:21,c9570250-727c-b17a-bc27-bb0feef4e9e8, XBTUSD, Buy, 9662.5, 333489
14-05-20,09:04:27,caf4ca6f-89e0-18d9-0be4-e7c91b83353a, XBTUSD, Buy, 9672, 189511
14-05-20,09:04:32,e98bc671-20b4-0f4b-6d30-5579892134be, XBTUSD, Buy, 9675, 18473
14-05-20,09:04:38,0616728d-a18f-90a7-5cee-da0932ccf008, XBTUSD, Buy, 9676, 18185
14-05-20,09:05:15,635ff918-771f-4569-6379-630b9409fd96, XBTUSD, Buy, 9679.5, 416536
14-05-20,09:05:21,089f8604-790e-35c8-7ec7-4af059cf499f, XBTUSD, Buy, 9688.5, 623660
14-05-20,09:08:07,adc2388f-6242-4655-18c0-80aabba99a1e, XBTUSD, Buy, 9691.5, 13698
14-05-20,09:08:13,ff454fed-16a0-764b-191e-44d9c8697587, XBTUSD, Buy, 9694.5, 20094
14-05-20,09:08:19,b2a4768c-202a-a658-3c17-520b52b6a4f6, XBTUSD, Buy, 9698, 32729
14-05-20,09:08:42,1eeacdde-0681-ed21-2d36-e4b7805fa7bf, XBTUSD, Buy, 9701, 22475
14-05-20,09:08:48,95cd5805-d32e-d5be-678c-60180c17066b, XBTUSD, Buy, 9702, 33125
14-05-20,09:08:53,2d8221e3-6b1b-4938-31f7-11a6d7acb9cc, XBTUSD, Buy, 9706.5, 177075
14-05-20,09:10:31,338fe4a4-20e1-2e42-5441-e26115a0076b, XBTUSD, Buy, 9719, 340030
14-05-20,09:10:37,b4471785-aad7-0dd7-d1f4-68cf8be2f70a, XBTUSD, Buy, 9723.5, 199782
14-05-20,09:10:42,09a14c82-e4d3-17a8-7abb-ef2a522cd96a, XBTUSD, Buy, 9729.5, 241370
14-05-20,09:23:32,66a98aa0-2c03-15e8-4734-2c5b0fc1f7a7, XBTUSD, Buy, 9737, 87161
14-05-20,09:23:56,59cf25f3-d15a-34b7-43c0-7cede17f348f, XBTUSD, Buy, 9745.5, 113747
14-05-20,09:24:01,d4982ce9-fbdb-9b71-698a-1b4c3b3329a7, XBTUSD, Buy, 9747.5, 37891
14-05-20,09:24:33,96a857f7-cfd0-aab0-fd08-40a16a36e886, XBTUSD, Buy, 9750, 38470
14-05-20,09:24:39,a5eeebe9-d6f7-0759-6b38-d3f78227c387, XBTUSD, Buy, 9752.5, 30280
14-05-20,09:24:45,b480374f-2587-b1f0-e97c-4875eee34e22, XBTUSD, Buy, 9754, 45890
14-05-20,09:24:51,0e303c99-c1ed-76cc-821f-d692eda51c0d, XBTUSD, Buy, 9762.5, 427132
14-05-20,09:33:26,722010d7-eb80-367d-5994-773438d571bb, XBTUSD, Sell, 9708, 8000
14-05-20,09:33:31,2def2b81-231c-767d-a19e-431e0aa04160, XBTUSD, Sell, 9700.5, 104280
14-05-20,09:50:58,6c01d84e-c521-0822-f46b-c2a1867dc48b, XBTUSD, Buy, 9750, 439
14-05-20,09:51:14,f241f078-0acc-600e-3c91-9929ca02dd27, XBTUSD, Buy, 9759, 4000
14-05-20,09:51:19,cf689b33-607d-9be7-c98a-af4b3f776dfd, XBTUSD, Buy, 9765.5, 23600
14-05-20,09:52:21,f9ed1b95-a493-a86e-9c3c-04374dc1100f, XBTUSD, Buy, 9777, 343581
14-05-20,09:52:42,62849bbd-704b-7c4d-5c57-d1f278896e53, XBTUSD, Buy, 9783, 242000
14-05-20,09:52:48,5548c12c-38fc-2761-5d35-3ee256603be2, XBTUSD, Buy, 9785.5, 62781
14-05-20,09:52:54,3b12cfed-75e7-205b-9157-46e6e2421d06, XBTUSD, Buy, 9789.5, 101380
14-05-20,09:53:00,bd9c1ea5-15c8-b5fc-9c6f-61d3b4bf56d1, XBTUSD, Buy, 9794, 188739
14-05-20,09:59:14,82463c9c-fdbc-eed7-6d50-bfc8f8232540, XBTUSD, Buy, 9805.5, 494087
14-05-20,09:59:19,9b24a525-1c08-885e-ce3a-045b9ab6f7c9, XBTUSD, Buy, 9812.5, 19880
14-05-20,09:59:41,974c44cb-5344-53be-f920-b43294763177, XBTUSD, Buy, 9821, 158278
14-05-20,10:01:28,fcaccbf8-863c-5444-63bd-ccd28f51375c, XBTUSD, Buy, 9824, 8434
14-05-20,10:01:33,4de427da-50a0-9c80-b437-0bfb48cc0f70, XBTUSD, Buy, 9828, 58176
14-05-20,10:01:39,086a0b61-0c5b-9d37-dfd8-2356b1d8ba23, XBTUSD, Buy, 9833.5, 54544
14-05-20,10:01:44,94d4428c-7203-94e3-037a-d2e6e2f3824c, XBTUSD, Buy, 9838.5, 118220
14-05-20,10:01:50,f98d8f1d-7e8d-62bf-5ed2-deaf3c98036e, XBTUSD, Buy, 9842.5, 161583
14-05-20,10:02:25,b786d45a-4c4b-57e7-c074-eb05ae10e31f, XBTUSD, Buy, 9847, 65170
14-05-20,10:02:31,6fe4d9fb-38d6-409a-3d80-51d2e6fb3c2a, XBTUSD, Buy, 9853, 246001
14-05-20,10:02:37,87eb06be-6291-82c4-507b-8324ee909518, XBTUSD, Buy, 9865.5, 251816
14-05-20,10:02:43,3ca5722a-fd1d-6fa8-72ba-789ddc773b75, XBTUSD, Buy, 9870.5, 25000
14-05-20,10:02:49,70c2fa12-f6a3-7ae4-47b6-be60388dd00e, XBTUSD, Buy, 9872.5, 148610
14-05-20,10:03:00,2aa1397e-3e00-6146-a433-fdb451fb78b3, XBTUSD, Buy, 9876.5, 7230
14-05-20,10:03:15,7e8b1688-9647-d045-3089-14efa9129576, XBTUSD, Buy, 9881, 1246885
14-05-20,10:03:21,cd96274b-cd39-c914-7b47-d6c050087f83, XBTUSD, Buy, 9886, 90025
14-05-20,10:04:41,21168d84-6012-321a-1404-48294cc34f7d, XBTUSD, Buy, 9890, 29255
14-05-20,10:04:46,3a63535c-2415-49d8-818e-05fa1ed40ed6, XBTUSD, Buy, 9896, 198352
14-05-20,10:05:02,d93f8dae-d977-e60f-59db-cd47ba020dcc, XBTUSD, Buy, 9900, 206470
14-05-20,10:05:55,a55d70f4-a070-1fb4-b80b-9ada6f18c5ae, XBTUSD, Buy, 9902, 83300
14-05-20,10:06:00,f97773b9-099c-4a4b-c359-f7e9cb89c710, XBTUSD, Buy, 9902.5, 300800
14-05-20,10:06:07,fb8b48b9-4986-59c8-4213-05a5823511f0, XBTUSD, Buy, 9905.5, 531285
14-05-20,10:06:12,df1343c5-d562-41d6-0526-efdfb55ae3c1, XBTUSD, Buy, 9911.5, 137730
14-05-20,10:06:23,50338985-e1f4-6750-671a-933572ada6d6, XBTUSD, Buy, 9919.5, 294470
14-05-20,10:06:28,a74f4807-c192-e8b8-30b8-435b4ed7c986, XBTUSD, Buy, 9924.5, 7150
14-05-20,10:06:33,760d27bf-9ba5-5fc5-2226-cbcf1c6499d9, XBTUSD, Buy, 9927.5, 283111
14-05-20,10:06:55,2a3d7cb9-60ba-0541-cc8e-afe3f09a74f7, XBTUSD, Buy, 9931.5, 9000
14-05-20,10:07:01,4e1d5ce5-2c92-b1dd-ccbd-fafee53f98b1, XBTUSD, Buy, 9935, 245092
14-05-20,10:07:06,ae7cb1d3-42ce-b79e-dea2-798006d2291b, XBTUSD, Buy, 9938, 82582
14-05-20,10:09:32,40a9779d-51a7-8709-cc9d-3331b4454be3, XBTUSD, Sell, 9883.5, 2000
14-05-20,10:09:37,bbab333c-f0f5-1f7d-2aaa-ace3acec2068, XBTUSD, Sell, 9847.5, 1148938
14-05-20,10:09:42,bae46362-8290-2187-72f3-09345067ebb3, XBTUSD, Sell, 9817.5, 194230
14-05-20,10:12:52,7f87a286-3c4e-1196-f7ff-eb68ac9c0a8d, XBTUSD, Sell, 9685.5, 271001
14-05-20,10:14:19,71a8de8b-a5a6-d471-d35f-da3eb5d1a0a7, XBTUSD, Buy, 9741, 100000
14-05-20,10:15:34,321f3bd0-4e9c-1228-f134-d9043e9c9c23, XBTUSD, Buy, 9745.5, 900
14-05-20,10:17:29,f0822197-ae9a-b3e7-560e-ab0d5c29d74d, XBTUSD, Sell, 9688.5, 3600
14-05-20,10:17:52,b221ef62-2f40-cd1e-f1f1-e429f092e47f, XBTUSD, Sell, 9667.5, 437884
14-05-20,10:25:51,22704e65-0b9b-aff4-3c94-ec0455e5d34e, XBTUSD, Buy, 9715.5, 200000
14-05-20,10:26:03,7f2667a7-98e7-1d0d-12fa-540f3b51da90, XBTUSD, Buy, 9721.5, 2001
14-05-20,10:26:09,caaa8922-9ad8-90b9-08fb-8b2ffdddb018, XBTUSD, Buy, 9731.5, 1802
14-05-20,10:40:48,bed1c77d-c5b5-6efe-2be5-11825c917f78, XBTUSD, Sell, 9664, 9750
14-05-20,10:43:23,a8505642-453d-2ad6-b719-a59c04247c88, XBTUSD, Sell, 9643.5, 20801
14-05-20,10:43:29,f3510fa2-001f-42ee-82c6-7c34239d43cd, XBTUSD, Sell, 9634, 10470
14-05-20,10:43:34,71ea0879-ba66-6184-8436-0f20773dd4e0, XBTUSD, Sell, 9619.5, 722515
14-05-20,11:01:42,70c86f62-284b-5431-8da3-fbb2b4bec6b4, XBTUSD, Buy, 9672, 14600
14-05-20,11:02:06,69413ea0-8065-e8d3-f7c9-8cc410c3f5d4, XBTUSD, Buy, 9676, 1100
14-05-20,11:02:29,8c30a4f7-628f-c93c-f5a7-238af1a1a57a, XBTUSD, Buy, 9682.5, 28
14-05-20,11:05:13,3d341297-6520-c14b-e9cb-61f7b5778431, XBTUSD, Buy, 9694.5, 50
14-05-20,11:05:19,98797a17-afad-dccd-1542-7a3c44942ae2, XBTUSD, Buy, 9695.5, 16130
14-05-20,11:07:18,8e7ff635-a3bc-97c5-f8a7-5f194f816d47, XBTUSD, Buy, 9708, 75000
14-05-20,11:07:41,cec269b0-1561-3785-114a-12f7fae587c1, XBTUSD, Buy, 9709, 3370
14-05-20,11:11:25,fc28b494-07cd-df64-7107-5923a07168c8, XBTUSD, Buy, 9718, 203
14-05-20,11:11:42,030b82d9-8171-50bb-56c1-824e0c0efcbc, XBTUSD, Buy, 9720, 950
14-05-20,11:13:18,278404db-130b-a299-3ccc-fe9eca3dd86c, XBTUSD, Buy, 9724, 650
14-05-20,11:13:29,36e8ec55-7396-f133-b7b5-510e82fc868c, XBTUSD, Buy, 9725, 700
14-05-20,11:16:05,086f5942-201e-3986-7f48-ce42f6693592, XBTUSD, Buy, 9726.5, 4193
14-05-20,11:16:11,0ecc5f3e-f5a0-d607-9b82-f5b9a55ee819, XBTUSD, Buy, 9737, 2000
14-05-20,11:17:25,8861e686-8fcc-c7b5-7921-b7caffc3997b, XBTUSD, Buy, 9738, 60
14-05-20,11:17:36,b2b3de9f-f90d-d9c0-2ba5-2f83466310ab, XBTUSD, Buy, 9740.5, 410
14-05-20,11:18:23,663e630f-2195-6716-73b1-ed28e50ed825, XBTUSD, Buy, 9747.5, 78
14-05-20,11:18:34,6f52e7aa-f362-0729-9474-47246d0144e8, XBTUSD, Buy, 9763.5, 135682
14-05-20,11:21:18,297db8b8-f467-51c2-a056-6cab8deee97c, XBTUSD, Buy, 9772.5, 4050
14-05-20,11:52:07,ad58baf2-341a-31a4-9b80-0571a299ac87, XBTUSD, Sell, 9709, 19808
14-05-20,11:52:18,e7bbce10-5f21-99f8-4c9b-3b10ea586f64, XBTUSD, Sell, 9696, 63100
14-05-20,11:52:24,248f89b3-59a6-8e43-2079-85fab0c7a8b6, XBTUSD, Sell, 9680, 301107
14-05-20,12:04:18,30bf372e-7921-e469-53c0-96c821d541e1, XBTUSD, Sell, 9673.5, 93324
14-05-20,12:04:29,681e35e5-6e11-2eea-ba8e-296ee97aebc2, XBTUSD, Sell, 9667.5, 430
14-05-20,12:04:41,ca506297-597f-9c5c-0038-6111faa207e5, XBTUSD, Sell, 9663.5, 208010
14-05-20,12:08:10,f8e81454-f2ac-1ee9-9c77-bbac4038338c, XBTUSD, Sell, 9658.5, 23150
14-05-20,12:08:15,04032dd4-902b-24bc-d4fd-74e23656b58b, XBTUSD, Sell, 9643.5, 282673
14-05-20,12:10:29,cfddf02c-d7ea-98f0-1b6a-b147f0ca517f, XBTUSD, Sell, 9631.5, 408817
14-05-20,12:10:34,5c519665-76c8-d334-38ff-d9938e48cdd1, XBTUSD, Sell, 9602, 1020503
14-05-20,12:11:38,3cd79860-aae9-3037-3dbc-2dd93dc19682, XBTUSD, Sell, 9588, 6042
14-05-20,12:34:07,e99814bd-04be-e14d-3fa3-f2ebe0713012, XBTUSD, Sell, 9584.5, 21000
14-05-20,13:02:22,1ad7837d-cb5c-8490-84bc-f1ccbc1a5ef0, XBTUSD, Sell, 9561.5, 8897
