16-05-20,00:00:04,orderID, symbol, side, price, leavesQty
16-05-20,00:00:30,b0e9b40c-c65f-8bad-0f52-2d65fed85a31, XBTUSD, Buy, 9321.5, 1100
16-05-20,00:00:36,cd171e1d-7f7e-ced7-3948-ea738e4ab6a4, XBTUSD, Buy, 9326, 6500
16-05-20,00:07:47,4529da18-e2e6-ec02-f5fd-d100f9995fe7, XBTUSD, Sell, 9253.5, 114857
16-05-20,00:07:52,c73e4a38-1a42-032a-5ed5-fc0a87730f59, XBTUSD, Sell, 9237.5, 227830
16-05-20,00:11:34,dac06201-e1e0-b3da-4701-3264f40de0b3, XBTUSD, Sell, 9229.5, 210480
16-05-20,00:20:32,bca58063-f45d-d024-c541-71515e851d0c, XBTUSD, Buy, 9275.5, 4000
16-05-20,00:28:09,0db7dc66-66d3-267e-2626-9c57f08925f6, XBTUSD, Buy, 9279, 9000
16-05-20,00:32:08,f2b2f023-8347-6a31-165c-c0f884de9f22, XBTUSD, Buy, 9287.5, 110
16-05-20,00:32:19,fc4ff37a-0700-06a9-2802-d1f8829c11fd, XBTUSD, Buy, 9298.5, 2756
16-05-20,00:32:25,e09c67a4-ee51-55b5-76d9-9a8c604f74b1, XBTUSD, Buy, 9308, 4150
16-05-20,00:32:40,3d631e08-6fe0-e540-f197-8172f49e84ab, XBTUSD, Buy, 9312.5, 7000
16-05-20,00:32:46,ca7b5783-5f2e-adf9-b099-0b02bc335b93, XBTUSD, Buy, 9337, 187761
16-05-20,00:33:30,05675a9e-33ae-c6c4-3b7e-896e48c431d5, XBTUSD, Buy, 9358, 78120
16-05-20,00:33:41,3a14876d-b54f-433e-1e6c-44774413034e, XBTUSD, Buy, 9365, 5600
16-05-20,00:35:36,3bf9b8b0-3546-4f7e-04b3-17a2881cafb2, XBTUSD, Buy, 9370.5, 3500
16-05-20,00:39:54,c5a86ac9-68bf-6d3d-da6e-53f3b274b19f, XBTUSD, Buy, 9379.5, 10200
16-05-20,00:54:17,b0c1aa44-b4bc-2e09-7265-9aca741357be, XBTUSD, Buy, 9387, 4072
16-05-20,01:00:32,efdbc184-a042-1c11-68ce-5f0fcc029ec7, XBTUSD, Buy, 9394, 5000
16-05-20,01:00:38,ff1727d7-c83a-7291-1715-204155f12c08, XBTUSD, Buy, 9397.5, 5972
16-05-20,01:00:44,2d96124a-6077-6596-3fb7-35a9799e938b, XBTUSD, Buy, 9404.5, 7000
16-05-20,01:41:38,2be5f2cf-2b6c-4192-61ce-f60105226780, XBTUSD, Buy, 9422, 13410
16-05-20,01:42:49,60d20cca-b710-22d1-f87c-eb5817e25c1e, XBTUSD, Buy, 9425.5, 1030600
16-05-20,01:45:07,886e0d59-45f7-4513-eb41-89e95a1f0fe4, XBTUSD, Buy, 9430, 302
16-05-20,01:45:23,302ca2a2-d016-93fd-230d-080d34b35367, XBTUSD, Buy, 9432, 1500
16-05-20,01:45:34,7084079c-cd1f-09fe-7022-b499bc6b21da, XBTUSD, Buy, 9433.5, 110301
16-05-20,02:42:33,09d087b0-e797-a7a7-53db-1317a8655e85, XBTUSD, Buy, 9443.5, 380
16-05-20,02:43:29,1b4e53cb-1106-c997-c4a0-23c4ead6fa77, XBTUSD, Buy, 9446.5, 28
16-05-20,02:43:40,85bbd5a9-d923-eedf-51bd-6b18285935b2, XBTUSD, Buy, 9448, 18850
16-05-20,02:44:08,af45eac2-84e5-bcdf-63e4-0ff2f9af5c36, XBTUSD, Buy, 9450, 15242
