05-05-20,00:00:05,orderID, symbol, side, price, leavesQty
05-05-20,00:01:39,db7c429d-caeb-f4de-6a0d-c90ae36d36fa, XBTUSD, Buy, 8905.5, 9000
05-05-20,00:02:34,f78e8d70-fa5a-22cd-64f1-6f823ce03e63, XBTUSD, Buy, 8911, 76112
05-05-20,00:09:42,af48a45b-9294-0063-966d-b2ceae6bda1e, XBTUSD, Buy, 8924, 3
05-05-20,00:09:58,6caa19e8-14da-8872-0ecd-b5fc4524d8b6, XBTUSD, Buy, 8925.5, 27900
05-05-20,00:12:08,7771db82-db18-4805-9ac5-59f4f3e27b4b, XBTUSD, Buy, 8930, 200
05-05-20,00:21:43,5d77606a-e0ed-8bd3-c8b6-0430d50ff968, XBTUSD, Sell, 8887.5, 45000
05-05-20,00:28:09,838ee426-0497-3596-6470-ad81baa0b0d4, XBTUSD, Sell, 8874.5, 230
05-05-20,00:28:15,b2275ae7-5554-2897-77a3-e90159b6d62d, XBTUSD, Sell, 8872.5, 7500
05-05-20,00:31:11,22e67ea5-846f-5cd0-7530-169331418f29, XBTUSD, Sell, 8869, 50151
05-05-20,00:31:22,6e4da8ef-5d4c-2131-5460-ba3d3927010d, XBTUSD, Sell, 8868.5, 200
05-05-20,00:31:44,8e997b84-8102-61c7-7d38-84a1c0d59cef, XBTUSD, Sell, 8863, 10000
05-05-20,01:26:50,481e54a8-8957-ad61-21d9-e9be5af8aa94, XBTUSD, Sell, 8863, 99
05-05-20,02:36:40,8687163a-a412-c8c2-79d0-cc84ee408ca5, XBTUSD, Sell, 8843.5, 3365
05-05-20,04:04:04,9fa19c2d-ee41-3fd6-c4da-91695b075455, XBTUSD, Buy, 8892, 320
05-05-20,04:04:31,b2d12cd0-e952-cc81-68d8-1a724527e2b5, XBTUSD, Buy, 8902, 1771
05-05-20,04:05:39,5fde7c2e-a6b2-4d14-f374-cebd012ff1c4, XBTUSD, Buy, 8908, 5000
05-05-20,04:06:06,5737a64f-8323-f162-23fa-c751b0c66fb2, XBTUSD, Buy, 8910, 2600
05-05-20,04:07:34,d1b14433-67de-60cf-06db-4b2bf552be66, XBTUSD, Buy, 8912.5, 5
05-05-20,04:07:41,20e07cf9-16d2-a763-6ee8-3b5c13f06a3c, XBTUSD, Buy, 8918, 281426
05-05-20,04:07:46,8b0d8b72-d678-bc6d-984a-b902b000c86b, XBTUSD, Buy, 8920, 1
05-05-20,04:08:38,c5418868-ef86-2983-c096-c8160fc10522, XBTUSD, Buy, 8929.5, 5000
05-05-20,04:08:55,ad65cf89-192d-8cf6-bd09-282d73c57c90, XBTUSD, Buy, 8932, 719
05-05-20,04:09:00,027765e4-15ca-a395-3f05-b1903115023d, XBTUSD, Buy, 8934, 9873
05-05-20,04:27:01,0ea4915b-d934-cd5b-df06-bc2a342ee57a, XBTUSD, Buy, 8940, 600
05-05-20,04:27:07,5d93c290-fd81-31de-89f5-c10383548097, XBTUSD, Buy, 8941.5, 2
05-05-20,04:27:57,cfc667e1-15e3-638f-2aeb-c1fe7e370b5e, XBTUSD, Buy, 8945.5, 90
05-05-20,04:28:41,a528a0f1-c0d8-085a-2947-95f558aee6bc, XBTUSD, Buy, 8952.5, 36723
05-05-20,04:28:47,47488685-c10e-5841-2a76-6a982d6d5648, XBTUSD, Buy, 8955.5, 6700
05-05-20,04:46:28,87a9b924-4c15-fa9a-509e-4145d95e154f, XBTUSD, Buy, 8963.5, 28404
05-05-20,04:46:33,970fba65-c065-e570-4850-4f5772e2167f, XBTUSD, Buy, 8975, 40232
05-05-20,04:46:39,87f5a8b3-56e2-7f7e-4f82-6fb7da90e2f3, XBTUSD, Buy, 8977, 17200
05-05-20,04:46:44,37d78bbe-2668-0f59-fc2a-a3625b731857, XBTUSD, Buy, 8982, 477352
